match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_interceptionWon,stat_totalTackle,stat_outfielderBlock,stat_wonTackle,stat_keyPass,captain,stat_goalAssist,stat_dispossessed,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
11453232,home,Abha,Mohammed Naji,mohammed-naji,M. Naji,D,170.0,4,M,893173,EUR,751939200,D,3,3,True,,,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,Mohammed,Naji,,,,,,,,,,,,,,,,
11453232,home,Abha,Saad Al-Salouli,saad-alselouli,S. Al-Salouli,M,168.0,15,M,917266,EUR,896054400,D,88,88,True,,,,,,,,,,,,,,,,,,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453232,home,Abha,Mohammed Said Al-Qahtani,mohammed-said-al-qahtani,M. S. Al-Qahtani,M,176.0,8,M,1177090,EUR,1016323200,M,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453232,home,Abha,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,172.0,38,M,931838,EUR,917136000,M,80,80,True,,,,,,,,,,,,,,,,,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453232,away,Al Tai,Victor Braga,victor-braga,V. Braga,G,193.0,79,M,805020,EUR,698284800,G,1,1,False,28.0,18.0,14.0,6.0,16.0,19.0,2.0,9.0,,9.0,2.0,3.0,,90.0,35.0,6.5,10.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
11453232,away,Al Tai,Nawaf Al Qamiri,nawaf-al-qamiri,N. A. Qamiri,D,171.0,15,M,1398859,EUR,992131200,D,23,23,False,9.0,7.0,1.0,,1.0,2.0,6.0,9.0,1.0,1.0,,,,45.0,24.0,6.3,7.0,0,23,2.0,,,,3.0,1.0,2.0,,,,,,1.0,1.0,Nawaf Al Qamiri,,1.0,,,,,,,,,,1.0,,,,,
11453232,away,Al Tai,Robert Bauer,robert-bauer,R. Bauer,D,183.0,117,M,253871,EUR,797385600,D,27,27,False,51.0,48.0,4.0,3.0,30.0,31.0,18.0,20.0,5.0,3.0,,,,90.0,59.0,6.9,3.0,0,,,,1.0,2.0,1.0,3.0,,,,,,,,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,
11453232,away,Al Tai,Alfa Semedo,alfa-semedo,A. Semedo,M,190.0,367,M,887343,EUR,872899200,D,30,30,False,50.0,40.0,9.0,5.0,17.0,20.0,23.0,30.0,3.0,1.0,,,,90.0,68.0,6.6,18.0,4,30,,,1.0,3.0,6.0,3.0,1.0,1.0,,,2.0,5.0,,1.0,,,,,,,1.0,True,,2.0,1.0,,,,,,,2.0
11453232,away,Al Tai,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,D,162.0,10,M,818828,EUR,680054400,D,3,3,False,12.0,8.0,3.0,2.0,4.0,8.0,4.0,4.0,,2.0,,,,45.0,14.0,6.4,4.0,0,33,,,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,
11453232,away,Al Tai,Abdulrahman Al Harthi,abdulrahman-al-harthi,A. A. Harthi,M,170.0,4,M,1127121,EUR,905040000,M,17,17,False,28.0,22.0,1.0,,5.0,5.0,17.0,25.0,,4.0,,,,74.0,40.0,6.5,13.0,0,10,2.0,,,,5.0,4.0,2.0,2.0,1.0,,,2.0,2.0,2.0,Abdulrahman Al Harthi,,,1.0,,,,,,1.0,,,1.0,,,,,
11453232,away,Al Tai,Jamal Bajandouh,jamal-bajandouh,J. Bajandouh,M,180.0,21,M,540424,EUR,714441600,M,26,26,False,43.0,37.0,1.0,,29.0,33.0,8.0,10.0,,5.0,,,,90.0,49.0,6.2,7.0,1,,,,2.0,3.0,6.0,4.0,,,,1.0,,,1.0,3.0,,,1.0,,,,2.0,,,1.0,1.0,,,,,,,
11453232,away,Al Tai,Tariq Mohammed,tariq-mohammed,T. Mohammed,M,170.0,26,M,871619,EUR,810345600,M,8,8,False,8.0,5.0,,,2.0,4.0,3.0,5.0,,2.0,,,,38.0,12.0,6.5,4.0,0,6,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11453232,away,Al Tai,Hassan Al-Amri,hassan-al-amri,H. Al-Amri,M,172.0,19,M,818733,EUR,766886400,M,77,77,False,8.0,6.0,1.0,,2.0,2.0,7.0,11.0,,4.0,,,,59.0,20.0,6.7,7.0,0,7,5.0,3.0,1.0,,8.0,2.0,2.0,1.0,1.0,,,1.0,,4.0,,,,1.0,,,3.0,,,1.0,,,,1.0,,,,
11453232,away,Al Tai,Bernard Mensah,bernard-mensah,B. Mensah,M,180.0,416,M,546220,EUR,782352000,F,43,43,False,35.0,30.0,1.0,1.0,3.0,4.0,27.0,31.0,1.0,2.0,,,,90.0,46.0,7.0,8.0,2,43,,,3.0,2.0,5.0,3.0,,,,2.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11453232,away,Al Tai,Virgil Misidjan,virgil-misidjan,V. Misidjan,F,173.0,281,M,148623,EUR,743472000,F,10,10,False,20.0,18.0,,,8.0,8.0,10.0,15.0,1.0,2.0,,,,90.0,48.0,6.6,18.0,1,7,3.0,,3.0,2.0,11.0,7.0,,5.0,2.0,,,4.0,3.0,2.0,,,,,,,1.0,,,3.0,,,,,,,,1.0
11453232,away,Al Tai,Abdulaziz Al Harabi,abdulaziz-al-harabi,A. A. Harabi,M,176.0,18,M,1127117,EUR,864777600,M,6,6,True,37.0,31.0,4.0,3.0,12.0,12.0,19.0,25.0,,2.0,,,,52.0,46.0,6.8,7.0,1,18,,,,,2.0,2.0,2.0,,,,,1.0,,,Abdulaziz Al Harabi,,1.0,2.0,,2.0,,,,,,,,,,,,1.0
11453232,away,Al Tai,Safwan Aljohani,safwan-aljohani,S. Aljohani,D,,20,M,1476792,EUR,1056758400,M,80,80,True,26.0,21.0,2.0,1.0,10.0,12.0,11.0,16.0,,5.0,,,,45.0,49.0,7.0,10.0,1,80,2.0,,1.0,1.0,4.0,8.0,2.0,4.0,3.0,1.0,,1.0,3.0,,,,,2.0,,2.0,,,,,,,,,,,,
11453232,away,Al Tai,Salem Abdullah Al-Toiawy,al-toiawy-salem-abdullah-salem,S. Al-Toiawy,D,175.0,4,M,1633371,EUR,991872000,D,13,13,True,32.0,29.0,1.0,1.0,10.0,11.0,19.0,23.0,,4.0,,,,45.0,42.0,6.5,6.0,0,13,2.0,,,,4.0,2.0,1.0,1.0,1.0,,,,1.0,3.0,,,2.0,,,,,,,,,,,,,,,
11453232,away,Al Tai,Adeeb Al-Haizan,adeeb-al-haizan,A. Al-Haizan,F,180.0,4,M,2294204,EUR,991180800,F,90,90,True,5.0,4.0,,,,,4.0,6.0,,,,,,31.0,7.0,6.5,2.0,0,7,1.0,,1.0,,1.0,,,,,,,,,,Adeeb,Al-Haizan,,,,,,,,,,,,,,,,
11453232,away,Al Tai,Abdulfattah Asiri,abdulfattah-asiri,A. Asiri,M,167.0,63,M,374524,EUR,762220800,M,45,45,True,16.0,16.0,,,3.0,3.0,14.0,16.0,,,,,,16.0,21.0,6.7,2.0,0,,3.0,1.0,,,,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
11453232,away,Al Tai,Moataz Al-Baqaawi,moataz-al-baqaawi,M. Al-Baqaawi,G,180.0,23,M,892891,EUR,883872000,G,44,44,True,,,,,,,,,,,,,,,,,,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453232,away,Al Tai,Abdulmohsin Fallata,abdulmohsen-fallatah,A. Fallata,D,183.0,5,M,830148,EUR,771552000,D,50,50,True,,,,,,,,,,,,,,,,,,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453232,away,Al Tai,Salman Muwashar,al-muwashar-salman,S. Muwashar,M,173.0,25,M,791576,EUR,592012800,M,7,7,True,,,,,,,,,,,,,,,,,,0,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453232,away,Al Tai,Marko Dugandžić,marko-dugandzic,M. Dugandžić,F,188.0,192,M,235642,EUR,765676800,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
