match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,captain,stat_goalAssist,stat_bigChanceCreated,stat_keyPass,player_sofascoreId,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_outfielderBlock,stat_totalOffside
10390007,home,Nice,Kasper Schmeichel,kasper-schmeichel,K. Schmeichel,G,1,189,3913,M,1076,EUR,531532800,G,1,1,False,19.0,19.0,3.0,3.0,19.0,19.0,1.0,90.0,20.0,6.3,0.0,0.0,4.142e-05,0,-0.6291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390007,home,Nice,Jordan Lotomba,jordan-lotomba,J. Lotomba,D,30,177,509,M,796279,EUR,907027200,D,23,23,False,52.0,38.0,3.0,2.0,18.0,25.0,,90.0,98.0,6.3,0.0,0.0,0.0347751,0,,,,21.0,32.0,5.0,1.0,1.0,1.0,14.0,11.0,1.0,4.0,7.0,2.0,2.0,1.0,8.0,6.0,2.0,1.0,2.0,3.0,30.0,,,,,,,,,,,,,,
10390007,home,Nice,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,945217,EUR,946512000,D,25,25,False,53.0,44.0,9.0,5.0,30.0,34.0,,90.0,72.0,7.4,0.0,0.0,0.00301448,0,,,,14.0,19.0,,,,1.0,,9.0,,,1.0,1.0,6.0,,9.0,6.0,3.0,2.0,1.0,,11.0,,,,,,,,,,,,,,
10390007,home,Nice,Dante,dante,Dante,D,4,188,1257,M,3577,EUR,435283200,D,4,4,False,68.0,64.0,6.0,4.0,44.0,46.0,,90.0,77.0,7.1,0.0,0.0,0.224386,0,,,,20.0,22.0,,,2.0,,5.0,,1.0,,1.0,,4.0,1.0,9.0,,,1.0,,1.0,6.0,True,1.0,1.0,1.0,,,,,,,,,,
10390007,home,Nice,Melvin Bard,melvin-bard,M. Bard,D,26,173,502,M,906075,EUR,973468800,D,26,26,False,48.0,42.0,1.0,1.0,25.0,29.0,,90.0,63.0,7.2,0.0,0.0,0.0161772,0,,,,17.0,20.0,1.0,,1.0,,6.0,11.0,2.0,,1.0,,1.0,,7.0,9.0,7.0,,2.0,2.0,8.0,,,,1.0,,,,,,,,,,
10390007,home,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,6,176,11417,M,985923,EUR,938044800,M,28,28,False,34.0,33.0,1.0,1.0,19.0,20.0,,43.0,45.0,7.4,0.0,0.0,0.0390142,0,,,,14.0,15.0,1.0,,,,2.0,6.0,,,,,,2.0,8.0,3.0,3.0,1.0,3.0,2.0,3.0,,,,1.0,hicham_boudaoui,,,,,,,,,
10390007,home,Nice,Aaron Ramsey,aaron-ramsey,A. Ramsey,M,10,182,2882,M,23571,EUR,662169600,M,16,16,False,32.0,30.0,2.0,2.0,11.0,11.0,,67.0,46.0,7.0,0.1759,0.0,0.020533,2,,,,19.0,21.0,,,,,3.0,3.0,,2.0,1.0,,1.0,1.0,2.0,3.0,1.0,,,,5.0,,1.0,,1.0,,2.0,,,,,,,,
10390007,home,Nice,Nicolas Pépé,nicolas-pepe,N. Pépé,F,19,183,12582,M,593526,EUR,801705600,M,29,29,False,26.0,19.0,1.0,1.0,4.0,7.0,,67.0,44.0,7.9,0.6221,1.4861,0.122824,3,,,,15.0,19.0,,,1.0,,7.0,3.0,,1.0,4.0,,,,2.0,1.0,1.0,2.0,2.0,2.0,14.0,,,,2.0,nicolas_pepe19,,1.0,3.0,2.0,,,,,
10390007,home,Nice,Khéphren Thuram,khephren-thuram,K. Thuram,M,19,191,11655,M,904832,EUR,985564800,M,19,19,False,32.0,28.0,2.0,2.0,11.0,11.0,,78.0,50.0,8.5,0.5651,0.1225,0.111285,3,,,,17.0,22.0,1.0,,,,5.0,4.0,,,6.0,2.0,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,,1.0,2.0,3.0,k_thuram,,,1.0,1.0,2.0,,,,
10390007,home,Nice,Sofiane Diop,sofiane-diop,S. Diop,M,10,175,3842,M,944164,EUR,960508800,M,10,10,False,39.0,29.0,4.0,3.0,13.0,15.0,,67.0,56.0,6.9,0.0775,0.0,0.156111,1,,,,18.0,29.0,5.0,2.0,,,3.0,4.0,1.0,,2.0,,,,4.0,1.0,1.0,3.0,3.0,,18.0,,,1.0,1.0,,,,,,1.0,,,,
