match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,injury,playerName,reason,rescinded,length
10390007,FT,6.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
10390007,,6.0,1.0,,85,,,6,,,goal,167698199.0,True,regular,98435.0,Ross Barkley,,,,,
10390007,,5.0,1.0,,82,,,9,,,goal,167698181.0,True,regular,98435.0,Ross Barkley,,,,,
10390007,,4.0,1.0,,80,,,11,,,goal,167698171.0,False,regular,156682.0,Teji Savanier,,,,,
10390007,,,,,78,,,13,,,substitution,121505744.0,True,regular,,,False,,,,
10390007,,4.0,0.0,,75,,,16,,,goal,167698131.0,True,regular,84744.0,Andy Delort,,,,,
10390007,,,,,74,,,17,,,substitution,121505727.0,False,injury,,,True,,,,
10390007,,,,,67,,,24,,,substitution,121505703.0,True,regular,,,False,,,,
10390007,,,,,67,,,24,,,substitution,121505702.0,True,regular,,,False,,,,
10390007,,,,,67,,,24,,,substitution,121505701.0,True,regular,,,False,,,,
10390007,,,,,63,,,28,,,card,120587967.0,True,yellow,593526.0,Nicolas Pépé,,Nicolas Pépé,Argument,False,
10390007,,,,,63,,,28,,,card,120587961.0,False,yellow,51640.0,Wahbi Khazri,,Wahbi Khazri,Argument,False,
10390007,,,,,61,,,30,,,substitution,121505679.0,False,regular,,,False,,,,
10390007,,,,,61,,,30,,,substitution,121505678.0,False,regular,,,False,,,,
10390007,,3.0,0.0,,56,,,35,,,goal,167698065.0,True,regular,593526.0,Nicolas Pépé,,,,,
10390007,,,,,46,,,45,,,substitution,121505634.0,False,regular,,,False,,,,
10390007,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
10390007,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,2.0
10390007,,,,,43,,,3,,,substitution,121505590.0,True,injury,,,True,,,,
10390007,,2.0,0.0,,35,,,11,,,goal,167697736.0,True,regular,904832.0,Khéphren Thuram,,,,,
10390007,,1.0,0.0,,15,,,31,,,goal,167697443.0,True,regular,593526.0,Nicolas Pépé,,,,,
