match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_penaltyWon,captain,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_keyPass,stat_blockedScoringAttempt,stat_accurateCross,stat_totalOffside,stat_goals,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_totalKeeperSweeper,stat_penaltyConceded,player_sofascoreId
11409073,home,Portimonense SAD,Kosuke Nakamura,kosuke-nakamura,K. Nakamura,G,23,185,357,M,155775,EUR,793843200,G,32,32,False,25.0,12.0,18.0,5.0,8.0,8.0,4.0,17.0,1.0,1.0,2.0,6.0,1.0,3.0,1.0,90.0,33.0,7.4,13.0,0.00130666,0,0.4531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409073,home,Portimonense SAD,Igor Formiga,igor-formiga,Igor Formiga,D,32,175,266,M,1009030,EUR,915753600,D,33,33,False,26.0,23.0,3.0,2.0,7.0,7.0,16.0,22.0,,2.0,1.0,5.0,,,,90.0,50.0,6.7,12.0,0.0122089,0,,,,3.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11409073,home,Portimonense SAD,Alemão,alemao,Alemão,D,43,194,174,M,1199402,EUR,1036540800,D,43,43,False,54.0,47.0,6.0,1.0,43.0,45.0,4.0,9.0,1.0,5.0,1.0,2.0,,,,67.0,62.0,7.2,9.0,0.00273044,0,,Alemão,,,2.0,,,,,,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
11409073,home,Portimonense SAD,Pedrão,pedrao,Pedrão,D,44,194,152,M,931811,EUR,862617600,D,44,44,False,66.0,51.0,21.0,12.0,40.0,42.0,11.0,24.0,,1.0,4.0,2.0,,,,90.0,78.0,7.4,17.0,0.00662132,1,,,,,2.0,,,,,2.0,2.0,2.0,1.0,,,,True,1.0,1.0,0.0465,0.0795,,,,,,,,,,,,,,
11409073,home,Portimonense SAD,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,22,22,False,34.0,30.0,5.0,3.0,16.0,17.0,14.0,17.0,4.0,4.0,6.0,2.0,,,,90.0,56.0,7.5,7.0,0.0860407,0,,,,,1.0,,,,,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
11409073,home,Portimonense SAD,Dener,dener,Dener,M,8,185,73,M,243167,EUR,700444800,M,13,13,False,34.0,23.0,4.0,,14.0,15.0,9.0,20.0,3.0,6.0,1.0,5.0,,,,90.0,45.0,7.1,13.0,0.0113036,1,,,,1.0,6.0,,,1.0,,2.0,,3.0,3.0,2.0,,,,1.0,,0.0207,0.3995,2.0,2.0,,,,,,,,,,,,
11409073,home,Portimonense SAD,Lucas Ventura,lucas-ventura,Lucas Ventura,M,25,180,163,M,879934,EUR,895536000,M,25,25,False,37.0,31.0,2.0,,23.0,24.0,8.0,13.0,1.0,6.0,,11.0,,,,90.0,51.0,6.9,10.0,0.0103395,1,,,,,6.0,2.0,3.0,,,2.0,,1.0,4.0,4.0,1.0,,,,,0.0131,,,,1.0,,,,,,,,,,,
11409073,home,Portimonense SAD,Sylvester Jasper,jasper-sylvester,S. Jasper,M,27,180,184,M,1013994,EUR,1000339200,M,7,7,False,8.0,7.0,1.0,,4.0,4.0,5.0,6.0,,,,1.0,,,,81.0,19.0,6.6,4.0,0.108987,0,,,,2.0,4.0,,,,,2.0,3.0,3.0,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,
11409073,home,Portimonense SAD,Carlinhos,carlinhos,Carlinhos,M,11,179,118,M,244787,EUR,772243200,M,11,11,False,30.0,25.0,4.0,2.0,8.0,8.0,17.0,26.0,3.0,7.0,,6.0,,,,81.0,55.0,7.2,16.0,0.0399982,6,,,,4.0,7.0,,2.0,2.0,,,3.0,2.0,2.0,,2.0,,,2.0,,0.9243,1.0665,1.0,,4.0,,,1.0,,,,,,,,
11409073,home,Portimonense SAD,Hélio Varela,varela-helio,H. Varela,F,29,176,603,M,1094395,EUR,1020384000,M,77,77,False,16.0,14.0,1.0,1.0,5.0,5.0,11.0,16.0,1.0,2.0,2.0,6.0,,,,89.0,41.0,7.0,12.0,0.0916596,2,,,,5.0,5.0,1.0,2.0,1.0,,1.0,4.0,,1.0,,,,,,1.0,0.0494,,1.0,4.0,1.0,2.0,,,1.0,1.0,,,,,,
11409073,home,Portimonense SAD,Ronie Carrillo,ronie-carrillo,R. Carrillo,F,22,186,278,M,873891,EUR,842140800,F,19,19,False,14.0,8.0,,,3.0,4.0,5.0,10.0,3.0,5.0,2.0,,,,,90.0,29.0,6.5,12.0,0.0156607,2,,,,,10.0,,2.0,,,1.0,3.0,4.0,,,2.0,,,,,0.336,,5.0,2.0,1.0,,,,,1.0,1.0,,,,,
11409073,home,Portimonense SAD,Gonçalo Costa,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,18,18,True,10.0,8.0,3.0,2.0,6.0,8.0,2.0,3.0,,1.0,,1.0,,,,23.0,22.0,6.8,7.0,0.00092466,0,,,,1.0,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11409073,home,Portimonense SAD,Paulo Estrela,paulo-estrela,P. Estrela,M,20,167,55,M,855664,EUR,919468800,M,20,20,True,6.0,3.0,1.0,,2.0,3.0,1.0,3.0,,1.0,,1.0,,,,9.0,11.0,6.5,4.0,0.00118038,0,,Paulo,Estrela,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11409073,home,Portimonense SAD,Luan,luan,Luan,M,9,173,70,M,1199434,EUR,1016496000,F,28,28,True,4.0,2.0,2.0,,1.0,2.0,1.0,2.0,,1.0,,2.0,,,,9.0,8.0,6.4,4.0,0.102438,0,,Luan,,,3.0,,2.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,
11409073,home,Portimonense SAD,Zinho Hoffmann,zinho-hoffmann,Z. Hoffmann,M,99,177,100,M,1385003,EUR,1052438400,M,99,99,True,3.0,3.0,1.0,1.0,,,3.0,3.0,,2.0,,3.0,,,,1.0,7.0,,1.0,0.0013088,0,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
