match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_outfielderBlock,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_dispossessed,stat_totalOffside,stat_hitWoodwork,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_lastManTackle
12514188,home,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200,9533,M,anatoliytrubin81,966616,EUR,996624000,G,1,1,False,11.0,11.0,2.0,2.0,0.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,90.0,16.0,6.5,9.341e-05,0,-0.7899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514188,home,Benfica,Alexander Bah,alexander-bah,A. Bah,D,6,183,2276,M,,850976,EUR,881625600,D,6,6,False,50.0,35.0,6.0,2.0,0.0,14.0,15.0,21.0,39.0,1.0,7.0,,5.0,,,,67.0,75.0,7.4,0.0232245,1,,,,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,24.0,0.0306,0.0606,1.0,,,,,,,,,,,,,,,
12514188,home,Benfica,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2711,M,,983542,EUR,1021507200,D,44,44,False,87.0,76.0,6.0,2.0,0.0,36.0,38.0,40.0,49.0,3.0,5.0,1.0,11.0,,,,90.0,97.0,6.7,0.0226578,0,,,,,1.0,4.0,1.0,,,,,2.0,1.0,,,,12.0,,,,2.0,1.0,,,,,,,,,,,,,
12514188,home,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,Notamendi30,74915,EUR,571622400,D,30,30,False,90.0,83.0,6.0,5.0,0.0,30.0,31.0,53.0,59.0,4.0,12.0,2.0,9.0,,,,90.0,105.0,8.1,0.0448959,2,,,,,2.0,3.0,4.0,4.0,,1.0,1.0,3.0,3.0,,1.0,,7.0,0.4218,0.1497,1.0,1.0,,True,1.0,1.0,,,,,,,,,,
12514188,home,Benfica,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,79899,M,,1085081,EUR,1048377600,D,3,3,False,62.0,47.0,5.0,,0.0,14.0,15.0,35.0,51.0,2.0,4.0,1.0,8.0,,,,90.0,88.0,6.9,0.261707,0,,,,4.0,,1.0,,,,,,1.0,1.0,2.0,1.0,,21.0,,,2.0,1.0,1.0,,,,2.0,,,,,,,,,
12514188,home,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,,228364,EUR,818553600,M,8,8,False,30.0,27.0,,,0.0,4.0,4.0,23.0,26.0,1.0,3.0,,4.0,,,,45.0,39.0,6.7,0.0287283,1,,,,,1.0,2.0,1.0,1.0,,,,1.0,,2.0,,,6.0,0.0211,,1.0,1.0,,,,,,1.0,,,,,,,,
12514188,home,Benfica,Orkun Kökçü,orkun-kokcu,O. Kökçü,M,10,175,12817,M,orkunkokcu,907461,EUR,978048000,M,10,10,False,81.0,74.0,9.0,6.0,0.0,20.0,21.0,54.0,63.0,,6.0,,6.0,,,,90.0,98.0,7.8,0.111177,1,,,,3.0,,,,,,,,3.0,2.0,,3.0,,10.0,0.0247,,2.0,,,,,1.0,,,,,,,,,,
12514188,home,Benfica,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2462,M,,906800,EUR,946857600,M,18,18,False,38.0,32.0,,,1.0,13.0,13.0,19.0,27.0,1.0,2.0,,2.0,,,,90.0,61.0,6.8,0.253695,0,,,,2.0,,4.0,2.0,,,,,1.0,,4.0,,1.0,15.0,,,3.0,,,,,,,,1.0,1.0,,,,,,
12514188,home,Benfica,Ángel Di María,angel-di-maria,Á. Di María,F,11,180,84815,M,ÁDiMaría,30027,EUR,571795200,F,11,11,False,41.0,33.0,7.0,5.0,0.0,5.0,5.0,31.0,43.0,,2.0,,4.0,,,,82.0,68.0,6.9,0.570998,2,,,,7.0,,8.0,7.0,1.0,1.0,,1.0,,,,1.0,1.0,21.0,0.1151,,3.0,,,,,1.0,3.0,1.0,2.0,1.0,,,,,,
12514188,home,Benfica,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15120,M,vangelis_pavlidis,795236,EUR,911606400,F,14,14,False,10.0,9.0,2.0,1.0,0.0,2.0,2.0,7.0,9.0,1.0,3.0,,2.0,,,,67.0,20.0,6.2,0.354507,2,,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,2.0,,,5.0,0.4459,0.4626,,,,,2.0,1.0,,,1.0,,1.0,,,,,
12514188,home,Benfica,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24902,M,KAktürkoğlu,903324,EUR,908928000,F,17,17,False,20.0,11.0,1.0,1.0,0.0,2.0,2.0,10.0,19.0,1.0,2.0,,4.0,,,,67.0,31.0,6.8,0.294705,1,,,,1.0,,4.0,1.0,,1.0,,2.0,,,1.0,1.0,,13.0,0.0686,,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,,
