match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,stat_accurateLongBalls,stat_wonContest,stat_shotOffTarget,stat_wasFouled,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_lastManTackle,stat_clearanceOffLine
13455805,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195.0,60790,M,EmiMartínez,158263,EUR,715392000,G,23,23,False,13.0,11.0,2.0,0.0,11.0,11.0,2.0,4.0,1.0,1.0,90.0,17.0,6.9,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13455805,home,Aston Villa,Andrés García,andres-garcia,A. García,D,16,183.0,951,M,,1457536,EUR,1044576000,D,16,16,False,49.0,47.0,,0.0,10.0,10.0,45.0,7.0,,,90.0,74.0,7.1,15.0,1,Andrés García,,37.0,6.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
13455805,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183.0,3199,M,,827679,EUR,877564800,D,4,4,False,81.0,79.0,1.0,0.0,23.0,23.0,58.0,3.0,,,90.0,88.0,7.4,4.0,1,,,56.0,,1.0,2.0,2.0,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
13455805,home,Aston Villa,Lamare Bogarde,lamare-bogarde,L. Bogarde,D,26,183.0,1108,M,,1089388,EUR,1073260800,D,26,26,False,83.0,80.0,,0.0,30.0,30.0,53.0,2.0,,,90.0,90.0,7.5,3.0,0,,,50.0,,2.0,1.0,3.0,,,,,1.0,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
13455805,home,Aston Villa,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178.0,5464,M,maatsen_,976263,EUR,1015718400,D,22,22,False,44.0,42.0,2.0,0.0,9.0,9.0,35.0,5.0,,,83.0,67.0,7.4,4.0,1,,,33.0,,2.0,3.0,6.0,1.0,,2.0,,4.0,1.0,1.0,,,,2.0,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,
13455805,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175.0,3885,M,,250223,EUR,782438400,M,7,7,False,70.0,68.0,5.0,0.0,21.0,21.0,50.0,6.0,,,90.0,82.0,7.9,2.0,2,,,48.0,1.0,,1.0,3.0,,,2.0,,2.0,,1.0,,,,1.0,1.0,,4.0,2.0,,,True,1.0,2.0,,,,,,,
13455805,home,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177.0,9757,M,youritielemans,331737,EUR,862963200,M,8,8,False,105.0,96.0,6.0,0.0,22.0,23.0,83.0,5.0,,,90.0,116.0,7.5,12.0,3,,,75.0,1.0,,6.0,3.0,1.0,1.0,1.0,3.0,,2.0,3.0,2.0,1.0,,1.0,1.0,,4.0,1.0,,1.0,,1.0,,,,,,,,
13455805,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178.0,7654,M,leonbailey,808590,EUR,871084800,M,31,31,False,41.0,36.0,,0.0,1.0,1.0,42.0,4.0,,,90.0,59.0,7.7,15.0,1,,,35.0,2.0,,7.0,5.0,1.0,4.0,3.0,,,2.0,1.0,4.0,,,2.0,2.0,,,2.0,,1.0,,,1.0,1.0,,,,,,
13455805,home,Aston Villa,Marco Asensio,marco-asensio,M. Asensio,F,21,182.0,31813,M,marcoasensio10,361004,EUR,822182400,M,21,21,False,36.0,31.0,,0.0,2.0,2.0,39.0,1.0,,,82.0,54.0,9.5,13.0,4,,,29.0,5.0,,3.0,3.0,1.0,1.0,2.0,2.0,,1.0,,2.0,,,1.0,1.0,,,1.0,,1.0,,,2.0,1.0,2.0,,,,,
13455805,home,Aston Villa,Marcus Rashford,marcus-rashford,M. Rashford,M,14,185.0,363363,M,Rashford,814590,EUR,878256000,M,9,9,False,49.0,42.0,2.0,1.0,5.0,7.0,51.0,1.0,,,82.0,76.0,8.1,18.0,6,,,39.0,9.0,,5.0,4.0,1.0,3.0,3.0,2.0,,1.0,1.0,6.0,,,,,,1.0,3.0,1.0,1.0,,2.0,3.0,2.0,,2.0,,,,
13455805,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179.0,19707,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,10.0,6.0,,1.0,,,10.0,,,,82.0,21.0,7.1,6.0,5,,,6.0,,1.0,2.0,3.0,,1.0,1.0,,,1.0,,2.0,1.0,,,,,,1.0,3.0,1.0,,,2.0,1.0,,2.0,2.0,,,
13455805,home,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187.0,13680,M,mrogers,948261,EUR,1027641600,F,27,27,True,4.0,3.0,,0.0,1.0,2.0,2.0,1.0,,,8.0,6.0,6.8,1.0,1,,,2.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
13455805,home,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180.0,3212,M,,975937,EUR,991008000,M,41,41,True,6.0,6.0,,0.0,1.0,1.0,5.0,,,,8.0,11.0,6.8,2.0,0,,,5.0,,,2.0,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
