match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_fouls,stat_totalOffside,stat_keyPass,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_interceptionWon,stat_blockedScoringAttempt,stat_shotOffTarget,stat_hitWoodwork,captain,stat_accurateCross,player_sofascoreId,stat_penaltyWon,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
10433899,home,İstanbulspor,David Jensen,david-jensen,D. Jensen,G,195,47,M,47860,EUR,701481600,G,1,1,False,37.0,20.0,23.0,6.0,16.0,16.0,4.0,21.0,2.0,2.0,1.0,15.0,2.0,2.0,1.0,2.0,1.0,90.0,54.0,6.6,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433899,home,İstanbulspor,Demeaco Duhaney,duhaney-demeaco,D. Duhaney,D,180,24,M,851095,EUR,908236800,D,21,21,False,30.0,25.0,1.0,1.0,15.0,17.0,10.0,14.0,,2.0,,5.0,,,,,,90.0,47.0,5.8,14.0,0,,,21,1.0,1.0,7.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10433899,home,İstanbulspor,Okan Erdoğan,okan-erdogan,O. Erdoğan,D,185,54,M,881213,EUR,907027200,D,23,23,False,46.0,36.0,11.0,4.0,31.0,36.0,5.0,10.0,2.0,5.0,10.0,4.0,,,,,,90.0,66.0,6.7,13.0,0,,,3,,2.0,3.0,,1.0,2.0,2.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
10433899,home,İstanbulspor,Mehmet Yeşil,mehmet-yesil,M. Yeşil,D,188,48,M,840639,EUR,896572800,D,4,4,False,32.0,29.0,3.0,1.0,26.0,28.0,3.0,4.0,,1.0,5.0,4.0,,,,,,90.0,44.0,6.9,3.0,0,,,21,,,,,,,,,,,1.0,3.0,,,1.0,,,,,,,,,,,,,,
10433899,home,İstanbulspor,Tuncer Duhan Aksu,tuncer-duhan-aksu,T. D. Aksu,D,183,18,M,893007,EUR,873936000,D,3,3,False,39.0,32.0,5.0,2.0,20.0,25.0,12.0,15.0,2.0,7.0,2.0,7.0,,,,,,90.0,62.0,6.3,16.0,0,,,3,1.0,3.0,5.0,,,2.0,1.0,3.0,1.0,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,
10433899,home,İstanbulspor,Onur Ergün,onur-ergun,O. Ergün,M,185,45,M,893009,EUR,721785600,M,8,8,False,46.0,38.0,5.0,2.0,18.0,22.0,20.0,24.0,1.0,4.0,,10.0,,,,,,90.0,60.0,7.1,12.0,1,,,4,,2.0,8.0,2.0,1.0,1.0,1.0,2.0,3.0,,5.0,2.0,2.0,3.0,,,1.0,2.0,,,,,,,,,,,
10433899,home,İstanbulspor,Mahamadou Ba,ba-mahamadou,M. Ba,M,175,115,M,994029,EUR,937872000,M,12,12,False,39.0,32.0,4.0,3.0,28.0,32.0,4.0,7.0,1.0,2.0,3.0,5.0,,,,,,90.0,55.0,5.8,12.0,1,,,12,,,9.0,7.0,2.0,,,,,,,,,3.0,1.0,,,2.0,1.0,,,,,,,,,,
10433899,home,İstanbulspor,Muammer Sarıkaya,muammer-sarikaya,M. Sarıkaya,M,179,36,M,816571,EUR,886982400,M,24,24,False,43.0,39.0,5.0,5.0,24.0,27.0,15.0,16.0,1.0,10.0,1.0,9.0,,,,,,90.0,65.0,7.3,8.0,2,,,24,,,5.0,3.0,,4.0,3.0,4.0,2.0,,,1.0,3.0,2.0,2.0,,,1.0,,2.0,1.0,,,,,,,,
10433899,home,İstanbulspor,Eduart Rroca,eduart-rroca,E. Rroca,M,182,79,M,938181,EUR,743817600,M,10,10,False,21.0,13.0,1.0,,7.0,8.0,6.0,13.0,2.0,7.0,,5.0,,,,,,64.0,36.0,6.9,12.0,2,,,8,,3.0,6.0,,,6.0,4.0,1.0,1.0,,,,,1.0,,,,,,2.0,,True,,,,,,,
10433899,home,İstanbulspor,Valon Ethemi,valon-ethemi,V. Ethemi,M,179,121,M,904945,EUR,875836800,M,27,27,False,10.0,8.0,,,4.0,4.0,4.0,6.0,,3.0,,2.0,,,,,,63.0,25.0,6.4,9.0,4,,,27,,1.0,6.0,,,6.0,2.0,,1.0,1.0,,,,3.0,1.0,,,,2.0,2.0,,,,,,,,,
10433899,home,İstanbulspor,Emeka Eze,emeka-eze,E. Eze,F,185,146,M,877235,EUR,843696000,F,90,90,False,9.0,5.0,2.0,1.0,1.0,2.0,4.0,8.0,3.0,9.0,2.0,4.0,,,,,,83.0,34.0,6.3,17.0,0,,,90,1.0,7.0,16.0,1.0,2.0,7.0,3.0,1.0,2.0,2.0,,,1.0,6.0,2.0,,,,,,,,,,,,,,
10433899,home,İstanbulspor,Jason Lokilo,jason-lokilo,J. Lokilo,M,175,218,M,818036,EUR,905990400,F,70,70,True,8.0,8.0,1.0,1.0,3.0,3.0,6.0,6.0,,1.0,,1.0,,,,,,27.0,13.0,6.6,3.0,0,,,98,1.0,,1.0,,,,,,1.0,,,,,2.0,1.0,,,,,,,,1.0,,,,,,
10433899,home,İstanbulspor,Emir Kaan Gültekin,emir-kaan-gultekin,E. K. Gültekin,F,180,80,M,903714,EUR,970444800,F,19,19,True,9.0,8.0,3.0,2.0,4.0,4.0,4.0,5.0,,1.0,,2.0,,,,,,26.0,11.0,6.7,1.0,0,,,9,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10433899,home,İstanbulspor,Sindrit Guri,sindrit-guri,S. Guri,F,190,23,M,184389,EUR,751334400,F,61,61,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,13.0,5.0,6.6,2.0,0,,,10,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
10433899,home,İstanbulspor,Alp Arda,alp-arda,A. Arda,G,192,35,M,999485,EUR,802483200,G,59,59,True,,,,,,,,,,,,,,,,,,,,,,0,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433899,home,İstanbulspor,Oğuzhan Berber,oguzhan-berber,O. Berber,D,176,11,M,148926,EUR,702864000,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433899,home,İstanbulspor,Ali Yaşar,ali-yasar,A. Yaşar,D,180,31,M,190815,EUR,794620800,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433899,home,İstanbulspor,Adi Mehremić,adi-mehremic,A. Mehremić,D,188,26,M,152110,EUR,704246400,D,88,88,True,,,,,,,,,,,,,,,,,,,,,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433899,home,İstanbulspor,Valmir Veliu,valmir-veliu,V. Veliu,M,180,51,M,1014717,EUR,960076800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433899,home,İstanbulspor,Jetmir Topalli,jetmir-topalli,J. Topalli,M,180,102,M,987126,EUR,886809600,F,98,98,True,,,,,,,,,,,,,,,,,,,,,,0,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433899,home,İstanbulspor,Kerem Şen,kerem-sen,K. Şen,M,175,57,M,1085376,EUR,1010966400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,Kerem Sen,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433899,away,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,190,9264,M,28381,EUR,519264000,G,1,1,False,25.0,20.0,9.0,4.0,18.0,19.0,2.0,6.0,,,,4.0,,,,1.0,,90.0,28.0,7.1,5.0,0,,,16,,,,,,,,,,,,,,,,,,,,,,True,,Muslera,,,,,
10433899,away,Galatasaray,Léo Dubois,leo-dubois,L. Dubois,D,178,587,M,552680,EUR,779500800,D,2,2,False,56.0,48.0,3.0,1.0,20.0,20.0,28.0,39.0,1.0,8.0,,2.0,,,,,,79.0,79.0,6.8,13.0,1,,,,3.0,1.0,5.0,3.0,,1.0,1.0,4.0,1.0,,1.0,,3.0,2.0,2.0,,,,1.0,,,,,,,,,,
