match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,captain,stat_wonContest,stat_blockedScoringAttempt,player_sofascoreId,stat_goals,stat_goalAssist,stat_hitWoodwork,stat_goodHighClaim
10408466,home,Espanyol,Fernando Pacheco,fernando-pacheco,F. Pacheco,G,1,186,220,M,144501,EUR,706147200,G,13,13,False,18.0,13.0,12.0,7.0,10.0,12.0,3.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,90.0,24.0,5.7,6.0,0.0,0.0,0.00022467,0,-0.9886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408466,home,Espanyol,Óscar Gil,oscar-gil,Ó. Gil,D,27,175,90,M,959820,EUR,893548800,D,2,2,False,20.0,15.0,2.0,,8.0,10.0,8.0,11.0,1.0,6.0,,,,,90.0,37.0,6.6,7.0,0.1367,0.0,0.0678807,0,,1.0,1.0,4.0,7.0,1.0,1.0,5.0,2.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
10408466,home,Espanyol,César Montes,cesar-montes,C. Montes,D,23,195,1738,M,818406,EUR,856742400,D,23,23,False,29.0,21.0,5.0,3.0,13.0,15.0,8.0,14.0,3.0,4.0,,,,,90.0,41.0,6.2,9.0,0.0,0.0,0.0140821,0,,,,2.0,4.0,,,3.0,2.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10408466,home,Espanyol,Sergi Gómez,sergi-gomez,S. Gómez,D,5,185,195,M,125625,EUR,701740800,D,24,24,False,13.0,9.0,2.0,,8.0,9.0,1.0,4.0,2.0,3.0,,,,,45.0,20.0,6.6,4.0,0.0,0.0,0.00050012,0,,,,1.0,1.0,,3.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10408466,home,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190,819,M,81992,EUR,677116800,D,4,4,False,31.0,25.0,4.0,3.0,18.0,21.0,7.0,10.0,4.0,3.0,,,,,90.0,43.0,6.1,8.0,0.0,0.0,0.0116471,0,,,,2.0,2.0,1.0,,1.0,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10408466,home,Espanyol,Brian Oliván,brian-olivan,B. Oliván,D,12,179,147,M,351500,EUR,765158400,D,14,14,False,14.0,11.0,3.0,1.0,7.0,8.0,4.0,8.0,1.0,5.0,,,,,84.0,28.0,5.8,7.0,0.0,0.0,0.00407413,0,,2.0,,2.0,2.0,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
10408466,home,Espanyol,Nicolás Melamed,nicolas-melamed,N. Melamed,M,10,173,234,M,989878,EUR,986947200,M,21,21,False,22.0,19.0,1.0,1.0,7.0,9.0,13.0,15.0,,4.0,,,,,87.0,40.0,5.7,12.0,0.7344,0.2257,0.110533,3,,2.0,1.0,8.0,2.0,,,,,2.0,1.0,3.0,,,2.0,,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,
10408466,home,Espanyol,Sergi Darder,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,False,38.0,33.0,2.0,1.0,10.0,12.0,24.0,28.0,,8.0,,,,,90.0,51.0,7.5,7.0,0.0486,0.0,0.424899,1,,2.0,1.0,4.0,6.0,1.0,,5.0,2.0,,2.0,4.0,,,,,,,1.0,1.0,3.0,,,,,True,1.0,1.0,,,,,
10408466,home,Espanyol,Denis Suárez,denis-suarez,D. Suárez,M,4,176,1456,M,138383,EUR,757814400,M,6,6,False,14.0,12.0,,,5.0,6.0,7.0,9.0,,,,,,,45.0,19.0,6.1,5.0,0.0,0.0,0.00244531,0,,1.0,,3.0,2.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,
10408466,home,Espanyol,Martin Braithwaite,martin-braithwaite,M. Braithwaite,F,22,180,6808,M,66471,EUR,676080000,F,17,17,False,14.0,10.0,,,1.0,1.0,9.0,15.0,,1.0,,,,,55.0,24.0,6.4,9.0,0.2118,0.1982,0.0100877,2,,2.0,,1.0,3.0,,,,,1.0,,,,,,1.0,,2.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,braithwaite,,,,
