match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,stat_fouls,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_goals,stat_totalOffside,stat_goalAssist
10433898,home,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,44,177,793,M,180511,EUR,647395200,F,44,44,False,,53.0,46.0,6.0,3.0,15.0,16.0,35.0,44.0,,7.0,,,,90.0,75.0,7.5,15.0,3,7.0,2.0,,4.0,2.0,,1.0,,,1.0,1.0,1.0,2.0,,4.0,,4.0,1.0,2.0,1.0,,,2.0,,,,,1.0
10433898,home,Gaziantep FK,Tomáš Pekhart,tomas-pekhart,T. Pekhart,F,17,194,284,M,41999,EUR,612144000,F,9,9,True,,6.0,4.0,,,1.0,1.0,3.0,5.0,,1.0,,,,26.0,8.0,6.6,2.0,0,,,1.0,,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,
10433898,home,Gaziantep FK,Abdulkadir Parmak,abdulkadir-parmak,A. Parmak,M,20,176,57,M,344225,EUR,788572800,M,19,19,True,,7.0,7.0,,,2.0,2.0,5.0,5.0,,1.0,,,,11.0,7.0,6.4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433898,home,Gaziantep FK,Lazar Marković,lazar-markovic,L. Marković,M,50,175,330,M,98461,EUR,762566400,M,50,50,True,,1.0,,,,,,,1.0,,,,,,10.0,3.0,6.0,3.0,0,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
10433898,home,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,71,196,107,M,934201,EUR,966988800,G,71,71,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433898,home,Gaziantep FK,Alin Toșca,alin-tosca,A. Toșca,D,,181,131,M,110210,EUR,700531200,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433898,home,Gaziantep FK,Ömürcan Artan,omurcan-artan,Ö. Artan,D,2,179,17,M,1016384,EUR,933033600,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433898,home,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187,127,M,904228,EUR,908409600,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433898,home,Gaziantep FK,Luka Stankovski,stankovski-luka,L. Stankovski,M,80,190,95,M,1063157,EUR,1030924800,M,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433898,home,Gaziantep FK,Mirza Cihan,mirza-cihan,M. Cihan,M,8,175,29,M,909289,EUR,972518400,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433898,home,Gaziantep FK,Valmir Veliu,valmir-veliu,V. Veliu,M,7,180,51,M,1014717,EUR,960076800,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433898,away,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,235,M,825850,EUR,923529600,G,25,25,False,,39.0,25.0,18.0,6.0,23.0,30.0,2.0,9.0,,10.0,2.0,3.0,,90.0,52.0,6.9,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433898,away,Kayserispor,Onur Bulut,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,38,38,False,,53.0,42.0,2.0,1.0,25.0,28.0,17.0,27.0,3.0,6.0,,,,90.0,73.0,6.7,16.0,1,2.0,,3.0,3.0,3.0,3.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,1.0
10433898,away,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183,103,M,68228,EUR,687571200,D,4,4,False,,57.0,56.0,1.0,,53.0,54.0,3.0,3.0,1.0,4.0,,,,90.0,63.0,7.0,1.0,1,,2.0,,3.0,,1.0,,,3.0,1.0,,,,,,,,,,,,1.0,,,,,,
10433898,away,Kayserispor,Majid Hosseini,majid-hosseini,M. Hosseini,D,5,187,803,M,359332,EUR,835228800,D,5,5,False,,55.0,48.0,3.0,1.0,42.0,47.0,6.0,8.0,1.0,7.0,,,,90.0,58.0,6.8,7.0,0,,,,3.0,1.0,,,,,,,,,,,3.0,1.0,,1.0,1.0,,,,,,,,1.0
10433898,away,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180,84,M,122922,EUR,671414400,D,21,21,False,,47.0,30.0,6.0,3.0,21.0,26.0,10.0,22.0,1.0,6.0,,,,90.0,71.0,6.8,21.0,0,1.0,2.0,,6.0,5.0,1.0,,,,2.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,
10433898,away,Kayserispor,Campanharo,campanharo,Campanharo,M,,178,121,M,220094,EUR,702345600,M,88,88,False,,46.0,42.0,2.0,2.0,35.0,39.0,7.0,7.0,1.0,4.0,,,,72.0,63.0,7.3,6.0,1,,,1.0,6.0,8.0,3.0,,,,3.0,6.0,4.0,1.0,1.0,,2.0,,,1.0,,,1.0,,,,,,
10433898,away,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,595396,EUR,780019200,M,11,11,False,,18.0,15.0,2.0,2.0,5.0,7.0,10.0,13.0,,5.0,,,,79.0,31.0,6.7,8.0,1,2.0,2.0,2.0,4.0,5.0,,,,,,1.0,,1.0,2.0,,2.0,,1.0,,,,,1.0,,,,,
10433898,away,Kayserispor,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,827,M,280447,EUR,837820800,M,10,10,False,,29.0,21.0,1.0,1.0,9.0,11.0,12.0,20.0,,3.0,,,,90.0,42.0,7.5,11.0,2,2.0,1.0,,2.0,4.0,,,,1.0,,,,,2.0,,,1.0,1.0,2.0,2.0,,2.0,,,,1.0,,
10433898,away,Kayserispor,Bernard Mensah,bernard-mensah,B. Mensah,M,43,180,416,M,546220,EUR,782352000,M,43,43,False,True,54.0,48.0,7.0,4.0,27.0,28.0,21.0,29.0,,8.0,,,,86.0,72.0,6.4,16.0,3,3.0,,,8.0,5.0,1.0,2.0,,,,1.0,1.0,1.0,3.0,,1.0,,3.0,4.0,1.0,,,1.0,,,,,
10433898,away,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,326,M,344009,EUR,771984000,M,7,7,False,,14.0,12.0,,,4.0,4.0,9.0,19.0,,,,,,72.0,36.0,6.6,15.0,1,9.0,2.0,,6.0,3.0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,3.0,2.0,,,1.0,,,,,
10433898,away,Kayserispor,Mario Gavranović,mario-gavranovic,M. Gavranović,F,,175,340,,49351,EUR,627868800,F,19,19,False,,12.0,10.0,1.0,1.0,2.0,2.0,8.0,10.0,,,,,,87.0,14.0,6.3,2.0,1,,2.0,,5.0,1.0,,1.0,,,,,,,,,3.0,1.0,,1.0,1.0,1.0,,,,,,1.0,
10433898,away,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186,411,M,803869,EUR,760924800,M,6,6,True,,17.0,13.0,4.0,2.0,5.0,6.0,8.0,11.0,1.0,2.0,,,,18.0,20.0,6.6,4.0,0,,3.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
10433898,away,Kayserispor,Mame Thiam,mame-thiam,M. Thiam,F,17,185,1076,M,180981,EUR,718588800,F,27,27,True,,12.0,9.0,,,2.0,2.0,7.0,10.0,1.0,,,,,18.0,14.0,6.6,4.0,0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
10433898,away,Kayserispor,Emrah Başsan,emrah-bassan,E. Başsan,M,14,177,60,M,174141,EUR,703468800,M,17,17,True,,7.0,6.0,1.0,,2.0,3.0,4.0,4.0,1.0,2.0,,,,11.0,10.0,6.7,2.0,0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
10433898,away,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172,61,M,781408,EUR,822268800,D,28,28,True,,4.0,4.0,,,,,4.0,4.0,,1.0,,,,11.0,7.0,7.3,1.0,1,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,
10433898,away,Kayserispor,İlhan Parlak,ilhan-parlak,İ. Parlak,F,38,181,25,,5810,EUR,537926400,F,23,23,True,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,10.0,4.0,6.5,2.0,0,,,,1.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,
10433898,away,Kayserispor,Abdulkadir Taşdan,abdulkadir-tasdan,A. Taşdan,G,1,192,14,M,1065837,EUR,1055894400,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Abdulkadir Tasdan,,,,
10433898,away,Kayserispor,Anthony Uzodimma,uzodimma-anthony,A. Uzodimma,D,,176,59,M,993108,EUR,924307200,M,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433898,away,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172,381,M,859748,EUR,763344000,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433898,away,Kayserispor,Mustafa Pektemek,mustafa-pektemek,M. Pektemek,F,,182,39,M,43643,EUR,587260800,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433898,away,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186,87,M,1088715,EUR,1074384000,F,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
