match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_unsuccessfulTouch,stat_wasFouled,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_goalAssist,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_bigChanceCreated,stat_goals,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,stat_totalOffside,captain,stat_hitWoodwork,stat_outfielderBlock
10825462,home,Charlton Athletic,Jayden Stockley,jayden-stockley,J. Stockley,F,9,188.0,61,M,91984,EUR,750211200.0,F,9,9,False,18.0,13.0,4.0,4.0,4.0,5.0,9.0,13.0,2.0,,,68.0,29.0,8.1,8.0,3.0,6,Jayden,Stockley,,,2.0,3.0,3.0,5.0,3.0,1.0,,2.0,,,,,2.0,2.0,,,,,1.0,,2.0,,,True,1.0,
10825462,home,Charlton Athletic,Zach Mitchell,zach-mitchell,Z. Mitchell,D,24,186.0,29,M,1428687,EUR,1105228800.0,M,48,48,True,75.0,70.0,3.0,3.0,41.0,43.0,29.0,32.0,4.0,,,72.0,80.0,6.9,6.0,,1,Zach Mitchell,,,,2.0,3.0,3.0,6.0,2.0,,,,,,,,,1.0,1.0,,,,,1.0,2.0,,,,,
10825462,home,Charlton Athletic,Aaron Henry,aaron-henry,A. Henry,M,14,175.0,23,M,1014105,EUR,1062288000.0,M,32,32,True,41.0,37.0,5.0,2.0,17.0,17.0,21.0,26.0,1.0,,,45.0,49.0,6.5,8.0,,0,,,2.0,1.0,1.0,,2.0,2.0,,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,
10825462,home,Charlton Athletic,Chuks Aneke,chuks-aneke,C. Aneke,F,,191.0,46,M,111963,EUR,741657600.0,F,22,22,True,9.0,6.0,,,1.0,1.0,5.0,8.0,3.0,,,22.0,16.0,7.4,7.0,1.0,2,,,,,,,2.0,1.0,2.0,1.0,,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,
10825462,home,Charlton Athletic,Jake Forster-Caskey,jake-forster-caskey,J. Forster-Caskey,M,25,178.0,24,M,115368,EUR,767232000.0,M,8,8,True,20.0,17.0,1.0,1.0,6.0,7.0,11.0,13.0,2.0,,,16.0,23.0,7.0,3.0,1.0,1,Jake,Forster-Caskey,,,1.0,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,
10825462,home,Charlton Athletic,Richard Chin,richard-chin,R. Chin,F,7,178.0,294,M,1406307,EUR,1034640000.0,M,36,36,True,8.0,7.0,,,5.0,5.0,2.0,3.0,,,,15.0,11.0,6.8,1.0,,1,,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,
10825462,home,Charlton Athletic,Craig MacGillivray,craig-macgillivray,C. MacGillivray,G,1,188.0,14,M,886801,EUR,726796800.0,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10825462,home,Charlton Athletic,Matt Dench,matt-dench,M. Dench,M,16,175.0,21,M,1400999,EUR,1070841600.0,M,42,42,True,,,,,,,,,,,,,,,,,0,Matt Dench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10825462,home,Charlton Athletic,Daniel Kanu,daniel-kanu,D. Kanu,F,15,181.0,213,M,1182579,EUR,1100390400.0,F,35,35,True,,,,,,,,,,,,,,,,,0,Daniel Kanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10825462,home,Charlton Athletic,Henry Rylah,henry-rylah,H. Rylah,F,24,175.0,11,M,1428684,EUR,1132272000.0,M,50,50,True,,,,,,,,,,,,,,,,,0,Henry Rylah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10825462,away,Coalville Town,Paul White,paul-white,P. White,G,1,192.0,6,M,251801,EUR,781833600.0,G,1,1,False,37.0,12.0,34.0,9.0,5.0,7.0,7.0,30.0,11.0,4.0,5.0,90.0,44.0,6.6,25.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10825462,away,Coalville Town,Alex Dean,alex-dean,A. Dean,D,2,,0,M,245435,EUR,,D,2,2,False,23.0,8.0,9.0,1.0,6.0,11.0,2.0,12.0,5.0,,,90.0,44.0,5.7,20.0,,0,Alex,Dean,,,,,3.0,3.0,,1.0,2.0,,1.0,,,,,,1.0,1.0,2.0,,,1.0,,,,,,2.0
10825462,away,Coalville Town,Jake Eggleton,jake-eggleton,J. Eggleton,D,4,,0,M,960354,EUR,908064000.0,D,4,4,False,16.0,12.0,3.0,,10.0,11.0,2.0,5.0,1.0,,,90.0,26.0,6.4,4.0,,1,Jake,Eggleton,,,2.0,3.0,4.0,3.0,,,,,3.0,2.0,,,1.0,,,,2.0,,,,,,,,,3.0
10825462,away,Coalville Town,Chris Robertson,chris-robertson,C. Robertson,D,,191.0,1,,21506,EUR,529372800.0,D,5,5,False,11.0,8.0,2.0,1.0,6.0,6.0,2.0,5.0,1.0,,,90.0,19.0,6.1,3.0,,0,,,,,1.0,1.0,2.0,1.0,,,,,6.0,,1.0,,,,,,,,,,,,,,,1.0
10825462,away,Coalville Town,Eliot Putman,eliot-putman,E. Putman,D,,183.0,2,M,1427569,EUR,828403200.0,D,3,3,False,28.0,19.0,10.0,4.0,12.0,16.0,10.0,16.0,8.0,,,90.0,47.0,7.0,11.0,1.0,0,Eliot Putman,,4.0,3.0,,1.0,1.0,4.0,,,,,3.0,5.0,1.0,,,,3.0,2.0,,,,,,,,,,1.0
10825462,away,Coalville Town,Thomas McGlinchey,thomas-mcglinchey,T. McGlinchey,M,19,190.0,6,M,1423881,EUR,846979200.0,M,11,11,False,26.0,17.0,3.0,1.0,6.0,7.0,11.0,19.0,5.0,,,90.0,40.0,6.2,15.0,1.0,0,Thomas McGlinchey,,,,,1.0,7.0,8.0,6.0,1.0,1.0,,,,,,,,2.0,2.0,2.0,,,3.0,4.0,,,,,
10825462,away,Coalville Town,Joseph Doyle-Charles,joseph-doyle-charles,J. Doyle-Charles,M,8,,1,M,866753,EUR,813628800.0,M,8,8,False,21.0,11.0,2.0,1.0,7.0,10.0,4.0,11.0,2.0,,,90.0,34.0,6.3,12.0,,0,Joseph,Doyle-Charles,,,1.0,,5.0,2.0,,2.0,,,5.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,True,,1.0
10825462,away,Coalville Town,Andi Thanoj,andi-thanoj,A. Thanoj,M,8,170.0,4,M,144012,EUR,724723200.0,M,6,6,False,9.0,9.0,,,5.0,5.0,4.0,4.0,2.0,,,62.0,15.0,6.7,1.0,,1,,,,,,,1.0,2.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,
10825462,away,Coalville Town,Luke Shaw,luke-shaw,L. Shaw,F,14,178.0,1,M,909758,EUR,817171200.0,M,7,7,False,13.0,7.0,4.0,,3.0,4.0,4.0,9.0,3.0,,,69.0,24.0,6.3,10.0,,0,,,,,1.0,,4.0,3.0,3.0,1.0,,,,2.0,,,,,2.0,1.0,,,,1.0,1.0,,,,,
10825462,away,Coalville Town,Ashley Chambers,ashley-chambers,A. Chambers,F,10,178.0,8,M,31833,EUR,636249600.0,F,10,10,False,14.0,8.0,,,,1.0,8.0,13.0,,,,90.0,21.0,7.1,7.0,1.0,3,Ashley,Chambers,,,6.0,2.0,8.0,2.0,1.0,,,2.0,2.0,,1.0,,1.0,,,,,,1.0,,,,,,,
10825462,away,Coalville Town,Tim Berridge,tim-berridge,T. Berridge,F,9,,1,M,1427571,EUR,811036800.0,F,9,9,False,12.0,7.0,,,5.0,6.0,2.0,6.0,3.0,,,56.0,14.0,6.4,7.0,,0,Tim Berridge,,,,1.0,2.0,3.0,2.0,,2.0,,,,,,,,,,,2.0,,,,,,,,,
10825462,away,Coalville Town,Billy Kee,billy-kee,B. Kee,F,,175.0,18,M,74453,EUR,660009600.0,F,29,29,True,15.0,8.0,2.0,,2.0,4.0,6.0,11.0,2.0,,,34.0,17.0,6.8,7.0,,0,,,,,2.0,8.0,2.0,8.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0
10825462,away,Coalville Town,George Wilson,george-wilson,G. Wilson,M,8,181.0,2,M,1427541,EUR,984182400.0,M,15,15,True,8.0,5.0,,,2.0,5.0,3.0,3.0,1.0,,,28.0,13.0,6.6,3.0,1.0,1,George Wilson,,,,,,2.0,2.0,,,1.0,1.0,,,2.0,,,,1.0,1.0,,,,,,,,,,
10825462,away,Coalville Town,Tendai  Chitiza,tendai-chitiza,T. Chitiza,F,14,180.0,4,M,1427572,EUR,804816000.0,F,14,14,True,1.0,1.0,,,,,1.0,1.0,,,,21.0,3.0,6.4,1.0,,0,Tendai ,Chitiza,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,
10825462,away,Coalville Town,Jake Laban,jake-laban,J. Laban,G,,190.0,0,M,1427543,EUR,1070841600.0,G,13,13,True,,,,,,,,,,,,,,,,,0,Jake Laban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10825462,away,Coalville Town,Connor Smith,connor-smith,C. Smith,M,12,,0,M,1427542,EUR,948412800.0,M,12,12,True,,,,,,,,,,,,,,,,,0,Connor Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10825462,away,Coalville Town,Steve Towers,steve-towers,S. Towers,M,,180.0,1,M,140477,EUR,487814400.0,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10825462,away,Coalville Town,Kian Taylor,kian-taylor,K. Taylor,M,,177.0,1,M,966461,EUR,979084800.0,M,16,16,True,,,,,,,,,,,,,,,,,0,Kian,Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
