match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_ownGoals,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_totalOffside,captain,stat_hitWoodwork,stat_bigChanceMissed,stat_goodHighClaim,stat_accurateCross
11369304,home,Real Sociedad,Ander Barrenetxea,ander-barrenetxea,A. Barrenetxea,F,7,174,1646,M,966862,EUR,1009411200,F,7,7,False,20.0,14.0,,,3.0,3.0,11.0,19.0,,2.0,,,,,,79.0,31.0,7.8,10.0,0.6106,0.9576,0.0190307,3,,,,,,2.0,,,2.0,2.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,,2.0,,,2.0,1.0,,1.0,,1.0,,,
11369304,home,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175,419,M,966441,EUR,871689600,D,3,3,True,10.0,10.0,1.0,1.0,4.0,4.0,6.0,6.0,2.0,3.0,,,,,,21.0,14.0,6.7,1.0,0.0,0.0,0.0221164,0,,,,,,,,1.0,,2.0,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,
11369304,home,Real Sociedad,Arsen Zakharyan,arsen-zakharyan,A. Zakharyan,M,21,183,4558,M,1066045,EUR,1053907200,M,12,12,True,7.0,4.0,2.0,,3.0,3.0,1.0,4.0,1.0,,,,,,,11.0,13.0,6.1,6.0,0.0,0.0,0.00017867,0,,Arsen Zakharyan,,zaha47,,,1.0,,2.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
11369304,home,Real Sociedad,Umar Sadiq,umar-sadiq,U. Sadiq,F,6,192,2879,M,754710,EUR,854841600,F,19,19,True,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,,,,,,,11.0,9.0,5.9,1.0,0.8005,0.59,0.0005556,3,,,,,,,,1.0,1.0,2.0,,1.0,1.0,2.0,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,2.0,,
11369304,home,Real Sociedad,Mohamed-Ali Cho,mohamed-ali-cho,M. Cho,F,25,182,1757,M,1063235,EUR,1074470400,F,11,11,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,11.0,7.0,6.2,2.0,0.265,0.0,0.266645,1,,,,,,,,,1.0,2.0,1.0,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,2.0,,,1.0,,
11369304,home,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179,748,M,980410,EUR,1012435200,M,22,22,True,6.0,6.0,1.0,1.0,3.0,3.0,3.0,3.0,,4.0,,,,,,17.0,11.0,6.8,2.0,0.0,0.0,0.0168245,0,,,,,,,,,2.0,3.0,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,
11369304,home,Real Sociedad,Aitor Fraga,aitor-fraga,A. Fraga,G,32,194,111,M,1000247,EUR,1047168000,G,37,37,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369304,home,Real Sociedad,Unai Marrero,unai-marrero,U. Marrero,G,13,187,278,M,1094782,EUR,1002585600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Unai Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369304,home,Real Sociedad,Jon Pacheco,jon-pacheco,J. Pacheco,D,5,184,537,M,934383,EUR,978912000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369304,home,Real Sociedad,Aritz Elustondo,aritz-elustondo,A. Elustondo,D,6,178,410,M,785468,EUR,764812800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369304,home,Real Sociedad,Urko González,urko-gonzalez,U. González,M,4,189,462,M,1064009,EUR,985046400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369304,home,Real Sociedad,Jon Ander Olasagasti,jon-ander-olasagasti,J. A. Olasagasti,M,8,176,263,M,1010383,EUR,966384000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369304,home,Real Sociedad,Carlos Fernández,carlos-fernandez,C. Fernández,F,10,186,301,M,782396,EUR,832723200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369304,away,Granada,Raúl Fernández,raul-fernandez,R. Fernández,G,13,196,94,M,31828,EUR,574214400,G,1,1,False,36.0,20.0,22.0,7.0,15.0,20.0,5.0,16.0,1.0,9.0,2.0,2.0,,2.0,2.0,90.0,45.0,5.8,18.0,0.0,0.0,0.00153641,0,-1.7958,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,
11369304,away,Granada,Víctor Díaz,victor-diaz,V. Díaz,D,,183,35,M,141655,EUR,582076800,D,16,16,False,21.0,13.0,8.0,3.0,11.0,14.0,2.0,7.0,3.0,1.0,,,,,,65.0,37.0,6.1,13.0,0.0,0.0,0.00199617,0,,,,,,,1.0,2.0,1.0,4.0,,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,True,,,,
11369304,away,Granada,Miguel Rubio,miguel-rubio,M. Rubio,D,15,191,184,M,934351,EUR,889574400,D,4,4,False,33.0,26.0,8.0,5.0,23.0,27.0,3.0,6.0,1.0,5.0,,,,,,65.0,35.0,6.3,7.0,0.0,0.0,0.00142967,0,,,,,,,,2.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11369304,away,Granada,Ignasi Miquel,ignasi-miquel,I. Miquel,D,5,189,102,M,144606,EUR,717638400,D,14,14,False,36.0,27.0,5.0,,21.0,22.0,6.0,14.0,2.0,4.0,,,,,,90.0,46.0,5.9,12.0,0.0,0.0,0.00239702,0,,,,,,,1.0,1.0,3.0,4.0,1.0,,,,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11369304,away,Granada,José Callejón,jose-callejon,J. Callejón,F,,178,736,M,40965,EUR,540000000,M,9,9,False,21.0,15.0,8.0,2.0,10.0,11.0,5.0,12.0,2.0,6.0,,,,,,66.0,32.0,6.3,8.0,0.0,0.0,0.00590175,0,,,,,,2.0,,2.0,,3.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
11369304,away,Granada,Sergio Ruiz Alonso,sergio-ruiz-alonso,S. R. Alonso,M,20,171,83,M,857227,EUR,787536000,M,20,20,False,13.0,9.0,2.0,,7.0,10.0,2.0,3.0,2.0,2.0,,,,,,65.0,19.0,6.0,4.0,0.0,0.0,0.00040036,0,,,,,,,1.0,,5.0,2.0,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,
11369304,away,Granada,Gerard Gumbau,gerard-gumbau,G. Gumbau,M,15,187,380,M,326471,EUR,787708800,M,23,23,False,25.0,17.0,1.0,,12.0,14.0,5.0,15.0,1.0,4.0,,,,,,79.0,41.0,6.5,15.0,0.025,0.0,0.00960705,1,,,,,,4.0,1.0,,8.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,4.0,,,,2.0,,,,,,,,,,,
11369304,away,Granada,Carlos Neva,neva-carlos,C. Neva,D,21,174,128,M,914178,EUR,834537600,M,15,15,False,29.0,17.0,5.0,3.0,10.0,17.0,8.0,16.0,2.0,2.0,,,,,,90.0,44.0,6.2,15.0,0.0,0.0,0.00506613,0,,,,,,4.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0
11369304,away,Granada,Myrto Uzuni,myrto-uzuni,M. Uzuni,F,10,178,1807,M,895533,EUR,801878400,F,11,11,False,13.0,8.0,,,4.0,5.0,5.0,10.0,,4.0,,,,,,90.0,21.0,6.7,8.0,0.0309,0.0,0.0990058,1,,,,,,2.0,3.0,2.0,4.0,4.0,,,,,,2.0,2.0,,,,2.0,,,1.0,,1.0,,,,2.0,,,,,1.0
11369304,away,Granada,Lucas Boyé,lucas-boye,L. Boyé,F,15,183,1345,M,814385,EUR,825465600,F,7,7,False,22.0,17.0,2.0,2.0,8.0,10.0,9.0,12.0,2.0,1.0,,,,,,90.0,46.0,7.3,13.0,0.1446,0.7089,0.0151407,3,,,,,,,2.0,4.0,10.0,9.0,,7.0,4.0,,,,,3.0,1.0,4.0,1.0,,,2.0,,1.0,2.0,1.0,,2.0,,,,,
11369304,away,Granada,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,1084730,EUR,999993600,F,26,26,False,12.0,7.0,1.0,,3.0,3.0,5.0,15.0,,3.0,,,,,,90.0,37.0,7.4,17.0,0.5541,0.6478,0.113866,3,,,,bryanzaragoza,,6.0,1.0,,9.0,8.0,1.0,10.0,5.0,,,,,1.0,3.0,1.0,1.0,,,1.0,,,3.0,1.0,,,,,,,1.0
11369304,away,Granada,Adrià Bosch,adria-miquel-bosch-sanchis,A. M. B. Sanchis,D,4,190,10,M,1004239,EUR,992044800,D,32,32,True,14.0,11.0,5.0,3.0,8.0,9.0,3.0,5.0,1.0,2.0,,,,,,25.0,17.0,6.1,3.0,0.0,0.0,0.00151693,0,,,,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
11369304,away,Granada,Ricard Sánchez,ricard-sanchez,R. Sánchez,D,2,175,157,M,986726,EUR,951177600,D,12,12,True,8.0,5.0,,,1.0,1.0,4.0,9.0,1.0,3.0,,,,,,25.0,19.0,6.2,5.0,0.0,0.0,0.00215705,0,,,,,,2.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11369304,away,Granada,Óscar Melendo,oscar-melendo,Ó. Melendo,M,21,167,152,M,861317,EUR,872294400,M,21,21,True,20.0,19.0,4.0,4.0,9.0,9.0,10.0,11.0,,,,,,,,25.0,20.0,6.4,1.0,0.0,0.0,0.00487245,0,,,,,,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11369304,away,Granada,Antonio Puertas,antonio-puertas,A. Puertas,M,7,183,210,M,316406,EUR,698630400,M,10,10,True,8.0,6.0,1.0,1.0,4.0,4.0,2.0,4.0,,1.0,,,,,,24.0,15.0,6.7,4.0,0.0,0.0,0.00256387,0,,,,,1.0,,1.0,1.0,2.0,3.0,,1.0,1.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,
11369304,away,Granada,Gonzalo Villar,gonzalo-villar,G. Villar,M,12,181,1019,M,914765,EUR,890611200,M,24,24,True,14.0,14.0,1.0,1.0,5.0,5.0,9.0,9.0,,3.0,,,,,,11.0,20.0,7.3,3.0,0.0,0.0,0.0780678,0,,,,,1.0,,,,4.0,3.0,1.0,1.0,,,,,,,3.0,,1.0,,,2.0,1.0,,,,,,,,,,
11369304,away,Granada,André Ferreira,andre-ferreira,A. Ferreira,G,13,193,225,M,788197,EUR,833328000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369304,away,Granada,Wilson Manafá,wilson-manafa,W. Manafá,D,13,177,205,M,344205,EUR,774921600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369304,away,Granada,Njegoš Petrović,njegos-petrovic,N. Petrović,M,18,185,282,M,844179,EUR,932256000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369304,away,Granada,Alberto Perea,alberto-perea,A. Perea,F,,174,48,M,52125,EUR,661564800,F,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
