match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,from,player_id,player_name,playerName,reason,rescinded,description,confirmed
10411709,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10411709,,,,,90,0.0,,1,,,injuryTime,6.0,,,,,,,,,,,,
10411709,,,,,89,,,2,,,substitution,,121614749.0,False,True,regular,,,,,,,,
10411709,,2.0,1.0,,87,,,4,,,goal,,168306920.0,,True,penalty,penalty,788061.0,M'Bala Nzola,,,,,
10411709,,1.0,1.0,,83,,,8,,,goal,,168306895.0,,False,penalty,penalty,78893.0,Romelu Lukaku,,,,,
10411709,,,,,81,,,10,,,substitution,,121614688.0,True,True,injury,,,,,,,,
10411709,,,,,80,,,11,,,substitution,,121614689.0,False,False,regular,,,,,,,,
10411709,,,,,71,,,20,,,card,,120655555.0,,True,yellow,,788185.0,Dimitrios Nikolaou,Dimitris Nikolaou,Foul,False,,
10411709,,,,,67,,,24,,,substitution,,121614594.0,False,True,regular,,,,,,,,
10411709,,,,,66,,,25,,,substitution,,121614598.0,False,False,regular,,,,,,,,
10411709,,,,,66,,,25,,,substitution,,121614597.0,False,False,regular,,,,,,,,
10411709,,,,,66,,,25,,,substitution,,121614596.0,False,False,regular,,,,,,,,
10411709,,,,,66,,,25,,,substitution,,121614595.0,False,False,regular,,,,,,,,
10411709,,1.0,0.0,,55,,,36,,,goal,,168306643.0,,True,regular,,970928.0,Daniel Maldini,,,,,
10411709,,,,,46,,,45,,,substitution,,121614485.0,False,True,regular,,,,,,,,
10411709,,,,,46,,,45,,,substitution,,121614484.0,False,True,regular,,,,,,,,
10411709,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10411709,,,,,45,0.0,,1,,,injuryTime,2.0,,,,,,,,,,,,
10411709,,,,,14,,,32,,,inGamePenalty,,118417131.0,,False,missed,,823984.0,Lautaro Martínez,,goalkeeperSave,,Goalkeeper save,
10411709,,,,,12,,,34,,,card,,120655356.0,,True,yellow,,362222.0,Mattia Caldara,Mattia Caldara,Foul,False,,
10411709,,,,,11,,,35,,,varDecision,,15870.0,,False,penaltyNotAwarded,,107936.0,Danilo D'Ambrosio,,,,,False
10411709,,,,,6,,,40,,,card,,120655345.0,,True,yellow,,541578.0,Emmanuel Gyasi,Emmanuel Gyasi,Foul,False,,
