match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_goals,stat_totalClearance,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_dispossessed,stat_shotOffTarget,stat_errorLeadToAGoal,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_totalOffside,stat_hitWoodwork,stat_penaltyWon,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_bigChanceMissed
13981508,home,Juventus,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,L'UomoTigre,844609,EUR,869961600,G,16,16,False,26.0,20.0,11.0,5.0,0.0,18.0,18.0,2.0,8.0,4.0,1.0,1.0,90.0,30.0,6.6,7.0,0.00033697,0.1286,0,-0.361,0.06,0.01,-0.05,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981508,home,Juventus,Pierre Kalulu,,,pierre-kalulu,P. Kalulu,D,15,183,6630,M,Kalulujr_,965330,EUR,960163200,D,15,15,False,58.0,52.0,7.0,4.0,0.0,28.0,30.0,24.0,28.0,4.0,,,90.0,63.0,6.5,6.0,0.017914,,1,,0.26,0.02,-0.16,,3.0,3.0,1.0,1.0,1.0,1.0,0.0236,0.108,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981508,home,Juventus,Federico Gatti,Federico Gatti,,federico-gatti,F. Gatti,D,4,190,4940,M,FedericoGatti,1128063,EUR,898646400,D,4,4,False,35.0,34.0,5.0,4.0,0.0,22.0,23.0,12.0,12.0,3.0,,,90.0,48.0,7.7,1.0,0.0029702,,1,,0.11,0.07,-0.08,,1.0,2.0,2.0,1.0,,2.0,0.1438,0.6666,0.51,1.0,7.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981508,home,Juventus,Lloyd Kelly,,,lloyd-kelly,L. Kelly,D,6,191,3053,M,,865167,EUR,907632000,D,6,6,False,63.0,55.0,8.0,3.0,0.0,39.0,41.0,16.0,22.0,4.0,,,90.0,78.0,7.1,9.0,0.0104291,,0,,0.05,0.29,-0.05,,3.0,4.0,8.0,,,1.0,,,,,5.0,,1.0,1.0,,4.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
13981508,home,Juventus,Manuel Locatelli,,,manuel-locatelli,M. Locatelli,M,5,185,8228,M,locamanuel73,363860,EUR,884217600,M,5,5,False,67.0,58.0,12.0,10.0,0.0,22.0,24.0,36.0,43.0,7.0,,,90.0,81.0,7.7,11.0,0.107707,,2,,0.69,0.2,-0.33,,1.0,7.0,10.0,1.0,,1.0,0.1067,0.1654,-0.01,,4.0,,1.0,5.0,1.0,7.0,,,1.0,4.0,True,1.0,1.0,1.0,,,,,,,,,,,,,,,
13981508,home,Juventus,Andrea Cambiaso,,,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,andrea_cambiaso,917048,EUR,951004800,M,27,27,False,35.0,32.0,5.0,4.0,1.0,9.0,9.0,23.0,26.0,3.0,,,90.0,54.0,7.8,4.0,0.146647,,0,,0.44,-0.03,0.28,,1.0,3.0,4.0,,2.0,4.0,,,,,3.0,,3.0,,3.0,,,,,,,,,,4.0,3.0,2.0,1.0,,,,,,,,,,,
13981508,home,Juventus,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185,7292,M,west.mckennie,881931,EUR,904262400,M,22,22,False,33.0,29.0,3.0,2.0,0.0,8.0,9.0,21.0,24.0,1.0,,,90.0,47.0,6.5,10.0,0.0626248,,2,,0.14,0.29,-0.19,,,5.0,1.0,,,1.0,0.0504,,-0.21,,1.0,1.0,,2.0,2.0,,,,1.0,,,2.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,
13981508,home,Juventus,Kenan Yıldız,Kenan Yıldız,,yildiz-kenan,K. Yıldız,M,10,187,82614,M,KenanYıldız,1149011,EUR,1115164800,M,10,10,False,37.0,31.0,3.0,3.0,0.0,13.0,14.0,18.0,23.0,8.0,,,90.0,66.0,7.7,21.0,0.0260406,,7,,0.34,0.91,-0.11,,1.0,8.0,5.0,2.0,,,1.1288,1.0224,0.09,1.0,,,,1.0,1.0,,3.0,1.0,6.0,4.0,,3.0,2.0,,3.0,,1.0,,3.0,,,1.0,1.0,,,,,,
13981508,home,Juventus,Filip Kostić,,,filip-kostic,F. Kostić,M,18,184,7055,M,filipkostic,126588,EUR,720576000,M,18,18,False,48.0,37.0,5.0,1.0,0.0,17.0,21.0,20.0,27.0,7.0,,,89.0,87.0,7.8,23.0,0.565386,,1,,0.65,0.12,-0.03,,1.0,2.0,6.0,1.0,,4.0,0.0214,0.1134,-0.01,,2.0,1.0,1.0,,6.0,1.0,1.0,1.0,1.0,,,,,,14.0,4.0,1.0,,,,,,,,,,,,
13981508,home,Juventus,Loïs Openda,,,lois-openda,L. Openda,F,20,177,15661,M,l_openda,835480,EUR,950659200,F,20,20,False,19.0,13.0,,,0.0,1.0,1.0,12.0,18.0,1.0,,,77.0,36.0,5.9,15.0,0.248424,,4,,-0.18,0.29,-0.12,,,4.0,1.0,1.0,,,0.5802,0.0486,-0.65,,,,,,1.0,,2.0,,1.0,1.0,,2.0,1.0,,3.0,,,,2.0,1.0,,,,,,,,,
