match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_totalContest,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_shotOffTarget,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_lastManTackle,stat_hitWoodwork,player_sofascoreId,stat_errorLeadToAShot
14062006,home,1. FC Union Berlin,Andrej Ilić,andrej-ilic,A. Ilić,F,23,189,856,M,953767,EUR,954720000,F,23,23,False,23.0,14.0,1.0,,1.0,3.0,5.0,11.0,18.0,8.0,9.0,1.0,,,,,,90.0,37.0,6.6,15.0,0.0506383,,2,,-0.12,0.17,0.31,,,2.0,1.0,14.0,1.0,,,,4.0,2.0,1.0,,,11.0,,,1.0,0.1472,-0.52,1.0,2.0,1.0,,,,1.0,,,,,,,
14062006,home,1. FC Union Berlin,Derrick Köhn,derrick-kohn,D. Köhn,D,39,180,1916,M,886737,EUR,918086400,D,39,39,True,8.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,7.0,,1.0,,,,,,,23.0,13.0,6.1,3.0,0.00447608,,0,,0.0,-0.14,-0.14,,,,,4.0,1.0,,1.0,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,
14062006,home,1. FC Union Berlin,Alex Král,alex-kral,A. Král,M,33,185,619,M,825740,EUR,895536000,M,33,33,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,2.0,1.0,2.0,,,,,23.0,7.0,6.7,1.0,0.00069671,,0,,0.02,0.13,0.16,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14062006,home,1. FC Union Berlin,Oliver Burke,oliver-burke,O. Burke,F,7,188,486,M,608362,EUR,860371200,F,7,7,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,1.0,,2.0,,,,,14.0,9.0,6.3,4.0,0.021306,,0,,0.06,0.03,-0.03,,,,,3.0,,,,,1.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,
14062006,home,1. FC Union Berlin,Josip Juranović,josip-juranovic,J. Juranović,D,18,173,3077,M,791642,EUR,808531200,D,18,18,True,3.0,,2.0,,0.0,,,0.0,3.0,,,,,,,,,15.0,4.0,6.3,3.0,0.0225497,,0,,0.08,,-0.18,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14062006,home,1. FC Union Berlin,Matheo Raab,matheo-raab,M. Raab,G,31,186,106,M,842718,EUR,913939200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062006,home,1. FC Union Berlin,Aljoscha Kemlein,aljoscha-kemlein,A. Kemlein,M,6,185,331,M,1198074,EUR,1091404800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Aljoscha Kemlein,,,,,,,,,,,,,,,,,,,,,
14062006,home,1. FC Union Berlin,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062006,home,1. FC Union Berlin,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062006,home,1. FC Union Berlin,Marin Ljubičić,marin-ljubicic,M. Ljubičić,F,27,183,1866,M,1090010,EUR,1014854400,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062006,away,VfB Stuttgart,Alexander Nübel,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,21.0,18.0,3.0,,0.0,18.0,20.0,,1.0,,,,5.0,,,,,90.0,25.0,5.7,3.0,0.00019913,,0,-1.7469,0.03,0.11,-0.15,-0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062006,away,VfB Stuttgart,Josha Vagnoman,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,D,4,4,False,30.0,28.0,,,0.0,17.0,18.0,11.0,12.0,1.0,5.0,4.0,2.0,,,,,71.0,47.0,5.8,5.0,0.116908,,1,,0.03,-0.15,-0.28,,,1.0,,8.0,,,1.0,,,2.0,,,,4.0,2.0,,2.0,0.1942,-0.45,,1.0,1.0,1.0,,,,,1.0,,,,,
14062006,away,VfB Stuttgart,Luca Jaquez,luca-jaquez,L. Jaquez,D,14,187,419,M,1127823,EUR,1054512000,D,14,14,False,98.0,88.0,7.0,4.0,0.0,57.0,60.0,31.0,38.0,6.0,8.0,5.0,4.0,,,,,90.0,111.0,6.8,10.0,0.015454,,0,,0.05,0.21,-0.23,,,,,7.0,,,2.0,2.0,,1.0,1.0,,,5.0,,,1.0,,,1.0,,,,,,,,,,,,,
14062006,away,VfB Stuttgart,Jeff Chabot,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,90.0,83.0,4.0,2.0,0.0,49.0,52.0,34.0,38.0,5.0,11.0,7.0,3.0,,,,,82.0,107.0,7.9,8.0,0.115152,,2,,0.27,0.22,-0.21,,,,,2.0,,1.0,,,1.0,,,,,1.0,1.0,,5.0,0.1846,0.13,1.0,1.0,,1.0,1.0,,,0.4148,1.0,,,,,
14062006,away,VfB Stuttgart,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,False,96.0,82.0,10.0,3.0,0.0,28.0,29.0,54.0,67.0,1.0,3.0,1.0,11.0,,,,,90.0,117.0,7.2,17.0,0.691797,,2,,0.63,0.27,0.36,,,7.0,4.0,2.0,,1.0,2.0,1.0,,1.0,4.0,,,1.0,,,,0.0743,-0.03,,1.0,,,1.0,,,0.0327,,2.0,1.0,,,
14062006,away,VfB Stuttgart,Atakan Karazor,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,48.0,44.0,1.0,1.0,0.0,17.0,17.0,27.0,31.0,3.0,7.0,4.0,1.0,,,,,82.0,61.0,7.0,5.0,0.0515108,,2,,0.09,0.08,-0.01,,True,,,3.0,,,3.0,2.0,1.0,,,,,2.0,,,1.0,0.2185,-0.52,1.0,1.0,,,1.0,,,0.424,1.0,,,1.0,,
14062006,away,VfB Stuttgart,Angelo Stiller,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,99.0,91.0,5.0,2.0,0.0,42.0,44.0,49.0,55.0,,1.0,1.0,5.0,,,,,90.0,110.0,6.8,13.0,0.197296,,0,,0.3,0.24,-0.16,,,6.0,1.0,1.0,,,1.0,1.0,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,
14062006,away,VfB Stuttgart,Nick Woltemade,nick-woltemade,N. Woltemade,F,27,198,55679,M,980623,EUR,1013644800,M,11,11,False,9.0,5.0,,,0.0,,,5.0,9.0,,5.0,3.0,,,,,,90.0,29.0,6.2,9.0,0.0951232,,0,,-0.2,0.22,0.0,,,,,9.0,1.0,,1.0,,1.0,1.0,1.0,,,4.0,1.0,,3.0,,,,,4.0,1.0,,,1.0,,,1.0,,,,
14062006,away,VfB Stuttgart,Deniz Undav,deniz-undav,D. Undav,F,26,179,7593,M,794298,EUR,837734400,M,26,26,False,39.0,36.0,2.0,2.0,0.0,12.0,12.0,24.0,27.0,2.0,5.0,,2.0,,,,,90.0,65.0,6.1,18.0,0.0984385,,5,,0.01,0.16,-0.18,,,8.0,,6.0,,,2.0,,1.0,2.0,1.0,,,,,2.0,1.0,0.3227,-0.6,1.0,3.0,3.0,,,,,,,,,1.0,denizundav,
14062006,away,VfB Stuttgart,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,M,18,18,False,37.0,31.0,3.0,2.0,0.0,10.0,10.0,21.0,27.0,,5.0,1.0,4.0,,,,,90.0,66.0,6.8,20.0,0.496502,,3,,0.11,0.33,-0.09,,,11.0,3.0,4.0,,,,,2.0,1.0,3.0,,,,2.0,2.0,5.0,0.1484,-0.51,,,1.0,,1.0,,,0.2546,,1.0,,,,
14062006,away,VfB Stuttgart,Ermedin Demirović,ermedin-demirovic,E. Demirović,F,9,184,5628,M,878081,EUR,890784000,F,9,9,False,11.0,9.0,,,0.0,3.0,3.0,6.0,8.0,,,2.0,3.0,,,,,65.0,20.0,6.0,7.0,0.561943,,1,,-0.02,0.17,0.2,,,,,7.0,,1.0,,,3.0,3.0,2.0,,,3.0,,,,0.2132,-0.45,,1.0,2.0,,,,,,1.0,,,,e.demirovic29,1.0
14062006,away,VfB Stuttgart,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,8,8,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,3.0,,,,,,,25.0,12.0,7.5,3.0,0.00499614,,2,,-0.13,0.02,-0.07,,,,,3.0,,,1.0,,,1.0,,,,,,1.0,2.0,0.2044,0.52,,,2.0,,1.0,1.0,,0.5609,,,,,,
14062006,away,VfB Stuttgart,Chris Führich,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,10,10,True,15.0,11.0,1.0,,1.0,2.0,3.0,9.0,12.0,1.0,2.0,,1.0,,,,,19.0,21.0,7.2,5.0,0.276801,,2,,0.29,0.23,-0.02,,,2.0,2.0,,,,,,1.0,,2.0,,,,1.0,1.0,,0.0962,-0.34,,,,1.0,1.0,,,0.2746,,,,,,
14062006,away,VfB Stuttgart,Ramon Hendriks,ramon-hendriks,R. Hendriks,D,3,189,435,M,916943,EUR,995414400,D,3,3,True,16.0,15.0,,,0.0,9.0,9.0,6.0,7.0,1.0,1.0,,1.0,,,,,8.0,17.0,6.6,1.0,0.00314887,,0,,-0.21,0.02,0.13,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14062006,away,VfB Stuttgart,Lazar Jovanović,lazar-jovanovic,L. Jovanović,M,45,182,985,M,1427148,EUR,1164844800,F,45,45,True,4.0,2.0,1.0,,0.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,8.0,5.0,6.5,2.0,0.314479,,1,,0.06,0.17,0.0,,,,,1.0,,,,,,1.0,1.0,Lazar Jovanovic,,,,,,0.0699,-0.34,,1.0,,,,,,,,,,,,
14062006,away,VfB Stuttgart,Fabian Bredlow,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062006,away,VfB Stuttgart,Pascal Stenzel,pascal-stenzel,P. Stenzel,D,15,184,266,M,352562,EUR,827280000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062006,away,VfB Stuttgart,Finn Jeltsch,jeltsch-finn,F. Jeltsch,D,29,188,1205,M,1418649,EUR,1153094400,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Finn Jeltsch,,,,,,,,,,,,,,,,,,,,,
14062006,away,VfB Stuttgart,Chema Andrés,chema-andres,C. Andrés,M,30,193,8497,M,1464641,EUR,1114387200,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Chema Andrés,,,,,,,,,,,,,,,,,,,,,
14062006,away,VfB Stuttgart,Nikolas Nartey,nartey-nikolas,N. Nartey,M,28,185,699,M,861981,EUR,951177600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
