match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_height,stat_challengeLost,stat_outfielderBlock,stat_aerialLost,stat_shotOffTarget,stat_errorLeadToAGoal,stat_accurateCross,stat_wasFouled,stat_keyPass,captain,stat_totalOffside,stat_bigChanceCreated,player_sofascoreId,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed
13078232,home,Amsterdamsche FC,Gijs van Zetten,Gijs van Zetten,,gijs-van-zetten,G. v. Zetten,G,1,9,M,1145343,EUR,920160000.0,G,1,1,False,42.0,25.0,27.0,11.0,0.0,19.0,25.0,6.0,17.0,1.0,1.0,1.0,11.0,1.0,1.0,3.0,1.0,1.0,90.0,47.0,5.0,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078232,home,Amsterdamsche FC,Sven Ederveen,Sven Ederveen,,sven-ederveen,S. Ederveen,D,4,8,M,1548840,EUR,991267200.0,D,4,4,False,28.0,17.0,4.0,1.0,0.0,6.0,10.0,11.0,20.0,4.0,2.0,1.0,4.0,,,,,,90.0,48.0,5.4,17.0,1,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
13078232,home,Amsterdamsche FC,Ricardo van Rhijn,Ricardo,van Rhijn,ricardo-van-rhijn,R. v. Rhijn,D,23,20,M,100382,EUR,676771200.0,D,23,23,False,35.0,27.0,6.0,2.0,0.0,24.0,28.0,3.0,7.0,2.0,,,5.0,,,,,,90.0,41.0,5.4,8.0,0,,2.0,3.0,,,2.0,,,,,2.0,183.0,1.0,2.0,,,,,,,,,,,,,
13078232,home,Amsterdamsche FC,Gevero Markiet,Gevero,Markiet,gevero-markiet,G. Markiet,D,3,1,M,41492,EUR,671068800.0,D,3,3,False,39.0,30.0,8.0,3.0,0.0,22.0,26.0,8.0,13.0,2.0,1.0,,4.0,,,,,,90.0,53.0,5.1,11.0,1,,2.0,5.0,1.0,,3.0,4.0,,,,2.0,181.0,,2.0,1.0,1.0,1.0,,,,,,,,,,
13078232,home,Amsterdamsche FC,Tim Linthorst,Tim,Linthorst,tim-linthorst,T. Linthorst,D,81,3,M,803041,EUR,773193600.0,D,18,18,False,40.0,34.0,7.0,3.0,0.0,28.0,29.0,6.0,11.0,1.0,,,,,,,,,75.0,45.0,5.7,6.0,0,,1.0,2.0,,,,1.0,,,,1.0,194.0,1.0,,,,,,,,,,,,,,
13078232,home,Amsterdamsche FC,Guus Van Weerdenburg,Guus,Van Weerdenburg,guus-van-weerdenburg,G. V. Weerdenburg,D,15,1,M,822164,EUR,805939200.0,D,15,15,False,38.0,27.0,8.0,5.0,0.0,17.0,23.0,11.0,17.0,7.0,3.0,1.0,6.0,,,,,,90.0,82.0,5.8,20.0,0,2.0,1.0,8.0,1.0,,2.0,4.0,2.0,2.0,5.0,3.0,,,,2.0,,,1.0,3.0,1.0,,,,,,,
13078232,home,Amsterdamsche FC,Milan Klopper,Milan,Klopper,milan-klopper,M. Klopper,F,14,2,M,1003657,EUR,798681600.0,M,14,14,False,24.0,20.0,4.0,3.0,0.0,6.0,9.0,14.0,15.0,6.0,3.0,,7.0,,,,,,90.0,41.0,5.8,10.0,0,,,10.0,2.0,,1.0,,4.0,3.0,1.0,6.0,,,,,,,,2.0,,,,,,,,
13078232,home,Amsterdamsche FC,Milan Hoek,Milan,Hoek,milan-hoek,M. Hoek,M,8,2,M,125449,EUR,684288000.0,M,8,8,False,25.0,22.0,4.0,2.0,0.0,13.0,13.0,10.0,13.0,2.0,1.0,,1.0,,,,,,62.0,31.0,6.3,5.0,0,1.0,,3.0,1.0,,,1.0,1.0,1.0,,1.0,172.0,,,,,,1.0,1.0,1.0,True,,,,,,
13078232,home,Amsterdamsche FC,Cody Claver,Cody,Claver,cody-claver,C. Claver,D,4,4,M,809415,EUR,846892800.0,M,5,5,False,15.0,5.0,4.0,,0.0,1.0,6.0,4.0,10.0,3.0,1.0,,1.0,,,,,,61.0,22.0,5.9,13.0,0,1.0,1.0,5.0,1.0,,,,2.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,
13078232,home,Amsterdamsche FC,Matthijs Jesse,Matthijs,Jesse,matthijs-jesse,M. Jesse,F,11,3,M,908103,EUR,836784000.0,F,11,11,False,10.0,8.0,,,0.0,5.0,5.0,3.0,7.0,,,,,,,,,,69.0,12.0,6.3,4.0,0,2.0,,4.0,,,,,,,,1.0,183.0,,,3.0,,,,,,,2.0,,,,,
13078232,home,Amsterdamsche FC,Splinter De Mooij,Splinter De Mooij,,splinter-de-mooij,S. D. Mooij,M,16,9,M,1145398,EUR,995241600.0,F,16,16,False,20.0,12.0,,,0.0,3.0,3.0,9.0,17.0,5.0,3.0,1.0,3.0,,,,,,90.0,32.0,6.4,13.0,1,,2.0,7.0,1.0,,,1.0,,,1.0,,181.0,1.0,,3.0,1.0,,,2.0,,,,,,,,
13078232,home,Amsterdamsche FC,Julian van der Greft,Julian van der Greft,,julian-van-der-greft,J. v. d. Greft,M,10,1,M,1548805,EUR,987033600.0,M,10,10,True,9.0,7.0,1.0,,0.0,6.0,6.0,1.0,3.0,1.0,,,,,,,,,29.0,11.0,6.2,2.0,0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
13078232,home,Amsterdamsche FC,Noa Benninga,Noa Benninga,,noa-benninga,N. Benninga,M,6,1,M,1548823,EUR,911347200.0,M,6,6,True,11.0,7.0,1.0,,0.0,7.0,8.0,,3.0,1.0,,,,,,,,,28.0,14.0,6.2,4.0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
13078232,home,Amsterdamsche FC,Wessel Been,,,wessel-been,W. Been,F,9,13,M,1186005,EUR,1046908800.0,F,28,28,True,8.0,7.0,1.0,1.0,0.0,5.0,6.0,2.0,2.0,,,,,,,,,,21.0,11.0,6.4,4.0,0,,,1.0,1.0,,,,,,2.0,,199.0,,,,,,,,1.0,,,,,,,
13078232,home,Amsterdamsche FC,Milan Eliasar,Milan Eliasar,,milan-eliasar,M. Eliasar,M,24,7,M,1548818,EUR,983404800.0,M,24,24,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,,15.0,2.0,6.1,1.0,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
13078232,home,Amsterdamsche FC,Daniel Nolet,Daniel Nolet,,daniel-nolet,D. Nolet,G,21,2,M,1548777,EUR,,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078232,home,Amsterdamsche FC,Djuric Ascencion,,,djuric-ascencion,D. Ascencion,M,17,7,M,994367,EUR,406857600.0,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,174.0,,,,,,,,,,,,,,,
13078232,home,Amsterdamsche FC,Melvin Platje,,,melvin-platje,M. Platje,F,,26,M,32927,EUR,598233600.0,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,177.0,,,,,,,,,,,,,,,
13078232,home,Amsterdamsche FC,Marciano Mengerink,Marciano,Mengerink,marciano-mengerink,M. Mengerink,F,,5,M,346742,EUR,651801600.0,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078232,home,Amsterdamsche FC,Nick Köster,,,nick-koster,N. Köster,F,30,16,M,1145990,EUR,1041897600.0,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,182.0,,,,,,,,,,,,,,,
13078232,home,Amsterdamsche FC,Radjenio Fonseca,Radjenio,Fonseca,radjenio-fonseca,R. Fonseca,F,29,4,M,1919382,EUR,,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078232,home,Amsterdamsche FC,Jaydon Zijsling,Jaydon,Zijsling,jaydon-zijsling,J. Zijsling,,31,2,M,1925766,EUR,,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078232,home,Amsterdamsche FC,Borga Tier,Borga,Tier,borga-tier,B. Tier,,30,1,M,1919380,EUR,,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078232,away,FC Utrecht,Michael Brouwer,,,michael-brouwer,M. Brouwer,G,25,75,M,252027,EUR,727574400.0,G,25,25,False,30.0,25.0,6.0,1.0,0.0,24.0,26.0,1.0,4.0,,,,11.0,,1.0,1.0,,,90.0,41.0,7.0,5.0,0,,,,,,,,,,,,187.0,,,,,,,,,,,,,,,
13078232,away,FC Utrecht,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,201,M,794990,EUR,896745600.0,D,2,2,False,75.0,65.0,6.0,4.0,2.0,44.0,50.0,22.0,27.0,5.0,1.0,,4.0,,,,,,90.0,110.0,8.3,16.0,1,2.0,3.0,2.0,,,2.0,2.0,2.0,2.0,,,186.0,,,1.0,1.0,,1.0,,3.0,,,,,,,
