match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,captain,stat_accurateCross,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_lastManTackle,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_wonContest,stat_totalOffside,stat_goalAssist
10389962,home,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,24.0,15.0,21.0,12.0,4.0,5.0,11.0,19.0,2.0,4.0,1.0,1.0,1.0,1.0,90.0,29.0,6.5,9.0,0.0,0.0,0.00258011,0,0.1314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389962,home,Stade Brestois,Jean-Kévin Duverne,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,D,2,2,False,37.0,28.0,4.0,1.0,9.0,12.0,19.0,26.0,,4.0,,,,,90.0,62.0,6.7,12.0,0.2186,0.0,0.0149774,1,,1.0,2.0,2.0,7.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10389962,home,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,47.0,35.0,14.0,5.0,23.0,28.0,13.0,20.0,3.0,7.0,,,,,90.0,61.0,7.1,12.0,0.0,0.0,0.0445874,0,,1.0,1.0,3.0,6.0,1.0,,,3.0,2.0,,2.0,,,True,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,
10389962,home,Stade Brestois,Achraf Dari,achraf-dari,A. Dari,D,15,190,8607,M,964795,EUR,925948800,D,4,4,False,47.0,39.0,4.0,3.0,31.0,33.0,8.0,14.0,1.0,4.0,,,,,90.0,58.0,7.0,9.0,0.0361,0.0,0.00272307,1,,,4.0,3.0,7.0,,,1.0,2.0,2.0,1.0,2.0,,,,,,2.0,,,dari_achraf,3.0,1.0,,,,,,,,,,
10389962,home,Stade Brestois,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,3,3,False,44.0,36.0,4.0,2.0,12.0,13.0,25.0,37.0,3.0,7.0,,,,,90.0,75.0,6.8,18.0,0.0273,0.0,0.042866,1,,6.0,1.0,3.0,3.0,,1.0,1.0,2.0,2.0,,,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,
10389962,home,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,False,25.0,21.0,5.0,4.0,11.0,12.0,11.0,15.0,3.0,2.0,,,,,77.0,40.0,7.2,5.0,0.1026,0.1626,0.0773008,3,,2.0,,3.0,3.0,2.0,,1.0,1.0,1.0,,2.0,,,,1.0,,2.0,,1.0,,1.0,,,2.0,,,,,,,,
10389962,home,Stade Brestois,Pierre Lees Melou,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,20,20,False,32.0,25.0,5.0,2.0,8.0,9.0,17.0,23.0,1.0,6.0,,,,,90.0,56.0,7.3,13.0,0.0869,0.3013,0.0709797,3,,,2.0,8.0,6.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,,,,,,2.0,3.0,2.0,,1.0,,,1.0,1.0,1.0,,,,,,
10389962,home,Stade Brestois,Haris Belkebla,haris-belkebla,H. Belkebla,M,93,177,1877,M,580642,EUR,759715200,M,7,7,False,51.0,45.0,3.0,3.0,14.0,17.0,31.0,34.0,,6.0,,,,,90.0,70.0,7.4,11.0,0.0,0.0,0.163126,0,,,1.0,3.0,8.0,1.0,,,4.0,2.0,3.0,3.0,,,,,,2.0,,2.0,,,,2.0,,,,1.0,,,,,
10389962,home,Stade Brestois,Franck Honorat,franck-honorat,F. Honorat,M,9,180,724,M,280453,EUR,839721600,F,9,9,False,23.0,16.0,2.0,1.0,5.0,6.0,14.0,28.0,,8.0,,,,,86.0,51.0,7.3,22.0,0.2217,0.0535,0.63106,2,,11.0,,4.0,4.0,1.0,3.0,,4.0,2.0,3.0,,,,,3.0,,,,4.0,,,,,1.0,1.0,,1.0,,,,,
10389962,home,Stade Brestois,Jérémy Le Douaron,jeremy-le-douaron,J. Le Douaron,F,21,189,290,M,1047296,EUR,893116800,F,22,22,False,14.0,7.0,,,1.0,3.0,6.0,11.0,1.0,2.0,,,,,77.0,31.0,6.0,13.0,1.2232,0.0,0.00919469,4,,,3.0,9.0,5.0,1.0,,3.0,,,4.0,2.0,,,,,,,3.0,,,3.0,,2.0,,1.0,,,2.0,1.0,,,
