match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalCross,stat_dispossessed,stat_blockedScoringAttempt,stat_penaltyConceded,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_totalOffside,stat_keyPass,stat_bigChanceMissed,stat_errorLeadToAShot,stat_penaltyWon,stat_goalAssist,player_sofascoreId,stat_goals,stat_penaltyMiss,stat_accurateCross
11274628,home,Los Angeles FC,Eldin Jakupović,,,eldin-jakupovic,E. Jakupović,G,1,191,53,M,4387,EUR,465523200,G,1,1,False,True,23.0,11.0,18.0,6.0,6.0,7.0,5.0,16.0,1.0,4.0,1.0,3.0,1.0,1.0,5.0,90.0,32.0,7.6,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11274628,home,Los Angeles FC,Julian Gaines,,,gaines-julian,J. Gaines,D,,178,24,M,983884,EUR,1036454400,D,80,80,False,,33.0,31.0,2.0,2.0,12.0,12.0,19.0,21.0,7.0,4.0,4.0,,,,,77.0,44.0,6.6,2.0,0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11274628,home,Los Angeles FC,Diego Rosales,Diego Rosales,,diego-rosales,D. Rosales,D,195,180,20,M,1120078,EUR,1130803200,D,43,43,False,,44.0,40.0,11.0,8.0,33.0,36.0,7.0,8.0,3.0,8.0,,,,,,90.0,52.0,6.5,5.0,0,,1.0,4.0,2.0,1.0,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11274628,home,Los Angeles FC,Noah Dollenmayer,,,dollenmayer-noah,N. Dollenmayer,D,15,198,66,M,1489673,EUR,940896000,D,35,35,False,,52.0,44.0,1.0,,28.0,33.0,16.0,19.0,2.0,6.0,,,,,,90.0,64.0,7.1,8.0,0,,,1.0,,5.0,3.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11274628,home,Los Angeles FC,Javen Romero,Javen Romero,,javen-romero,J. Romero,D,5,175,31,M,1138805,EUR,1145577600,D,37,37,False,,29.0,26.0,,,4.0,5.0,22.0,26.0,5.0,3.0,1.0,,,,,62.0,44.0,6.5,6.0,0,1.0,1.0,3.0,1.0,,,3.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,
11274628,home,Los Angeles FC,Erik Dueñas,,,erik-duenas,E. Dueñas,M,16,163,139,M,1035651,EUR,1098057600,M,18,18,False,,41.0,34.0,4.0,1.0,17.0,18.0,17.0,23.0,7.0,10.0,2.0,,,,,90.0,56.0,6.2,10.0,1,,1.0,8.0,1.0,1.0,2.0,4.0,1.0,5.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,
11274628,home,Los Angeles FC,Daniel Crisostomo,,,daniel-crisostomo,D. Crisostomo,M,17,175,57,M,935731,EUR,853372800,M,17,17,False,,74.0,69.0,9.0,5.0,30.0,31.0,39.0,48.0,5.0,8.0,2.0,,,,,90.0,91.0,7.2,10.0,2,1.0,,1.0,,,1.0,1.0,,,,,5.0,,1.0,,2.0,2.0,1.0,,,,,,,,,,,
11274628,home,Los Angeles FC,Mateusz Bogusz,,,mateusz-bogusz,M. Bogusz,F,19,175,3341,M,928455,EUR,998438400,M,19,19,False,,25.0,20.0,,,1.0,1.0,19.0,26.0,3.0,1.0,1.0,,,,,62.0,40.0,6.6,10.0,4,1.0,,5.0,1.0,,,2.0,,1.0,,,2.0,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,
11274628,home,Los Angeles FC,Kwadwo Opoku,Kwadwo Opoku,,kwadwo-opoku,K. Opoku,F,7,165,275,M,1083069,EUR,994982400,F,22,22,False,,21.0,18.0,1.0,1.0,3.0,3.0,15.0,18.0,7.0,6.0,2.0,,,,,62.0,43.0,7.2,12.0,3,3.0,,10.0,1.0,1.0,,2.0,1.0,1.0,,3.0,,2.0,,,6.0,3.0,1.0,2.0,1.0,4.0,,,,,,,,
11274628,home,Los Angeles FC,Nathan Ordaz,Nathan Ordaz,,ordaz-nathan,N. Ordaz,F,27,180,821,M,1213975,EUR,1073865600,F,27,27,False,,24.0,21.0,2.0,2.0,5.0,5.0,16.0,21.0,1.0,3.0,,,,,,90.0,34.0,7.1,8.0,2,1.0,,4.0,,,,,,2.0,,2.0,2.0,,,,2.0,1.0,2.0,,,2.0,,,,,,,,
