match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalCross,stat_accurateCross,stat_outfielderBlock,stat_wasFouled,stat_shotOffTarget,stat_expectedGoals,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,player_sofascoreId
12450936,home,Saint-Étienne,Gautier Larsonneur,,,gautier-larsonneur,G. Larsonneur,G,30,181.0,266,M,810526,EUR,856656000,G,30,30,False,True,32.0,16.0,23.0,7.0,0.0,13.0,17.0,3.0,15.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,90.0,38.0,6.6,16.0,0.00123158,0,-0.8192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450936,home,Saint-Étienne,Dennis Appiah,,,dennis-appiah,D. Appiah,D,8,179.0,168,M,123164,EUR,708048000,D,8,8,False,,56.0,46.0,8.0,2.0,0.0,25.0,28.0,21.0,28.0,1.0,6.0,7.0,5.0,,,,,90.0,81.0,7.3,13.0,0.0467933,0,,1.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12450936,home,Saint-Étienne,Dylan Batubinsika,,,dylan-batubinsika,D. Batubinsika,D,28,184.0,4399,M,352912,EUR,824342400,D,21,21,False,,77.0,70.0,5.0,2.0,0.0,58.0,61.0,12.0,16.0,1.0,2.0,11.0,1.0,,,,,90.0,91.0,7.0,8.0,0.138513,0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,
12450936,home,Saint-Étienne,Mickael Nade,,,mickael-nade,M. Nade,D,3,186.0,169,M,865847,EUR,920505600,D,3,3,False,,66.0,57.0,4.0,1.0,1.0,51.0,54.0,7.0,13.0,4.0,6.0,10.0,3.0,,,,,90.0,89.0,8.2,9.0,0.230896,0,,,,,,1.0,5.0,2.0,1.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
12450936,home,Saint-Étienne,Léo Pétrot,,,leo-petrot,L. Pétrot,D,21,188.0,232,M,827504,EUR,861062400,D,19,19,False,,46.0,39.0,5.0,2.0,0.0,28.0,32.0,11.0,14.0,3.0,4.0,5.0,3.0,,,,,90.0,65.0,7.0,8.0,0.00754264,1,,1.0,2.0,,,,,1.0,1.0,,1.0,,,,1.0,,1.0,0.0651,,,,,,,,,,,,
12450936,home,Saint-Étienne,Benjamin Bouchouari,,,benjamin-bouchouari,B. Bouchouari,M,8,165.0,2363,M,1046446,EUR,1005609600,M,6,6,False,,55.0,49.0,1.0,,0.0,24.0,24.0,25.0,31.0,,2.0,,7.0,,,,,90.0,65.0,7.3,11.0,0.077567,1,,,4.0,1.0,,1.0,1.0,1.0,1.0,2.0,,3.0,,,,1.0,1.0,0.0294,1.0,2.0,,,,,,,,,,
12450936,home,Saint-Étienne,Pierre Ekwah,,,pierre-ekwah,P. Ekwah,M,4,187.0,490,M,996908,EUR,1011052800,M,4,4,False,,66.0,63.0,4.0,2.0,0.0,46.0,47.0,17.0,19.0,,4.0,3.0,7.0,,,,,90.0,80.0,7.1,5.0,0.192515,0,,1.0,2.0,1.0,,,1.0,2.0,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,
12450936,home,Saint-Étienne,Louis Mouton,Louis Mouton,,louis-mouton,L. Mouton,M,6,180.0,136,M,1172936,EUR,1023062400,M,14,14,False,,54.0,44.0,4.0,2.0,1.0,30.0,34.0,14.0,20.0,,5.0,,9.0,,,,,89.0,66.0,7.5,11.0,0.0333894,2,,1.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,,,,1.0,2.0,0.4707,1.0,,1.0,1.0,,,,,,,,
12450936,home,Saint-Étienne,Augustine Boakye,Augustine Boakye,,augustine-boakye,A. Boakye,F,20,178.0,540,M,1138352,EUR,973209600,F,20,20,False,,24.0,16.0,,,0.0,4.0,7.0,12.0,17.0,2.0,6.0,,,,,,,74.0,39.0,8.6,12.0,0.0415998,4,,2.0,8.0,2.0,2.0,,,2.0,,2.0,5.0,1.0,,,,,1.0,0.772,,1.0,,,2.0,1.0,2.0,1.6824,,,,
12450936,home,Saint-Étienne,Lucas Stassin,,,lucas-stassin,L. Stassin,F,9,184.0,2196,M,1126521,EUR,1101686400,F,32,32,False,,24.0,18.0,1.0,1.0,1.0,6.0,7.0,12.0,19.0,1.0,5.0,,4.0,,,,,89.0,34.0,8.8,9.0,0.39526,3,,2.0,7.0,2.0,1.0,2.0,,3.0,3.0,,4.0,2.0,2.0,,,,,0.4545,1.0,,,,1.0,2.0,1.0,0.742,1.0,,,
