match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_outfielderBlock,stat_interceptionWon,stat_aerialLost,stat_shotOffTarget,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_goalAssist,stat_goals,captain,stat_totalOffside,stat_errorLeadToAGoal
10389808,home,AS Monaco,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2042,M,584722,EUR,844041600,G,16,16,False,18.0,15.0,11.0,8.0,13.0,13.0,2.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,90.0,24.0,6.5,3.0,0.0,0.0,0.00032538,0,-0.0369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389808,home,AS Monaco,Ruben Aguilar,,,ruben-aguilar,R. Aguilar,M,2,172,407,M,579576,EUR,735782400,D,26,26,False,45.0,42.0,3.0,3.0,16.0,16.0,26.0,30.0,1.0,7.0,2.0,,,,,,90.0,68.0,6.9,6.0,0.1957,0.3799,0.133601,2,,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,
10389808,home,AS Monaco,Axel Disasi,,,axel-disasi,A. Disasi,D,4,190,9725,M,827243,EUR,889574400,D,6,6,False,44.0,39.0,6.0,2.0,25.0,26.0,14.0,18.0,1.0,2.0,5.0,,,,,,90.0,52.0,7.0,5.0,0.0,0.0,0.010701,0,,,,,,,,,3.0,,,1.0,,1.0,axel_disasi,2.0,1.0,,,,,,,,,,,,
10389808,home,AS Monaco,Guillermo Maripán,,,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,3,3,False,56.0,52.0,3.0,2.0,42.0,43.0,10.0,13.0,1.0,2.0,4.0,,,,,,90.0,62.0,6.9,4.0,0.0425,0.0,0.00275701,1,,,1.0,,,,,,3.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,
10389808,home,AS Monaco,Caio Henrique,,,caio-henrique,C. Henrique,D,12,178,3679,M,845170,EUR,870307200,D,12,12,False,66.0,60.0,3.0,2.0,33.0,33.0,28.0,36.0,,2.0,6.0,,,,,,90.0,96.0,6.9,14.0,0.0,0.0,0.239799,0,,3.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,,,,,,
10389808,home,AS Monaco,Youssouf Fofana,,,youssouf-fofana,Y. Fofana,M,19,185,6182,M,945062,EUR,915926400,M,19,19,False,55.0,45.0,6.0,3.0,22.0,23.0,23.0,33.0,1.0,6.0,10.0,,,,,,90.0,82.0,7.2,16.0,0.1823,0.0,0.0606399,2,,1.0,5.0,1.0,2.0,3.0,,,2.0,2.0,1.0,1.0,,,YFofana19_,1.0,4.0,1.0,1.0,,2.0,,2.0,1.0,,,,,
10389808,home,AS Monaco,Mohamed Camara,,,camara-mohamed,M. Camara,M,4,175,3786,M,1008849,EUR,947116800,M,4,4,False,59.0,51.0,12.0,8.0,31.0,34.0,20.0,25.0,,11.0,10.0,,,,,,89.0,85.0,7.3,13.0,0.0,0.0,0.0446473,0,,,9.0,,3.0,2.0,,,,7.0,5.0,3.0,5.0,,camara_mohamed6,,2.0,,,,1.0,,1.0,,,,,,
10389808,home,AS Monaco,Krépin Diatta,,,krepin-diatta,K. Diatta,M,27,173,13115,M,873534,EUR,919900800,M,27,27,False,41.0,34.0,2.0,1.0,8.0,10.0,27.0,34.0,1.0,7.0,4.0,,,,,,90.0,60.0,7.6,12.0,0.1917,0.0,0.122975,2,,3.0,4.0,2.0,,1.0,,,2.0,5.0,5.0,1.0,1.0,2.0,krepindiatta,,,,2.0,1.0,,1.0,2.0,,1.0,,,,
10389808,home,AS Monaco,Aleksandr Golovin,,,aleksandr-golovin,A. Golovin,M,10,180,8439,M,318963,EUR,833414400,M,17,17,False,32.0,24.0,4.0,1.0,11.0,13.0,15.0,21.0,1.0,7.0,3.0,,,,,,80.0,50.0,7.6,11.0,0.7614,1.6055,0.161043,2,,2.0,6.0,3.0,2.0,3.0,1.0,2.0,,3.0,1.0,,1.0,2.0,alex_golovin17,,4.0,,,2.0,3.0,,1.0,,,1.0,,,
10389808,home,AS Monaco,Eliesse Ben Seghir,,,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21668,M,1394353,EUR,1108512000,F,44,44,False,27.0,20.0,,,5.0,9.0,15.0,18.0,1.0,7.0,4.0,,,,,,72.0,41.0,7.6,11.0,0.1744,0.0266,0.165299,2,,,4.0,2.0,1.0,5.0,,1.0,,1.0,1.0,1.0,,1.0,benseghir44,,,,,,4.0,1.0,2.0,1.0,1.0,,,,
