match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_wasFouled,stat_clearanceOffLine,stat_totalContest,stat_wonContest,captain,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
10433817,home,Adana Demirspor,Fredrik Gulbrandsen,fredrik-gulbrandsen,F. Gulbrandsen,F,178,352,M,51833,EUR,716083200,F,23,23,True,1.0,1.0,,,,,1.0,1.0,,,,8.0,2.0,6.5,1.0,0,8,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10433817,home,Adana Demirspor,Vedat Karakuş,vedat-karakus,V. Karakuş,G,185,49,M,847353,EUR,888624000,G,39,39,True,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433817,home,Adana Demirspor,İsmail Çokçalış,ismail-cokcalis,İ. Çokçalış,D,176,32,M,906050,EUR,961545600,D,16,16,True,,,,,,,,,,,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433817,home,Adana Demirspor,Jovan Manev,jovan-manev,J. Manev,D,185,186,M,1111781,EUR,980380800,D,15,15,True,,,,,,,,,,,,,,,,0,29,,,,,,,,,,,,,,,,,,,,,,,Jovan Manev,,,,,,,,,,,
10433817,home,Adana Demirspor,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,176,46,M,883275,EUR,912470400,D,3,3,True,,,,,,,,,,,,,,,,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433817,home,Adana Demirspor,Birkir Bjarnason,birkir-bjarnason,B. Bjarnason,M,182,161,M,13270,EUR,580694400,M,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433817,home,Adana Demirspor,Artem Dzyuba,artem-dzyuba,A. Dzyuba,F,196,1188,M,19367,EUR,588211200,F,24,24,True,,,,,,,,,,,,,,,,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433817,away,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,190,9264,M,28381,EUR,519264000,G,1,1,False,24.0,18.0,11.0,5.0,17.0,18.0,1.0,6.0,5.0,1.0,2.0,90.0,29.0,7.4,6.0,0,16,,,,,,,,2.0,,,,,,,,,,,,,True,,,,,,,,,Muslera,1.0,2.0,2.0,
10433817,away,Galatasaray,Sacha Boey,boey-sacha,S. Boey,D,178,14707,M,980418,EUR,968803200,D,93,93,False,45.0,36.0,4.0,2.0,13.0,15.0,24.0,33.0,6.0,,,90.0,76.0,7.6,17.0,1,93,3.0,1.0,,7.0,3.0,,,5.0,,5.0,3.0,2.0,2.0,4.0,3.0,,,,2.0,,,1.0,,,,,,1.0,1.0,sacha_boey,,,,
10433817,away,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,187,2642,M,846148,EUR,908323200,D,25,25,False,46.0,38.0,8.0,3.0,29.0,32.0,9.0,14.0,6.0,,,90.0,54.0,7.2,8.0,1,15,,1.0,3.0,2.0,5.0,,,2.0,2.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,Nelsson,,,,
10433817,away,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,185,6104,M,178963,EUR,778896000,D,42,42,False,45.0,38.0,4.0,1.0,27.0,28.0,11.0,17.0,5.0,,,90.0,59.0,6.9,10.0,2,42,,,1.0,5.0,3.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,1.0,,,1.0,,,,1.0,,,,abdulkerimbard1,,,,
10433817,away,Galatasaray,Léo Dubois,leo-dubois,L. Dubois,D,178,587,M,552680,EUR,779500800,D,2,2,False,31.0,25.0,3.0,1.0,9.0,11.0,16.0,23.0,5.0,,,89.0,55.0,7.1,12.0,1,,3.0,,1.0,2.0,4.0,,,3.0,,2.0,3.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,
10433817,away,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,168,8760,M,754794,EUR,823996800,M,5,5,False,57.0,48.0,7.0,4.0,22.0,25.0,26.0,32.0,10.0,,,89.0,75.0,7.3,12.0,1,34,,,1.0,5.0,9.0,2.0,,1.0,,1.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,,3.0,1.0,,,,,,,,,,ltorreira34,,,,
10433817,away,Galatasaray,Fredrik Midtsjø,fredrik-midtsjo,F. Midtsjø,M,176,251,M,98198,EUR,745027200,M,6,6,False,36.0,31.0,,,6.0,7.0,25.0,29.0,4.0,,,79.0,47.0,6.9,9.0,0,,,,,2.0,2.0,,,,,,1.0,,3.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,
10433817,away,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,173,9047,M,857738,EUR,962928000,M,11,11,False,44.0,37.0,1.0,,4.0,4.0,33.0,43.0,5.0,,,90.0,58.0,7.1,13.0,5,11,3.0,,,3.0,1.0,,,,,,,,1.0,1.0,4.0,4.0,1.0,,2.0,,,,,,,1.0,,,,yunusakgun17,,,,
10433817,away,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,169,10127,M,32493,EUR,547257600,M,10,10,False,27.0,23.0,2.0,1.0,5.0,5.0,18.0,22.0,3.0,,,79.0,45.0,7.4,7.0,5,,,,,2.0,6.0,1.0,1.0,,,1.0,1.0,,2.0,,2.0,2.0,2.0,,3.0,3.0,,1.0,,,1.0,2.0,,,,driesmertens,,,,1.0
10433817,away,Galatasaray,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,173,24917,M,903324,EUR,908928000,M,7,7,False,28.0,21.0,2.0,,2.0,3.0,19.0,28.0,5.0,,,90.0,61.0,6.9,21.0,4,9,3.0,2.0,2.0,9.0,8.0,1.0,1.0,,,2.0,2.0,2.0,4.0,,3.0,1.0,1.0,,8.0,3.0,,3.0,,,,,,,,KAktürkoğlu,,,,
10433817,away,Galatasaray,Bafetimbi Gomis,bafetimbi-gomis,B. Gomis,F,184,1063,M,3530,EUR,492134400,F,18,18,False,5.0,2.0,1.0,,1.0,1.0,1.0,4.0,,,,57.0,8.0,6.4,4.0,0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,
10433817,away,Galatasaray,Juan Mata,juan-mata,J. Mata,M,170,3301,M,28367,EUR,578188800,M,64,64,True,26.0,18.0,,,1.0,1.0,18.0,27.0,2.0,,,33.0,31.0,6.8,10.0,1,64,2.0,,,2.0,1.0,2.0,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,
10433817,away,Galatasaray,Sérgio Oliveira,sergio-oliveira,S. Oliveira,M,181,1610,M,991493,EUR,707443200,M,27,27,True,11.0,9.0,2.0,1.0,1.0,2.0,8.0,11.0,2.0,,,11.0,19.0,6.2,7.0,0,27,2.0,,1.0,3.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433817,away,Galatasaray,Haris Seferović,haris-seferovic,H. Seferović,F,189,999,M,50899,EUR,698716800,F,9,9,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,,11.0,4.0,6.5,,1,9,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
10433817,away,Galatasaray,Milot Rashica,milot-rashica,M. Rashica,M,177,3712,M,800411,EUR,835920000,M,26,26,True,3.0,3.0,,,2.0,2.0,1.0,1.0,3.0,,,11.0,5.0,6.5,,1,7,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,MRashica,,,,
10433817,away,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,186,13210,M,904096,EUR,959040000,F,53,53,True,6.0,6.0,,,2.0,2.0,4.0,4.0,1.0,,,11.0,7.0,6.8,1.0,0,53,,1.0,1.0,2.0,1.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,barisalperyilmaz,,,,
10433817,away,Galatasaray,Okan Kocuk,okan-kocuk,O. Koçuk,G,187,289,M,190179,EUR,806803200,G,34,34,True,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433817,away,Galatasaray,Metehan Baltacı,metehan-baltaci,M. Baltacı,D,189,2121,M,997155,EUR,1036281600,D,90,90,True,,,,,,,,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433817,away,Galatasaray,Emin Bayram,emin-bayram,E. Bayram,D,193,768,M,997153,EUR,1049241600,D,40,40,True,,,,,,,,,,,,,,,,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433817,away,Galatasaray,Patrick van Aanholt,patrick-van-aanholt,P. v. Aanholt,D,175,555,M,74577,EUR,651888000,D,3,3,True,,,,,,,,,,,,,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433817,away,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,186,2127,M,992912,EUR,885686400,M,22,22,True,,,,,,,,,,,,,,,,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
