match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_totalClearance,stat_outfielderBlock,stat_wonTackle,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_punches,stat_totalOffside
14572989,home,AZ Alkmaar,Rome Jayden Owusu-Oduro,,,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1342,M,1145999,EUR,1088726400,G,1,1,False,29.0,19.0,13.0,3.0,0.0,19.0,23.0,6.0,4.0,1.0,1.0,90.0,31.0,6.7,10.0,0.0001831,8.6398364245192,2.0,5.145,2.835,0.0944,0,0.1376,0.0,0.0,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572989,home,AZ Alkmaar,Mees de Wit,,,mees-de-wit,M. de Wit,D,34,178,170,M,893559,EUR,892771200,D,34,34,False,81.0,78.0,5.0,4.0,0.0,25.0,25.0,56.0,6.0,,,90.0,99.0,7.7,7.0,0.202366,232.1792854929,28.0,76.86,24.045,,1,,0.48,0.39,0.15,,53.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.1906,63.56035572689,4.0,1.0,-0.36,,,,,,,,,,,,,,
14572989,home,AZ Alkmaar,Wouter Goes,,,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,3,3,False,59.0,55.0,6.0,4.0,0.0,29.0,31.0,28.0,1.0,,,88.0,68.0,7.2,6.0,0.0298699,204.80646641613,21.0,134.925,31.815,,0,,0.13,0.05,0.17,,26.0,,1.0,,3.0,3.0,,1.0,,,,1.0,1.0,2.0,1.0,,63.160438679064,2.0,2.0,,4.0,,,,,,,,,,,,,
14572989,home,AZ Alkmaar,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,False,82.0,77.0,10.0,9.0,0.0,25.0,28.0,54.0,6.0,,,90.0,99.0,8.6,7.0,0.0338743,291.85496792017,33.0,177.765,34.86,,0,,0.38,0.2,0.48,,52.0,1.0,1.0,1.0,1.0,7.0,,,,,2.0,4.0,1.0,2.0,,,87.093093420543,3.0,,,5.0,1.0,4.0,,,,,,,,,,,
14572989,home,AZ Alkmaar,Mateo Chávez,Mateo Chávez,,mateo-chavez,M. Chávez,D,15,177,2187,M,1638685,EUR,1084320000,D,15,15,False,41.0,39.0,2.0,1.0,0.0,17.0,18.0,23.0,,,,68.0,58.0,6.9,5.0,0.060522,144.91228457061,15.0,23.875,17.43,,0,,0.31,0.03,-0.05,,22.0,1.0,,1.0,5.0,2.0,1.0,,,,,1.0,2.0,,2.0,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,
14572989,home,AZ Alkmaar,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186,513,M,922018,EUR,957398400,M,6,6,False,55.0,49.0,4.0,1.0,0.0,14.0,17.0,38.0,4.0,,,88.0,68.0,6.9,10.0,0.0555592,102.64709914867,12.0,28.98,15.75,,0,,-0.06,0.03,0.23,,35.0,4.0,1.0,,3.0,5.0,,,,,,4.0,,1.0,1.0,,13.965988722608,1.0,1.0,,3.0,1.0,3.0,,1.0,,,,,,,,,
14572989,home,AZ Alkmaar,Kees Smit,,,kees-smit,K. Smit,M,26,182,3723,M,1405756,EUR,1137801600,M,26,26,False,66.0,59.0,3.0,3.0,0.0,18.0,20.0,46.0,6.0,,,90.0,96.0,7.8,16.0,0.225275,253.5006452872,30.0,114.83,29.715,,0,,0.56,0.3,0.15,,41.0,1.0,,2.0,7.0,7.0,4.0,4.0,3.0,,3.0,,3.0,2.0,2.0,,62.647443800629,3.0,3.0,,3.0,,,,1.0,,,,,,,,,
14572989,home,AZ Alkmaar,Weslley Patati,,,weslley-patati,W. Patati,M,7,167,1129,M,1148468,EUR,1064966400,M,7,7,False,18.0,15.0,1.0,1.0,0.0,7.0,7.0,11.0,3.0,,,60.0,33.0,6.5,9.0,0.161455,133.61468639764,17.0,18.48,14.7,,3,,-0.15,0.36,-0.03,,8.0,2.0,1.0,,3.0,1.0,,2.0,1.0,2.0,,,4.0,,1.0,0.0949,26.096744132176,2.0,1.0,-0.4,1.0,,,1.0,,1.0,1.0,,,,,,,
14572989,home,AZ Alkmaar,Isak Steiner Jensen,Isak Jensen,,isak-steiner-jensen,I. S. Jensen,F,17,185,423,M,1087931,EUR,1072137600,M,17,17,False,48.0,42.0,,,0.0,13.0,13.0,35.0,7.0,,,88.0,74.0,7.0,14.0,0.160281,222.86858007379,28.0,14.07,15.33,,2,,0.26,0.11,0.14,,29.0,2.0,,1.0,8.0,5.0,2.0,9.0,4.0,2.0,2.0,,,,,0.1214,36.379532596131,2.0,,-0.26,3.0,,,1.0,1.0,,,,,,,,,
14572989,home,AZ Alkmaar,Troy Parrott,,,troy-parrott,T. Parrott,F,9,185,10472,M,966555,EUR,1012780800,F,9,9,False,12.0,10.0,,,0.0,2.0,2.0,10.0,2.0,,,90.0,18.0,6.3,5.0,0.213133,54.984829403898,6.0,42.105,22.995,,1,,0.29,0.3,-0.1,,8.0,,,1.0,7.0,1.0,1.0,1.0,,1.0,,,1.0,,3.0,0.0484,29.993086281837,2.0,2.0,-0.23,,,,,2.0,,,,,,,,,
