match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,captain,stat_totalOffside,stat_goalAssist,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_aerialLost,stat_challengeLost,stat_fouls,player_sofascoreId,stat_bigChanceMissed,stat_outfielderBlock,stat_punches
12006145,home,Feyenoord,Ayase Ueda,,,ueda-ayase,A. Ueda,F,9,182,7464,M,985823,EUR,904262400,F,9,9,True,6.0,3.0,,,,,3.0,6.0,1.0,1.0,,1.0,,,,,12.0,8.0,6.5,4.0,0,,3.0,,,,,,,,,,,1.0,,,,,,,,2.0,,,bee18,,,
12006145,home,Feyenoord,Antoni Milambo,Antoni,Milambo,antoni-milambo,A. Milambo,M,17,179,1578,M,1126692,EUR,1112486400,M,27,27,True,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006145,home,Feyenoord,Kostas Lamprou,,,kostas-lamprou,K. Lamprou,G,31,176,184,M,42876,EUR,685065600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006145,home,Feyenoord,Mikki van Sas,,,mikki-van-sas,M. v. Sas,G,1,193,195,M,1132094,EUR,1078012800,G,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006145,home,Feyenoord,Givairo Read,,,givairo-read,G. Read,D,26,175,1871,M,1388535,EUR,1149206400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006145,home,Feyenoord,Marcos López,,,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006145,home,Feyenoord,Ramiz Zerrouki,,,ramiz-zerrouki,R. Zerrouki,M,6,183,8075,M,989882,EUR,896140800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,rramizz_,,,
12006145,home,Feyenoord,Ondrej Lingr,,,lingr-ondrej,O. Lingr,M,9,175,296,M,794968,EUR,907718400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006145,home,Feyenoord,Leo Sauer,Leo Sauer,,sauer-leo,L. Sauer,M,16,184,1910,M,1150938,EUR,1134691200,F,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006145,home,Feyenoord,Yankuba Minteh,,,minteh-yankuba,Y. Minteh,M,11,180,7041,M,1400106,EUR,1090454400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,minteh01,,,
12006145,home,Feyenoord,Luka Ivanušec,,,luka-ivanusec,L. Ivanušec,F,18,175,3283,M,822462,EUR,912038400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,LukaIvanusec,,,
12006145,away,AZ Alkmaar,Mathew Ryan,,,mathew-ryan,M. Ryan,G,13,184,1520,M,134029,EUR,702691200,G,1,1,False,43.0,40.0,12.0,9.0,36.0,37.0,4.0,6.0,,,1.0,5.0,1.0,2.0,1.0,1.0,90.0,51.0,7.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
12006145,away,AZ Alkmaar,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,False,12.0,8.0,2.0,1.0,5.0,8.0,3.0,4.0,,1.0,,,,,,,45.0,17.0,6.4,6.0,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12006145,away,AZ Alkmaar,Wouter Goes,,,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,3,3,False,70.0,56.0,11.0,3.0,44.0,47.0,12.0,23.0,1.0,4.0,3.0,9.0,,,,,90.0,83.0,6.7,15.0,0,,2.0,,,,,,1.0,,,,,,,,2.0,1.0,2.0,,,1.0,1.0,,,,1.0,
12006145,away,AZ Alkmaar,Riechedly Bazoer,,,riechedly-bazoer,R. Bazoer,D,20,184,356,M,227196,EUR,845078400,D,25,25,False,26.0,23.0,2.0,2.0,19.0,20.0,4.0,6.0,1.0,2.0,3.0,1.0,,,,,45.0,31.0,6.5,3.0,0,,2.0,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,
12006145,away,AZ Alkmaar,David Möller Wolfe,,,david-moller-wolfe,D. M. Wolfe,D,6,185,957,M,1031283,EUR,1019520000,D,18,18,False,39.0,20.0,8.0,,9.0,22.0,11.0,17.0,4.0,5.0,2.0,2.0,,,,,90.0,57.0,6.2,22.0,0,,3.0,,,,,,,,,,,,,,1.0,2.0,1.0,,,3.0,,,,,,
12006145,away,AZ Alkmaar,Jordy Clasie,,,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,47.0,43.0,5.0,2.0,22.0,24.0,21.0,23.0,,2.0,2.0,7.0,,,,,90.0,59.0,6.3,7.0,0,,8.0,1.0,,,,,1.0,1.0,True,,,1.0,,,1.0,1.0,1.0,,,1.0,2.0,3.0,,,,
12006145,away,AZ Alkmaar,Dani de Wit,,,dani-de-wit,D. de Wit,M,20,183,550,M,855854,EUR,885945600,M,10,10,False,43.0,31.0,2.0,,17.0,19.0,14.0,24.0,6.0,12.0,1.0,3.0,,,,,90.0,57.0,7.3,12.0,0,,1.0,,,,,,3.0,2.0,,,,,,,1.0,,3.0,1.0,,1.0,,,,,1.0,
12006145,away,AZ Alkmaar,Yukinari Sugawara,,,yukinari-sugawara,Y. Sugawara,D,3,179,2827,M,905347,EUR,962150400,M,2,2,False,32.0,29.0,3.0,3.0,16.0,19.0,14.0,15.0,,3.0,2.0,3.0,,,,,90.0,51.0,6.3,10.0,0,2.0,7.0,2.0,,,,,2.0,1.0,,,,1.0,,,,3.0,1.0,2.0,1.0,,3.0,1.0,,,,
12006145,away,AZ Alkmaar,Sven Mijnans,,,sven-mijnans,S. Mijnans,M,10,190,1196,M,980671,EUR,952560000,M,16,16,False,10.0,6.0,1.0,,1.0,1.0,5.0,10.0,,,2.0,4.0,,,,,45.0,20.0,6.5,9.0,0,1.0,4.0,1.0,,,,,,,,,,1.0,,,1.0,2.0,,,,,1.0,1.0,,,1.0,
12006145,away,AZ Alkmaar,Ruben van Bommel,,,ruben-van-bommel,R. van Bommel,M,7,191,2027,M,1212550,EUR,1091491200,M,15,15,False,21.0,14.0,3.0,,4.0,4.0,10.0,19.0,1.0,5.0,2.0,5.0,,,,,83.0,35.0,7.0,9.0,3,2.0,5.0,,1.0,1.0,1.0,,3.0,3.0,,,,,,,,,1.0,,,3.0,1.0,1.0,,,,
12006145,away,AZ Alkmaar,Ernest Poku,,,ernest-poku,E. Poku,M,19,172,5166,M,1119502,EUR,1075248000,F,21,21,False,11.0,7.0,,,3.0,3.0,4.0,9.0,1.0,2.0,1.0,1.0,,,,,71.0,19.0,6.6,8.0,1,1.0,2.0,,1.0,,,,1.0,1.0,,,,1.0,,,,2.0,,,,1.0,,,,,,
12006145,away,AZ Alkmaar,Bruno Martins Indi,,,bruno-martins-indi,B. M. Indi,D,4,185,169,M,116947,EUR,697507200,D,4,4,True,43.0,35.0,4.0,2.0,27.0,31.0,8.0,12.0,4.0,4.0,1.0,5.0,,,,,45.0,45.0,6.6,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006145,away,AZ Alkmaar,Myron Van Brederode,,,myron-van-brederode,M. V. Brederode,M,9,172,395,M,1012925,EUR,1057449600,F,19,19,True,8.0,3.0,,,,,3.0,8.0,,,1.0,3.0,,,,,45.0,18.0,6.3,11.0,0,,5.0,3.0,,,,,,,,,,1.0,,,1.0,2.0,,,,,1.0,,,,1.0,
12006145,away,AZ Alkmaar,Kristijan Belić,,,kristijan-belic,K. Belić,M,17,177,617,M,994591,EUR,985392000,M,14,14,True,32.0,22.0,3.0,2.0,12.0,19.0,10.0,13.0,,4.0,1.0,8.0,,,,,45.0,40.0,6.5,11.0,0,,4.0,3.0,,,,,2.0,,,,,,2.0,,,,,,,1.0,,2.0,,,,
12006145,away,AZ Alkmaar,Lequincio Zeefuik,Lequincio Zeefuik,,lequincio-zeefuik,L. Zeefuik,F,25,197,302,M,1118181,EUR,1101427200,F,28,28,True,6.0,5.0,1.0,1.0,2.0,2.0,3.0,4.0,,1.0,,2.0,,,,,19.0,10.0,6.7,3.0,0,,1.0,1.0,,,,,,,,,,,1.0,,,2.0,,1.0,,,,1.0,,,,
12006145,away,AZ Alkmaar,Jayden Addai,,,jayden-addai,J. Addai,M,42,176,3079,M,1177723,EUR,1125014400,F,17,17,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,15.0,4.0,6.4,3.0,0,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,
12006145,away,AZ Alkmaar,Rome Jayden Owusu-Oduro,,,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1342,M,1145999,EUR,1088726400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006145,away,AZ Alkmaar,Gonçalo Esteves,,,goncalo-esteves,G. Esteves,D,2,171,466,M,1130376,EUR,1077840000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006145,away,AZ Alkmaar,Maxim Dekker,Maxim Dekker,,maxim-dekker,M. Dekker,D,4,192,201,M,1119294,EUR,1082505600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006145,away,AZ Alkmaar,Mees de Wit,,,mees-de-wit,M. de Wit,D,34,178,170,M,893559,EUR,892771200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006145,away,AZ Alkmaar,Tiago Dantas,,,tiago-dantas,T. Dantas,M,26,169,1154,M,945097,EUR,977616000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006145,away,AZ Alkmaar,Ibrahim Sadiq,,,ibrahim-sadiq,I. Sadiq,M,11,166,1316,M,905174,EUR,957657600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006145,away,AZ Alkmaar,Mayckel Lahdo,Mayckel Lahdo,,mayckel-lahdo,M. Lahdo,F,23,171,500,M,1046028,EUR,1041206400,F,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
