match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_outfielderBlock,stat_totalTackle,stat_fouls,stat_challengeLost,stat_totalContest,stat_unsuccessfulTouch,stat_wasFouled,stat_wonTackle,stat_wonContest,stat_keyPass,captain,stat_totalCross,stat_accurateCross,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
10407250,home,KV Kortrijk,Marko Ilić,,,marko-ilic,M. Ilić,G,31,190,336,M,843151,EUR,886464000,G,31,31,False,32.0,13.0,24.0,6.0,9.0,14.0,4.0,18.0,6.0,1.0,1.0,2.0,90.0,39.0,7.3,19.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407250,home,KV Kortrijk,Tsuyoshi Watanabe,,,tsuyoshi-watanabe,T. Watanabe,D,4,187,1359,M,942213,EUR,855100800,D,4,4,False,41.0,32.0,6.0,4.0,27.0,35.0,5.0,6.0,2.0,,,,90.0,52.0,7.1,10.0,3,3.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,
10407250,home,KV Kortrijk,Dorian Dessoleil,,,dorian-dessoleil,D. Dessoleil,D,24,188,42,M,149584,EUR,713145600,D,24,24,False,25.0,19.0,3.0,,17.0,20.0,2.0,5.0,1.0,,,,90.0,36.0,7.2,6.0,1,4.0,1.0,5.0,2.0,,1.0,,,4.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10407250,home,KV Kortrijk,Aleksandar Radovanović,,,aleksandar-radovanovic,A. Radovanović,D,16,189,129,M,823996,EUR,752976000,D,66,66,False,34.0,25.0,10.0,5.0,21.0,24.0,4.0,10.0,6.0,,,,90.0,44.0,7.1,10.0,0,,1.0,,1.0,,,,,5.0,2.0,,,,,,,,,,,,,,,,,,,
10407250,home,KV Kortrijk,Nayel Mehssatou,,,nayel-mehssatou,N. Mehssatou,M,8,172,538,M,1064174,EUR,1018569600,M,25,25,False,33.0,28.0,3.0,2.0,21.0,25.0,7.0,8.0,2.0,,,,90.0,58.0,6.4,13.0,0,,,3.0,2.0,1.0,,,,2.0,,1.0,1.0,,1.0,1.0,4.0,1.0,,,,,,,,,,,,
10407250,home,KV Kortrijk,Sambou Sissoko,,,sambou-sissoko,S. Sissoko,M,14,171,138,M,1008225,EUR,962236800,M,14,14,False,21.0,15.0,4.0,2.0,9.0,14.0,6.0,7.0,2.0,,,,90.0,30.0,6.8,7.0,0,4.0,1.0,8.0,7.0,1.0,,,,2.0,,,4.0,2.0,1.0,,,2.0,2.0,,,,,,,,,,,
10407250,home,KV Kortrijk,Habib Keita,Habib Keita,,habib-keita,H. Keita,M,8,182,539,M,1082953,EUR,1012867200,M,12,12,False,36.0,26.0,5.0,2.0,19.0,24.0,7.0,12.0,3.0,,,,62.0,50.0,7.2,10.0,0,1.0,,5.0,9.0,,,,,2.0,1.0,,3.0,3.0,1.0,3.0,,3.0,2.0,3.0,2.0,,,,,,,,,
10407250,home,KV Kortrijk,Kristof D'Haene,,,kristof-dhaene,K. D'Haene,M,,171,15,,121602,EUR,644630400,M,30,30,False,35.0,29.0,5.0,4.0,17.0,18.0,13.0,19.0,7.0,,,,90.0,64.0,7.2,11.0,1,,,3.0,6.0,,,,1.0,1.0,,,4.0,1.0,1.0,3.0,3.0,,3.0,2.0,2.0,True,2.0,1.0,,,,,,
10407250,home,KV Kortrijk,Faïz Selemani,,,faiz-selemani,F. Selemani,F,7,178,362,M,842745,EUR,754617600,F,10,10,False,37.0,28.0,4.0,1.0,15.0,17.0,15.0,25.0,10.0,,,,90.0,65.0,7.4,22.0,1,2.0,,9.0,7.0,2.0,,1.0,,1.0,,,1.0,,3.0,4.0,5.0,4.0,1.0,2.0,5.0,,5.0,2.0,,,,,,
10407250,home,KV Kortrijk,Pape Habib Gueye,,,pape-habib-gueye,P. H. Gueye,F,77,188,358,M,880778,EUR,937785600,F,17,17,False,5.0,5.0,,,4.0,4.0,1.0,1.0,,,,,62.0,19.0,6.9,7.0,2,3.0,3.0,8.0,8.0,3.0,1.0,1.0,,,,,,2.0,,1.0,3.0,4.0,,1.0,1.0,,,,,,,,,
10407250,home,KV Kortrijk,Dylan Mbayo,Dylan,Mbayo,dylan-mbayo,D. Mbayo,M,15,175,263,M,923968,EUR,1002758400,F,7,7,False,14.0,12.0,1.0,,8.0,9.0,4.0,5.0,4.0,,,,78.0,27.0,6.3,8.0,1,1.0,,7.0,2.0,1.0,,1.0,,,1.0,,1.0,1.0,,4.0,1.0,1.0,,,,,,,,,,,,
10407250,home,KV Kortrijk,Kevin Vandendriessche,,,kevin-vandendriessche,K. Vandendriessche,D,31,183,10,M,144847,EUR,618451200,M,26,26,True,15.0,10.0,4.0,2.0,6.0,7.0,4.0,8.0,4.0,,,,28.0,20.0,6.5,5.0,0,1.0,,4.0,2.0,,,,,2.0,,1.0,1.0,,3.0,,,1.0,1.0,,,,,,,,,,,
10407250,home,KV Kortrijk,Billal Messaoudi,,,billal-messaoudi,B. Messaoudi,M,9,184,643,M,1125840,EUR,882662400,F,9,9,True,9.0,6.0,1.0,,,1.0,6.0,8.0,3.0,,,,28.0,13.0,6.5,6.0,1,1.0,1.0,5.0,1.0,1.0,1.0,,,,,,,2.0,,1.0,1.0,,,,,,,,1.0,,,,,
10407250,home,KV Kortrijk,Dion De Neve,,,dion-de-neve,D. D. Neve,M,14,180,101,M,923974,EUR,992304000,M,23,23,True,1.0,,,,,1.0,,,1.0,,,,12.0,5.0,6.9,1.0,0,1.0,,2.0,2.0,,,,,,1.0,,2.0,,1.0,,,,1.0,,,,,,,,,,,
10407250,home,KV Kortrijk,Tom Vandenberghe,,,tom-vandenberghe,T. Vandenberghe,G,23,190,81,M,1046454,EUR,714009600,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407250,home,KV Kortrijk,João Silva,,,joao-silva,J. Silva,D,44,187,281,M,1068519,EUR,916272000,D,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407250,home,KV Kortrijk,Massimo Bruno,,,massimo-bruno,M. Bruno,M,17,177,59,M,94298,EUR,748224000,F,70,70,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407250,home,KV Kortrijk,David Henen,,,david-henen,D. Henen,F,10,185,72,M,790765,EUR,829872000,F,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407250,away,Sint-Truidense VV,Daniel Schmidt,,,daniel-schmidt,D. Schmidt,G,1,196,252,M,997499,EUR,697075200,G,21,21,False,23.0,17.0,12.0,6.0,15.0,15.0,2.0,8.0,7.0,1.0,3.0,4.0,90.0,33.0,7.7,6.0,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
10407250,away,Sint-Truidense VV,Wolke Janssens,,,janssens-wolke,W. Janssens,D,22,185,39,M,794418,EUR,789782400,D,22,22,False,95.0,81.0,12.0,6.0,46.0,51.0,35.0,44.0,5.0,,,,90.0,103.0,7.2,14.0,0,2.0,2.0,6.0,6.0,,,,,1.0,1.0,,3.0,3.0,1.0,1.0,,,3.0,1.0,,,,,,,,,,
10407250,away,Sint-Truidense VV,Toni Leistner,,,toni-leistner,T. Leistner,D,37,190,101,M,137053,EUR,651024000,D,37,37,False,73.0,66.0,10.0,5.0,49.0,49.0,17.0,24.0,3.0,,,,90.0,85.0,7.3,7.0,1,,,4.0,4.0,,1.0,,,3.0,2.0,,3.0,3.0,1.0,,,1.0,3.0,,,True,,,,,,,,
10407250,away,Sint-Truidense VV,Ameen Al-Dakhil,Ameen,Al-Dakhil,al-dhakil,A. Al-Dakhil,D,2,185,551,M,1979970,EUR,1015372800,D,3,3,False,79.0,70.0,19.0,14.0,40.0,42.0,30.0,38.0,4.0,,,,90.0,91.0,7.7,11.0,0,,2.0,3.0,5.0,,,,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,,2.0,,,,1.0,,,,,,,
