match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_fouls,player_firstName,player_lastName,stat_outfielderBlock,stat_wasFouled,stat_wonContest,stat_wonTackle,stat_errorLeadToAShot,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_keyPass,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_errorLeadToAGoal,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,player_sofascoreId
12441722,home,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,True,43.0,38.0,9.0,5.0,0.0,33.0,34.0,5.0,9.0,10.0,1.0,1.0,2.0,90.0,57.0,7.1,7.0,0.00342596,0,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441722,home,Sparta Rotterdam,Saïd Bakari,said-bakari,S. Bakari,D,22,176,127,M,896210,EUR,780192000,D,2,2,False,,53.0,45.0,5.0,1.0,0.0,29.0,31.0,17.0,24.0,3.0,2.0,,,90.0,69.0,6.5,12.0,0.0869051,0,,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12441722,home,Sparta Rotterdam,Marvin Young,marvin-young,M. Young,D,3,182,187,M,1648759,EUR,1128211200,D,3,3,False,,96.0,90.0,10.0,8.0,0.0,71.0,72.0,19.0,24.0,4.0,,,,90.0,103.0,7.0,6.0,0.0142934,0,,,,2.0,2.0,3.0,3.0,,,2.0,,1.0,Marvin,Young ,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12441722,home,Sparta Rotterdam,Mike Eerdhuijzen,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194,180,M,947842,EUR,963446400,D,4,4,False,,47.0,43.0,6.0,3.0,0.0,33.0,34.0,10.0,13.0,4.0,1.0,,,45.0,60.0,7.0,5.0,0.0389992,0,,,,,,,5.0,,2.0,5.0,3.0,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12441722,home,Sparta Rotterdam,Patrick van Aanholt,patrick-van-aanholt,P. v. Aanholt,D,14,175,555,M,74577,EUR,651888000,D,5,5,False,,44.0,38.0,6.0,2.0,0.0,22.0,27.0,16.0,22.0,6.0,1.0,,,90.0,67.0,6.5,13.0,0.0238342,0,,5.0,,,,3.0,2.0,,,,2.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
12441722,home,Sparta Rotterdam,Gjivai Zechiël,gjivai-zechiel,G. Zechiël,M,21,179,686,M,1433802,EUR,1086048000,M,6,6,False,,39.0,35.0,2.0,1.0,0.0,22.0,22.0,13.0,17.0,1.0,2.0,,,79.0,53.0,7.3,7.0,0.217953,1,,,,2.0,,4.0,2.0,,,3.0,,1.0,,,,2.0,,,,1.0,1.0,1.0,2.0,0.0339,1.0,,,,,,,,,,,,,
12441722,home,Sparta Rotterdam,Carel Eiting,carel-eiting,C. Eiting,M,6,178,347,M,803025,EUR,887155200,M,8,8,False,,30.0,21.0,7.0,1.0,0.0,8.0,11.0,13.0,20.0,1.0,,,,79.0,41.0,6.7,11.0,0.0411447,0,,1.0,,,,2.0,2.0,1.0,1.0,2.0,2.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
12441722,home,Sparta Rotterdam,Mitchell van Bergen,mitchell-van-bergen,M. v. Bergen,F,7,170,248,M,827662,EUR,935712000,M,7,7,False,,11.0,10.0,1.0,1.0,0.0,2.0,3.0,12.0,16.0,4.0,1.0,,,90.0,31.0,7.5,9.0,0.330017,1,,8.0,4.0,,,4.0,1.0,,4.0,,,1.0,,,,,1.0,,,,1.0,1.0,2.0,0.038,4.0,1.0,,,,,,,,,,,,
12441722,home,Sparta Rotterdam,Kristian Hlynsson,hlynsson-kristian,K. Hlynsson,M,14,176,998,M,1160026,EUR,1074816000,M,10,10,False,,35.0,30.0,3.0,1.0,0.0,12.0,13.0,19.0,27.0,4.0,2.0,,,90.0,54.0,6.8,13.0,0.0516636,4,,5.0,1.0,,,1.0,2.0,,1.0,1.0,,,,,,1.0,1.0,,,1.0,,1.0,,0.3198,1.0,,2.0,2.0,1.0,0.047,,,,,,,,
12441722,home,Sparta Rotterdam,Shunsuke Mito,shunsuke-mito,S. Mito,M,11,164,867,M,1002479,EUR,1033171200,M,11,11,False,,13.0,11.0,,,0.0,5.0,5.0,6.0,9.0,3.0,3.0,,,45.0,23.0,6.7,8.0,0.00875339,2,,1.0,,,1.0,3.0,2.0,,1.0,,,1.0,,,,,1.0,,,2.0,,,,0.259,2.0,,1.0,1.0,1.0,0.1611,,,,,,,,
12441722,home,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,,16.0,7.0,,,0.0,2.0,4.0,5.0,13.0,1.0,2.0,,,90.0,32.0,7.8,13.0,0.0329022,4,,1.0,,10.0,5.0,11.0,8.0,,,2.0,1.0,,,,,4.0,,1.0,,1.0,,,,1.0996,1.0,,,2.0,2.0,1.1037,1.0,,,,,,,
12441722,home,Sparta Rotterdam,Teo Quintero,teo-quintero,T. Q. León,D,5,188,438,M,966299,EUR,920332800,D,13,13,True,,44.0,38.0,6.0,3.0,0.0,27.0,29.0,11.0,15.0,4.0,1.0,,,45.0,55.0,6.4,7.0,0.0083197,1,,,,1.0,2.0,3.0,4.0,2.0,,4.0,2.0,,,,,,,2.0,,,,,1.0,0.0145,,,,1.0,,,,1.0,,,,,,
12441722,home,Sparta Rotterdam,Joel Ideho,joel-ideho,J. Ideho,M,17,176,191,M,1049063,EUR,1058400000,F,18,18,True,,10.0,7.0,,,0.0,4.0,6.0,4.0,6.0,4.0,3.0,,,45.0,27.0,7.1,11.0,0.107893,0,,2.0,1.0,,,4.0,5.0,,2.0,,2.0,,Joel,Ideho,,2.0,1.0,,,3.0,1.0,,,,2.0,,,,,,,,,,,,,
12441722,home,Sparta Rotterdam,Mohamed Nassoh,mohamed-nassoh,M. Nassoh,M,10,186,724,M,1088895,EUR,1043539200,M,17,17,True,,10.0,7.0,2.0,1.0,0.0,3.0,4.0,5.0,7.0,,,,,11.0,14.0,6.7,3.0,0.0284149,0,,1.0,1.0,,1.0,,2.0,,,,1.0,,Mohamed Nassoh,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12441722,home,Sparta Rotterdam,Pelle Clement,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,16,16,True,,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,1.0,,,,11.0,9.0,6.6,1.0,0.00434281,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441722,home,Sparta Rotterdam,Kaylen Reitmaier,kaylen-reitmaier,K. Reitmaier,G,,197,12,M,1508529,EUR,1081123200,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Kaylen Reitmaier,,,,,,,,,,,,,,,,,,,,,,,,,
12441722,home,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441722,home,Sparta Rotterdam,Mike Kleijn,kleijn-mike,M. Kleijn,D,15,175,123,M,1193084,EUR,1107907200,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
