match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_clearanceOffLine,stat_outfielderBlock,stat_errorLeadToAShot,stat_keyPass,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,player_sofascoreId,stat_goals
14035941,home,RAAL La Louvière,Marcos Hernán Peano,marcos-hernan-peano,M. H. Peano,G,21,185,124,M,789394,EUR,908409600,G,21,21,False,True,27.0,14.0,18.0,5.0,0.0,10.0,11.0,4.0,16.0,3.0,6.0,3.0,5.0,1.0,1.0,90.0,39.0,7.7,13.0,0.0010658,9.3449537375861,2.0,8.715,5.775,0.6353,0,1.1977,0.03,0.06,0.13,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035941,home,RAAL La Louvière,Wagane Faye,wagane-faye,W. Faye,D,4,180,71,M,957913,EUR,753753600,D,4,4,False,,38.0,28.0,8.0,3.0,0.0,16.0,17.0,12.0,21.0,7.0,6.0,,,,,90.0,55.0,6.8,12.0,0.00611863,90.439544098267,15.0,23.415,15.015,,0,,0.14,-0.11,-0.16,,,,1.0,3.0,6.0,8.0,2.0,2.0,4.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
14035941,home,RAAL La Louvière,Yllan Okou,yllan-okou,Y. Okou,D,99,189,112,M,1167514,EUR,1040601600,D,99,99,False,,38.0,31.0,8.0,3.0,0.0,25.0,26.0,6.0,12.0,11.0,3.0,,,,,90.0,57.0,7.9,9.0,0.00691647,143.7338055238,18.0,16.275,11.13,,0,,-0.02,0.03,0.71,,Yllan Okou,,,2.0,,3.0,,,1.0,1.0,,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
14035941,home,RAAL La Louvière,Djibril Lamego,djibril-lamego,D. Lamego,D,25,183,48,M,1170564,EUR,1046131200,D,25,25,False,,42.0,36.0,4.0,1.0,0.0,19.0,21.0,17.0,21.0,3.0,2.0,,,,,90.0,50.0,6.7,6.0,0.0164017,215.20971893488,21.0,119.28,25.41,,0,,0.24,0.13,0.0,,Djibril Lamego,,,,2.0,2.0,,,2.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,
14035941,home,RAAL La Louvière,Jordi Liongola,jordi-liongola,J. Liongola,D,11,182,155,M,1009413,EUR,958521600,M,11,11,False,,23.0,14.0,4.0,2.0,0.0,5.0,8.0,9.0,15.0,3.0,5.0,,,,,90.0,68.0,7.1,20.0,0.242768,66.960273446367,10.0,12.81,8.085,,3,,0.24,0.17,0.3,,,,4.0,4.0,11.0,14.0,,2.0,6.0,3.0,3.0,,,,,1.0,2.0,1.0,3.0,5.0,1.0,1.0,3.0,2.0,0.125,-0.28,,,,,,,
14035941,home,RAAL La Louvière,Joël Ito,joel-ito,J. Ito,M,23,166,37,M,1593830,EUR,890956800,M,23,23,False,,23.0,20.0,3.0,,0.0,8.0,9.0,12.0,14.0,1.0,7.0,,,,,90.0,44.0,6.6,10.0,0.101422,153.30362628932,16.0,61.11,15.33,,1,,0.27,0.21,-0.08,,Joël Ito,,1.0,1.0,9.0,4.0,2.0,,2.0,2.0,,2.0,,,,1.0,1.0,,4.0,1.0,1.0,,,2.0,0.1596,0.02,1.0,1.0,,,,,
14035941,home,RAAL La Louvière,Sami Lahssaini,sami-lahssaini,S. Lahssaini,M,15,177,233,M,957895,EUR,906076800,M,15,15,False,,49.0,46.0,7.0,5.0,0.0,19.0,19.0,27.0,30.0,1.0,7.0,,,,,90.0,60.0,7.3,5.0,0.0772547,134.25307053053,16.0,66.045,14.49,,0,,0.29,0.29,0.16,,,,1.0,1.0,4.0,5.0,2.0,1.0,1.0,,3.0,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,
14035941,home,RAAL La Louvière,Thierry Lutonda,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,M,5,5,False,,12.0,11.0,,,0.0,8.0,9.0,3.0,3.0,1.0,2.0,,,,,78.0,25.0,6.9,7.0,0.00234128,54.011313792527,5.0,11.445,8.19,,0,,-0.08,0.0,0.21,,,,,,3.0,5.0,,,4.0,2.0,,,,,,,2.0,,2.0,2.0,1.0,,,1.0,,,,,,,,,
14035941,home,RAAL La Louvière,Maxime Pau,maxime-pau,M. Pau,M,28,170,45,M,859032,EUR,954460800,F,10,10,False,,11.0,6.0,1.0,,0.0,1.0,1.0,5.0,10.0,1.0,5.0,,,,,62.0,28.0,6.7,13.0,0.162677,4.6327892246464,1.0,-0.84,-0.84,,1,,0.37,-0.21,0.2,,,,,,4.0,2.0,,,1.0,1.0,1.0,2.0,,,,2.0,8.0,2.0,1.0,1.0,,,,,0.0771,-0.39,,,1.0,,,,
14035941,home,RAAL La Louvière,Oucasse Mendy,oucasse-mendy,O. Mendy,F,29,176,63,M,1101178,EUR,991353600,F,29,29,False,,16.0,7.0,4.0,,0.0,,3.0,7.0,13.0,2.0,3.0,,,,,79.0,33.0,6.8,15.0,0.0202762,57.358198747737,7.0,32.865,11.025,,0,,0.01,0.21,0.15,,Oucasse Mendy,,2.0,3.0,6.0,8.0,1.0,,1.0,1.0,2.0,1.0,,,,2.0,,,2.0,2.0,2.0,,,4.0,,,,,,,,,
14035941,home,RAAL La Louvière,Jerry Afriyie,jerry-afriyie,J. Afriyie,F,22,180,1734,M,1836721,EUR,1165708800,F,22,22,False,,8.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,6.0,1.0,1.0,,,,,90.0,23.0,6.2,13.0,0.00968088,66.633570358287,5.0,32.655,20.79,,2,,-0.03,0.05,0.16,,,,3.0,3.0,7.0,3.0,,,,,,2.0,,,,,1.0,,1.0,1.0,,,,7.0,0.3012,-0.51,1.0,2.0,,0.2936,,,
