match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_blockedScoringAttempt,stat_ownGoals,stat_unsuccessfulTouch,player_sofascoreId,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_goals,stat_penaltyWon,stat_totalOffside,stat_dispossessed,stat_bigChanceMissed,stat_hitWoodwork,stat_goalAssist,stat_goodHighClaim,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded
10408461,home,Sevilla,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,1,1,False,22.0,11.0,14.0,4.0,8.0,11.0,3.0,11.0,8.0,1.0,2.0,90.0,29.0,6.2,11.0,0.0,0.0,0.00034817,0,-1.2613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408461,home,Sevilla,Jesús Navas,jesus-navas,J. Navas,D,16,170,1580,M,11869,EUR,501379200,D,16,16,False,54.0,48.0,5.0,4.0,17.0,17.0,31.0,45.0,4.0,,,90.0,68.0,6.8,14.0,0.0467,0.0885,0.0382684,1,,True,8.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408461,home,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,D,6,6,False,53.0,45.0,4.0,1.0,21.0,24.0,25.0,30.0,6.0,,,90.0,72.0,6.9,9.0,0.0379,0.0313,0.0587975,2,,,1.0,2.0,6.0,1.0,3.0,1.0,1.0,,,1.0,3.0,5.0,1.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10408461,home,Sevilla,Karim Rekik,karim-rekik,K. Rekik,D,4,185,255,M,138827,EUR,786326400,D,4,4,False,54.0,50.0,,,27.0,28.0,23.0,26.0,4.0,,,90.0,63.0,6.1,5.0,0.0216,0.0,0.0122078,1,,,,1.0,1.0,,3.0,,,,,,2.0,4.0,,,2.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10408461,home,Sevilla,Alex Telles,alex-telles,A. Telles,D,13,181,7654,M,312110,EUR,724377600,D,3,3,False,21.0,17.0,1.0,,10.0,12.0,8.0,15.0,2.0,,,45.0,34.0,6.7,9.0,0.0,0.0,0.0636463,0,,,6.0,2.0,5.0,,,1.0,1.0,,,1.0,,2.0,,,,,,2.0,,,,alextelles13,2.0,2.0,1.0,,,,,,,,,,,
10408461,home,Sevilla,Ivan Rakitić,ivan-rakitic,I. Rakitić,M,,184,13189,M,7635,EUR,573955200,M,10,10,False,71.0,60.0,8.0,6.0,18.0,18.0,45.0,62.0,7.0,,,90.0,95.0,7.6,18.0,0.0854,0.0,0.307323,1,,,9.0,,8.0,,,3.0,2.0,,,3.0,2.0,3.0,1.0,,1.0,3.0,3.0,,1.0,,1.0,ivan_rakitic,2.0,2.0,,,,,,,,,,,,
10408461,home,Sevilla,Pape Gueye,pape-gueye,P. Gueye,M,18,187,36528,M,879694,EUR,917136000,M,18,18,False,63.0,54.0,9.0,5.0,14.0,16.0,41.0,51.0,7.0,,,90.0,83.0,8.2,13.0,0.2108,0.8531,0.0849928,2,,,4.0,1.0,7.0,1.0,2.0,1.0,2.0,,,1.0,1.0,4.0,1.0,,3.0,3.0,1.0,1.0,1.0,,,p.gueye24,3.0,2.0,,1.0,1.0,1.0,,,,,,,,
10408461,home,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,7,7,False,8.0,6.0,2.0,2.0,,,6.0,10.0,,,,33.0,14.0,6.5,6.0,0.0,0.0,0.0168166,0,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,
10408461,home,Sevilla,Óliver Torres,oliver-torres,Ó. Torres,M,8,178,952,M,231776,EUR,784425600,M,21,21,False,45.0,38.0,3.0,1.0,8.0,8.0,30.0,41.0,5.0,,,89.0,63.0,6.3,16.0,0.5463,0.2899,0.0671826,1,,,4.0,2.0,3.0,1.0,,,3.0,,,,1.0,8.0,2.0,,,1.0,,4.0,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,
10408461,home,Sevilla,Bryan Gil,bryan-gil,B. Gil,M,21,176,3585,M,910026,EUR,981849600,M,25,25,False,32.0,30.0,2.0,,8.0,9.0,23.0,27.0,6.0,,,76.0,58.0,6.7,11.0,0.4798,0.611,0.11146,1,,,4.0,,8.0,1.0,,2.0,,,,1.0,2.0,10.0,2.0,,1.0,1.0,1.0,2.0,,,1.0,bryan11gil,5.0,5.0,,1.0,,,4.0,,,,,,,
10408461,home,Sevilla,Rafa Mir,rafa-mir,R. Mir,F,10,189,2029,M,825754,EUR,866592000,F,12,12,False,7.0,4.0,1.0,,2.0,2.0,2.0,5.0,3.0,,,45.0,9.0,6.5,3.0,0.0922,0.0,0.00152574,2,,,,1.0,1.0,,,,,,,,3.0,4.0,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,
10408461,home,Sevilla,Lucas Ocampos,lucas-ocampos,L. Ocampos,M,29,187,3431,M,155702,EUR,773884800,M,5,5,True,27.0,26.0,,,2.0,2.0,25.0,28.0,2.0,,,57.0,52.0,7.1,13.0,0.8794,0.9391,0.173057,4,,,3.0,1.0,3.0,1.0,,2.0,2.0,,,1.0,,5.0,,3.0,,,,1.0,,,6.0,Locampos15,2.0,,,1.0,,,2.0,,1.0,,,,,
10408461,home,Sevilla,Marcos Acuña,marcos-acuna,M. Acuña,D,21,172,8244,M,578560,EUR,688608000,D,19,19,True,30.0,27.0,2.0,,8.0,9.0,22.0,27.0,3.0,,,45.0,42.0,7.7,6.0,0.1353,0.0,0.420361,1,,,6.0,,1.0,,2.0,,3.0,,,3.0,1.0,1.0,,1.0,,1.0,1.0,,,,,marcos.acuna10,,,2.0,,,,,,,1.0,,,,
10408461,home,Sevilla,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34177,M,846470,EUR,865123200,F,15,15,True,4.0,2.0,,,1.0,2.0,1.0,2.0,1.0,,,45.0,6.0,6.4,2.0,0.145,0.0,0.00245174,2,,,,2.0,2.0,,,,,,,,3.0,3.0,,2.0,,,,,,,,ennesyri15,,,,,,1.0,,1.0,,,,,,
10408461,home,Sevilla,Gonzalo Montiel,gonzalo-montiel,G. Montiel,D,29,175,8927,M,822933,EUR,852076800,D,2,2,True,13.0,11.0,1.0,1.0,3.0,4.0,8.0,9.0,1.0,,,14.0,21.0,6.7,3.0,0.0,0.0,0.00515285,0,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,gonzalo_montiel29,,,,,,,,,,,,,,
10408461,home,Sevilla,Loïc Badé,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,True,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10408461,home,Sevilla,Bono,bono,Bono,G,37,195,54576,M,360938,EUR,670809600,G,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,BonoY,,,,,,,,,,,,,,
10408461,home,Sevilla,Matías Árbol,matias-arbol,M. Árbol,G,13,184,28,M,1192489,EUR,1031788800,G,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408461,home,Sevilla,Xavi Sintes,xavi-sintes,X. Sintes,D,15,190,71,M,930269,EUR,996969600,M,45,45,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408461,home,Sevilla,Papu Gómez,papu-gomez,P. Gómez,M,10,165,3658,M,33381,EUR,571881600,M,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,ElPapu,,,,,,,,,,,,,,
10408461,away,Espanyol,Fernando Pacheco,fernando-pacheco,F. Pacheco,G,1,186,220,M,144501,EUR,706147200,G,13,13,False,22.0,14.0,14.0,6.0,11.0,11.0,3.0,11.0,11.0,2.0,3.0,90.0,36.0,6.1,8.0,0.0,0.0,0.0104859,0,-0.1871,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,
10408461,away,Espanyol,Óscar Gil,oscar-gil,Ó. Gil,D,27,175,90,M,959820,EUR,893548800,D,2,2,False,22.0,16.0,1.0,1.0,8.0,10.0,9.0,13.0,5.0,,,90.0,44.0,6.2,12.0,0.0,0.0,0.0877241,0,,,1.0,,6.0,,2.0,3.0,1.0,,,1.0,2.0,7.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,,3.0,2.0,,,,,1.0,,,,,,,
10408461,away,Espanyol,César Montes,cesar-montes,C. Montes,D,23,195,1738,M,818406,EUR,856742400,D,23,23,False,45.0,33.0,10.0,5.0,27.0,29.0,6.0,16.0,7.0,,,90.0,58.0,6.8,12.0,0.0,0.0,0.00883248,0,,,,11.0,13.0,,8.0,,,,,,2.0,2.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,
10408461,away,Espanyol,Sergi Gómez,sergi-gomez,S. Gómez,D,5,185,195,M,125625,EUR,701740800,D,24,24,False,28.0,28.0,5.0,5.0,20.0,20.0,8.0,8.0,3.0,,,90.0,41.0,6.8,,0.0,0.0,0.00250848,0,,,,2.0,2.0,,10.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,2.0,
10408461,away,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190,819,M,81992,EUR,677116800,D,4,4,False,29.0,20.0,5.0,3.0,11.0,15.0,9.0,14.0,3.0,,,90.0,53.0,6.5,17.0,0.0912,0.0,0.0604695,1,,,,2.0,3.0,,4.0,,,,,,2.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10408461,away,Espanyol,Brian Oliván,brian-olivan,B. Oliván,D,12,179,147,M,351500,EUR,765158400,D,14,14,False,12.0,6.0,4.0,1.0,2.0,3.0,7.0,13.0,2.0,,,66.0,31.0,7.1,10.0,0.0,0.0,0.0476844,0,,,4.0,,1.0,,5.0,,2.0,,,3.0,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,1.0,,,,
10408461,away,Espanyol,Nicolás Melamed,nicolas-melamed,N. Melamed,M,10,173,234,M,989878,EUR,986947200,M,21,21,False,18.0,15.0,2.0,1.0,4.0,4.0,12.0,18.0,2.0,,,82.0,41.0,6.8,13.0,0.0,0.0,0.270203,0,,,4.0,1.0,5.0,,,3.0,3.0,,,1.0,2.0,8.0,2.0,,,1.0,1.0,2.0,,,3.0,,1.0,1.0,1.0,,,,2.0,,,,,,1.0,
10408461,away,Espanyol,Sergi Darder,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,False,23.0,20.0,3.0,1.0,8.0,9.0,12.0,15.0,2.0,,,60.0,32.0,6.5,6.0,0.0,0.0,0.00784521,0,,True,1.0,,5.0,,,3.0,,,,,,3.0,2.0,,,2.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,
10408461,away,Espanyol,Denis Suárez,denis-suarez,D. Suárez,M,4,176,1456,M,138383,EUR,757814400,M,6,6,False,28.0,24.0,3.0,2.0,15.0,15.0,10.0,14.0,3.0,,,81.0,39.0,6.9,5.0,0.0,0.0,0.0655158,0,,,1.0,,6.0,,1.0,3.0,,,,1.0,,5.0,3.0,,1.0,2.0,2.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,
10408461,away,Espanyol,Javi Puado,javi-puado,J. Puado,M,7,178,1352,M,891511,EUR,896054400,M,7,7,False,22.0,16.0,,,7.0,8.0,9.0,15.0,3.0,,,90.0,36.0,6.8,13.0,0.2075,0.6687,0.0146289,3,,,1.0,,1.0,2.0,,1.0,,,,,1.0,4.0,,1.0,,,,1.0,,,3.0,,1.0,,,1.0,,,1.0,,,,,,,
