match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_dispossessed,stat_errorLeadToAShot,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_bigChanceMissed,stat_hitWoodwork,captain,player_lastName,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14081792,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2826,M,791773,EUR,796003200,G,1,1,False,39.0,32.0,16.0,9.0,0.0,28.0,31.0,4.0,8.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,3.0,90.0,48.0,5.5,8.0,0.0017097,42.188124387885,8.0,7.1524092077684,0.0,0.0179,0,-0.9613,0.07,0.01,-0.56,-0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14081792,home,Real Sociedad,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176,6573,M,1116388,EUR,1027382400,D,2,2,False,27.0,23.0,,,0.0,14.0,15.0,9.0,12.0,4.0,1.0,2.0,,,,,,53.0,38.0,6.3,5.0,0.0042109,70.680498591479,10.0,25.342649551654,0.0,,0,,-0.06,0.12,-0.3,,Jon Aramburu,ElBufalo,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14081792,home,Real Sociedad,Jon Martin,vicente-jon-martin,J. Martin,D,31,185,1266,M,1466116,EUR,1145750400,D,31,31,False,56.0,49.0,,,0.0,36.0,40.0,13.0,16.0,4.0,6.0,2.0,,,,,,90.0,72.0,5.7,9.0,0.0024698,148.94668376258,21.0,38.542529632169,0.0,,0,,-0.01,0.05,-0.64,,Jon Martín,,,3.0,5.0,,,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
14081792,home,Real Sociedad,Duje Ćaleta-Car,duje-caleta-car,D. Ćaleta-Car,D,16,192,2901,M,257091,EUR,842918400,D,16,16,False,65.0,58.0,5.0,4.0,0.0,45.0,47.0,13.0,18.0,9.0,7.0,4.0,,,,,,90.0,78.0,7.8,8.0,0.00502617,124.75368761594,18.0,25.059660961683,0.0,,3,,0.1,0.02,-0.36,,,,1.0,9.0,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,2.0,0.365,0.542,0.47,,,,,,,,,,,
14081792,home,Real Sociedad,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4433,M,855835,EUR,968025600,D,17,17,False,52.0,43.0,3.0,1.0,1.0,21.0,23.0,22.0,29.0,3.0,4.0,4.0,,,,,,90.0,94.0,6.4,21.0,0.428658,98.516533729211,16.0,42.784096729686,0.0,,0,,0.42,0.01,-0.54,,,sergiogm_10,12.0,,5.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,4.0,3.0,3.0,,,,,,,,
14081792,home,Real Sociedad,Jon Gorrotxategi,jon-gorrotxategi,J. Gorrotxategi,M,4,177,632,M,1216309,EUR,1012608000,M,4,4,False,49.0,46.0,3.0,3.0,0.0,30.0,31.0,16.0,18.0,4.0,2.0,1.0,,1.0,1.0,,,77.0,59.0,6.7,7.0,0.00838314,110.01882714907,15.0,41.108332367844,1.0,,0,,0.08,0.07,-0.11,,Jon Gorrotxategi,,,2.0,4.0,1.0,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,16.028823912938,16.147682465295,,,,,,
14081792,home,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179,777,M,980410,EUR,1012435200,M,8,8,False,24.0,21.0,2.0,1.0,0.0,13.0,14.0,8.0,10.0,2.0,1.0,1.0,,2.0,1.0,,,45.0,41.0,6.5,12.0,0.0871364,43.325034498331,7.0,5.899959593189,0.0,,0,,0.15,-0.13,-0.02,,,,2.0,,6.0,1.0,2.0,1.0,1.0,,,,,4.0,,,,,,,,,,1.0,,1.0,,,,,,,,
14081792,home,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178,493,M,1139409,EUR,1057190400,M,15,15,False,11.0,9.0,,,0.0,5.0,6.0,4.0,5.0,1.0,,,,1.0,1.0,,,53.0,17.0,6.3,5.0,0.00126968,25.622502675869,4.0,17.033591649515,0.0,,0,,-0.05,0.03,-0.11,,Pablo Marín,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14081792,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2008,M,845385,EUR,852595200,M,23,23,False,47.0,38.0,5.0,2.0,0.0,16.0,17.0,22.0,30.0,10.0,1.0,5.0,,4.0,3.0,,,90.0,74.0,6.4,19.0,0.0345007,127.19133028839,17.0,48.607896086788,1.0,,1,,0.0,0.16,-0.21,,,,4.0,,8.0,1.0,5.0,3.0,,4.0,1.0,4.0,1.0,,,,1.0,,,,0.3748,0.1593,-0.54,,,2.0,4.6677116874152,17.468292303485,1.0,,,,,
14081792,home,Real Sociedad,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3599,M,280979,EUR,849225600,M,11,11,False,30.0,24.0,2.0,,1.0,7.0,7.0,17.0,23.0,3.0,,,,2.0,2.0,,,90.0,48.0,6.9,15.0,0.310289,156.90330734697,17.0,74.672968754997,3.0,,2,,0.52,0.28,-0.18,,,,2.0,,8.0,1.0,4.0,,,1.0,1.0,,1.0,2.0,,1.0,,1.0,,,0.103,,-0.08,1.0,1.0,2.0,11.407732624864,33.795593199249,,1.0,,,,
