match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_duelWon,stat_totalTackle,player_firstName,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_wasFouled,stat_expectedGoalsOnTarget,player_lastName,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_fouls,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_lastManTackle,stat_ownGoals
11391289,home,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,donnarumma,824509,EUR,919900800,G,99,99,False,26.0,23.0,4.0,1.0,23.0,24.0,2.0,5.0,1.0,4.0,6.0,90.0,38.0,7.9,3.0,6.832e-05,0,0.0363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391289,home,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,AHakimi,814594,EUR,910137600,D,2,2,False,60.0,54.0,3.0,2.0,12.0,13.0,52.0,6.0,,,,77.0,80.0,7.6,12.0,0.296756,1,,1.0,44.0,5.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.1155,3.0,,,,,,,,,,,,,,,,,,,,,,
11391289,home,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183,36538,M,marquinhosm5,155995,EUR,768873600,D,5,5,False,60.0,57.0,5.0,3.0,27.0,28.0,32.0,1.0,,,,68.0,65.0,7.0,3.0,0.0848524,0,,,30.0,,,2.0,1.0,,1.0,,,3.0,,,,,1.0,True,1.0,,,,,,,,,,,,,,,,,,,,
11391289,home,Paris Saint-Germain,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187,4067,M,DaniloP,99545,EUR,684374400,D,15,15,False,101.0,99.0,4.0,3.0,62.0,63.0,38.0,2.0,,,,90.0,114.0,7.3,2.0,0.0225056,0,,,37.0,,,1.0,,,,,,8.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11391289,home,Paris Saint-Germain,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17502,M,lberaldo,1108441,EUR,1069632000,D,35,35,False,88.0,78.0,6.0,4.0,42.0,50.0,39.0,8.0,,,,90.0,105.0,7.8,13.0,0.0215652,2,,,36.0,1.0,,3.0,2.0,,,,1.0,1.0,,1.0,1.0,0.7679,1.0,,1.0,8.0,2.0,Lucas Beraldo,2.0,1.0,1.0,1.0,4.0,0.9313,,,,,,,,,,,
11391289,home,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,vitinha,902029,EUR,950400000,M,17,17,False,111.0,107.0,4.0,4.0,32.0,35.0,77.0,10.0,,,,90.0,125.0,7.7,7.0,0.145089,0,,,75.0,1.0,,3.0,1.0,2.0,,,,5.0,1.0,1.0,,,1.0,,,3.0,2.0,,,,,2.0,,,,1.0,1.0,,,,,,,,
11391289,home,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,False,61.0,59.0,,,21.0,21.0,41.0,4.0,,,,77.0,74.0,7.3,6.0,0.217521,2,,,38.0,1.0,,5.0,1.0,2.0,,,,,1.0,,,0.1808,2.0,,,4.0,3.0,,,,,2.0,1.0,,,1.0,,2.0,1.0,,,,,,
11391289,home,Paris Saint-Germain,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23659,M,RKM,871706,EUR,912816000,M,23,23,False,31.0,30.0,,,5.0,5.0,26.0,2.0,,,,90.0,48.0,6.5,10.0,0.0267289,2,,,25.0,,,10.0,1.0,4.0,,,1.0,1.0,,,5.0,0.3073,,,1.0,3.0,2.0,,,,,2.0,,,,1.0,1.0,1.0,4.0,,,,,,
11391289,home,Paris Saint-Germain,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,marcoasensio10,361004,EUR,822182400,M,11,11,False,62.0,57.0,3.0,1.0,15.0,17.0,48.0,1.0,,,,90.0,73.0,8.1,9.0,0.934328,0,,1.0,43.0,3.0,1.0,2.0,1.0,,1.0,,,,,1.0,2.0,,3.0,,,4.0,2.0,,,,,2.0,2.0,,,,,,1.0,,,,,,
11391289,home,Paris Saint-Germain,Bradley Barcola,barcola-bradley,B. Barcola,F,29,182,37510,M,bradley_b,996952,EUR,1030924800,M,29,29,False,31.0,26.0,1.0,1.0,6.0,6.0,26.0,4.0,,,,68.0,50.0,7.5,10.0,0.506016,4,,1.0,20.0,1.0,,8.0,3.0,7.0,1.0,2.0,2.0,1.0,,1.0,1.0,0.184,2.0,,1.0,8.0,2.0,,1.0,2.0,,1.0,,0.0975,,,5.0,,2.0,1.0,,,,,
