match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_totalContest,stat_bigChanceCreated,stat_totalOffside,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_dispossessed,stat_bigChanceMissed,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_errorLeadToAGoal,stat_errorLeadToAShot
14288955,home,FC Arouca,Ivan Barbero,ivan-barbero,I. Barbero,F,17,187,128,M,913728,EUR,903312000,F,17,17,False,20.0,13.0,,,0.0,9.0,11.0,4.0,9.0,3.0,,,3.0,,,,87.0,38.0,8.1,13.0,0.0289812,21.085765139365,4.0,6.0321116147016,,2,,-0.09,-0.13,0.13,,,,,9.0,3.0,1.0,6.0,,1.0,,2.0,6.0,1.0,,1.0,0.4049,0.7879,,,,1.0,0.5,,,,,,,1.0,,,1.0,,,,,
14288955,home,FC Arouca,Amadou Dante,amadou-dante,A. Dante,D,44,179,1391,M,982610,EUR,970876800,D,44,44,True,1.0,1.0,,,0.0,1.0,1.0,,,,,2.0,1.0,,,,20.0,5.0,6.5,,1.404e-05,,,,,0,,0.0,,-0.08,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288955,home,FC Arouca,Mateo Flores,mateo-flores,M. Flores,M,46,178,185,M,1893864,EUR,1081296000,M,46,46,True,6.0,3.0,,,0.0,3.0,5.0,,1.0,1.0,,1.0,1.0,,,,20.0,9.0,6.5,3.0,6.966e-05,9.1352530889954,1.0,8.9771135438291,,0,,-0.02,0.01,-0.05,,,,,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14288955,home,FC Arouca,Pablo Gozálbez,pablo-gozalbez,P. Gozálbez,M,10,170,61,M,996932,EUR,988588800,M,10,10,True,3.0,1.0,,,0.0,1.0,2.0,,1.0,2.0,1.0,,1.0,,,,14.0,5.0,6.3,2.0,3.18e-06,10.457277156034,2.0,5.2858847701355,,1,,-0.05,0.02,-0.1,,,,,1.0,,,,1.0,,,1.0,,,,,0.0384,,,,,,-0.18,1.0,,,,,,,,,,,,,,
14288955,home,FC Arouca,Miguel Puche,puche-miguel,M. Puche,F,11,180,48,M,1000680,EUR,988588800,F,11,11,True,,,,,0.0,,,,,2.0,,,,,,,13.0,1.0,6.4,,,20.885540668127,1.0,19.64591891201,,1,,,0.21,0.0,,,,,,,,,,1.0,,1.0,,1.0,,,0.0502,0.103,19.64591891201,20.885540668127,1.0,,-0.25,,,,,,,,,,,,,,,
14288955,home,FC Arouca,João Valido,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288955,home,FC Arouca,Diogo Monteiro,diogo-monteiro,D. Monteiro,D,6,184,222,M,1095652,EUR,1106870400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Diogo Monteiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288955,home,FC Arouca,Brian Mansilla,brian-mansilla,B. Mansilla,M,24,176,145,M,1116649,EUR,1021334400,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Brian Mansilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288955,home,FC Arouca,Yellu Santiago,yellu-santiago,J. Santiago,M,20,192,223,M,1211005,EUR,1085443200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jesús Santiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288955,home,FC Arouca,Romualdas Jansonas,jansonas-romualdas,R. Jansonas,F,77,187,282,M,1145658,EUR,1119484800,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288955,away,Sporting CP,Rui Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,1,1,False,13.0,11.0,2.0,,0.0,11.0,11.0,,2.0,,,1.0,8.0,1.0,4.0,4.0,90.0,25.0,6.9,2.0,2.43e-05,23.706337356541,4.0,12.735209118827,0.1612,0,0.2227,0.01,0.0,0.19,0.19,Rui,Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
14288955,away,Sporting CP,Iván Fresneda,ivan-fresneda,I. Fresneda,D,22,183,1941,M,1167818,EUR,1096243200,D,22,22,False,54.0,45.0,3.0,,0.0,22.0,23.0,23.0,31.0,3.0,,2.0,1.0,,,,90.0,76.0,6.5,15.0,0.126906,188.58360570573,23.0,122.51770819616,,1,,-0.11,0.08,-0.15,,,,2.0,6.0,2.0,1.0,2.0,1.0,,,1.0,3.0,,,,0.0596,,27.635090020113,28.802126657592,1.0,2.0,-0.15,,2.0,,,1.0,,1.0,,,,,,,,
14288955,away,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,112.0,107.0,11.0,10.0,0.0,57.0,58.0,50.0,54.0,2.0,,6.0,8.0,,,,90.0,121.0,8.3,5.0,0.902914,373.85068194296,57.0,203.9242554237,,0,,0.89,0.28,0.0,,Gonçalo,Inácio,,3.0,,,,,,,2.0,2.0,,1.0,,,,,,,3.0,,,1.0,1.0,,,1.0,,,,,,,goncaloinacio_25,,
14288955,away,Sporting CP,Matheus Reis,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,D,2,2,False,95.0,88.0,6.0,5.0,0.0,51.0,54.0,37.0,41.0,5.0,,2.0,10.0,,,,80.0,103.0,7.1,8.0,0.0424834,354.82225270195,43.0,160.00884455422,,0,,0.36,0.27,-0.03,,,,,1.0,,,1.0,,1.0,,4.0,1.0,,1.0,1.0,,,11.974097889617,12.745878745697,1.0,,,,,,,,,,,,,,,,,
14288955,away,Sporting CP,Maximiliano Araújo,maximiliano-araujo,M. Araújo,M,20,179,3576,M,929193,EUR,950572800,D,20,20,False,57.0,50.0,2.0,1.0,1.0,22.0,23.0,28.0,34.0,7.0,1.0,1.0,6.0,,,,90.0,87.0,6.3,18.0,0.0930364,77.499618359929,12.0,6.1237614634014,,2,,-0.14,0.03,-0.2,,Maximiliano,Araújo,5.0,6.0,,,3.0,4.0,2.0,,2.0,1.0,,,3.0,0.2518,,,,,1.0,-0.59,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,
14288955,away,Sporting CP,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,74.0,69.0,3.0,1.0,0.0,32.0,34.0,37.0,40.0,4.0,,,4.0,,,,90.0,86.0,6.4,9.0,0.0728416,215.08312828811,28.0,126.89248146378,,1,,0.35,0.26,-0.44,,Morten,Hjulmand,,3.0,1.0,,3.0,1.0,3.0,True,,1.0,1.0,,2.0,0.0885,0.1433,20.186740090828,20.613344803792,1.0,,-0.18,,,,,,,,1.0,,,,,,1.0,
14288955,away,Sporting CP,João Simões,joao-simoes,J. Simões,M,52,178,1481,M,1410209,EUR,1168041600,M,52,52,False,46.0,43.0,1.0,1.0,0.0,24.0,26.0,19.0,20.0,6.0,1.0,1.0,1.0,,,,69.0,54.0,6.6,5.0,0.366447,213.48731982688,25.0,64.519896740284,,0,,0.13,0.18,-0.07,,João Simões,,,3.0,,,1.0,1.0,4.0,,,,,,,,,7.0391047385898,8.4091321787685,1.0,1.0,,,2.0,1.0,,,2.0,,1.0,,,,,,,
14288955,away,Sporting CP,Geny Catamo,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,M,10,10,False,43.0,35.0,4.0,3.0,1.0,12.0,13.0,23.0,30.0,,,,4.0,,,,90.0,57.0,6.7,15.0,0.20495,218.79556521819,22.0,130.81620520656,,2,,0.05,0.18,-0.06,,,,3.0,1.0,1.0,1.0,4.0,,,,,,1.0,,1.0,0.0782,0.07,16.71919249265,71.899947735046,3.0,1.0,-0.18,1.0,,,,1.0,,,,,,,,,,
14288955,away,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,M,17,17,False,25.0,19.0,,,0.0,6.0,7.0,13.0,18.0,1.0,,,3.0,,,,69.0,36.0,6.4,9.0,0.0399503,80.050823869653,12.0,4.1756298726251,,1,,-0.5,0.15,-0.03,,Francisco,Trincão,2.0,4.0,2.0,1.0,1.0,,,,,,,,1.0,0.1116,,4.7087312089944,6.1247224426908,1.0,,-0.11,,2.0,,,1.0,2.0,1.0,1.0,,,,,trincao,,
14288955,away,Sporting CP,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4554,M,1464248,EUR,1139443200,M,31,31,False,34.0,30.0,1.0,1.0,0.0,7.0,8.0,23.0,26.0,3.0,,,5.0,,,,80.0,59.0,6.7,14.0,0.196903,186.92729222827,22.0,86.49747578348,,1,,0.29,0.14,-0.17,,Luis Guilherme,,6.0,6.0,1.0,,4.0,2.0,,,,1.0,,,1.0,0.0705,,16.96642403243,37.890110862067,2.0,1.0,0.01,1.0,4.0,,,4.0,2.0,,1.0,,,,,guilhermelira06,,1.0
14288955,away,Sporting CP,Luis Javier Suárez,luis-javier-suarez,L. J. Suárez ,F,97,185,22877,M,914213,EUR,881020800,F,97,97,False,18.0,13.0,,,0.0,4.0,5.0,9.0,13.0,5.0,,,2.0,,,,90.0,36.0,8.2,11.0,0.0449704,62.97542205799,7.0,11.678199125483,,7,,-0.53,0.2,0.16,,Luis,Javier Suárez,,4.0,,,2.0,1.0,1.0,,,1.0,2.0,1.0,,0.87,0.2365,14.463545320417,19.090535063219,1.0,1.0,0.72,1.0,4.0,,,,2.0,4.0,2.0,2.0,2.0,,,,,
14288955,away,Sporting CP,Hidemasa Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,926560,EUR,800064000,M,5,5,True,19.0,19.0,,,0.0,5.0,5.0,14.0,14.0,1.0,,,1.0,,,,21.0,22.0,6.8,,0.01638,65.155802521777,8.0,47.277223683192,,0,,0.21,0.06,0.16,,Hidemasa,Morita,,1.0,,,,1.0,,,1.0,,,,,,,20.621492747338,22.696152008656,1.0,,,,,,,,,,,,,,,,,
14288955,away,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,M,8,8,True,14.0,12.0,,,0.0,3.0,3.0,9.0,11.0,,,,3.0,,,,21.0,19.0,6.7,6.0,0.20163,32.192684969035,6.0,16.959987209256,,0,,0.2,0.1,-0.01,,,,3.0,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,pedroogoncalves28,,
14288955,away,Sporting CP,Zeno Debast,zeno-debast,Z. Debast,D,6,191,3313,M,1126512,EUR,1066867200,D,6,6,True,8.0,8.0,2.0,2.0,0.0,3.0,3.0,5.0,5.0,1.0,,1.0,1.0,,,,10.0,11.0,7.1,,0.00845183,35.445144838428,4.0,31.049680462806,,1,,0.14,0.03,0.29,,,,,,,,,,,,1.0,,,1.0,,0.0503,,,,,,-0.03,,,,,,,1.0,,,,,,,,
14288955,away,Sporting CP,Alisson Santos,alisson-santos,A. Santos,F,27,177,4195,M,1122835,EUR,1033084800,F,27,27,True,2.0,1.0,,,0.0,,,1.0,2.0,3.0,,,,,,,10.0,10.0,6.5,6.0,0.00137324,30.213587320118,3.0,23.55005638889,,0,,0.0,-0.01,-0.01,,Alisson Santos,,2.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,2.0,,1.0,,1.0,,1.0,,,,,,,
14288955,away,Sporting CP,João Virgínia,joao-virginia,J. Virgínia,G,12,191,815,M,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,João,Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288955,away,Sporting CP,Ricardo Mangas,mangas-ricardo,R. Mangas,D,91,179,1156,M,878496,EUR,890179200,D,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ricardo,Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288955,away,Sporting CP,Ousmane Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,1394342,EUR,1070496000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ousmane,Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ousdiomande,,
14288955,away,Sporting CP,Giorgos Vagiannidis,vagiannidis-giorgos,G. Vagiannidis,D,13,181,2782,M,1166952,EUR,1000252800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288955,away,Sporting CP,Daniel Bragança,daniel-braganca,D. Bragança,M,23,178,1406,M,861979,EUR,927763200,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Daniel,Bragança,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
