match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,stat_shotOffTarget,player_sofascoreId,captain,stat_bigChanceMissed,stat_ownGoals,stat_hitWoodwork,stat_goals,stat_penaltyWon,stat_totalOffside,stat_penaltyMiss
10389790,home,Angers,Paul Bernardoni,,,paul-bernardoni,P. Bernardoni,G,40,190,166,M,361314,EUR,861321600,G,1,1,False,23.0,13.0,12.0,2.0,11.0,13.0,2.0,10.0,2.0,1.0,9.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,90.0,37.0,6.9,10.0,0.0,0.0,0.0002492,0,0.5209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389790,home,Angers,Yan Valery,,,yan-valery,Y. Valery,D,22,186,2305,M,826202,EUR,919641600,D,94,94,False,29.0,17.0,4.0,1.0,11.0,13.0,6.0,17.0,2.0,,3.0,,,,,,,,90.0,61.0,6.7,24.0,0.0,0.0,0.0130742,0,,1.0,3.0,4.0,10.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10389790,home,Angers,Cédric Hountondji,,,cedric-hountondji,C. Hountondji,D,4,195,551,M,342911,EUR,758937600,D,22,22,False,43.0,36.0,7.0,3.0,33.0,34.0,3.0,9.0,4.0,3.0,6.0,,,,,,,,90.0,56.0,6.9,8.0,0.112,0.0415,0.00095939,1,,,2.0,3.0,5.0,,,,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10389790,home,Angers,Miha Blažič,,,miha-blazic,M. Blažič,D,16,185,178,M,96552,EUR,736819200,D,5,5,False,50.0,46.0,5.0,4.0,33.0,36.0,13.0,14.0,1.0,2.0,6.0,,,,,,,,90.0,57.0,6.8,4.0,0.0865,0.043,0.00511104,1,,,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,
10389790,home,Angers,Faouzi Ghoulam,Faouzi,Ghoulam,faouzi-ghoulam,F. Ghoulam,D,,188,1998,M,133236,EUR,665366400,D,8,8,False,48.0,35.0,4.0,1.0,19.0,23.0,18.0,32.0,1.0,1.0,4.0,,,,,,,,85.0,71.0,7.0,23.0,0.0,0.0,0.0872714,0,,7.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,2.0,1.0,2.0,,,,,,,,,,,
10389790,home,Angers,Adrien Hunou,,,adrien-hunou,A. Hunou,M,23,176,98,M,283083,EUR,758937600,M,23,23,False,17.0,16.0,,,11.0,11.0,5.0,6.0,,1.0,5.0,,,,,,,,67.0,31.0,6.4,4.0,0.0594,0.0,0.0073327,1,,,,5.0,4.0,2.0,1.0,,,2.0,2.0,,2.0,,,2.0,,,,,,1.0,,,,,,,,,,
10389790,home,Angers,Batista Mendy,,,batista-mendy,B. Mendy,M,19,191,1300,M,859021,EUR,947635200,M,2,2,False,36.0,32.0,2.0,2.0,15.0,18.0,17.0,19.0,1.0,,3.0,,,,,,,,85.0,47.0,6.9,8.0,0.0193,0.0,0.0132002,1,,1.0,,3.0,5.0,,1.0,1.0,,4.0,,,,,,3.0,,,,,1.0,,1.0,,,,,,,,,
10389790,home,Angers,Nabil Bentaleb,,,nabil-bentaleb,N. Bentaleb,M,6,187,8306,M,368120,EUR,785635200,M,6,6,False,45.0,34.0,2.0,1.0,25.0,28.0,9.0,19.0,1.0,1.0,6.0,,,,,,,,66.0,68.0,6.5,19.0,0.0736,0.0,0.0089942,2,,2.0,2.0,8.0,7.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,,,1.0,4.0,,,,,1.0,2.0,,nabilbentaleb,True,,,,,,,
10389790,home,Angers,Himad Abdelli,,,himad-abdelli,H. Abdelli,M,8,185,7344,M,945830,EUR,942796800,M,10,10,False,42.0,30.0,4.0,1.0,13.0,17.0,18.0,27.0,,1.0,6.0,,,,,,,,90.0,51.0,6.6,16.0,0.0,0.0,0.0790402,0,,2.0,2.0,9.0,4.0,2.0,,,,2.0,2.0,2.0,,3.0,3.0,1.0,,,1.0,,3.0,,,,,,,,,,,
10389790,home,Angers,Ibrahima Niane,,,ibrahima-niane,I. Niane,F,,187,431,M,880775,EUR,921110400,F,7,7,False,19.0,12.0,2.0,1.0,6.0,10.0,6.0,9.0,,,6.0,,,,,,,,90.0,35.0,6.1,16.0,0.0577,0.0333,0.00681251,1,,,1.0,14.0,3.0,,4.0,,,,,1.0,2.0,1.0,5.0,4.0,1.0,,,,1.0,,,,,,,,,,,
10389790,home,Angers,Abdallah Sima,,,abdallah-sima,A.Sima,F,19,188,2455,M,1029018,EUR,992736000,F,19,19,False,11.0,8.0,,,2.0,2.0,6.0,9.0,,,,,,,,,,,68.0,22.0,6.6,7.0,0.2384,0.0993,0.00454594,2,,,,7.0,1.0,,,,,,,3.0,1.0,2.0,4.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,
10389790,home,Angers,Pierrick Capelle,,,pierrick-capelle,P. Capelle,M,15,181,58,M,209768,EUR,545443200,M,15,15,True,4.0,2.0,,,1.0,1.0,2.0,6.0,1.0,,1.0,,,,,,,,24.0,12.0,6.8,6.0,0.0,0.0,0.029174,0,,3.0,,1.0,1.0,,1.0,1.0,,,,2.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,
10389790,home,Angers,Amine Salama,Salama,,amine-salama,A. Salama,F,19,192,769,M,1175856,EUR,963878400,F,11,11,True,6.0,5.0,,,2.0,2.0,3.0,5.0,,,1.0,,,,,,,,23.0,12.0,6.7,4.0,0.2056,0.0912,0.00207815,1,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,
10389790,home,Angers,Ibrahim Amadou,,,ibrahim-amadou,I. Amadou,M,6,184,97,M,257421,EUR,734054400,M,17,17,True,15.0,9.0,1.0,,4.0,5.0,5.0,10.0,1.0,2.0,5.0,,,,,,,,22.0,24.0,7.1,7.0,0.0,0.0,0.00142656,0,,,,,3.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10389790,home,Angers,Ilyes Chetti,,,ilyes-chetti,I. Chetti,D,23,176,923,M,975834,EUR,790732800,D,31,31,True,,,,,,,,,,,,,,,,,,,9.0,1.0,6.5,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389790,home,Angers,Sada Thioub,,,thioub-sada,S. Thioub,M,,179,120,,787542,EUR,801964800,M,92,92,True,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,,9.0,3.0,6.7,,0.0,0.0,3.02e-05,0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10389790,home,Angers,Theo Borne,,,borne-theo,T. Borne,G,16,191,16,M,1146236,EUR,1026691200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389790,home,Angers,Halid Šabanović,,,halid-sabanovic,H. Šabanović,D,,182,68,M,928334,EUR,935280000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389790,home,Angers,Abdoulaye Bamba,,,abdoulaye-bamba,A. Bamba,D,25,182,172,M,121180,EUR,641001600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389790,home,Angers,Ousmane Camara,Ousmane Camara,,ousmane-camara,O. Camara,D,4,197,1730,M,1049538,EUR,1046908800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389790,away,Auxerre,Ionuț Radu,,,ionut-radu,I. Radu,G,13,188,3683,M,815202,EUR,864777600,G,1,1,False,32.0,17.0,21.0,6.0,14.0,16.0,3.0,16.0,,,7.0,,4.0,,5.0,,,,90.0,40.0,7.3,15.0,0.0,0.0,0.00225272,0,-0.6917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389790,away,Auxerre,Rayan Raveloson,,,rayan-raveloson,R. Raveloson,M,45,182,2740,M,757742,EUR,853372800,D,97,97,False,37.0,33.0,4.0,4.0,19.0,21.0,14.0,19.0,2.0,3.0,8.0,,,,,,,,90.0,70.0,6.9,14.0,0.3246,0.4185,0.00721672,1,,3.0,2.0,3.0,7.0,1.0,3.0,3.0,,,,3.0,2.0,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,
10389790,away,Auxerre,Jubal,,,jubal,Jubal,D,5,190,384,M,329195,EUR,746582400,D,4,4,False,62.0,54.0,11.0,4.0,41.0,43.0,13.0,19.0,7.0,2.0,5.0,,,,,,,,90.0,77.0,7.2,9.0,0.056,0.0,0.0111022,1,,,5.0,2.0,7.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,
10389790,away,Auxerre,Souleymane Isaak Touré,,,souleymane-isaak-toure,S. I. Touré,D,95,206,1092,M,1012650,EUR,1048809600,D,95,95,False,52.0,48.0,6.0,4.0,38.0,40.0,10.0,12.0,5.0,1.0,7.0,,,,,,,,90.0,63.0,7.1,4.0,0.2103,0.0,0.00565844,1,,,,1.0,3.0,,,,,3.0,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,,
10389790,away,Auxerre,Gideon Mensah,,,gideon-mensah,G. Mensah,D,14,177,2401,M,844942,EUR,900720000,D,14,14,False,48.0,30.0,4.0,,17.0,29.0,15.0,23.0,,1.0,8.0,,,,,,,,90.0,79.0,6.9,27.0,0.0,0.0,0.102911,0,,4.0,,4.0,7.0,2.0,4.0,2.0,,5.0,2.0,3.0,,,,,,,2.0,,3.0,,,,,,,,,,,
10389790,away,Auxerre,Han-Noah Massengo,,,massengo-han-noah,H. Massengo,M,4,175,564,M,927340,EUR,994377600,M,80,80,False,26.0,21.0,2.0,1.0,10.0,10.0,12.0,17.0,1.0,,3.0,,,,,,,,90.0,46.0,7.7,11.0,0.0305,0.0,0.313558,1,,1.0,1.0,4.0,10.0,2.0,1.0,1.0,1.0,6.0,3.0,6.0,2.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,
10389790,away,Auxerre,Birama Touré,,,birama-toure,B. Touré,M,60,183,136,M,246507,EUR,707788800,M,12,12,False,53.0,47.0,6.0,2.0,29.0,29.0,18.0,24.0,1.0,3.0,4.0,,,,,,,,90.0,71.0,7.0,11.0,0.0199,0.0,0.00726452,1,,,5.0,4.0,7.0,,,,,2.0,1.0,3.0,,,3.0,1.0,,,,,,1.0,,,True,,,,,,,
10389790,away,Auxerre,Gauthier Hein,,,gauthier-hein,G. Hein,M,10,170,632,M,842391,EUR,839376000,M,7,7,False,18.0,16.0,1.0,1.0,2.0,3.0,14.0,15.0,,,6.0,,,,,,,,68.0,32.0,6.4,7.0,0.1152,0.0,0.0126316,2,,,,5.0,1.0,,5.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,
10389790,away,Auxerre,Mathias Autret,,,mathias-autret,M. Autret,M,,179,39,M,101451,EUR,667785600,M,29,29,False,26.0,23.0,4.0,4.0,10.0,11.0,15.0,21.0,,,6.0,,,,,,,,69.0,44.0,7.1,10.0,0.0649,0.0,0.0794677,2,,6.0,,4.0,4.0,1.0,2.0,,,3.0,,1.0,1.0,1.0,,,,,2.0,,2.0,1.0,1.0,,,,,,,,,
10389790,away,Auxerre,Nuno Da Costa,,,nuno-da-costa,N. Da Costa,F,10,184,1014,M,209374,EUR,666144000,M,9,9,False,13.0,11.0,4.0,3.0,3.0,3.0,8.0,11.0,1.0,,1.0,,,,,,,,68.0,28.0,6.5,9.0,0.042,0.0,0.0160676,1,,1.0,,9.0,5.0,1.0,3.0,2.0,,3.0,1.0,3.0,,1.0,4.0,2.0,,,,,1.0,1.0,,,,,,,,,,
10389790,away,Auxerre,Matthis Abline,,,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,19,19,False,13.0,8.0,1.0,,4.0,4.0,4.0,9.0,,,4.0,,,,,,,,90.0,25.0,6.9,11.0,1.6587,0.8869,0.00894066,3,,,3.0,5.0,4.0,1.0,,,,,,4.0,1.0,1.0,1.0,2.0,2.0,,,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0
10389790,away,Auxerre,Gaëtan Perrin,,,gaetan-perrin,G. Perrin,M,28,169,447,M,827506,EUR,834105600,M,10,10,True,9.0,5.0,,,3.0,6.0,3.0,5.0,,,3.0,,,,,,,,22.0,18.0,6.2,9.0,0.0,0.0,0.125111,0,,2.0,,5.0,,,,,,,,1.0,,1.0,1.0,3.0,,,1.0,,1.0,,,,,,,,,,,
