match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,description,id,isHome,incidentClass,reason,player_id,player_name,playerName,rescinded,confirmed,length,injury,from
10389790,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10389790,,,,,90,3.0,,1,,,inGamePenalty,Woodwork,118415590.0,False,missed,woodwork,999070.0,Matthis Abline,,,,,,
10389790,,,,,90,3.0,,1,,,card,,120623129.0,True,yellow,Handball,96552.0,Miha Blažič,Miha Blažič,False,,,,
10389790,,,,,90,1.0,,1,,,varDecision,,15393.0,False,penaltyNotAwarded,,927005.0,Lassine Sinayoko,,,False,,,
10389790,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,4.0,,
10389790,,,,,85,,,6,,,substitution,,121563736.0,True,regular,,,,,,,,False,
10389790,,,,,85,,,6,,,substitution,,121563735.0,True,regular,,,,,,,,False,
10389790,,,,,69,,,22,,,substitution,,121563577.0,False,regular,,,,,,,,False,
10389790,,,,,68,,,23,,,substitution,,121563576.0,False,regular,,,,,,,,False,
10389790,,,,,68,,,23,,,substitution,,121563578.0,False,regular,,,,,,,,False,
10389790,,,,,68,,,23,,,substitution,,121563575.0,True,regular,,,,,,,,False,
10389790,,,,,67,,,24,,,substitution,,121563574.0,True,regular,,,,,,,,False,
10389790,,,,,66,,,25,,,substitution,,121563573.0,True,regular,,,,,,,,False,
10389790,,,,,62,,,29,,,card,,120622972.0,True,yellow,Foul,368120.0,Nabil Bentaleb,Nabil Bentaleb,False,,,,
10389790,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10389790,,1.0,1.0,,22,,,24,,,goal,,168058288.0,False,penalty,,999070.0,Matthis Abline,,,,,,penalty
10389790,,1.0,0.0,,2,,,44,,,goal,,168057899.0,True,ownGoal,,757742.0,Rayan Raveloson,,,,,,owngoal
10389790,,,,,-5,,,6,,,card,,120623093.0,True,yellow,Argument,,,Abdelaziz Bouhazama,False,,,,
