match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,captain,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_goals,stat_hitWoodwork
14566821,home,Olympique de Marseille,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180.0,27127,M,amine_gouiri,859026,EUR,950659200,F,9,9,False,20.0,17.0,,,0.0,7.0,7.0,10.0,13.0,,2.0,,,,,,67.0,31.0,5.9,10.0,0.0129813,30.456,6.86367,5.0,62.908826815503,10.0,27.195,15.015,,2,,-0.24,-0.52,-0.01,,2.39,3.1,0.94,0.34,0.1,1.0,,,,5.0,,,,1.0,,,1.0,12.309469688008,1.0,1.0,,,,,,,,1.0,4.0,1.0,1.0,,0.0452,0.1808,-0.14,,,,,,
14566821,home,Olympique de Marseille,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187.0,49593,M,Auba,51498,EUR,614131200,F,97,97,True,7.0,5.0,,,0.0,2.0,2.0,3.0,5.0,,,,,,,,23.0,9.0,6.3,3.0,0.00613732,30.492,2.79823,4.0,9.7248138285522,1.0,7.77,7.77,,1,,-0.16,0.01,-0.01,,0.89,1.23,0.36,0.23,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.2085,0.2065,-0.46,,,1.0,,,
14566821,home,Olympique de Marseille,Bilal Nadir,bilal-nadir,B. Nadir,M,26,178.0,4770,M,,1129527,EUR,1069891200,M,26,26,True,14.0,12.0,1.0,,0.0,6.0,6.0,6.0,8.0,1.0,,,,,,,22.0,20.0,6.4,4.0,0.0145497,27.936,3.21214,2.0,30.622570216758,6.0,-1.155,5.565,,0,,0.0,-0.08,-0.13,,0.78,1.69,0.54,0.17,0.04,,,,,2.0,2.0,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,Bilal,Nadir,,1.0,,,,,,,,,,,,
14566821,home,Olympique de Marseille,Igor Paixão,igor-paixao,I. Paixão,F,14,168.0,12533,M,,981815,EUR,962150400,F,14,14,True,8.0,8.0,,,0.0,,,8.0,8.0,,,,,,,,22.0,14.0,6.7,1.0,0.0452442,32.004,3.26781,4.0,40.017375824758,6.0,10.815,8.61,,4,,0.1,0.16,0.0,,0.85,1.5,0.57,0.26,0.09,,,,2.0,1.0,2.0,,,,,,,18.393323108231,2.0,1.0,,,,,,,,,1.0,4.0,,,0.1139,,-0.51,,,,,,
14566821,home,Olympique de Marseille,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188.0,630,M,,803034,EUR,891388800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566821,home,Olympique de Marseille,Jelle Van Neck,jelle-van-neck,J. V. Neck,G,40,191.0,412,M,,1142668,EUR,1078617600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566821,home,Olympique de Marseille,Conrad Jaden Egan-Riley,cj-egan-riley,C. Egan-Riley,D,4,183.0,1106,M,,1131448,EUR,1041465600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566821,home,Olympique de Marseille,Anis Doubal,anis-doubal,A. Doubal,D,3,170.0,559,,,2137625,EUR,1162080000,D,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anis Doubal,,,,,,,,,,,,,,,
14566821,home,Olympique de Marseille,Angel Gomes,angel-gomes,A. Gomes,M,47,168.0,3456,M,,867441,EUR,967680000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566821,home,Olympique de Marseille,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180.0,4721,M,arthurvermeeren,1149127,EUR,1107734400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arthur Vermeeren,,,,,,,,,,,,,,,
14566821,home,Olympique de Marseille,Darryl Bakola,darryl-bakola,D. Bakola,M,50,178.0,1362,M,,1823916,EUR,1196380800,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Darryl Bakola,,,,,,,,,,,,,,,
14566821,home,Olympique de Marseille,Matt O'Riley,matt-oriley,M. O'Riley,M,33,187.0,5031,M,,891829,EUR,974764800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566821,home,Olympique de Marseille,Tadjidine Mmadi,tadjidine-mmadi,T. Mmadi,M,11,,337,,,2250107,EUR,1172880000,M,76,76,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tadjidine Mmadi,,,,,,,,,,,,,,,
14566821,away,Liverpool,Alisson,alisson,Alisson,G,1,193.0,64485,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,24.0,16.0,16.0,8.0,0.0,12.0,13.0,4.0,11.0,1.0,8.0,,2.0,4.0,2.0,2.0,90.0,34.0,8.3,8.0,0.00080021,22.248,4.68458,0.0,8.7828850265771,2.0,8.505,5.04,0.7437,0,0.838,0.13,-0.01,0.23,0.56,3.77,0.81,0.08,0.02,0.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
14566821,away,Liverpool,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171.0,32688,M,jeremie_frimpong,970361,EUR,976406400,D,30,30,False,23.0,20.0,1.0,,0.0,8.0,9.0,12.0,14.0,,2.0,,,,,,90.0,42.0,7.2,9.0,0.287225,34.02,10.0269,19.0,137.92554263337,12.0,84.63,46.725,,0,,0.34,0.28,0.25,,3.16,4.25,1.42,0.78,0.41,5.0,2.0,3.0,1.0,8.0,6.0,,,2.0,1.0,4.0,,97.126794450489,5.0,1.0,,,1.0,4.0,3.0,,,,2.0,,,,,,,1.0,,,,,
14566821,away,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188.0,14092,M,joegomez5,318927,EUR,864345600,D,2,2,False,39.0,39.0,,,0.0,14.0,14.0,25.0,25.0,7.0,3.0,,,,,,90.0,52.0,7.1,,0.0241025,31.104,9.05105,8.0,46.374583942839,7.0,11.655,10.29,,1,,0.26,0.02,0.23,,3.14,4.16,1.13,0.48,0.14,,,1.0,2.0,2.0,3.0,,,,,1.0,,,,,,,2.0,1.0,,,,,,1.0,,,0.0601,,-0.19,,,,,,
14566821,away,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195.0,97860,M,VvD,151545,EUR,678931200,D,4,4,False,48.0,44.0,8.0,4.0,0.0,27.0,27.0,17.0,21.0,10.0,,,,,,,90.0,61.0,7.7,4.0,0.0110868,30.564,8.63556,8.0,79.909483381009,13.0,33.18,10.395,,0,,0.24,0.04,0.51,,3.77,3.31,1.03,0.4,0.13,,,,4.0,1.0,4.0,1.0,,,,1.0,,,,,True,,1.0,,,,,,,,,,,,,,,,,,
14566821,away,Liverpool,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180.0,25969,M,miloskerkez,1097425,EUR,1068163200,D,6,6,False,29.0,23.0,3.0,,0.0,18.0,19.0,5.0,10.0,,4.0,,,,,,90.0,44.0,7.2,10.0,0.0131097,32.04,10.26231,20.0,81.869098665919,9.0,12.81,17.01,,0,,-0.05,0.13,0.28,,3.21,4.4,1.39,0.78,0.48,4.0,,2.0,3.0,3.0,7.0,1.0,,,1.0,,,17.346472263835,1.0,1.0,,1.0,2.0,3.0,2.0,Milos,Kerkez,,,,,,,,,,,,,,
14566821,away,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190.0,31041,M,ryanjiro,904897,EUR,1021507200,M,38,38,False,49.0,45.0,6.0,4.0,1.0,10.0,12.0,35.0,37.0,,2.0,,,,,,90.0,66.0,7.6,8.0,0.109078,32.292,10.07835,10.0,185.74907038054,19.0,138.915,21.84,,0,,0.08,0.3,-0.03,,3.08,5.19,1.15,0.45,0.2,1.0,,1.0,1.0,5.0,9.0,,,1.0,3.0,1.0,,42.375330234604,2.0,2.0,,1.0,3.0,4.0,,,,1.0,2.0,,,,,,,1.0,1.0,,,,
14566821,away,Liverpool,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176.0,71143,M,Macca10,895324,EUR,914457600,M,10,10,False,68.0,60.0,2.0,1.0,0.0,22.0,25.0,38.0,43.0,1.0,6.0,,,,,,90.0,80.0,7.1,12.0,0.10062,30.492,10.60895,7.0,187.66083293358,24.0,105.21,18.795,,1,,0.35,0.02,-0.02,,2.89,5.37,1.67,0.54,0.15,,,,,5.0,3.0,,,2.0,,1.0,,49.558202950966,3.0,1.0,,2.0,,2.0,1.0,,,1.0,2.0,1.0,,,0.0397,,-0.07,1.0,,,,,
14566821,away,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187.0,77108,M,DomSzobo,869856,EUR,972432000,M,8,8,False,40.0,35.0,3.0,1.0,0.0,7.0,8.0,28.0,32.0,3.0,6.0,,,,,,90.0,52.0,7.8,9.0,0.420719,32.544,11.26191,14.0,117.56005611516,13.0,42.315,16.905,,1,,-0.13,-0.54,0.28,,2.97,5.25,1.86,0.85,0.33,3.0,,,,,1.0,,,,,,,49.180988661682,2.0,1.0,,,,1.0,,,,,,,1.0,,0.0801,0.0732,0.56,,1.0,,,1.0,
14566821,away,Liverpool,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175.0,148828,M,FWirtz,1019322,EUR,1051920000,M,7,7,False,43.0,36.0,2.0,2.0,0.0,11.0,13.0,25.0,30.0,,4.0,,,,,,79.0,55.0,6.4,12.0,0.0882739,31.644,10.01865,12.0,115.2793621084,19.0,47.88,13.23,,3,,0.12,0.24,-0.02,,2.37,4.99,1.71,0.67,0.27,1.0,1.0,,,5.0,2.0,,,4.0,,4.0,,,,,,,1.0,,,,,,3.0,,1.0,2.0,0.2073,0.1642,-0.53,2.0,,,,,
14566821,away,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175.0,564007,M,MoSalah,159665,EUR,708566400,F,11,11,False,16.0,13.0,,,0.0,3.0,4.0,10.0,12.0,,3.0,,,,,,90.0,28.0,6.4,9.0,0.129111,30.744,10.31895,11.0,49.230885441462,6.0,26.25,7.14,,2,,-0.01,0.3,0.23,,3.22,4.86,1.49,0.55,0.21,2.0,1.0,,,2.0,2.0,,,2.0,,,1.0,16.668779949354,1.0,1.0,,,,1.0,1.0,,,1.0,2.0,2.0,,,0.5523,,-0.71,1.0,,1.0,,,
14566821,away,Liverpool,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190.0,97155,M,hekitike,1048422,EUR,1024531200,F,22,22,False,21.0,15.0,,,0.0,1.0,3.0,14.0,18.0,1.0,,,,,,,79.0,34.0,6.1,12.0,0.152099,30.492,9.31922,7.0,103.75090322879,10.0,13.02,18.585,,2,,-0.54,0.16,0.13,,2.61,4.4,1.56,0.61,0.14,1.0,1.0,1.0,1.0,4.0,4.0,,,2.0,2.0,,2.0,34.527707721114,2.0,1.0,,,,1.0,1.0,Hugo Ekitiké,,,3.0,2.0,,,0.2095,,-0.58,,,1.0,,,1.0
14566821,away,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185.0,17589,M,curtisjones,927353,EUR,980812800,M,17,17,True,8.0,8.0,,,0.0,5.0,5.0,3.0,3.0,,1.0,,,,,,11.0,10.0,6.6,1.0,0.00285834,30.312,1.74117,4.0,13.902206958546,2.0,9.87,8.61,,0,,-0.07,0.01,0.13,,0.48,0.76,0.27,0.12,0.11,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14566821,away,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193.0,51063,M,CodyGakpo,862967,EUR,926035200,F,18,18,True,4.0,2.0,,,0.0,,,2.0,4.0,,,,,,,,11.0,6.0,7.7,3.0,0.06699,28.368,1.48601,1.0,31.51378201549,3.0,21.42,17.325,,1,,0.16,0.31,0.0,,0.5,0.65,0.24,0.09,0.02,,,1.0,,1.0,,,,1.0,,,,24.904423801563,2.0,1.0,,,,,,,,,,,1.0,,0.3105,0.8582,0.51,,1.0,,,1.0,
14566821,away,Liverpool,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200.0,17245,M,mamardashvili,930997,EUR,970185600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566821,away,Liverpool,Freddie Woodman,freddie-woodman,F. Woodman,G,28,187.0,5393,M,,284417,EUR,857433600,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566821,away,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178.0,24708,M,andyrobertson94,262911,EUR,763344000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566821,away,Liverpool,Wataru Endo,wataru-endo,W. Endo,M,3,178.0,19826,M,endowataru,143040,EUR,729216000,M,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566821,away,Liverpool,Trey Nyoni,nyoni-trey,T. Nyoni,M,42,180.0,9789,M,TNyoni,1445945,EUR,1183161600,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566821,away,Liverpool,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175.0,40103,M,FedeChiesa,845386,EUR,877737600,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566821,away,Liverpool,Rio Ngumoha,rio-ngumoha,R. Ngumoha,F,73,174.0,27166,M,,1881902,EUR,1219881600,F,73,73,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rio Ngumoha,,,,,,,,,,,,,,,
