match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_keyPass,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_accurateCross,stat_goalAssist,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_totalOffside,stat_errorLeadToAShot
11067379,home,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,False,True,24.0,17.0,11.0,5.0,13.0,14.0,4.0,10.0,6.0,90.0,28.0,6.8,7.0,0.0,0.0,0.00844805,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067379,home,Red Bull Bragantino,Luan Patrick,luan-patrick,Luan Patrick,D,30,190,250,M,1002565,EUR,1011484800,D,30,30,False,,56.0,46.0,12.0,7.0,28.0,31.0,18.0,25.0,3.0,90.0,60.0,7.0,10.0,0.0,0.0,0.230392,0,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11067379,home,Red Bull Bragantino,Eduardo Santos,eduardo-santos,Eduardo,D,3,196,161,M,925189,EUR,880675200,D,26,26,False,,38.0,35.0,3.0,1.0,27.0,28.0,8.0,10.0,2.0,90.0,49.0,7.1,4.0,0.4446,0.0,0.00162662,2,,,4.0,7.0,,,1.0,2.0,3.0,,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
11067379,home,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176,909,M,870556,EUR,868147200,D,29,29,False,,66.0,60.0,9.0,8.0,26.0,28.0,34.0,40.0,4.0,79.0,79.0,7.7,9.0,0.0,0.0,0.067951,0,,,,,,,1.0,2.0,,4.0,1.0,2.0,,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,
11067379,home,Red Bull Bragantino,Jadsom,jadsom,Jadsom,M,25,176,193,M,964127,EUR,990316800,M,5,5,False,,37.0,31.0,6.0,3.0,13.0,14.0,18.0,23.0,3.0,57.0,50.0,6.7,10.0,0.0,0.0,0.0160455,0,,,1.0,2.0,,,,,,,2.0,4.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,
11067379,home,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183,759,M,840150,EUR,899164800,M,35,35,False,,37.0,33.0,1.0,1.0,13.0,14.0,20.0,23.0,8.0,79.0,44.0,7.1,4.0,0.0,0.0,0.0215049,0,,,,2.0,1.0,,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,
11067379,home,Red Bull Bragantino,Sorriso,sorriso,Sorriso,M,7,175,553,M,1105595,EUR,982886400,F,27,27,False,,26.0,23.0,1.0,,6.0,6.0,17.0,23.0,4.0,90.0,51.0,7.3,14.0,0.5176,0.8631,0.0290058,3,Sorriso,,6.0,11.0,,,1.0,1.0,3.0,,,6.0,1.0,,,1.0,,,5.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,
11067379,home,Red Bull Bragantino,Lucas Evangelista,lucas-evangelista,L. Evangelista,M,30,181,3216,M,331397,EUR,799718400,M,8,8,False,,50.0,43.0,2.0,1.0,15.0,16.0,31.0,47.0,8.0,90.0,81.0,7.7,21.0,0.2467,0.1362,0.216277,6,,,1.0,7.0,2.0,,,1.0,1.0,1.0,4.0,10.0,3.0,1.0,,2.0,,,1.0,3.0,13.0,2.0,2.0,1.0,2.0,2.0,,3.0,,,,,,,
11067379,home,Red Bull Bragantino,Eric Ramires,eric-ramires,E. Ramires,M,7,172,386,M,950545,EUR,965865600,M,7,7,False,,18.0,17.0,2.0,2.0,3.0,3.0,15.0,16.0,1.0,57.0,26.0,7.4,3.0,0.0,0.0,0.292768,0,,,1.0,1.0,,1.0,,,,3.0,,1.0,,,,,,,2.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,
11067379,home,Red Bull Bragantino,Vitinho,vitinho,Vitinho,M,28,181,1064,M,982405,EUR,922924800,F,28,28,False,,35.0,29.0,3.0,1.0,8.0,8.0,23.0,33.0,6.0,90.0,70.0,7.3,20.0,0.1356,0.0,0.517073,4,,,2.0,9.0,1.0,1.0,,,1.0,1.0,3.0,10.0,3.0,1.0,,2.0,,,5.0,5.0,6.0,1.0,1.0,3.0,,2.0,,2.0,1.0,,,,,,
11067379,home,Red Bull Bragantino,Eduardo Sasha,eduardo-sasha,E. Sasha,F,8,173,1446,M,143846,EUR,698889600,F,19,19,False,,20.0,12.0,,,2.0,4.0,10.0,17.0,4.0,57.0,29.0,7.3,11.0,0.4782,0.7619,0.0176106,3,,,1.0,2.0,,,,1.0,2.0,1.0,,2.0,,,1.0,1.0,1.0,,2.0,2.0,1.0,,,,2.0,,1.0,,,,,,,,
11067379,home,Red Bull Bragantino,Aderlan,aderlan,Aderlan,D,13,180,379,M,584432,EUR,650937600,D,13,13,True,,17.0,11.0,3.0,2.0,6.0,10.0,5.0,8.0,2.0,33.0,30.0,6.9,10.0,0.0,0.0,0.00312915,0,,,,1.0,,,,2.0,1.0,,2.0,5.0,,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
11067379,home,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176,308,M,1463904,EUR,1082678400,F,22,22,True,,19.0,15.0,1.0,,4.0,5.0,11.0,16.0,4.0,33.0,26.0,6.9,6.0,0.0,0.0,0.0181248,0,,,,2.0,1.0,,,,1.0,1.0,,3.0,1.0,1.0,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,
11067379,home,Red Bull Bragantino,Thiago Borbas,thiago-borbas,T. Borbas,F,17,186,801,M,1018547,EUR,1018137600,F,18,18,True,,12.0,9.0,,,2.0,2.0,7.0,10.0,2.0,33.0,17.0,6.6,6.0,0.052,0.0118,0.0172241,2,,,2.0,7.0,,,,,3.0,,2.0,2.0,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,
11067379,home,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178,87,M,1097858,EUR,1013644800,D,31,31,True,,8.0,5.0,1.0,,1.0,1.0,4.0,8.0,1.0,11.0,17.0,6.7,5.0,0.0,0.0,0.00774397,0,,,,1.0,,,1.0,,,,1.0,3.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,
11067379,home,Red Bull Bragantino,Nathan Camargo,nathan-camargo,Nathan Camargo,M,48,177,101,M,1199453,EUR,1122249600,M,48,48,True,,6.0,5.0,1.0,,2.0,3.0,3.0,3.0,2.0,11.0,8.0,6.8,1.0,0.0,0.0,0.0337118,0,,,,,,,,,,1.0,,2.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,
11067379,home,Red Bull Bragantino,Lucão,lucao,Lucão,G,40,190,225,M,981586,EUR,983145600,G,40,40,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067379,home,Red Bull Bragantino,Jhonny,jhonny,Jhonny,D,2,179,101,M,1185449,EUR,1018915200,D,41,41,True,,,,,,,,,,,,,,,,0.0,,0,Jhonny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067379,home,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178,537,M,987589,EUR,1009065600,D,34,34,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067379,home,Red Bull Bragantino,Gustavo Henrique,henrique-gustavo,G. Henrique,D,46,198,19,M,1494452,EUR,1129593600,D,46,46,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067379,home,Red Bull Bragantino,Bruno Praxedes,bruno-praxedes,B. Praxedes,M,25,186,445,M,1018093,EUR,1013126400,M,25,25,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067379,home,Red Bull Bragantino,Alerrandro,alerrandro,Alerrandro,F,9,180,1551,M,923948,EUR,947635200,F,9,9,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067379,home,Red Bull Bragantino,Everton,everton,Everton,F,21,175,34,M,1199479,EUR,1014508800,M,43,43,True,,,,,,,,,,,,,,,,0.0,,0,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067379,away,Goiás,Tadeu,tadeu,Tadeu,G,23,184,759,M,552172,EUR,697161600,G,23,23,False,True,39.0,24.0,21.0,7.0,20.0,22.0,4.0,17.0,10.0,90.0,51.0,6.8,16.0,0.0,0.0,0.00112171,0,,,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,2.0,4.0,-0.227,,
11067379,away,Goiás,Maguinho,maguinho,Maguinho,D,26,175,81,M,871209,EUR,694656000,D,2,2,False,,11.0,8.0,3.0,1.0,7.0,8.0,1.0,4.0,4.0,62.0,23.0,5.9,5.0,0.0,0.0,0.00094506,0,,,3.0,7.0,,,,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11067379,away,Goiás,Lucas Halter,lucas-halter,L. Halter,D,5,187,777,M,905450,EUR,957225600,D,3,3,False,,47.0,37.0,7.0,3.0,30.0,35.0,7.0,12.0,3.0,90.0,64.0,6.7,13.0,0.0745,0.0,0.0143615,1,,,3.0,5.0,1.0,,8.0,2.0,1.0,,2.0,2.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,
11067379,away,Goiás,Bruno Melo,bruno-melo,Bruno Melo,D,26,183,189,M,870851,EUR,720057600,D,19,19,False,,45.0,41.0,3.0,2.0,36.0,38.0,5.0,7.0,4.0,90.0,55.0,6.6,4.0,0.0,0.0,0.00340418,0,,,,1.0,,,8.0,,1.0,,2.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11067379,away,Goiás,Sander,sander,Sander,D,6,177,84,M,795014,EUR,654912000,D,6,6,False,,27.0,20.0,3.0,2.0,12.0,15.0,8.0,12.0,6.0,90.0,51.0,6.7,13.0,0.0,0.0,0.00427404,0,,,1.0,2.0,,,2.0,,1.0,,5.0,10.0,,,,,,,1.0,4.0,,1.0,1.0,,,,,,,,,,,,
11067379,away,Goiás,Apodi,apodi,Apodi,M,,176,138,M,33119,EUR,534816000,M,22,22,False,,1.0,,,,,,,1.0,,45.0,4.0,6.5,1.0,0.0,0.0,0.0,0,,,1.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,1.0,
11067379,away,Goiás,Guilherme Marques,guilherme-marques,Guilherme Marques,M,12,174,277,M,109610,EUR,674784000,M,60,60,False,,27.0,19.0,2.0,1.0,10.0,13.0,10.0,18.0,,90.0,42.0,6.5,15.0,0.0438,0.0,0.0610203,1,,,,5.0,1.0,,,1.0,4.0,1.0,,4.0,1.0,1.0,,,,,3.0,1.0,4.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,
11067379,away,Goiás,Zé Ricardo,ze-ricardo,Zé Ricardo,M,55,180,162,M,943044,EUR,918000000,M,5,5,False,,41.0,32.0,6.0,3.0,22.0,25.0,10.0,16.0,12.0,90.0,60.0,7.1,14.0,0.0,0.0,0.015788,0,,,1.0,5.0,1.0,,,4.0,2.0,,1.0,8.0,2.0,2.0,,,,1.0,2.0,3.0,,2.0,1.0,1.0,,,,,,,,,,,
11067379,away,Goiás,Everton Morelli,everton-morelli,E. Morelli,M,8,185,105,M,928137,EUR,878601600,M,40,40,False,,21.0,15.0,,,12.0,16.0,4.0,6.0,4.0,75.0,37.0,6.2,12.0,0.0,0.0,0.0278628,0,,,,3.0,,,1.0,1.0,1.0,,2.0,4.0,1.0,,,,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,1.0
11067379,away,Goiás,Julián Palacios,julian-palacios,J. Palacios,M,20,172,145,M,1005177,EUR,918086400,M,10,10,False,,15.0,11.0,2.0,1.0,5.0,6.0,7.0,11.0,3.0,75.0,24.0,6.3,9.0,0.0,0.0,0.0361675,0,,,2.0,7.0,,,,,3.0,2.0,,2.0,1.0,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,,,,1.0,,,,,,1.0,
11067379,away,Goiás,Matheus Peixoto,matheus-peixoto,Matheus Peixoto,F,11,190,214,M,880169,EUR,816480000,F,17,17,False,,11.0,6.0,1.0,1.0,2.0,3.0,4.0,8.0,,62.0,18.0,6.7,5.0,0.0,0.0,0.00829695,0,,,2.0,6.0,,,2.0,1.0,4.0,,3.0,6.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,,
11067379,away,Goiás,Matheusinho,matheusinho,Matheusinho,F,10,174,39,M,923853,EUR,901670400,F,30,30,True,,5.0,2.0,1.0,1.0,2.0,3.0,,2.0,1.0,45.0,16.0,6.5,8.0,0.0981,0.0,8.86e-06,1,,,,6.0,2.0,,,,,,,3.0,3.0,1.0,,,,1.0,,1.0,,1.0,,2.0,,1.0,,,,,,,,1.0,
11067379,away,Goiás,Bruno Santos,bruno-santos,B. Santos,D,31,183,53,M,592568,EUR,729043200,D,13,13,True,,11.0,10.0,1.0,1.0,9.0,9.0,1.0,2.0,5.0,28.0,30.0,7.0,6.0,0.0,0.0,0.144746,0,Bruno,Santos,1.0,3.0,,,1.0,3.0,1.0,,1.0,5.0,,,,,,,1.0,1.0,,3.0,2.0,1.0,,,,,,,,,,,
11067379,away,Goiás,Lucas Emmanuel,emmanuel-lucas,L. Emmanuel,F,79,185,14,M,1106773,EUR,991785600,F,79,79,True,,4.0,2.0,,,,,2.0,4.0,1.0,28.0,8.0,6.6,3.0,0.0,0.0,0.00084955,0,,,2.0,3.0,,,,,1.0,,2.0,3.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
11067379,away,Goiás,Dodô,dodo,Dodô,M,10,170,230,M,1018871,EUR,992563200,M,95,95,True,,10.0,7.0,1.0,,3.0,6.0,5.0,5.0,2.0,15.0,16.0,6.4,5.0,0.0308,0.0,0.0116159,1,Dodô,,,2.0,1.0,,,1.0,,,,1.0,2.0,1.0,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,
11067379,away,Goiás,Alesson,alesson,Alesson,F,77,173,437,M,871015,EUR,919123200,F,27,27,True,,2.0,2.0,,,,,2.0,2.0,,15.0,8.0,6.5,4.0,0.0,0.0,0.000733,0,,,1.0,3.0,,,,,,,,,,,,,,1.0,2.0,,,,,2.0,,,,,,,,,,2.0,
11067379,away,Goiás,Marcelo Rangel,marcelo-rangel,M. Rangel,G,88,186,371,M,870902,EUR,579830400,G,88,88,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067379,away,Goiás,Hugo,hugo,Hugo,D,,179,3173,M,1017827,EUR,872812800,D,66,66,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067379,away,Goiás,Sidimar,sidimar,Sidimar,D,4,185,39,M,312072,EUR,710640000,D,4,4,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067379,away,Goiás,Edu,edu,Edu,D,43,188,302,M,989715,EUR,961113600,D,43,43,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
