match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,player_sofascoreId,captain,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_totalContest,stat_interceptionWon,stat_fouls,stat_keyPass,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_wasFouled,stat_totalOffside,stat_bigChanceCreated,stat_lastManTackle,stat_clearanceOffLine
13473348,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,23.0,20.0,8.0,5.0,0.0,19.0,20.0,1.0,3.0,2.0,10.0,1.0,2.0,4.0,2.0,90.0,37.0,7.3,3.0,0.00028797,0,0.5779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473348,home,Fluminense,Guga,,,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,False,25.0,16.0,3.0,,0.0,7.0,9.0,9.0,16.0,3.0,1.0,,,,,53.0,46.0,7.1,11.0,0.0051188,0,,1.0,2.0,4.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13473348,home,Fluminense,Thiago Silva,,,thiago-silva,T. Silva,D,3,181,42324,M,33541,EUR,464659200,D,3,3,False,57.0,53.0,4.0,3.0,0.0,46.0,48.0,7.0,9.0,6.0,,,,,,90.0,69.0,7.4,5.0,0.00286903,3,,,,3.0,,,,ThiagoSilva,True,3.0,2.0,1.0,2.0,1.0,0.0937,,,,,,,,,,,,,,,,,,
13473348,home,Fluminense,Juan Freytes,,,juan-freytes,J. Freytes,D,22,182,1341,M,962187,EUR,947548800,D,22,22,False,59.0,52.0,11.0,4.0,0.0,43.0,47.0,9.0,12.0,9.0,1.0,,,,,90.0,72.0,7.0,7.0,0.00230526,2,,2.0,2.0,2.0,,,,,,2.0,,1.0,1.0,,0.0694,1.0,0.245,,,,,,,,,,,,,,,,
13473348,home,Fluminense,Renê,,,rene,Renê,D,6,174,1464,M,243113,EUR,716428800,D,6,6,False,35.0,28.0,4.0,1.0,0.0,14.0,15.0,14.0,20.0,5.0,5.0,,,,,90.0,55.0,6.8,12.0,0.0574902,0,,4.0,9.0,1.0,2.0,,,,,1.0,,,1.0,1.0,,,,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,
13473348,home,Fluminense,Hércules,,,hercules,Hércules,M,35,178,3079,M,1104068,EUR,972000000,M,35,35,False,40.0,31.0,4.0,1.0,0.0,20.0,24.0,11.0,16.0,,7.0,,,,,88.0,55.0,6.9,13.0,0.0311121,1,,,5.0,9.0,1.0,5.0,3.0,,,3.0,,1.0,1.0,1.0,0.1793,,0.694,1.0,,1.0,,3.0,,1.0,1.0,1.0,1.0,,,,,,
13473348,home,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,34.0,31.0,1.0,1.0,0.0,22.0,24.0,9.0,10.0,1.0,5.0,,,,,90.0,49.0,7.5,6.0,0.00454484,1,,1.0,5.0,6.0,1.0,2.0,2.0,,,,,1.0,1.0,,0.3835,,0.3947,,,3.0,1.0,,,2.0,2.0,,,1.0,2.0,1.0,,,
13473348,home,Fluminense,Jhon Arias,,,jhon-arias,J. Arias,M,21,170,30718,M,844096,EUR,874800000,M,21,21,False,34.0,29.0,1.0,1.0,0.0,11.0,12.0,18.0,22.0,,5.0,,,,,90.0,76.0,7.2,23.0,0.209411,1,,3.0,18.0,15.0,1.0,2.0,2.0,jhonariasa,,1.0,,,,1.0,0.032,1.0,,9.0,5.0,14.0,,1.0,4.0,8.0,9.0,,,,3.0,,1.0,,
13473348,home,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,False,19.0,17.0,,,0.0,7.0,7.0,10.0,12.0,,3.0,,,,,68.0,29.0,7.5,5.0,0.0153682,2,,1.0,5.0,3.0,1.0,1.0,1.0,,,,1.0,1.0,,,0.9014,,0.9948,,,2.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,
13473348,home,Fluminense,Agustín Canobbio,,,agustin-canobbio,A. Canobbio,M,17,175,3082,M,846413,EUR,907200000,M,17,17,False,16.0,16.0,1.0,1.0,1.0,5.0,5.0,11.0,11.0,1.0,1.0,,,,,68.0,34.0,6.7,9.0,0.0450865,3,,,10.0,3.0,2.0,1.0,1.0,,,,2.0,,,2.0,0.3762,1.0,,2.0,,2.0,,3.0,1.0,3.0,,1.0,,,2.0,,1.0,,
13473348,home,Fluminense,Germán Cano,,,german-cano,G. Cano,F,14,176,8244,M,33238,EUR,568080000,F,14,14,False,14.0,10.0,2.0,2.0,0.0,2.0,4.0,8.0,10.0,1.0,,,,,,68.0,21.0,6.8,7.0,0.188462,0,,1.0,4.0,,,,,germancano14,,,,,,1.0,,,,,,,,1.0,1.0,2.0,,,,,,,1.0,,
13473348,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,True,19.0,19.0,,,0.0,10.0,10.0,9.0,9.0,2.0,,,,,,37.0,33.0,6.8,2.0,0.0783095,0,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,
13473348,home,Fluminense,Keno,,,keno,Keno,M,11,174,1898,M,787607,EUR,621388800,F,11,11,True,7.0,5.0,1.0,1.0,0.0,1.0,2.0,4.0,5.0,1.0,4.0,,,,,22.0,17.0,7.1,3.0,0.0107424,1,,,2.0,7.0,1.0,1.0,,,,1.0,1.0,,,1.0,0.0455,,,,,2.0,,1.0,1.0,,2.0,,,,3.0,,,,
13473348,home,Fluminense,Ganso,,,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,,1.0,,,,,22.0,9.0,6.5,1.0,0.00095931,1,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,0.0275,,,,,,,,,,,,,,1.0,,,,
13473348,home,Fluminense,Everaldo,,,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,True,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,,,,,,,22.0,12.0,6.3,5.0,0.00059385,0,,,5.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,3.0,,2.0,,,,,,,,,
13473348,home,Fluminense,Facundo Bernal,,,bernal-facundo,F. Bernal,M,5,187,1705,M,1177404,EUR,1061424000,M,5,5,True,6.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,5.0,,,,,,,8.0,6.0,6.7,2.0,0.0123696,0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13473348,home,Fluminense,Vitor Eudes,,,vitor-eudes,Vitor Eudes,G,98,195,588,M,927666,EUR,908928000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473348,home,Fluminense,Manoel,,,manoel,Manoel,D,26,182,614,M,84845,EUR,635990400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473348,home,Fluminense,Thiago Santos,,,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473348,home,Fluminense,Ignácio,,,ignacio,Ignácio,D,4,192,1704,M,958382,EUR,849398400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473348,home,Fluminense,Rubén Lezcano,,,ruben-lezcano,R. Lezcano,M,18,175,1157,M,1393308,EUR,1076284800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473348,home,Fluminense,Nonato,,,nonato,Nonato,M,16,174,1213,M,922566,EUR,888883200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473348,home,Fluminense,Kevin Serna,,,serna-kevin,K. Serna,M,90,181,3425,M,981374,EUR,882748800,F,90,90,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473348,away,Red Bull Bragantino,Cleiton,,,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,False,25.0,22.0,8.0,6.0,0.0,19.0,21.0,3.0,4.0,,,,2.0,2.0,,90.0,27.0,6.5,3.0,0.00068621,0,0.3286,,1.0,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
13473348,away,Red Bull Bragantino,José Andrés Hurtado,,,andres-hurtado,J. A. Hurtado,D,34,178,537,M,987589,EUR,1009065600,D,34,34,False,49.0,42.0,3.0,1.0,0.0,23.0,24.0,19.0,25.0,2.0,3.0,,,,,90.0,64.0,6.9,9.0,0.01388,0,,,3.0,8.0,,2.0,2.0,,,2.0,,,,,,,,2.0,,2.0,1.0,3.0,,,2.0,,,,2.0,,,,
13473348,away,Red Bull Bragantino,Pedro Henrique,,,pedro-henrique,P. Henrique,D,14,188,417,M,551774,EUR,812592000,D,14,14,False,52.0,49.0,7.0,5.0,0.0,42.0,42.0,7.0,10.0,4.0,3.0,,,,,90.0,66.0,7.1,4.0,0.00457524,0,,,2.0,6.0,1.0,3.0,2.0,,,2.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,
13473348,away,Red Bull Bragantino,Guzmán Rodríguez,,,guzman-rodriguez,G. Rodríguez,D,2,185,481,M,997239,EUR,949968000,D,2,2,False,60.0,49.0,9.0,3.0,0.0,39.0,44.0,10.0,16.0,4.0,3.0,,,,,90.0,75.0,7.2,13.0,0.0151863,0,,,2.0,3.0,2.0,3.0,2.0,,,,,,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,1.0
