match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_outfielderBlock,stat_challengeLost,stat_dispossessed,player_firstName,player_lastName,stat_blockedScoringAttempt,captain,stat_totalContest,stat_wonContest,stat_goals,stat_totalOffside,stat_shotOffTarget,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_bigChanceCreated
12437741,home,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184.0,563,M,369004,EUR,839721600,G,1,1,False,29.0,16.0,23.0,10.0,0.0,6.0,6.0,10.0,23.0,2.0,4.0,1.0,1.0,2.0,90.0,33.0,6.8,13.0,0.0140971,1.0,0,0.4895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437741,home,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182.0,1025,M,896073,EUR,824860800,D,14,14,False,22.0,7.0,5.0,,1.0,2.0,5.0,6.0,19.0,1.0,,,,,90.0,45.0,7.2,23.0,0.0181187,1.0,1,,2.0,1.0,2.0,4.0,4.0,8.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0308,0.1647,,,,,,,,,,,,,,,,,,
12437741,home,Deportivo Alavés,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188.0,4060,M,1101232,EUR,921024000,D,5,5,False,28.0,17.0,11.0,4.0,0.0,11.0,15.0,6.0,13.0,5.0,7.0,,,,90.0,41.0,6.8,13.0,0.00206854,,0,,,,,1.0,,2.0,,1.0,1.0,,1.0,,,,,abdel.abqar,1.0,,,,,,,,,,,,,,,,
12437741,home,Deportivo Alavés,Aleksandar Sedlar,aleksandar-sedlar,A. Sedlar,D,4,180.0,222,M,799195,EUR,692582400,D,4,4,False,24.0,19.0,6.0,3.0,0.0,11.0,11.0,8.0,13.0,,,,,,90.0,35.0,7.0,5.0,0.00326455,,0,,,,,,2.0,7.0,,1.0,5.0,3.0,,2.0,,,,,1.0,2.0,,,,,,,,,,,,,,,
12437741,home,Deportivo Alavés,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179.0,623,M,984789,EUR,966988800,D,3,3,False,20.0,15.0,5.0,2.0,0.0,5.0,6.0,10.0,17.0,2.0,4.0,,,,90.0,39.0,6.5,11.0,0.010428,,0,,3.0,,1.0,,5.0,3.0,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,
12437741,home,Deportivo Alavés,Joan Jordán,joan-jordan,J. Jordán,M,8,184.0,752,M,591750,EUR,773452800,M,24,24,False,38.0,28.0,12.0,5.0,0.0,13.0,15.0,15.0,28.0,2.0,2.0,,,,89.0,53.0,6.8,16.0,0.157055,2.0,1,,5.0,,,1.0,4.0,5.0,,,3.0,2.0,1.0,1.0,1.0,0.033,,,,3.0,,,,1.0,,,,,,,,,,,
12437741,home,Deportivo Alavés,Ander Guevara,ander-guevara,A. Guevara,M,6,180.0,265,M,891931,EUR,868233600,M,6,6,False,24.0,15.0,3.0,2.0,0.0,7.0,8.0,8.0,16.0,1.0,1.0,,,,71.0,27.0,6.4,10.0,0.00942437,,0,,,,,,3.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,True,1.0,,,,,,,,,
12437741,home,Deportivo Alavés,Carlos Vicente,vicente-carlos,C. Vicente,M,23,179.0,1926,M,1084399,EUR,924825600,M,7,7,False,12.0,10.0,,,0.0,7.0,7.0,4.0,7.0,,6.0,,,,90.0,29.0,7.3,8.0,0.157596,3.0,2,,2.0,1.0,1.0,,6.0,5.0,1.0,,1.0,,1.0,2.0,,0.1341,0.0786,,,1.0,,,,1.0,,6.0,2.0,1.0,1.0,,,,,,
12437741,home,Deportivo Alavés,Stoichkov,stoichkov,Stoichkov,F,22,178.0,370,M,566894,EUR,752457600,M,19,19,False,15.0,9.0,,,0.0,2.0,2.0,7.0,13.0,,5.0,,,,71.0,26.0,7.2,7.0,0.0850455,,2,,,,2.0,,4.0,5.0,1.0,,3.0,1.0,,2.0,,0.2819,0.1228,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,
12437741,home,Deportivo Alavés,Carlos Martín,carlos-martin,C. Martín,F,14,182.0,1239,M,1131581,EUR,1019433600,M,15,15,False,16.0,8.0,2.0,1.0,0.0,2.0,3.0,6.0,13.0,,2.0,,,,77.0,35.0,7.5,11.0,0.0084836,,1,,,,1.0,1.0,5.0,7.0,1.0,,3.0,2.0,1.0,3.0,2.0,0.5143,0.4001,,,1.0,,Carlos Martín,,,,1.0,,1.0,,,,,,,
