match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_accurateLongBalls,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_bigChanceCreated,player_sofascoreId,stat_clearanceOffLine,stat_totalOffside,stat_goalAssist,stat_bigChanceMissed,stat_goals,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_hitWoodwork
10385546,home,Leeds United,Illan Meslier,,,illan-meslier,I. Meslier,G,16,196,1694,M,906076,EUR,951955200,G,1,1,False,23.0,22.0,1.0,22.0,23.0,1.0,3.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,90.0,32.0,5.7,1.0,0.0,0.0,4.526e-05,0,-1.6926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385546,home,Leeds United,Luke Ayling,,,luke-ayling,L. Ayling,D,12,183,334,M,102624,EUR,683078400,D,2,2,False,44.0,25.0,5.0,12.0,15.0,3.0,6.0,4.0,11.0,,3.0,3.0,,,,,90.0,85.0,5.3,32.0,0.0502,0.0,0.201288,1,,True,14.0,34.0,5.0,1.0,2.0,12.0,6.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,
10385546,home,Leeds United,Robin Koch,,,robin-koch,R. Koch,D,4,190,1826,M,581302,EUR,837561600,D,5,5,False,62.0,47.0,15.0,26.0,29.0,5.0,9.0,7.0,10.0,,3.0,2.0,,,,,90.0,84.0,6.8,18.0,0.0423,0.0329,0.00791444,1,,,21.0,33.0,,,3.0,3.0,,,1.0,,1.0,2.0,,,6.0,1.0,1.0,1.0,,,,,,,,,,
10385546,home,Leeds United,Pascal Struijk,,,pascal-struijk,P. Struijk,D,5,190,1365,M,836675,EUR,934329600,D,21,21,False,48.0,42.0,4.0,32.0,33.0,1.0,4.0,2.0,5.0,,3.0,2.0,,,,,90.0,55.0,5.7,7.0,0.0318,0.2644,0.00431186,1,,,10.0,15.0,,,3.0,7.0,3.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
10385546,home,Leeds United,Junior Firpo,,,junior-firpo,J. Firpo,D,23,184,2241,M,914835,EUR,840672000,D,3,3,False,20.0,15.0,1.0,9.0,11.0,1.0,7.0,2.0,3.0,,5.0,3.0,1.0,,,,60.0,41.0,6.9,10.0,0.0,0.0,0.279084,0,,,6.0,9.0,,,3.0,5.0,1.0,,,,3.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,
10385546,home,Leeds United,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185,7292,M,881931,EUR,904262400,M,28,28,False,49.0,38.0,2.0,24.0,29.0,3.0,10.0,3.0,11.0,,6.0,2.0,1.0,,,,90.0,68.0,7.2,14.0,0.0,0.0,0.02351,0,,,14.0,20.0,,,1.0,9.0,4.0,1.0,,,4.0,2.0,3.0,,2.0,,,1.0,,west.mckennie,1.0,,,,,,,
10385546,home,Leeds United,Marc Roca,,,marc-roca,M. Roca,M,21,184,1491,M,847128,EUR,848966400,M,8,8,False,38.0,28.0,7.0,13.0,16.0,1.0,7.0,2.0,6.0,,5.0,1.0,,,,,90.0,53.0,6.2,14.0,0.0,0.0,0.0568298,0,,,17.0,24.0,2.0,2.0,,12.0,8.0,2.0,1.0,,,2.0,2.0,1.0,5.0,1.0,,,,,,,,,,,,
10385546,home,Leeds United,Jack Harrison,,,jack-harrison,J. Harrison,M,17,175,1145,M,829570,EUR,848448000,M,11,11,False,37.0,25.0,4.0,8.0,9.0,,5.0,1.0,7.0,,2.0,1.0,1.0,,,,90.0,59.0,5.9,21.0,0.0616,0.4576,0.0254755,1,,,17.0,31.0,3.0,,1.0,11.0,5.0,2.0,4.0,,1.0,2.0,1.0,1.0,,2.0,1.0,,,,,1.0,,,,,,
10385546,home,Leeds United,Brenden Aaronson,,,brenden-aaronson,B. Aaronson,M,11,178,2596,M,973431,EUR,972172800,M,7,7,False,18.0,13.0,1.0,2.0,5.0,,3.0,,3.0,,,,2.0,,,,60.0,34.0,6.5,10.0,0.36,0.5253,0.147798,1,,,15.0,18.0,5.0,4.0,1.0,6.0,2.0,3.0,1.0,,,1.0,,3.0,,1.0,1.0,,,,,,1.0,1.0,,,,
10385546,home,Leeds United,Luis Sinisterra,,,luis-sinisterra,L. Sinisterra,F,17,176,6576,M,836070,EUR,929577600,M,23,23,False,21.0,18.0,2.0,10.0,11.0,,,,6.0,,,,,,,,60.0,31.0,6.8,6.0,0.3116,0.0931,0.0172539,4,,,8.0,10.0,,,3.0,5.0,,1.0,,2.0,,2.0,1.0,1.0,1.0,,2.0,1.0,,Sinisterra29,,,,,,,,
