match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_lastManTackle,stat_bigChanceMissed,stat_goodHighClaim,stat_goalAssist,stat_goals
11913974,home,Excelsior,Noah Naujoks,,,noah-naujoks,N. Naujoks,M,10,183,202,M,1048487,EUR,1020297600,F,15,15,False,19.0,13.0,2.0,1.0,5.0,9.0,8.0,10.0,3.0,4.0,,,,,71.0,31.0,6.8,9.0,1,1.0,11.0,2.0,,,,,,1.0,4.0,,,4.0,,,2.0,1.0,2.0,,1.0,,,,,,,,,
11913974,home,Excelsior,Mimeirhel Benita,Mimeirhel Benita,,mimeirhel-benita,M. Benita,D,2,176,216,M,1130308,EUR,1069027200,D,22,22,True,73.0,67.0,12.0,9.0,50.0,53.0,17.0,20.0,6.0,5.0,,,,,85.0,93.0,7.1,10.0,0,3.0,5.0,7.0,,3.0,1.0,,3.0,1.0,3.0,,,1.0,,,,3.0,,2.0,,,,,,1.0,,,,
11913974,home,Excelsior,Lazaros Lamprou,Lazaros,Lamprou,lazaros-lamprou,L. Lamprou,M,7,177,177,M,823856,EUR,882403200,F,7,7,True,6.0,3.0,,,3.0,5.0,,1.0,,2.0,,,,,19.0,13.0,6.6,3.0,3,1.0,,3.0,,,,,,1.0,,2.0,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,
11913974,home,Excelsior,Troy Parrott,,,troy-parrott,T. Parrott,F,9,185,10472,M,966555,EUR,1012780800,F,9,9,True,9.0,8.0,2.0,2.0,2.0,2.0,6.0,7.0,,2.0,,,,,19.0,13.0,6.6,4.0,0,,3.0,1.0,,,,,2.0,,1.0,,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,
11913974,home,Excelsior,Mike van Duinen,Mike,van Duinen,mike-van-duinen,M. v. Duinen,F,29,183,41,M,150494,EUR,689385600,F,29,29,True,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,10.0,3.0,6.8,,1,,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
11913974,home,Excelsior,Stijn van Gassel,,,stijn-van-gassel,S. van Gassel,G,1,185,168,M,367118,EUR,845596800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913974,home,Excelsior,Pascal Kuiper,Pascal Kuiper,,pascal-kuiper,P. Kuiper,G,30,194,39,M,1067956,EUR,1079481600,G,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913974,home,Excelsior,Kik Pierie,,,kik-pierie,K. Pierie,D,,182,163,M,843762,EUR,964051200,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913974,home,Excelsior,Ian Smeulers,,,ian-smeulers,I. Smeulers,D,,174,14,M,856742,EUR,947635200,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913974,home,Excelsior,Casper Widell,,,widell-casper,C. Widell,D,4,192,136,M,1031721,EUR,1052092800,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913974,home,Excelsior,Derensili Sanches Fernandes,,,derensili-sanches-fernandes,D. S. Fernandes,M,30,176,147,M,1046142,EUR,991008000,F,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913974,home,Excelsior,Cedric Hatenboer,Cedric Hatenboer,,hatenboer-cedric,C. Hatenboer,M,23,184,238,M,1638564,EUR,1111190400,M,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913974,away,FC Groningen,Hidde Jurjus,,,hidde-jurjus,H. Jurjus,G,21,187,69,M,339941,EUR,760752000,G,21,21,False,37.0,13.0,28.0,4.0,10.0,13.0,3.0,24.0,,14.0,5.0,6.0,,,90.0,48.0,8.0,24.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
11913974,away,FC Groningen,Leandro Bacuna,,,leandro-bacuna,L. Bacuna,D,8,187,435,M,74545,EUR,682732800,D,8,8,False,34.0,29.0,3.0,2.0,17.0,17.0,12.0,21.0,1.0,6.0,,,,,90.0,55.0,7.3,14.0,0,1.0,4.0,5.0,1.0,3.0,4.0,1.0,,,1.0,,,1.0,4.0,,,1.0,1.0,,,True,,,1.0,,,,,
11913974,away,FC Groningen,Marco Rente,,,marco-rente,M. Rente,D,5,185,163,M,827103,EUR,856828800,D,5,5,False,46.0,37.0,11.0,7.0,26.0,31.0,11.0,17.0,5.0,5.0,,,,,90.0,64.0,7.6,12.0,0,1.0,2.0,7.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,,,,2.0,,,,,,,,,,,,,,,
11913974,away,FC Groningen,Nick Bakker,,,nick-bakker,N. Bakker,D,15,189,26,M,182225,EUR,711676800,D,15,15,False,32.0,25.0,8.0,5.0,15.0,18.0,10.0,14.0,8.0,,,,,,90.0,46.0,7.5,8.0,0,2.0,2.0,5.0,,1.0,3.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
11913974,away,FC Groningen,Wouter Prins,,,wouter-prins,W. Prins,D,2,173,77,M,1481249,EUR,1076025600,D,50,50,False,25.0,16.0,4.0,3.0,10.0,12.0,7.0,21.0,6.0,6.0,,,,,90.0,60.0,7.3,27.0,1,2.0,3.0,6.0,,,2.0,1.0,,1.0,,1.0,,2.0,8.0,1.0,,2.0,1.0,1.0,,,,,,,,,,
11913974,away,FC Groningen,Jorg Schreuders,Jorg Schreuders,,jorg-schreuders,J. Schreuders,M,14,177,235,M,1424404,EUR,1094688000,M,14,14,False,19.0,12.0,4.0,1.0,2.0,4.0,10.0,15.0,2.0,1.0,,,,,90.0,33.0,7.1,8.0,0,1.0,5.0,7.0,,,4.0,1.0,1.0,2.0,2.0,,1.0,3.0,,,,,,,,,,,,,,,,
11913974,away,FC Groningen,Joey Pelupessy,,,joey-pelupessy,J. Pelupessy,M,6,182,5610,M,235404,EUR,737424000,M,4,4,False,28.0,23.0,3.0,3.0,11.0,13.0,12.0,15.0,,,,,,,90.0,34.0,6.9,5.0,2,2.0,1.0,5.0,,,2.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,
11913974,away,FC Groningen,Johan Hove,,,johan-hove,J. Hove,M,8,177,335,M,839953,EUR,968284800,M,7,7,False,43.0,34.0,5.0,3.0,13.0,14.0,21.0,30.0,4.0,6.0,,,,,90.0,59.0,7.1,14.0,0,2.0,3.0,6.0,,1.0,3.0,,3.0,2.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,,
11913974,away,FC Groningen,Luciano Valente,Luciano Valente,,luciano-valente,L. Valente,M,10,189,1459,M,1121400,EUR,1065225600,M,40,40,False,25.0,21.0,2.0,1.0,9.0,9.0,12.0,19.0,1.0,11.0,,,,,90.0,42.0,7.1,14.0,1,2.0,9.0,3.0,1.0,,1.0,1.0,2.0,,4.0,1.0,,,3.0,,1.0,3.0,2.0,,,,,,1.0,,,,1.0,
11913974,away,FC Groningen,Thom van Bergen,Thom van Bergen,,thom-van-bergen,T. v. Bergen,F,26,180,457,M,1413536,EUR,1073347200,F,25,25,False,14.0,8.0,,,4.0,5.0,4.0,9.0,,3.0,,,,,90.0,27.0,6.5,15.0,0,1.0,16.0,2.0,2.0,,1.0,,5.0,,7.0,,,3.0,,,2.0,2.0,1.0,,,,,,,,,,1.0,
11913974,away,FC Groningen,Romano Postema,,,romano-postema,R. Postema,F,9,175,257,M,992569,EUR,1013040000,F,29,29,False,19.0,10.0,,,4.0,4.0,6.0,15.0,2.0,4.0,,,,,90.0,36.0,8.3,12.0,5,3.0,5.0,4.0,2.0,,,,2.0,1.0,2.0,,1.0,1.0,,,,,,,3.0,,2.0,,,,1.0,,,2.0
11913974,away,FC Groningen,Jasper Meijster,Jasper Meijster,,jasper-meijster,J. Meijster,G,21,188,47,M,1195755,EUR,1104710400,G,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913974,away,FC Groningen,Dirk Baron,Dirk Baron,,dirk-baron,D. Baron,G,24,191,47,M,1191214,EUR,1029456000,G,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913974,away,FC Groningen,Thijmen Blokzijl,Thijmen Blokzijl,,thijmen-blokzijl,T. Blokzijl,D,3,181,298,M,1121401,EUR,1109289600,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913974,away,FC Groningen,Daniël Beukers,,,daniel-beukers,D. Beukers,D,22,181,72,M,1405740,EUR,1075248000,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913974,away,FC Groningen,Maxim Mariani,Maxim,Mariani,mariani-maxim,M. Mariani,D,14,185,45,M,1446119,EUR,1099440000,D,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913974,away,FC Groningen,Kian Slor,,,slor-kian,K. Slor,M,38,181,36,M,1015875,EUR,1016841600,F,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913974,away,FC Groningen,Tika de Jonge,Tika de Jonge,,tika-de-jonge,T. d. Jonge,M,8,182,103,M,1121402,EUR,1047340800,F,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913974,away,FC Groningen,Kristian Stromland Lien,,,lien-kristian-stromland,K. S. Lien,F,19,188,137,M,981284,EUR,1001808000,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913974,away,FC Groningen,Fofin Turay,,,turay-fofin,F. Turay,F,24,178,65,M,1481251,EUR,1086566400,F,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913974,away,FC Groningen,Noam Emeran,Noam Emeran,,noam-emeran,N. Emeran,F,23,179,445,M,1069509,EUR,1032825600,F,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
