match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_aerialLost,stat_dispossessed,stat_totalClearance,stat_keyPass,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goalAssist,stat_hitWoodwork,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_errorLeadToAGoal,stat_ownGoals
11352405,home,Manchester City,Ederson,ederson,Ederson,G,31,188,48699,M,Ederson93,254491,EUR,745545600,G,31,31,False,41.0,36.0,18.0,13.0,33.0,35.0,3.0,6.0,4.0,1.0,1.0,90.0,47.0,6.2,5.0,0.00125181,0,-1.8158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352405,home,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26779,M,KyleWalker2,44614,EUR,643852800,D,2,2,False,70.0,66.0,8.0,7.0,38.0,41.0,28.0,29.0,4.0,,,90.0,84.0,6.9,4.0,0.0403898,0,,,,True,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11352405,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,False,64.0,61.0,5.0,3.0,40.0,41.0,21.0,23.0,8.0,,,90.0,76.0,6.6,4.0,0.0228559,0,,,,,2.0,2.0,,,1.0,2.0,,,,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
11352405,home,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,54.0,48.0,4.0,1.0,15.0,19.0,34.0,39.0,1.0,,,87.0,76.0,6.8,11.0,0.0476306,1,,,,,2.0,3.0,1.0,1.0,3.0,,,2.0,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,0.0206,,,,,,,,,,,,,,
11352405,home,Manchester City,Rodri,rodri,Rodri,M,16,191,88553,M,Rodri,827606,EUR,835401600,M,16,16,False,74.0,69.0,11.0,9.0,28.0,28.0,41.0,47.0,9.0,,,90.0,90.0,7.5,9.0,0.163045,2,,,,,3.0,4.0,,,4.0,2.0,2.0,2.0,,,1.0,,,1.0,,2.0,1.0,1.0,,0.2092,1.0,1.0,1.0,,,,,,,,,,,
11352405,home,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22699,M,manuel_akanji,383560,EUR,806112000,M,25,25,False,59.0,52.0,7.0,4.0,27.0,27.0,25.0,32.0,6.0,,,90.0,64.0,6.8,7.0,0.0117467,1,,,,,2.0,3.0,,,,,,,,2.0,,3.0,,,,3.0,1.0,,,0.209,,,,,,,,,,,,,,
11352405,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,F,47,47,False,37.0,30.0,3.0,2.0,12.0,12.0,18.0,27.0,4.0,,,73.0,51.0,7.5,12.0,0.0135553,2,,,,,1.0,3.0,,,1.0,,,,,,,1.0,1.0,2.0,,1.0,,2.0,2.0,0.6243,,1.0,,1.0,1.0,1.0,0.9249,,,,,,,
11352405,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,False,62.0,49.0,4.0,3.0,14.0,17.0,35.0,51.0,3.0,,,90.0,95.0,7.5,28.0,0.393934,1,,,,,9.0,5.0,4.0,1.0,2.0,2.0,1.0,3.0,,,1.0,1.0,3.0,6.0,,,,2.0,2.0,0.0594,,,,2.0,1.0,,0.4252,1.0,,,,,,
11352405,home,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,M,19,19,False,34.0,26.0,1.0,,3.0,4.0,26.0,38.0,7.0,,,87.0,52.0,8.1,17.0,1.02836,1,,,,,2.0,1.0,1.0,1.0,,,,1.0,,,1.0,,7.0,8.0,3.0,,1.0,3.0,,0.0402,,,,,,,,1.0,1.0,1.0,,,,
11352405,home,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,Dokss,934386,EUR,1022457600,F,11,11,False,31.0,26.0,1.0,1.0,4.0,4.0,22.0,27.0,1.0,,,52.0,41.0,7.2,9.0,0.0330461,3,,,,,4.0,2.0,2.0,1.0,,,,2.0,1.0,,,,,,,,1.0,3.0,1.0,0.211,,1.0,,1.0,1.0,,0.0921,,,1.0,,,,
