match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalTackle,stat_wasFouled,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_shotOffTarget,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_shotValueNormalized,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_dispossessed,stat_totalOffside,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_goodHighClaim,stat_hitWoodwork,stat_blockedScoringAttempt,stat_goals
14024006,home,Brentford,Igor Thiago,,,igor-thiago,I. Thiago,F,9,191.0,31375,M,,1016907,EUR,993513600,F,9,9,False,19.0,14.0,,,0.0,4.0,5.0,10.0,14.0,4.0,,,,4.0,,,,,90.0,29.0,7.1,9.0,0.505588,40.774287532388,8.0,-10.177069740657,0.0,,2,,0.66,0.29,-0.02,,,1.0,,4.0,3.0,7.0,2.0,,2.0,0.3038,,,-0.57,,,1.0,3.0,1.0,,1.0,1.0,,,,,1.0,,,,,,
14024006,home,Brentford,Nathan Collins,,,nathan-collins,N. Collins,D,22,193.0,1558,M,,958916,EUR,988588800,D,22,22,True,49.0,38.0,6.0,3.0,0.0,25.0,29.0,13.0,20.0,1.0,,,3.0,2.0,,,,,46.0,57.0,5.7,12.0,0.14694,153.61639113352,18.0,44.509759546289,1.0,,1,,-0.1,0.05,-0.55,,,,,1.0,1.0,1.0,1.0,,,0.0801,20.276644009272,26.550962995718,-0.32,,,,1.0,,,,1.0,,,,,,1.0,,,,,
14024006,home,Brentford,Kevin Schade,,,kevin-schade,K. Schade,M,7,183.0,3200,M,,1006387,EUR,1006819200,M,7,7,True,12.0,10.0,,,0.0,4.0,4.0,6.0,8.0,5.0,3.0,1.0,,2.0,,,,,45.0,25.0,6.7,8.0,0.0643983,70.902349007821,8.0,16.406354770983,1.0,,0,,0.25,0.12,0.17,,2.0,1.0,1.0,3.0,1.0,9.0,,2.0,2.0,,11.665288353842,13.108992676785,,,,,1.0,2.0,,,,,,,,,,,,,,
14024006,home,Brentford,Yehor Yarmolyuk,,,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180.0,2566,M,,1031258,EUR,1078099200,M,18,18,True,42.0,39.0,3.0,2.0,0.0,21.0,22.0,18.0,20.0,,1.0,,,3.0,,,,,45.0,48.0,6.7,6.0,0.0399427,66.793761666182,11.0,21.193707527701,0.0,,0,,0.34,0.05,-0.09,,,,2.0,1.0,,5.0,,,1.0,,,,,1.0,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,
14024006,home,Brentford,Mikkel Damsgaard,,,damsgaard-mikkel,M. Damsgaard,M,24,180.0,3591,M,,907072,EUR,962582400,M,24,24,True,16.0,13.0,1.0,,0.0,4.0,4.0,9.0,12.0,2.0,,,,1.0,,,,,23.0,22.0,7.0,4.0,0.00620102,65.957840172192,8.0,52.657628262773,1.0,,1,,-0.02,0.16,0.16,,1.0,1.0,1.0,2.0,,3.0,,1.0,1.0,0.305,13.671462589964,20.493479963149,0.15,,,,,,,,,,1.0,0.4842,,1.0,,,,,,
14024006,home,Brentford,Romelle Donovan,,,donovan-romelle,R. Donovan,F,45,171.0,286,M,,1586020,EUR,1164844800,M,45,45,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,1.0,1.0,,,,,,,9.0,6.0,6.6,3.0,0.00087417,23.416012685531,2.0,1.5492052394329,1.0,,0,,0.02,0.04,0.0,,,,2.0,,,1.0,,,,,10.929690553242,12.833171431879,,,,,,1.0,,,,,,,,,,,,,,
14024006,home,Brentford,Hákon Rafn Valdimarsson,,,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195.0,501,M,,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14024006,home,Brentford,Ethan Pinnock,,,ethan-pinnock,E. Pinnock,D,5,194.0,1056,M,,855864,EUR,738633600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14024006,home,Brentford,Reiss Nelson,,,reiss-nelson,R. Nelson,M,11,175.0,4846,M,reissnelson,826139,EUR,944784000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14024006,home,Brentford,Kaye Furo,,,kaye-iyowuna-furo,K. I. Furo,F,47,190.0,722,M,,1403098,EUR,1170720000,F,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14024006,away,Brighton & Hove Albion,Bart Verbruggen,,,bart-verbruggen,B. Verbruggen,G,1,193.0,4215,M,,994363,EUR,1029628800,G,1,1,False,43.0,27.0,24.0,8.0,0.0,20.0,20.0,7.0,23.0,1.0,,,2.0,11.0,1.0,4.0,2.0,2.0,90.0,54.0,8.1,17.0,0.0103982,38.705027662625,8.0,14.154936470498,0.0,0.5685,0,0.5659,0.31,0.01,0.13,0.46,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,
14024006,away,Brighton & Hove Albion,Mats Wieffer,,,mats-wieffer,M. Wieffer,M,27,188.0,2173,M,,959628,EUR,942710400,D,27,27,False,27.0,22.0,2.0,1.0,0.0,8.0,9.0,14.0,18.0,5.0,,,3.0,3.0,,,,,65.0,40.0,6.6,7.0,0.0255477,57.603841952857,7.0,12.240355604615,0.0,,0,,-0.09,0.01,-0.06,,2.0,1.0,,3.0,2.0,5.0,,2.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
14024006,away,Brighton & Hove Albion,Jan Paul van Hecke,,,jan-paul-van-hecke,J. P. van Hecke,D,6,189.0,3187,M,,962012,EUR,960422400,D,6,6,False,50.0,41.0,8.0,3.0,0.0,25.0,26.0,16.0,24.0,5.0,,,6.0,4.0,,,,,90.0,65.0,7.4,11.0,0.00978409,201.59712533891,18.0,115.60304282326,1.0,,0,,0.34,0.12,0.25,,,1.0,1.0,2.0,4.0,3.0,,,,,25.435293661348,27.104894041483,,1.0,,4.0,1.0,,,,,,,,,,,,,,,
14024006,away,Brighton & Hove Albion,Lewis Dunk,,,lewis-dunk,L. Dunk,D,5,190.0,1907,M,,115365,EUR,690681600,D,5,5,False,39.0,33.0,4.0,1.0,0.0,23.0,25.0,10.0,14.0,3.0,,,5.0,2.0,,,,,90.0,49.0,7.3,6.0,0.00325813,57.070656514857,8.0,0.3551856757942,1.0,,1,,0.04,0.06,0.66,,1.0,,,3.0,2.0,4.0,,,1.0,0.0537,11.451292739828,18.588480303672,0.01,,,1.0,,,,,,,1.0,0.0793,True,,,,,,,
14024006,away,Brighton & Hove Albion,Ferdi Kadıoğlu,,,ferdi-kadioglu,F. Kadıoğlu,D,24,174.0,20994,M,ferdikadioglu,825844,EUR,939254400,D,24,24,False,25.0,21.0,2.0,,0.0,7.0,9.0,14.0,16.0,2.0,1.0,,3.0,7.0,,,,,90.0,44.0,6.6,9.0,0.0311963,77.756035376744,8.0,52.961284654003,1.0,,1,,-0.16,0.12,0.16,,1.0,,2.0,,1.0,3.0,1.0,1.0,1.0,0.0211,24.380306185993,30.733721561178,-0.07,,,2.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,
14024006,away,Brighton & Hove Albion,Jack Hinshelwood,Jack Hinshelwood,,jack-hinshelwood,J. Hinshelwood,D,13,182.0,1558,M,,1142315,EUR,1113177600,M,13,13,False,26.0,19.0,2.0,,0.0,5.0,6.0,14.0,20.0,3.0,,,1.0,2.0,,,,,90.0,38.0,6.2,11.0,0.0178405,61.633229012729,8.0,23.667641702916,1.0,,3,,-0.3,0.2,-0.04,,1.0,2.0,,2.0,,6.0,1.0,1.0,2.0,0.0747,12.168131332172,14.782966414086,-0.17,2.0,,,3.0,1.0,1.0,1.0,1.0,,1.0,0.0349,,,,,,,1.0,
14024006,away,Brighton & Hove Albion,James Milner,,,james-milner,J. Milner,M,20,175.0,3348,M,,791,EUR,505180800,M,20,20,False,60.0,51.0,6.0,3.0,0.0,20.0,23.0,31.0,37.0,4.0,,,2.0,5.0,,,,,89.0,70.0,7.2,11.0,0.0194818,129.81087158834,17.0,75.394154131955,1.0,,1,,0.18,0.16,0.24,,2.0,,3.0,1.0,2.0,1.0,1.0,2.0,,0.0391,21.771655491191,22.012690907747,-0.13,,,,,,,,,1.0,,,,,,,,,,
14024006,away,Brighton & Hove Albion,Pascal Groß,,,pascal-gross,P. Groß,M,30,181.0,4700,M,pascalgross65,48480,EUR,676944000,M,30,30,False,48.0,36.0,8.0,2.0,0.0,14.0,16.0,22.0,32.0,3.0,1.0,,,1.0,,,,,90.0,60.0,6.5,18.0,0.0756809,62.900716171768,10.0,4.9746868558333,0.0,,1,,0.07,-0.06,-0.01,,1.0,1.0,5.0,1.0,1.0,3.0,,1.0,1.0,0.1026,,,-0.16,,,,1.0,,,,2.0,1.0,1.0,0.0568,,,,,,,,
14024006,away,Brighton & Hove Albion,Diego Gómez,Diego Gomez,,diego-gomez,D. Gómez,M,25,185.0,11191,M,,1065588,EUR,1048723200,F,25,25,False,31.0,21.0,1.0,,0.0,5.0,7.0,16.0,24.0,10.0,1.0,1.0,1.0,5.0,,,,,76.0,49.0,7.4,14.0,0.00884349,69.243493898985,10.0,9.8028343512213,0.0,,1,,-0.03,0.05,0.19,,3.0,,,5.0,6.0,9.0,,1.0,3.0,0.1584,,,0.32,,,1.0,2.0,1.0,,,,,1.0,0.2453,,,,,,,,1.0
14024006,away,Brighton & Hove Albion,Danny Welbeck,,,danny-welbeck,D. Welbeck,F,18,185.0,4466,M,,33902,EUR,659577600,F,18,18,False,20.0,16.0,1.0,1.0,0.0,5.0,5.0,11.0,15.0,3.0,1.0,1.0,1.0,,,,,,90.0,30.0,7.5,6.0,0.0214414,36.097273221815,4.0,11.967616252594,1.0,,1,,-0.44,0.19,0.24,,,,,2.0,2.0,4.0,,,1.0,0.3156,7.710701005637,17.21761528203,0.51,,,,1.0,1.0,,,1.0,,1.0,0.4661,,,,,,,,1.0
14024006,away,Brighton & Hove Albion,Kaoru Mitoma,,,mitoma-kaoru,K. Mitoma,M,22,178.0,20697,M,KaoruM,936849,EUR,864086400,F,22,22,False,30.0,24.0,1.0,,0.0,5.0,7.0,19.0,23.0,5.0,1.0,1.0,1.0,2.0,,,,,90.0,46.0,6.8,11.0,0.0578492,182.44501767433,17.0,138.99229307962,6.0,,2,,-0.34,0.55,0.14,,1.0,1.0,2.0,,2.0,4.0,,,4.0,0.3482,22.487988977977,120.04692880015,-0.54,,,1.0,2.0,1.0,,,2.0,,2.0,0.5212,,1.0,,,,,,
14024006,away,Brighton & Hove Albion,Joël Veltman,,,joel-veltman,J. Veltman,D,34,184.0,1145,M,,219572,EUR,695433600,D,34,34,True,5.0,1.0,2.0,,0.0,,1.0,1.0,4.0,4.0,,,1.0,,,,,,25.0,16.0,6.8,7.0,0.00067404,,,,,,0,,-0.01,,-0.02,,1.0,1.0,,1.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14024006,away,Brighton & Hove Albion,Maxim De Cuyper,,,maxim-de-cuyper,M. De Cuyper,D,29,183.0,4478,M,,997152,EUR,977443200,D,29,29,True,4.0,,,,0.0,,1.0,,3.0,4.0,,,,1.0,,,,,14.0,7.0,6.9,4.0,,9.7602655229301,2.0,-5.1756484347192,0.0,,0,,-0.03,0.0,-0.01,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14024006,away,Brighton & Hove Albion,Carlos Baleba,,,baleba-carlos,C. Baleba,M,17,179.0,26183,M,carlos_baleba,1199043,EUR,1073088000,M,17,17,True,,,,,0.0,,,,,2.0,,,,,,,,,1.0,2.0,,,,,,,,,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14024006,away,Brighton & Hove Albion,Jason Steele,,,jason-steele,J. Steele,G,23,188.0,531,M,,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14024006,away,Brighton & Hove Albion,Olivier Boscagli,,,boscagli-olivier,O. Boscagli,D,21,181.0,1043,M,,788784,EUR,879811200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14024006,away,Brighton & Hove Albion,Georginio Rutter,,,rutter-georginio,G. Rutter,M,10,182.0,3505,M,,946695,EUR,1019260800,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14024006,away,Brighton & Hove Albion,Yankuba Minteh,,,minteh-yankuba,Y. Minteh,M,11,180.0,7041,M,minteh01,1400106,EUR,1090454400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14024006,away,Brighton & Hove Albion,Charalampos Kostoulas,Charalampos Kostoulas,,kostoulas-charalampos,C. Kostoulas,M,19,185.0,6073,M,,1416535,EUR,1180483200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14024006,away,Brighton & Hove Albion,Harry Howell,,,harry-howell,H. Howell,M,53,,689,M,,1627806,EUR,1208649600,M,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
