match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_wonTackle,stat_unsuccessfulTouch,stat_dispossessed,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_outfielderBlock,stat_bigChanceMissed,stat_errorLeadToAShot
12725034,home,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,16,190.0,9264,M,Muslera,28381,EUR,519264000,G,1,1,False,True,25.0,20.0,8.0,4.0,0.0,18.0,19.0,2.0,6.0,2.0,3.0,1.0,1.0,10.0,1.0,1.0,2.0,2.0,1.0,1.0,90.0,36.0,7.0,6.0,0.00118456,0,-0.3929,,,,,,,,,,,,,,,,,,,,,,,,,,
12725034,home,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185.0,4087,M,,138152,EUR,784425600,D,23,23,False,,51.0,45.0,2.0,,0.0,22.0,23.0,25.0,33.0,1.0,4.0,1.0,1.0,6.0,,,,,,,77.0,70.0,7.2,10.0,0.0626688,2,,5.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0538,1.0,,,,,,,,,,,,,,,
12725034,home,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187.0,12299,M,DAVINSON,566102,EUR,834537600,D,6,6,False,,61.0,54.0,3.0,3.0,0.0,25.0,26.0,29.0,35.0,4.0,6.0,,,2.0,1.0,,,,,,77.0,68.0,7.1,7.0,0.0113758,0,,,,2.0,,,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
12725034,home,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185.0,6104,M,abdulkerimbard1,178963,EUR,778896000,D,42,42,False,,81.0,70.0,10.0,7.0,0.0,38.0,40.0,32.0,41.0,7.0,9.0,,,5.0,,,,,,,90.0,95.0,7.1,13.0,0.0197975,1,,,,6.0,1.0,,2.0,1.0,2.0,1.0,0.0381,,5.0,,2.0,1.0,,,,,,,,,,,
12725034,home,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186.0,2127,M,,992912,EUR,885686400,D,18,18,False,,58.0,48.0,5.0,4.0,0.0,20.0,23.0,29.0,41.0,,5.0,6.0,3.0,8.0,,,,,,,90.0,97.0,6.8,21.0,0.0554144,3,,6.0,1.0,8.0,3.0,,,2.0,2.0,,0.0985,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,
12725034,home,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168.0,8760,M,ltorreira34,754794,EUR,823996800,M,34,34,False,,71.0,63.0,7.0,5.0,0.0,27.0,29.0,36.0,42.0,,4.0,1.0,,8.0,,,,,,,90.0,86.0,7.0,12.0,0.0389704,0,,,,6.0,,,,1.0,4.0,4.0,,,2.0,,3.0,2.0,1.0,,,,,,,,,,
12725034,home,Galatasaray,Gabriel Sara,gabriel-sara,G. Sara,M,8,178.0,11687,M,gabrielsara,913593,EUR,930355200,M,20,20,False,,48.0,40.0,2.0,2.0,0.0,11.0,12.0,30.0,43.0,,3.0,2.0,,7.0,,,,,,,90.0,69.0,6.9,18.0,0.0694357,2,,7.0,1.0,7.0,1.0,,,1.0,3.0,1.0,0.1147,1.0,1.0,1.0,1.0,,2.0,,,1.0,0.0683,,,,,,
12725034,home,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186.0,13210,M,barisalperyilmaz,904096,EUR,959040000,M,53,53,False,,30.0,24.0,1.0,,1.0,2.0,2.0,22.0,32.0,2.0,4.0,2.0,,2.0,1.0,,,,,,82.0,48.0,8.6,16.0,0.69381,5,,4.0,,5.0,1.0,1.0,,,1.0,1.0,0.3256,2.0,2.0,,,1.0,1.0,,,3.0,0.7631,1.0,1.0,,,,
12725034,home,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169.0,10127,M,driesmertens,32493,EUR,547257600,M,10,10,False,,28.0,20.0,2.0,1.0,1.0,4.0,5.0,19.0,30.0,,1.0,,,4.0,,,,,,,72.0,48.0,8.1,16.0,0.126593,5,,7.0,3.0,2.0,3.0,1.0,,1.0,1.0,,0.1789,5.0,,,1.0,1.0,2.0,,,1.0,0.0792,,,,,,
12725034,home,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173.0,9047,M,yunusakgun17,857738,EUR,962928000,M,11,11,False,,32.0,26.0,,,0.0,7.0,8.0,19.0,25.0,1.0,4.0,4.0,1.0,2.0,,,,,,,72.0,48.0,7.3,12.0,0.0506214,2,,1.0,,8.0,,1.0,,,2.0,1.0,0.3008,,1.0,1.0,2.0,,2.0,,,1.0,0.3666,,1.0,,,,
