match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalCross,stat_blockedScoringAttempt,stat_dispossessed,stat_lastManTackle,stat_unsuccessfulTouch,stat_outfielderBlock,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed
12709448,home,West Ham United,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9872,M,niclas.fuellkrug24,132645,EUR,729216000,F,11,11,False,11.0,7.0,,,0.0,1.0,1.0,6.0,10.0,4.0,5.0,,,1.0,,,,,,,74.0,16.0,7.0,6.0,2.0,2,,,7.0,9.0,,,,,,,2.0,,1.0,,,2.0,,,,1.0,,,1.0,,,
12709448,home,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2689,M,,829022,EUR,881798400,D,15,15,True,25.0,14.0,8.0,1.0,0.0,7.0,9.0,7.0,16.0,1.0,2.0,2.0,4.0,,,,,,,,45.0,31.0,6.6,12.0,1.0,1,,,,2.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
12709448,home,West Ham United,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185,3909,M,guiido_rodriguez,609752,EUR,766108800,M,24,24,True,19.0,15.0,2.0,2.0,0.0,8.0,9.0,7.0,10.0,,2.0,,1.0,1.0,,,,,,,30.0,23.0,6.6,5.0,,0,,,,3.0,2.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,
12709448,home,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,64753,M,Paqueta,839981,EUR,872640000,M,10,10,True,20.0,16.0,1.0,1.0,0.0,6.0,6.0,10.0,15.0,1.0,3.0,,4.0,,,,,,,,30.0,28.0,6.4,9.0,1.0,0,,,2.0,8.0,1.0,1.0,,,2.0,1.0,2.0,1.0,,2.0,,1.0,,,,,,,,,,
12709448,home,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2407,M,,155997,EUR,775872000,D,33,33,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,3.0,,1.0,,,,,,,,16.0,7.0,6.9,,,0,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,
12709448,home,West Ham United,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89502,M,Kudus,905163,EUR,965174400,M,14,14,True,6.0,6.0,,,1.0,4.0,4.0,2.0,4.0,1.0,3.0,,2.0,,,,,,,,16.0,15.0,6.9,5.0,1.0,1,,,,2.0,,2.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,,,
12709448,home,West Ham United,Wesley Foderingham,wesley-foderingham,W. Foderingham,G,25,185,330,M,,187861,EUR,663811200,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12709448,home,West Ham United,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4593,M,guilhermelira06,1464248,EUR,1139443200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,Luis Guilherme,,,,,,,,,,,,,,,,,,,,,,,,,
12709448,home,West Ham United,Andy Irving,andy-irving,A. Irving,M,18,186,453,M,,845464,EUR,958176000,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12709448,home,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180,3227,M,MichailAntonio,47772,EUR,638582400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12709448,away,Bournemouth,Neto,neto,Neto,G,22,190,5136,M,Neto_Murara,84844,EUR,616809600,G,1,1,False,27.0,19.0,13.0,5.0,0.0,16.0,18.0,3.0,9.0,,,1.0,8.0,,,2.0,3.0,1.0,,,90.0,35.0,6.9,8.0,,0,,,,,,,,,,,,,,,,,,True,,,,,,,,
12709448,away,Bournemouth,James Hill,james-hill,J. Hill,D,23,184,569,M,,1156586,EUR,1010620800,D,23,23,False,38.0,31.0,6.0,3.0,0.0,14.0,15.0,18.0,25.0,,4.0,3.0,3.0,,,,,,,,90.0,53.0,7.2,9.0,1.0,1,,,4.0,4.0,,1.0,1.0,,3.0,1.0,,2.0,,,,,2.0,,1.0,,,1.0,,,,
12709448,away,Bournemouth,Dean Huijsen,dean-huijsen,D. Huijsen,D,24,195,161561,M,deanhuijsen,1176744,EUR,1113436800,D,2,2,False,55.0,49.0,8.0,3.0,0.0,33.0,34.0,16.0,21.0,1.0,2.0,4.0,7.0,,,,,,,,90.0,62.0,6.9,6.0,,0,,,,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,
12709448,away,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5647,M,,830659,EUR,863222400,D,5,5,False,80.0,66.0,19.0,12.0,0.0,36.0,42.0,30.0,38.0,7.0,11.0,3.0,5.0,3.0,,,,,,,90.0,91.0,8.1,15.0,2.0,2,,,2.0,4.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,1.0,,
12709448,away,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,481,M,,44566,EUR,672883200,D,15,15,False,44.0,34.0,7.0,2.0,0.0,20.0,24.0,14.0,21.0,5.0,9.0,3.0,6.0,1.0,,,,,,,90.0,70.0,7.2,11.0,1.0,0,,,2.0,4.0,1.0,,,2.0,3.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,
12709448,away,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178,2368,M,,1104986,EUR,1061424000,M,14,14,False,43.0,37.0,4.0,4.0,0.0,15.0,15.0,23.0,32.0,,4.0,,4.0,2.0,,,,,,,79.0,55.0,7.2,11.0,1.0,1,Alex Scott,,1.0,5.0,1.0,3.0,2.0,,,,2.0,4.0,,,,,1.0,,1.0,,,1.0,,,,
12709448,away,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1202,M,,322391,EUR,793411200,M,10,10,False,49.0,43.0,6.0,5.0,0.0,25.0,26.0,18.0,26.0,1.0,9.0,1.0,5.0,3.0,,,,,,,90.0,67.0,7.1,11.0,1.0,0,,,1.0,5.0,,1.0,,2.0,5.0,1.0,2.0,3.0,,1.0,,,,,,,,,,,,
12709448,away,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,34231,M,d.ouattara15,1106451,EUR,1013385600,M,11,11,False,12.0,5.0,,,0.0,2.0,2.0,3.0,15.0,2.0,7.0,,4.0,3.0,,,,,,,87.0,30.0,7.4,15.0,,3,Dango Ouattara,,2.0,5.0,,2.0,1.0,1.0,1.0,1.0,1.0,5.0,,1.0,,1.0,,,1.0,2.0,,,,,,
12709448,away,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1759,M,,895576,EUR,922060800,M,16,16,False,24.0,23.0,1.0,1.0,0.0,7.0,7.0,17.0,20.0,,2.0,,3.0,,,,,,,,68.0,42.0,6.7,11.0,1.0,2,,,,8.0,,3.0,,1.0,2.0,1.0,,3.0,,5.0,,,,,1.0,1.0,,1.0,,,1.0,
12709448,away,Bournemouth,Luis Sinisterra,luis-sinisterra,L. Sinisterra,F,17,176,6578,M,Sinisterra29,836070,EUR,929577600,M,17,17,False,23.0,17.0,4.0,2.0,0.0,7.0,8.0,10.0,15.0,1.0,4.0,,3.0,,,,,,,,68.0,36.0,6.5,12.0,,1,,,,7.0,1.0,4.0,2.0,,1.0,1.0,1.0,,,3.0,,1.0,,,1.0,,,,,,,
12709448,away,Bournemouth,Daniel Jebbison,daniel-jebbison,D. Jebbison,F,9,190,528,M,,1096136,EUR,1057881600,F,21,21,False,5.0,2.0,,,0.0,1.0,1.0,1.0,4.0,,2.0,,1.0,1.0,,,,,,,45.0,12.0,6.5,8.0,,0,Daniel Jebbison,,2.0,5.0,,1.0,1.0,,,,,,,3.0,,2.0,,,,,,,,,,
12709448,away,Bournemouth,Evanilson,evanilson,Evanilson,F,9,181,7601,M,evanilsonlima99,998490,EUR,939168000,F,9,9,True,9.0,7.0,,,0.0,2.0,4.0,5.0,5.0,2.0,2.0,,2.0,,,,,,,,45.0,13.0,6.6,3.0,2.0,2,,,2.0,4.0,,,,,,,1.0,,,1.0,,,,,2.0,,,,,,,1.0
12709448,away,Bournemouth,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6947,M,justinkluivert,851596,EUR,925862400,F,19,19,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,1.0,,1.0,,,,,,,,22.0,10.0,6.4,4.0,,0,,,2.0,5.0,,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,
12709448,away,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,24,185,91394,M,antoinesemenyo42,934354,EUR,947203200,F,24,24,True,10.0,9.0,,,0.0,1.0,1.0,8.0,10.0,1.0,3.0,,,1.0,,,,,,,22.0,16.0,6.6,4.0,,0,,,1.0,3.0,,1.0,1.0,,,,,1.0,,2.0,,,,,,,,,1.0,,,
12709448,away,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,885,M,,548188,EUR,854928000,M,4,4,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,11.0,6.0,6.3,1.0,,0,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
12709448,away,Bournemouth,Julián Araujo,julian-araujo,J. Araujo,D,22,175,4884,M,julian_araujo,978150,EUR,997660800,D,28,28,True,1.0,1.0,,,0.0,,,2.0,3.0,,,,,,,,,,,,11.0,5.0,6.1,2.0,,0,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,1.0,,,,
12709448,away,Bournemouth,Will Dennis,will-dennis,W. Dennis,G,12,188,235,M,,991001,EUR,963187200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12709448,away,Bournemouth,Mark Travers,mark-travers,M. Travers,G,12,191,615,M,,856720,EUR,926985600,G,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12709448,away,Bournemouth,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189,17070,M,IlliaZabarnyi,1023567,EUR,1030838400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12709448,away,Bournemouth,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25969,M,miloskerkez,1097425,EUR,1068163200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,Milos,Kerkez,,,,,,,,,,,,,,,,,,,,,,,,
