match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoalsOnTarget,stat_lastManTackle,stat_dispossessed,stat_totalOffside,captain,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_goodHighClaim,stat_punches,stat_errorLeadToAShot,stat_hitWoodwork
12530824,home,Alanyaspor,Sergio Córdova,,,sergio-cordova,S. Córdova,F,9,188,672,M,881222,EUR,871084800,F,9,9,False,34.0,21.0,1.0,,0.0,5.0,6.0,16.0,29.0,5.0,,,,,90.0,48.0,7.0,19.0,0.0858306,2,,1.0,,3.0,6.0,6.0,7.0,2.0,1.0,,2.0,1.0,,,2.0,,4.0,,1.0,,,0.6099,1.0,,,0.0622,,2.0,2.0,,1.0,,,,,
12530824,home,Alanyaspor,Richard,,,richard-candido,Richard,M,36,191,349,M,897617,EUR,761529600,M,25,25,True,7.0,7.0,1.0,1.0,0.0,5.0,5.0,2.0,2.0,2.0,,,,,16.0,9.0,6.6,,0.0016329,1,,,,,1.0,2.0,1.0,,,,,,,,,,,2.0,1.0,,,0.0906,,,,,,,,,,,,,,
12530824,home,Alanyaspor,Rony Lopes,,,rony-lopes,R. Lopes,M,16,174,628,M,190147,EUR,820108800,F,11,11,True,8.0,8.0,,,1.0,2.0,2.0,7.0,7.0,1.0,,,,,16.0,12.0,7.4,1.0,0.174893,1,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,1.0,2.0,,1.0,,,0.071,,,,,,,,,,,,,,
12530824,home,Alanyaspor,Ui-Jo Hwang,,,ui-jo-hwang,U. Hwang,F,16,186,1040,M,791314,EUR,714960000,F,16,16,True,2.0,,,,0.0,,,,2.0,,,,,,13.0,7.0,8.9,2.0,,3,,,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,1.0,,0.8729,2.0,2.0,,1.8526,,,,,,,,,,
12530824,home,Alanyaspor,Buluthan Bulut,,,bulut-buluthan,B. Bulut,M,21,171,9,M,1046689,EUR,1027209600,M,21,21,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,1.0,4.0,,1.0,0.00186073,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530824,home,Alanyaspor,Mert Furkan Bayram,Mert Furkan Bayram,,mert-furkan-bayram,M. F. Bayram,G,23,187,50,M,1149021,EUR,1104624000,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530824,home,Alanyaspor,Yusuf Karagöz,Yusuf Karagoz,,yusuf-karagoz,Y. Karagöz,G,99,195,33,M,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530824,home,Alanyaspor,Jure Balkovec,,,jure-balkovec,J. Balkovec,D,29,185,292,M,171625,EUR,779068800,D,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530824,home,Alanyaspor,Juan Christian,Juan Christian,,juan-christian,J. Christian,M,70,177,138,M,1412631,EUR,984182400,F,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530824,home,Alanyaspor,Arda Usluoğlu,Arda Usluoğlu,,arda-usluoglu,A. Usluoğlu,F,9,189,69,M,1618838,EUR,1160611200,F,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530824,home,Alanyaspor,Serdar Dursun,,,serdar-dursun,S. Dursun,F,19,190,1064,M,123917,EUR,687830400,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530824,away,Gaziantep FK,Mustafa Burak Bozan,,,bozan-mustafa-burak,M. B. Bozan,G,71,196,107,M,934201,EUR,966988800,G,71,71,False,34.0,20.0,24.0,10.0,0.0,11.0,12.0,9.0,22.0,6.0,1.0,3.0,2.0,1.0,90.0,45.0,6.0,14.0,0.00222168,0,-0.9292,,,,,,1.0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
12530824,away,Gaziantep FK,Salem M'Bakata,,,salem-mbakata,S. M'Bakata,D,22,177,65,M,940367,EUR,892944000,D,22,22,False,15.0,8.0,5.0,1.0,0.0,2.0,5.0,6.0,11.0,4.0,,,,,83.0,28.0,6.2,13.0,0.0186846,0,,1.0,,,,3.0,1.0,,,,3.0,1.0,1.0,,,,,1.0,,,,,,,,,,2.0,,,,,,,,
12530824,away,Gaziantep FK,Arda Kızıldağ,,,arda-kizildag,A. Kızıldağ,D,4,187,127,M,904228,EUR,908409600,D,4,4,False,30.0,24.0,4.0,1.0,0.0,19.0,22.0,5.0,8.0,4.0,,,,,64.0,38.0,6.7,6.0,0.00504441,1,,,,3.0,1.0,3.0,3.0,,,,3.0,1.0,2.0,2.0,,,,,1.0,,1.0,0.2594,,,,,,,,,1.0,,,,,
12530824,away,Gaziantep FK,Bruno Viana,,,bruno-viana,B. Viana,D,30,187,241,M,804703,EUR,791942400,D,36,36,False,49.0,40.0,10.0,4.0,0.0,33.0,36.0,7.0,13.0,6.0,,,,,90.0,61.0,6.7,9.0,0.00170162,2,,,,3.0,,3.0,2.0,,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,0.087,,,1.0,,,,,,,,,,,
12530824,away,Gaziantep FK,Mustafa Eskihellaç,,,mustafa-eskihellac,M. Eskihellaç,D,19,175,571,M,899069,EUR,862790400,D,7,7,False,34.0,23.0,3.0,,0.0,16.0,24.0,7.0,11.0,8.0,,,,,90.0,59.0,5.9,18.0,0.0178245,1,,1.0,,,1.0,5.0,7.0,7.0,3.0,,1.0,3.0,1.0,1.0,2.0,2.0,,,1.0,,,0.0281,,,1.0,,,,1.0,,,,,,,
12530824,away,Gaziantep FK,Quentin Daubin,,,quentin-daubin,Q. Daubin,M,,183,31,M,826605,EUR,804729600,M,6,6,False,23.0,18.0,1.0,,0.0,10.0,13.0,8.0,10.0,4.0,,,,,90.0,40.0,6.9,8.0,0.0038764,0,,,,2.0,3.0,5.0,8.0,1.0,1.0,,2.0,2.0,3.0,2.0,2.0,1.0,,,,,2.0,,,,2.0,,,1.0,,,,,,,,
12530824,away,Gaziantep FK,Ogün Özçiçek,,,ogun-ozcicek,O. Özçiçek,M,61,172,50,M,859783,EUR,917136000,M,25,25,False,27.0,21.0,4.0,1.0,0.0,16.0,19.0,5.0,8.0,7.0,,,,,65.0,34.0,6.2,10.0,0.0201968,0,,,,2.0,,7.0,2.0,,,,1.0,,2.0,,2.0,,,3.0,,,,,,,,,,2.0,,,,,,,1.0,
12530824,away,Gaziantep FK,Christophe Lungoyi,,,christophe-lungoyi,C. Lungoyi,F,11,180,197,M,883355,EUR,962668800,M,11,11,False,3.0,2.0,,,0.0,2.0,3.0,,,1.0,,,,,34.0,12.0,6.5,3.0,1.45e-06,0,,,,1.0,,3.0,,,,,1.0,2.0,,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,
12530824,away,Gaziantep FK,Alexandru Maxim,,,alexandru-maxim,A. Maxim,M,44,177,793,M,180511,EUR,647395200,M,44,44,False,40.0,36.0,6.0,5.0,0.0,21.0,22.0,16.0,20.0,3.0,,,,,90.0,53.0,6.5,10.0,0.0637575,1,,2.0,1.0,1.0,,10.0,2.0,1.0,1.0,,,,1.0,1.0,2.0,,2.0,3.0,1.0,,,0.0136,,,4.0,,,2.0,,True,,,,,,
12530824,away,Gaziantep FK,David Okereke,,,david-okereke,D. Okereke,F,77,182,891,M,831290,EUR,872812800,M,77,77,False,22.0,15.0,1.0,1.0,0.0,6.0,9.0,9.0,14.0,1.0,,,,,90.0,38.0,6.3,12.0,0.020122,1,,1.0,,3.0,2.0,8.0,4.0,5.0,1.0,,3.0,,,,,1.0,1.0,,,,,0.0467,1.0,,1.0,0.0928,,,,,,,,,,
12530824,away,Gaziantep FK,Halil Dervişoğlu,,,halil-dervisoglu,H. Dervişoğlu,F,11,183,812,M,930775,EUR,944611200,F,9,9,False,11.0,9.0,,,0.0,2.0,2.0,7.0,9.0,,,,,,90.0,28.0,7.2,8.0,0.0213547,2,,,,3.0,2.0,4.0,9.0,4.0,4.0,,,,1.0,,5.0,2.0,1.0,,2.0,,,0.1188,,,,,,1.0,,,,,,,,1.0
12530824,away,Gaziantep FK,Emre Taşdemir,,,emre-tasdemir,E. Taşdemir,D,33,176,74,M,190191,EUR,807840000,D,3,3,True,18.0,13.0,2.0,1.0,0.0,9.0,10.0,4.0,9.0,2.0,,,,,56.0,29.0,6.1,7.0,0.00658895,0,,1.0,,,1.0,1.0,1.0,,,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
12530824,away,Gaziantep FK,Ertuğrul Ersoy,,,ertugrul-ersoy,E. Ersoy,D,5,185,88,M,355004,EUR,855792000,D,5,5,True,20.0,16.0,3.0,,0.0,12.0,13.0,4.0,7.0,4.0,,,,,26.0,25.0,6.5,4.0,0.00142759,0,,,,3.0,2.0,4.0,4.0,,,,,,2.0,2.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,
12530824,away,Gaziantep FK,Kenan Kodro,,,kenan-kodro,K. Kodro,F,19,187,435,M,591140,EUR,745718400,F,19,19,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,,,,,25.0,6.0,6.5,,0.00214593,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530824,away,Gaziantep FK,Mirza Cihan,,,mirza-cihan,M. Cihan,M,8,175,29,M,909289,EUR,972518400,M,17,17,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,12.0,6.0,6.0,2.0,0.00087727,0,,,,,,2.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
12530824,away,Gaziantep FK,Halil Bağcı,Halil Bagci,,halil-bagci,H. Bağcı,G,1,194,19,M,1384655,EUR,1049414400,G,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530824,away,Gaziantep FK,Ömürcan Artan,,,omurcan-artan,Ö. Artan,D,2,179,17,M,1016384,EUR,933033600,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530824,away,Gaziantep FK,Cyril Mandouki,,,cyril-mandouki,C. Mandouki,M,14,180,38,M,821461,EUR,682732800,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530824,away,Gaziantep FK,Furkan Soyalp,,,furkan-soyalp,F. Soyalp,M,33,175,70,M,226992,EUR,802915200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530824,away,Gaziantep FK,İlker Karakaş,,,ilker-karakas,İ. Karakaş,F,61,187,26,M,921406,EUR,916012800,F,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530824,away,Gaziantep FK,Ali Mevran Ablak,,,ali-mevran-ablak,A. M. Ablak,F,16,179,11,M,1165418,EUR,1059264000,F,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
