match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_duelLost,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalCross,stat_aerialLost,stat_onTargetScoringAttempt,stat_wasFouled,stat_dispossessed,stat_outfielderBlock,stat_keyPass,captain,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_hitWoodwork,stat_goalAssist,stat_bigChanceMissed
10352165,home,FC Carl Zeiss Jena,Kevin Kunz,kevin-kunz,K. Kunz,G,190.0,4,M,247327,EUR,696038400,G,1,1,False,29.0,14.0,22.0,7.0,10.0,11.0,4.0,18.0,1.0,1.0,2.0,9.0,2.0,2.0,3.0,2.0,90.0,38.0,6.8,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352165,home,FC Carl Zeiss Jena,Eùsebio Muiomo,eusebio-muiomo,E. Muiomo,F,,24,M,1391474,EUR,917481600,D,10,10,False,17.0,8.0,7.0,1.0,4.0,7.0,4.0,10.0,,4.0,,8.0,,,,,90.0,36.0,6.2,16.0,1,Eùsebio Muiomo,,10,5.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10352165,home,FC Carl Zeiss Jena,René Lange,rene-lange,R. Lange,D,180.0,1,,40035,EUR,596160000,D,20,20,False,16.0,11.0,3.0,,4.0,5.0,7.0,13.0,,4.0,1.0,3.0,,,,,90.0,30.0,6.8,7.0,1,,,,4.0,1.0,,,4.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,
10352165,home,FC Carl Zeiss Jena,Burim Halili,burim-halili,B. Halili,D,192.0,9,M,876753,EUR,893721600,D,4,4,False,19.0,16.0,7.0,4.0,11.0,11.0,5.0,8.0,,3.0,3.0,3.0,,,,,90.0,34.0,7.5,5.0,0,,,5,2.0,,,,1.0,3.0,2.0,1.0,,,,,1.0,4.0,1.0,,,,,,,,,,,,,,
10352165,home,FC Carl Zeiss Jena,Bastian Strietzel,strietzel-bastian,B. Strietzel,D,187.0,3,M,851111,EUR,898214400,D,5,5,False,18.0,11.0,7.0,1.0,8.0,9.0,3.0,9.0,,3.0,7.0,5.0,,,,,77.0,36.0,7.6,7.0,0,,,,3.0,1.0,,,4.0,3.0,3.0,2.0,,,,,,3.0,,True,,,,,,,,,,,,,
10352165,home,FC Carl Zeiss Jena,Marcel Hoppe,marcel-hoppe,M. Hoppe,D,178.0,6,M,990387,EUR,948758400,D,15,15,False,32.0,16.0,11.0,3.0,6.0,13.0,10.0,19.0,,3.0,1.0,8.0,,,,,90.0,62.0,6.8,23.0,2,,,15,4.0,2.0,2.0,,4.0,1.0,,1.0,,,1.0,1.0,,,3.0,,1.0,1.0,2.0,,,,,,,,,,
10352165,home,FC Carl Zeiss Jena,Maximilian Krauss,maximilian-krauss,M. Krauss,F,170.0,155,M,804808,EUR,848793600,M,11,11,False,11.0,6.0,2.0,,3.0,3.0,3.0,8.0,1.0,4.0,,4.0,,,,,90.0,25.0,6.6,12.0,4,,,35,8.0,,,,,2.0,2.0,3.0,,1.0,3.0,1.0,4.0,,,,,1.0,2.0,,,,,,,,,,
10352165,home,FC Carl Zeiss Jena,Lukas Lämmel,lukas-lammel,L. Lämmel,M,179.0,3,M,827659,EUR,873676800,M,8,8,False,27.0,18.0,5.0,1.0,10.0,13.0,8.0,15.0,,6.0,1.0,5.0,,,,,90.0,48.0,6.9,15.0,1,,,,4.0,1.0,1.0,,1.0,4.0,3.0,1.0,1.0,,,1.0,2.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,
10352165,home,FC Carl Zeiss Jena,Justin Schau,justin-schau,J. Schau,M,177.0,5,M,885851,EUR,906336000,M,25,25,False,8.0,4.0,3.0,1.0,2.0,2.0,2.0,6.0,1.0,4.0,2.0,3.0,,,,,85.0,24.0,6.7,8.0,1,,,25,8.0,1.0,2.0,1.0,2.0,1.0,,3.0,,3.0,,,1.0,,1.0,,2.0,,2.0,,,,,,,,,,
10352165,home,FC Carl Zeiss Jena,Jan Dahlke,jan-dahlke,J. Dahlke,F,194.0,16,M,1131074,EUR,873936000,F,9,9,False,17.0,10.0,1.0,,3.0,5.0,7.0,12.0,4.0,5.0,,3.0,,,,,85.0,20.0,6.4,8.0,0,Jan Dahlke,,25,16.0,,,,,,,3.0,,12.0,,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,
