match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_keyPass,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_goalAssist,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_bigChanceCreated,stat_hitWoodwork
10913469,home,Al-Ettifaq,Paulo Victor,,,paulo-victor,P. Victor,G,48,187.0,212,M,34142,EUR,537408000.0,G,48,48,False,25.0,15.0,17.0,7.0,11.0,14.0,4.0,11.0,2.0,8.0,2.0,1.0,5.0,1.0,90.0,38.0,8.0,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913469,home,Al-Ettifaq,Saeed Almuwallad,,,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800.0,D,2,2,False,42.0,30.0,7.0,1.0,13.0,20.0,17.0,26.0,1.0,8.0,,,,,73.0,62.0,6.8,18.0,0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10913469,home,Al-Ettifaq,Saad Al-Mousa,Saad Al-Mousa,,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400.0,D,5,5,False,45.0,35.0,12.0,3.0,26.0,27.0,9.0,18.0,6.0,9.0,,,,,90.0,57.0,6.9,10.0,0,,1.0,2.0,2.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10913469,home,Al-Ettifaq,Marcel Tisserand,,,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000.0,D,32,32,False,45.0,38.0,10.0,6.0,31.0,33.0,7.0,12.0,2.0,5.0,,,,,90.0,54.0,7.4,7.0,0,,1.0,3.0,4.0,,2.0,2.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
10913469,home,Al-Ettifaq,Alhwsawi Sanousi Mohammed,Alhwsawi Sanousi Mohammed,,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200.0,D,12,12,False,31.0,26.0,4.0,3.0,13.0,14.0,13.0,17.0,3.0,1.0,,,,,90.0,57.0,7.5,11.0,1,,1.0,5.0,6.0,2.0,2.0,2.0,1.0,1.0,,,3.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10913469,home,Al-Ettifaq,Ibrahim Mahnashi,,,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200.0,M,6,6,False,47.0,43.0,4.0,3.0,20.0,22.0,23.0,26.0,,2.0,,,,,45.0,54.0,6.8,6.0,0,1.0,1.0,4.0,3.0,1.0,2.0,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,
10913469,home,Al-Ettifaq,Ali Hazazi,,,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600.0,M,11,11,False,59.0,54.0,7.0,5.0,27.0,27.0,27.0,33.0,4.0,10.0,,,,,90.0,79.0,7.6,9.0,0,1.0,2.0,6.0,6.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,
10913469,home,Al-Ettifaq,Mohammed Al-Kuwaykibi,,,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400.0,M,7,7,False,30.0,22.0,4.0,2.0,8.0,8.0,15.0,24.0,,8.0,,,,,84.0,54.0,6.7,17.0,2,2.0,,9.0,9.0,1.0,,2.0,2.0,,2.0,,2.0,,1.0,10.0,3.0,1.0,1.0,True,1.0,1.0,,,,,,,,,
10913469,home,Al-Ettifaq,Vitinho,,,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800.0,M,27,27,False,43.0,36.0,6.0,5.0,12.0,12.0,24.0,34.0,1.0,8.0,,,,,84.0,59.0,6.9,15.0,1,3.0,2.0,6.0,3.0,2.0,,,,1.0,,,,,1.0,4.0,3.0,,1.0,,,,1.0,,,,,,,,
10913469,home,Al-Ettifaq,Faisal Al-Ghamdi,Faisal,Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185.0,951,M,966452,EUR,997660800.0,M,16,16,False,32.0,30.0,1.0,1.0,11.0,12.0,19.0,20.0,,4.0,,,,,67.0,44.0,6.7,8.0,0,,2.0,5.0,5.0,1.0,,3.0,2.0,3.0,2.0,,,,2.0,,,,,,,,,,,,,,,,
10913469,home,Al-Ettifaq,Robin Quaison,,,robin-quaison,R. Quaison,F,,184.0,385,M,163565,EUR,750124800.0,F,99,99,False,29.0,21.0,4.0,2.0,5.0,6.0,16.0,23.0,,8.0,,,,,90.0,39.0,6.9,10.0,1,,2.0,5.0,4.0,1.0,1.0,2.0,2.0,,2.0,,,,,2.0,,1.0,1.0,,,,,1.0,,,,,,,
10913469,home,Al-Ettifaq,Youssouf Niakate,,,youssouf-niakate,Y. Niakate,F,12,178.0,551,M,291915,EUR,724464000.0,F,18,18,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,45.0,13.0,7.4,3.0,3,,1.0,4.0,5.0,,,,,,4.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,
10913469,home,Al-Ettifaq,Berat Ayberk Özdemir,,,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187.0,216,M,876857,EUR,895881600.0,M,98,98,True,9.0,8.0,3.0,2.0,5.0,5.0,3.0,4.0,2.0,2.0,,,,,23.0,15.0,6.7,2.0,1,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
10913469,home,Al-Ettifaq,Abdulrahman Al-Obaid,,,abdulrahman-al-obaid,A. Al-Obaid,D,13,172.0,51,M,818705,EUR,736128000.0,D,13,13,True,5.0,3.0,1.0,,,,3.0,6.0,,,,,,,17.0,8.0,6.4,3.0,0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10913469,home,Al-Ettifaq,Hamed Al-Ghamdi,,,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200.0,M,8,8,True,7.0,4.0,2.0,,4.0,5.0,,2.0,,3.0,,,,,17.0,9.0,6.5,4.0,0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
10913469,home,Al-Ettifaq,Abdullah Al-Salem,,,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200.0,F,17,17,True,2.0,1.0,,,,1.0,2.0,2.0,,1.0,,,,,17.0,4.0,7.0,1.0,0,1.0,,,1.0,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,1.0,,,,,
10913469,home,Al-Ettifaq,Abdullah Hussein Alowayshir,,,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800.0,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913469,home,Al-Ettifaq,Abdulrahman Oumar,Abdulrahman Oumar,,abdulrahman-oumar,A. Oumar,D,49,,1,M,1177289,EUR,,D,49,49,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913469,home,Al-Ettifaq,Darko Velkovski,,,darko-velkovski,D. Velkovski,D,24,188.0,155,M,156990,EUR,803692800.0,D,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913469,home,Al-Ettifaq,Ahmed Al-Ghamdi,,,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000.0,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913469,away,Al-Fayha,Moslem Al-Freej,Moslem,Al-Freej,moslem-al-freej,M. Al-Freej,G,1,188.0,5,M,818636,EUR,517968000.0,G,1,1,False,15.0,8.0,12.0,5.0,4.0,5.0,4.0,10.0,,4.0,1.0,,1.0,,90.0,20.0,6.4,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
10913469,away,Al-Fayha,Mohammed Al Baqawi,,,mohammed-al-baqawi,M. A. Baqawi,D,22,170.0,21,M,893199,EUR,805507200.0,D,22,22,False,41.0,36.0,4.0,2.0,20.0,21.0,17.0,24.0,,6.0,,,,,89.0,61.0,6.4,13.0,0,4.0,,7.0,2.0,,1.0,,,1.0,,3.0,1.0,,3.0,2.0,1.0,,2.0,,1.0,,,,,,,,,,
10913469,away,Al-Fayha,Mokher Al-Rashidi,,,mokher-al-rashidi,M. Al-Rashidi,D,2,170.0,16,M,921767,EUR,927158400.0,D,2,2,False,47.0,38.0,11.0,2.0,23.0,24.0,15.0,23.0,2.0,6.0,,,,,90.0,54.0,6.4,10.0,0,,,5.0,3.0,,,2.0,2.0,1.0,,5.0,1.0,,,,,,,,,,,,,,,,,,
10913469,away,Al-Fayha,Sami Al-Khaibary,,,sami-al-khaibary,S. Al-Khaibary,D,4,185.0,15,M,893198,EUR,622080000.0,D,4,4,False,50.0,42.0,12.0,6.0,34.0,36.0,8.0,14.0,3.0,11.0,,,,,90.0,62.0,7.3,8.0,0,,,,7.0,,1.0,1.0,,,4.0,,2.0,2.0,,,,,,True,,,,,,,,,,,
10913469,away,Al-Fayha,Hussain Al-Shuweish,,,hussain-al-showaish,H. Al-Shuweish,D,33,185.0,17,M,818758,EUR,625881600.0,D,33,33,False,49.0,38.0,10.0,3.0,19.0,20.0,19.0,30.0,,7.0,,,,,90.0,62.0,6.9,12.0,1,1.0,,1.0,5.0,1.0,3.0,4.0,3.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
10913469,away,Al-Fayha,Bandar Al Mutairi,,,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800.0,D,3,3,False,43.0,27.0,7.0,2.0,7.0,12.0,20.0,34.0,1.0,4.0,,,,,80.0,58.0,6.9,19.0,1,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,2.0,,,,1.0,,,,,,,,
