match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,injury,from,length,confirmed
10411618,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10411618,,,,,90,4.0,,1,,,card,Nicolás González,Foul,False,120584407.0,True,yellow,901325.0,Nicolás González,,,,
10411618,,,,,90,2.0,,1,,,substitution,,,,121499558.0,False,regular,,,False,,,
10411618,,,,,90,2.0,,1,,,card,Domenico Berardi,Argument,False,120584404.0,False,yellow,253367.0,Domenico Berardi,,,,
10411618,,2.0,1.0,,90,1.0,,1,,,goal,,,,167642529.0,True,penalty,901325.0,Nicolás González,,penalty,,
10411618,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,9.0,
10411618,,,,,89,,,2,,,varDecision,,,,14762.0,True,penaltyNotAwarded,876860.0,Aleksa Terzić,,,,False
10411618,,,,,80,,,11,,,substitution,,,,121499505.0,False,regular,,,False,,,
10411618,,,,,76,,,15,,,substitution,,,,121499492.0,True,regular,,,False,,,
10411618,,,,,75,,,16,,,card,Gaetano Castrovilli,Foul,False,120584352.0,True,yellow,587628.0,Gaetano Castrovilli,,,,
10411618,,,,,72,,,19,,,substitution,,,,121499477.0,True,regular,,,False,,,
10411618,,,,,69,,,22,,,substitution,,,,121499468.0,False,injury,,,True,,,
10411618,,1.0,1.0,,57,,,34,,,goal,,,,167641873.0,False,penalty,253367.0,Domenico Berardi,,penalty,,
10411618,,,,,56,,,35,,,card,Dodô,Handball,False,120584299.0,True,yellow,822518.0,Dodô,,,,
10411618,,,,,56,,,35,,,varDecision,,,,14759.0,False,penaltyNotAwarded,826198.0,Andrea Pinamonti,,,,False
10411618,,,,,54,,,37,,,substitution,,,,121499409.0,True,injury,,,True,,,
10411618,,1.0,0.0,,48,,,43,,,goal,,,,167641707.0,True,regular,126236.0,Riccardo Saponara,,,,
10411618,,,,,46,,,45,,,substitution,,,,121499383.0,True,regular,,,False,,,
10411618,,,,,46,,,45,,,substitution,,,,121499382.0,True,regular,,,False,,,
10411618,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10411618,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,2.0,
10411618,,,,,26,,,20,,,card,Ruan,Foul,False,120584223.0,False,yellow,914487.0,Ruan,,,,
10411618,,,,,19,,,27,,,card,Hamed Junior Traorè,Foul,False,120584212.0,False,yellow,892924.0,Hamed Junior Traorè,,,,
10411618,,,,,10,,,36,,,card,Nikola Milenković,Foul,False,120584196.0,True,yellow,836168.0,Nikola Milenković,,,,
