match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_challengeLost,stat_outfielderBlock,stat_fouls,captain,stat_wonTackle,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12117253,home,Juventude,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193,501,M,147467,EUR,717552000,G,1,1,False,38.0,28.0,12.0,3.0,0.0,25.0,26.0,3.0,12.0,5.0,1.0,2.0,5.0,90.0,46.0,7.4,10.0,0.0125911,1.0,0,0.7131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117253,home,Juventude,João Lucas,joao-lucas,J. Lucas,D,2,181,682,M,981019,EUR,889401600,D,2,2,False,37.0,23.0,7.0,2.0,1.0,11.0,19.0,13.0,23.0,3.0,,,,90.0,68.0,7.8,23.0,0.471346,2.0,3,,5.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.1131,0.0929,,,,,,,,,,,,,,
12117253,home,Juventude,Danilo Boza,danilo-boza,D. Boza,D,3,184,230,M,924226,EUR,894412800,D,4,4,False,53.0,50.0,7.0,5.0,0.0,44.0,44.0,6.0,9.0,3.0,,,,90.0,61.0,7.1,3.0,0.0045503,,1,,,,1.0,3.0,2.0,3.0,,,,,1.0,3.0,3.0,,,,0.0761,0.0262,,,1.0,,,,,,,,,,,
12117253,home,Juventude,Lucas Freitas,lucas-freitas,L. Freitas,D,43,184,1198,M,1069729,EUR,979948800,D,43,43,False,51.0,45.0,8.0,4.0,0.0,34.0,38.0,11.0,13.0,4.0,,,,90.0,64.0,7.2,6.0,0.00491921,,1,,,,2.0,3.0,3.0,3.0,,,,1.0,,4.0,2.0,,,1.0,0.0704,,,,,2.0,1.0,,,,,,,,,
12117253,home,Juventude,Alan Ruschel,alan-ruschel,A. L. Ruschel,D,28,175,447,M,551674,EUR,619833600,D,28,28,False,33.0,27.0,,,0.0,11.0,14.0,17.0,23.0,3.0,,,,90.0,55.0,6.7,14.0,0.0403241,1.0,0,,4.0,1.0,1.0,2.0,3.0,5.0,,,,,,2.0,,3.0,1.0,,,,,,2.0,,,True,1.0,,,,,,,
12117253,home,Juventude,Ronaldo,ronaldo,Ronaldo,M,16,175,619,M,824152,EUR,846028800,M,96,96,False,37.0,32.0,6.0,3.0,0.0,20.0,21.0,12.0,16.0,2.0,,,,62.0,46.0,7.0,5.0,0.0144325,,0,,,,3.0,7.0,3.0,10.0,,,,,,2.0,,1.0,,3.0,,,,,,,1.0,,1.0,,,,,,,
12117253,home,Juventude,Luís Oyama,luis-oyama,Luís Oyama,M,6,171,231,M,922570,EUR,854582400,M,5,5,False,27.0,22.0,5.0,3.0,0.0,9.0,10.0,13.0,18.0,2.0,,,,45.0,33.0,6.7,7.0,0.0242188,,0,,1.0,,,,2.0,2.0,,,,,,,2.0,,,2.0,,,,,,,1.0,,,1.0,,,,,,
12117253,home,Juventude,Jádson,jadson,Jádson,M,16,171,454,M,243651,EUR,746668800,M,16,16,False,39.0,37.0,6.0,6.0,0.0,19.0,20.0,18.0,20.0,7.0,,,,90.0,57.0,7.1,6.0,0.105364,1.0,0,,1.0,,1.0,,6.0,6.0,,,,,,2.0,2.0,3.0,1.0,3.0,,,,,2.0,1.0,1.0,,,2.0,,,,,,
12117253,home,Juventude,Nenê,nene,Nenê,M,10,181,1562,M,5672,EUR,364348800,M,10,10,False,12.0,10.0,1.0,,0.0,3.0,3.0,8.0,13.0,3.0,,,,45.0,22.0,6.9,8.0,0.118779,1.0,0,,4.0,1.0,1.0,,2.0,3.0,1.0,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,
12117253,home,Juventude,Edson Carioca,edson-carioca,E. Carioca,F,95,180,201,M,1048612,EUR,896918400,M,17,17,False,9.0,6.0,,,0.0,1.0,2.0,5.0,8.0,3.0,,,,65.0,20.0,6.2,10.0,0.00461846,,2,,1.0,,2.0,,5.0,1.0,1.0,,,1.0,1.0,,,,3.0,1.0,0.2139,0.1448,,,,,,,,2.0,1.0,,,,,
12117253,home,Juventude,Gilberto,gilberto,Gilberto,F,9,178,814,M,158561,EUR,613008000,F,9,9,False,4.0,4.0,,,0.0,3.0,3.0,1.0,3.0,2.0,,,,82.0,17.0,6.4,7.0,0.00021295,1.0,1,,2.0,,2.0,,7.0,,,,,,,2.0,,,3.0,,0.0338,,,,1.0,,4.0,,,1.0,,1.0,,,,
12117253,home,Juventude,Luis Mandaca,luis-mandaca,L. Mandaca,M,44,178,388,M,1116677,EUR,1001980800,M,44,44,True,6.0,5.0,,,0.0,1.0,2.0,4.0,5.0,1.0,,,,45.0,23.0,7.1,9.0,0.0771028,,2,,1.0,,1.0,1.0,6.0,3.0,3.0,1.0,,,2.0,2.0,,,2.0,1.0,0.4411,1.0948,Luis Mandaca,,,,,,,3.0,,,1.0,,,
12117253,home,Juventude,Marcelinho,marcelinho,Marcelinho,M,99,164,258,M,1046439,EUR,1039564800,F,11,11,True,8.0,8.0,1.0,1.0,0.0,4.0,4.0,4.0,5.0,3.0,,,,45.0,20.0,6.7,6.0,0.00610168,1.0,1,,1.0,,,,4.0,5.0,1.0,1.0,,1.0,,,,,2.0,4.0,0.0287,,Marcelinho,,2.0,,,,,2.0,,,,,,
12117253,home,Juventude,Thiaguinho,thiaguinho,Thiaguinho,M,17,180,155,M,933329,EUR,860716800,M,8,8,True,8.0,7.0,1.0,,0.0,5.0,5.0,2.0,3.0,,,,,28.0,10.0,6.4,1.0,0.00017561,,0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12117253,home,Juventude,Ewerthon,ewerton,Ewerthon,D,2,171,176,M,992512,EUR,971222400,D,14,14,True,11.0,10.0,2.0,2.0,0.0,5.0,6.0,5.0,5.0,1.0,,,,25.0,15.0,6.5,3.0,0.0132268,,1,,,,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,0.0201,0.1188,,,,,,,,,,,,1.0,,
12117253,home,Juventude,Ronie Carrillo,ronie-carrillo,R. Carrillo,F,22,186,271,M,873891,EUR,842140800,F,79,79,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,1.0,,,,8.0,8.0,6.3,4.0,0.0867243,1.0,0,,,,2.0,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12117253,home,Juventude,Mateus Claus,mateus-claus,M. Claus,G,12,194,90,M,974334,EUR,775872000,G,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117253,home,Juventude,Abner,abner,Abner,D,23,189,249,M,1464653,EUR,1082332800,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Abner,,,,,,,,,,,,,
