match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_penaltyWon,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_shotOffTarget,stat_fouls,stat_expectedGoals,player_lastName,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded
13472713,home,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190.0,551,M,844576,EUR,871948800,G,1,1,False,True,19.0,11.0,10.0,2.0,0.0,10.0,11.0,1.0,8.0,12.0,3.0,7.0,1.0,1.0,90.0,34.0,7.8,8.0,0.00017983,0,0.1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472713,home,Red Bull Bragantino,Nathan Mendes,nathan-mendes,N. Mendes,D,45,182.0,358,M,1116955,EUR,1029715200,D,45,45,False,,24.0,20.0,2.0,,0.0,6.0,7.0,14.0,17.0,6.0,,,,,85.0,49.0,7.8,8.0,0.245772,0,,Nathan,2.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
13472713,home,Red Bull Bragantino,Pedro Henrique,pedro-henrique,P. Henrique,D,14,188.0,417,M,551774,EUR,812592000,D,14,14,False,,38.0,33.0,10.0,6.0,0.0,20.0,21.0,13.0,17.0,3.0,,,,,90.0,53.0,6.5,7.0,0.00719919,0,,,1.0,,3.0,4.0,,8.0,1.0,1.0,1.0,,,,,2.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
13472713,home,Red Bull Bragantino,Guzmán Rodríguez,guzman-rodriguez,G. Rodríguez,D,2,185.0,481,M,997239,EUR,949968000,D,2,2,False,,44.0,38.0,11.0,6.0,0.0,24.0,25.0,14.0,19.0,4.0,,,,,90.0,55.0,7.0,6.0,0.00774593,2,,,,,2.0,5.0,,4.0,1.0,2.0,1.0,1.0,,,,,2.0,,,,,,2.0,2.0,0.2493,,,,,,,,,,,,,
13472713,home,Red Bull Bragantino,Vanderlan,vanderlan,Vanderlan,D,6,183.0,1727,M,1067640,EUR,1031356800,D,12,12,False,,43.0,33.0,4.0,3.0,0.0,19.0,21.0,14.0,22.0,4.0,,,,,90.0,65.0,6.8,15.0,0.028089,1,,Vanderlan,1.0,,3.0,1.0,,2.0,,,,,,,1.0,,,,2.0,,,2.0,,2.0,0.0138,,2.0,1.0,1.0,,,,,,,,,
13472713,home,Red Bull Bragantino,Ignacio Laquintana,ignacio-laquintana,I. Laquintana,M,19,177.0,612,M,948004,EUR,917827200,M,33,33,False,,12.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,9.0,,,,,,66.0,36.0,7.0,11.0,0.0669462,4,,,3.0,1.0,5.0,7.0,1.0,1.0,,3.0,,1.0,,,1.0,,1.0,2.0,,,,3.0,2.0,1.0,0.4684,,3.0,2.0,1.0,1.0,1.0,0.362,,,,,,
13472713,home,Red Bull Bragantino,Eric Ramires,eric-ramires,E. Ramires,M,7,172.0,386,M,950545,EUR,965865600,M,7,7,False,,18.0,16.0,1.0,1.0,0.0,5.0,5.0,11.0,13.0,1.0,,,,,66.0,25.0,6.5,3.0,0.0135867,2,,,,,3.0,3.0,,,,1.0,,1.0,,,,,1.0,2.0,,,,,1.0,,0.8875,,1.0,,,1.0,1.0,0.3698,,,,,,
13472713,home,Red Bull Bragantino,Gabriel Girotto,gabriel-girotto,Gabriel,M,6,171.0,540,M,242052,EUR,710726400,M,6,6,False,,44.0,37.0,1.0,1.0,0.0,18.0,22.0,19.0,22.0,5.0,,,,,90.0,61.0,7.1,10.0,0.0216329,1,,,1.0,,6.0,6.0,,2.0,2.0,4.0,2.0,2.0,,,1.0,1.0,,2.0,,,,1.0,1.0,2.0,0.1148,,1.0,,,,,,1.0,,,,,
13472713,home,Red Bull Bragantino,Lucas Barbosa,lucas-barbosa,L. Barbosa,M,21,193.0,762,M,1067641,EUR,982800000,M,21,21,False,,15.0,11.0,2.0,,0.0,5.0,5.0,6.0,10.0,2.0,,,,,73.0,36.0,7.4,10.0,0.0943711,3,,Lucas Barbosa,4.0,3.0,4.0,4.0,,,1.0,2.0,2.0,,,,2.0,,1.0,1.0,,,,2.0,3.0,1.0,0.2441,,3.0,1.0,,,,,1.0,,,,,
13472713,home,Red Bull Bragantino,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178.0,2841,M,1167069,EUR,1031529600,F,10,10,False,,25.0,21.0,1.0,,0.0,6.0,8.0,15.0,17.0,5.0,,,,,90.0,57.0,8.0,18.0,0.396134,2,,Jhon Jhon,10.0,5.0,6.0,6.0,1.0,1.0,,1.0,1.0,1.0,,,7.0,2.0,2.0,,,,1.0,3.0,1.0,,0.0783,,5.0,2.0,,,1.0,0.1833,,1.0,,,,
13472713,home,Red Bull Bragantino,Eduardo Sasha,eduardo-sasha,E. Sasha,F,8,173.0,1446,M,143846,EUR,698889600,F,8,8,False,,20.0,16.0,1.0,,0.0,9.0,10.0,7.0,10.0,1.0,,,,,85.0,29.0,7.5,5.0,0.0538367,5,,,,,1.0,3.0,1.0,,,1.0,1.0,,,,,,2.0,,,,,,,,1.1163,,,,,1.0,5.0,1.5924,,,1.0,,,
