match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_interceptionWon,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_keyPass,player_sofascoreId,stat_goalAssist,stat_totalContest,stat_bigChanceCreated,stat_unsuccessfulTouch,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_dispossessed,stat_wonContest,stat_totalOffside,stat_outfielderBlock
10536826,home,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6339,M,356160,EUR,856396800,G,32,32,False,50.0,39.0,14.0,3.0,37.0,37.0,2.0,13.0,11.0,2.0,5.0,90.0,64.0,8.0,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10536826,home,Torino,Koffi Djidji,koffi-djidji,K. Djidji,D,,184,150,M,158235,EUR,723081600,D,26,26,False,56.0,55.0,2.0,2.0,33.0,34.0,22.0,22.0,4.0,,,83.0,65.0,7.1,1.0,1,,,3.0,2.0,6.0,1.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
10536826,home,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,4014,M,870263,EUR,928627200,D,4,4,False,57.0,49.0,2.0,,35.0,39.0,14.0,18.0,4.0,,,90.0,67.0,7.1,9.0,0,,,4.0,3.0,6.0,,,,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
10536826,home,Torino,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182,1733,M,67769,EUR,714700800,D,13,13,False,83.0,72.0,8.0,3.0,46.0,49.0,29.0,41.0,8.0,,,90.0,103.0,8.1,17.0,0,,,2.0,1.0,8.0,1.0,,2.0,5.0,3.0,,,3.0,1.0,7.0,3.0,3.0,,,,,,,,,,,,,
10536826,home,Torino,Wilfried Singo,wilfried-singo,W. Singo,D,90,190,12176,M,978285,EUR,977702400,M,17,17,False,43.0,41.0,1.0,1.0,19.0,19.0,22.0,25.0,6.0,,,82.0,61.0,7.4,9.0,3,,,,2.0,1.0,,3.0,,1.0,,,1.0,,,1.0,,2.0,stephane_singo,1.0,1.0,1.0,4.0,,,,,,,,
10536826,home,Torino,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2071,M,371222,EUR,839894400,M,10,10,False,57.0,51.0,3.0,2.0,17.0,17.0,35.0,41.0,2.0,,,82.0,64.0,8.2,6.0,4,,,,3.0,2.0,1.0,2.0,,1.0,,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,,True,1.0,1.0,1.0,,,,
10536826,home,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4143,M,930189,EUR,998352000,M,28,28,False,86.0,82.0,5.0,4.0,39.0,39.0,43.0,47.0,8.0,,,90.0,95.0,7.1,6.0,0,,,,4.0,5.0,1.0,,,3.0,3.0,1.0,,,2.0,,,,,,1.0,,,,,,,1.0,,,
10536826,home,Torino,Ola Aina,ola-aina,O. Aina,D,34,182,4065,M,800417,EUR,844732800,M,34,34,False,35.0,30.0,5.0,2.0,13.0,14.0,18.0,25.0,1.0,,,90.0,56.0,7.5,8.0,1,,,,,5.0,,1.0,,1.0,,,,3.0,1.0,4.0,1.0,2.0,,,3.0,,,,,,,,3.0,2.0,
10536826,home,Torino,Demba Seck,demba-seck,D. Seck,M,19,190,1113,M,1012248,EUR,981763200,F,23,23,False,35.0,32.0,,,7.0,7.0,25.0,28.0,2.0,,,77.0,45.0,6.8,8.0,0,,,,4.0,3.0,,,,,,,1.0,,,,,1.0,,,3.0,,2.0,,,,,3.0,3.0,,
10536826,home,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3529,M,333261,EUR,825897600,F,9,9,False,24.0,19.0,,,3.0,4.0,16.0,20.0,2.0,,,77.0,29.0,6.6,8.0,0,,,2.0,3.0,4.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,2.0,,,,,1.0,,1.0,
