match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_wonTackle,stat_errorLeadToAShot,stat_expectedGoals,player_firstName,player_lastName,stat_challengeLost,stat_interceptionWon,stat_penaltyWon,stat_dispossessed,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_goalAssist,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_goals,captain,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_penaltyConceded
11352340,home,Chelsea,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,NJackson11,1085381,EUR,992995200,F,15,15,False,27.0,23.0,1.0,,9.0,10.0,17.0,4.0,,90.0,36.0,7.0,7.0,0.133299,1,,14.0,,5.0,3.0,2.0,1.0,,1.0,2.0,1.0,,1.0,2.0,3.0,,,,,1.0,,0.0592,Nicolas Jackson,,1.0,,,,,,,1.0,0.0221,,,,,,,,,,
11352340,home,Chelsea,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10392,M,chukwuemeka10,994556,EUR,1066608000,M,17,17,True,11.0,11.0,,,4.0,4.0,7.0,,,19.0,18.0,6.2,4.0,0.0187148,1,,7.0,,4.0,1.0,3.0,,,1.0,,,,,1.0,,,,,,,,0.0208,,,,,,1.0,1.0,,,,,,,,,,,,,,
11352340,home,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,F,7,7,True,11.0,10.0,1.0,1.0,1.0,1.0,12.0,,,19.0,21.0,6.6,5.0,0.0832315,0,,9.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11352340,home,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,14,14,True,24.0,22.0,,,16.0,17.0,7.0,3.0,,15.0,26.0,6.6,2.0,0.00223015,0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11352340,home,Chelsea,Alfie Gilchrist,alfie-gilchrist,A. Gilchrist,D,14,183,4310,M,,1114837,EUR,1069977600,D,42,42,True,15.0,14.0,,,9.0,10.0,5.0,1.0,,15.0,22.0,6.8,1.0,0.006907,1,,5.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,0.047,,,,,,,,,,,,,,,,,,,,,
11352340,home,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,nonzinoo10,966547,EUR,1015718400,F,11,11,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,14.0,6.0,7.2,1.0,0.00218316,1,,1.0,,2.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,0.0233,,,1.0,,1.0,1.0,,,,1.0,0.0771,,,,,,,,,,
11352340,home,Chelsea,Marcus Bettinelli,marcus-bettinelli,M. Bettinelli,G,13,194,7689,M,marcusbettss,257993,EUR,706665600,G,13,13,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352340,home,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181,42659,M,ThiagoSilva,33541,EUR,464659200,D,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352340,home,Chelsea,Cesare Casadei,cesare-casadei,C. Casadei,M,22,192,6575,M,cesarecasadei,1016788,EUR,1042156800,M,31,31,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352340,home,Chelsea,Jimi Tauriainen,jimi-tauriainen,J. Tauriainen,M,42,188,637,M,,1391111,EUR,1078790400,M,49,49,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Jimi Tauriainen,,,,,,,,,,,,,,,,,,,,
11352340,away,Manchester United,André Onana,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,32.0,23.0,15.0,6.0,23.0,23.0,9.0,7.0,6.0,90.0,44.0,7.4,9.0,9.753e-05,0,-1.346,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,5.0,2.0,1.0,
11352340,away,Manchester United,Aaron Wan-Bissaka,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,awbissaka,863653,EUR,880502400,D,29,29,False,23.0,17.0,1.0,,9.0,12.0,11.0,2.0,,90.0,47.0,6.8,7.0,0.0156126,0,,8.0,,3.0,8.0,1.0,1.0,1.0,3.0,,2.0,,,,2.0,2.0,,,2.0,1.0,,,,,,4.0,,1.0,,,,,,,,,,,,,,,
11352340,away,Manchester United,Harry Maguire,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,False,39.0,32.0,6.0,2.0,18.0,19.0,20.0,3.0,,90.0,51.0,6.3,7.0,0.00484806,3,,14.0,,2.0,1.0,,,,,,,2.0,,,,1.0,,3.0,6.0,,,0.0812,,,1.0,2.0,,,,,,,,,,,,,,,,,
11352340,away,Manchester United,Raphaël Varane,raphael-varane,R. Varane,D,,191,10134,M,raphael_varane,138310,EUR,735696000,D,19,19,False,30.0,27.0,3.0,2.0,21.0,22.0,8.0,5.0,,45.0,35.0,6.7,3.0,0.00199415,0,,6.0,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11352340,away,Manchester United,Diogo Dalot,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,D,20,20,False,37.0,30.0,4.0,,11.0,13.0,26.0,3.0,,90.0,58.0,6.2,11.0,0.174369,1,,20.0,2.0,7.0,5.0,1.0,1.0,,3.0,1.0,1.0,5.0,,2.0,,,,,,1.0,,0.0204,,,2.0,3.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,1.0
11352340,away,Manchester United,Casemiro,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,False,45.0,38.0,4.0,2.0,21.0,25.0,21.0,6.0,,75.0,55.0,6.8,8.0,0.170407,1,,18.0,1.0,4.0,4.0,1.0,1.0,1.0,,,,1.0,,,,3.0,,1.0,1.0,,,0.0901,,,2.0,,,1.0,,,,,,1.0,,,,,,,,,
11352340,away,Manchester United,Kobbie Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,KobbieM,1142175,EUR,1113868800,M,37,37,False,31.0,22.0,4.0,2.0,9.0,12.0,20.0,7.0,,90.0,50.0,7.0,13.0,0.0238413,1,,14.0,1.0,5.0,6.0,1.0,,1.0,3.0,2.0,2.0,1.0,,2.0,3.0,1.0,,,1.0,1.0,,0.0262,Kobbie,Mainoo,,3.0,,1.0,,,,1.0,0.0739,1.0,,,,,,,,,
11352340,away,Manchester United,Antony,antony,Antony,M,7,172,219783,M,Antony,958380,EUR,951350400,M,21,21,False,37.0,32.0,3.0,3.0,10.0,12.0,26.0,8.0,,90.0,58.0,7.6,9.0,0.20753,3,,23.0,1.0,7.0,9.0,6.0,6.0,,2.0,2.0,1.0,3.0,,2.0,1.0,,,,,2.0,,0.1268,,,1.0,,,2.0,2.0,,1.0,1.0,0.4931,1.0,1.0,,,,,,,,1.0
11352340,away,Manchester United,Bruno Fernandes,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,65.0,54.0,12.0,9.0,26.0,28.0,42.0,10.0,,90.0,79.0,7.9,15.0,0.140434,5,,30.0,5.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,3.0,,,,2.0,,,,0.4541,,,,,,,2.0,,,1.0,0.7669,2.0,,1.0,True,,,,,,
11352340,away,Manchester United,Alejandro Garnacho,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,M,17,17,False,31.0,22.0,3.0,1.0,9.0,12.0,20.0,6.0,,86.0,47.0,8.5,14.0,0.0220328,4,,13.0,1.0,3.0,1.0,2.0,,1.0,,2.0,1.0,2.0,,1.0,,,,1.0,,,,0.6154,,,,1.0,,,1.0,,,2.0,0.7475,,,2.0,,,,,,,
11352340,away,Manchester United,Rasmus Højlund,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,11,11,False,13.0,8.0,,,2.0,4.0,9.0,1.0,,66.0,21.0,6.8,8.0,0.082855,1,,6.0,,5.0,1.0,2.0,,,1.0,1.0,,,,4.0,3.0,,,,,1.0,,0.0604,,,,,,,1.0,,,,,,,,,,,,,,
11352340,away,Manchester United,Jonny Evans,jonny-evans,J. Evans,D,,188,4344,M,6jevans,30144,EUR,568166400,D,35,35,True,4.0,4.0,,,3.0,3.0,1.0,,,21.0,9.0,7.0,,0.00071693,0,,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
11352340,away,Manchester United,Willy Kambwala,kambwala-willy,W. Kambwala,D,5,192,2163,M,,1136721,EUR,1093392000,D,53,53,True,8.0,6.0,2.0,,5.0,6.0,2.0,,,24.0,12.0,6.2,2.0,0.00112972,0,,1.0,,,,,,,,,,,,,,,,,3.0,,,,Willy Kambwala,,,,,,,,,,,,,,,,,,,,
11352340,away,Manchester United,Marcus Rashford,marcus-rashford,M. Rashford,M,14,185,357139,M,Rashford,814590,EUR,878256000,F,10,10,True,11.0,8.0,1.0,1.0,5.0,5.0,6.0,1.0,,24.0,12.0,6.5,3.0,0.00036828,0,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352340,away,Manchester United,Scott McTominay,scott-mctominay,S. McTominay,M,8,193,25748,M,ScottMcTominay,879346,EUR,850003200,M,39,39,True,8.0,6.0,,,4.0,6.0,2.0,1.0,,15.0,14.0,6.6,3.0,0.00080483,0,,2.0,,1.0,2.0,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11352340,away,Manchester United,Mason Mount,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,M,7,7,True,12.0,12.0,,,3.0,3.0,9.0,2.0,,17.0,18.0,6.8,1.0,0.00346181,0,,9.0,,1.0,2.0,1.0,,,2.0,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,
11352340,away,Manchester United,Tom Heaton,tom-heaton,T. Heaton,G,22,188,6117,M,tomheatongk,18122,EUR,513907200,G,22,22,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352340,away,Manchester United,Christian Eriksen,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352340,away,Manchester United,Sofyan Amrabat,sofyan-amrabat,S. Amrabat,M,34,183,27708,M,sofyanamrabat,359272,EUR,840585600,M,4,4,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352340,away,Manchester United,Amad Diallo,diallo-amad,A. Diallo,F,16,173,104228,M,AmadDiallo19,971037,EUR,1026345600,F,16,16,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
