match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_penaltyConceded,stat_fouls,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_shotOffTarget,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_bigChanceCreated,player_sofascoreId,stat_goodHighClaim
10390074,home,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,True,16.0,12.0,1.0,1.0,6.0,9.0,8.0,,2.0,,1.0,,,,,,,23.0,24.0,6.8,5.0,0.0581,0.3246,0.0466784,2,,,,7.0,1.0,2.0,1.0,,,,,,1.0,,,3.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,
10390074,home,Stade Brestois,Islam Slimani,islam-slimani,I. Slimani,F,19,188,7483,M,238708,EUR,582595200,F,13,13,True,12.0,9.0,,,4.0,5.0,8.0,1.0,2.0,,,,,,,,,23.0,14.0,6.7,4.0,0.0,0.0,0.0676887,0,,,,5.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,islamslimani09,
10390074,home,Stade Brestois,Christophe Herelle,christophe-herelle,C. Herelle,D,4,188,67,M,225092,EUR,714441600,D,23,23,True,6.0,6.0,,,2.0,2.0,4.0,,,2.0,2.0,,,,,,,15.0,9.0,6.7,,0.0,0.0,0.00259188,0,,,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10390074,home,Stade Brestois,Karamoko Dembélé,karamoko-dembele,K. Dembélé,M,7,167,2045,M,981046,EUR,1045872000,F,18,18,True,6.0,4.0,1.0,,3.0,3.0,5.0,,,,1.0,,,,,,,14.0,9.0,6.6,4.0,0.0,0.0,0.0173068,0,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10390074,home,Stade Brestois,Axel Camblan,axel-camblan,A. Camblan,M,7,169,84,M,1135605,EUR,1055894400,M,11,11,True,5.0,4.0,,,1.0,2.0,3.0,1.0,1.0,,,,,,,,,11.0,5.0,6.5,1.0,0.0,0.0,0.00677042,0,,Axel Camblan,,3.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
10390074,home,Stade Brestois,Joaquín Blázquez,joaquin-blazquez,J. Blázquez,G,1,193,178,M,940690,EUR,980640000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390074,home,Stade Brestois,Jere Uronen,jere-uronen,J. Uronen,D,21,177,226,M,138463,EUR,774057600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Jere,Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390074,home,Stade Brestois,Tairyk Arconte,tairyk-arconte,T. Arconte,F,11,181,133,M,1105698,EUR,1068595200,M,97,97,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Tairyk Arconte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390074,away,Olympique Lyonnais,Anthony Lopes,anthony-lopes,A. Lopes,G,1,184,1194,M,48535,EUR,654739200,G,1,1,False,30.0,19.0,14.0,3.0,18.0,18.0,12.0,,,1.0,8.0,1.0,,3.0,1.0,,,90.0,42.0,6.5,11.0,0.0,0.0,0.00020203,0,-1.1702,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
10390074,away,Olympique Lyonnais,Saël Kumbedi,sael-kumbedi,S. Kumbedi,D,26,175,827,M,1155226,EUR,1111795200,D,20,20,False,30.0,25.0,1.0,1.0,13.0,14.0,19.0,,4.0,1.0,3.0,,,,,,,90.0,53.0,6.6,12.0,0.0,0.0,0.164677,0,,,,13.0,3.0,2.0,,1.0,,3.0,2.0,1.0,1.0,,3.0,8.0,,,,3.0,1.0,,1.0,,,,,,,,,,,
10390074,away,Olympique Lyonnais,Sinaly Diomandé,sinaly-diomande,S. Diomandé,D,20,184,714,M,996951,EUR,986774400,D,2,2,False,63.0,49.0,13.0,7.0,33.0,39.0,24.0,,3.0,6.0,3.0,,,,,,,90.0,77.0,6.5,16.0,0.0,0.0,0.0129563,0,,,,16.0,,,,,2.0,2.0,,2.0,1.0,,2.0,4.0,,,,2.0,,,,,,,,,,,,,,
10390074,away,Olympique Lyonnais,Castello Lukeba,castello-lukeba,C. Lukeba,D,23,184,2728,M,976421,EUR,1040083200,D,4,4,False,67.0,61.0,7.0,4.0,49.0,51.0,16.0,1.0,1.0,2.0,7.0,,,,,,,90.0,78.0,7.0,7.0,0.1451,0.0,0.0642489,1,,,,12.0,,,,1.0,3.0,,,1.0,,,,2.0,,1.0,,2.0,,,1.0,,,,,,,,,,,
10390074,away,Olympique Lyonnais,Damien Da Silva,damien-da-silva,D. D. Silva,D,3,184,102,M,74083,EUR,579830400,D,21,21,False,41.0,37.0,2.0,1.0,20.0,20.0,21.0,1.0,3.0,4.0,1.0,,,,,,,90.0,61.0,6.7,7.0,0.0653,0.0,0.00728639,1,,,,17.0,,1.0,,2.0,1.0,1.0,1.0,,1.0,,2.0,4.0,,1.0,,1.0,,,,,,,,,,,,,,
10390074,away,Olympique Lyonnais,Corentin Tolisso,corentin-tolisso,C. Tolisso,M,8,181,3233,M,343067,EUR,775872000,M,88,88,False,51.0,47.0,1.0,,29.0,31.0,20.0,2.0,4.0,,4.0,,,,,,,58.0,55.0,6.6,5.0,0.0,0.0,0.0267578,0,,,,18.0,,1.0,,,,1.0,1.0,,1.0,,1.0,4.0,,,,2.0,,,,,,,,,,,,,,
10390074,away,Olympique Lyonnais,Maxence Caqueret,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,6,6,False,25.0,23.0,4.0,3.0,7.0,8.0,20.0,,4.0,3.0,4.0,,,,,,,81.0,51.0,7.7,12.0,0.5693,0.5609,0.182642,2,,,,17.0,3.0,3.0,1.0,,2.0,3.0,3.0,4.0,,,1.0,11.0,3.0,1.0,,4.0,1.0,2.0,5.0,,,1.0,1.0,1.0,,,,,,
10390074,away,Olympique Lyonnais,Tetê,tete,Tetê,F,21,175,3978,M,980327,EUR,950572800,M,11,11,False,23.0,20.0,1.0,1.0,5.0,6.0,19.0,,4.0,,6.0,,,,,,,81.0,36.0,8.0,6.0,0.5641,0.3683,0.189898,2,,,,16.0,2.0,2.0,1.0,,3.0,3.0,2.0,1.0,,,1.0,2.0,,,,,1.0,,2.0,,,2.0,1.0,,,,,,Tete,
10390074,away,Olympique Lyonnais,Rayan Cherki,cherki-rayan,R. Cherki,M,10,176,76914,M,979128,EUR,1061078400,M,18,18,False,34.0,31.0,6.0,6.0,15.0,16.0,20.0,,4.0,,4.0,,,,,,,70.0,49.0,8.0,9.0,0.3597,0.2872,0.381172,3,,,,17.0,2.0,4.0,3.0,,,1.0,1.0,3.0,,,,4.0,,1.0,,2.0,1.0,1.0,2.0,,,2.0,1.0,,,,,2.0,rayan_cherki,
10390074,away,Olympique Lyonnais,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,9,183,3852,M,842931,EUR,716428800,M,7,7,False,35.0,25.0,5.0,2.0,9.0,10.0,27.0,1.0,7.0,1.0,5.0,,,,,,,90.0,55.0,7.5,17.0,0.191,0.6069,0.119918,3,,,,17.0,2.0,4.0,3.0,,,2.0,2.0,3.0,1.0,,3.0,5.0,,2.0,,1.0,1.0,,1.0,,,1.0,,1.0,,,,1.0,karltokoekambi,
10390074,away,Olympique Lyonnais,Alexandre Lacazette,alexandre-lacazette,A. Lacazette,F,91,176,9530,M,50070,EUR,675388800,F,10,10,False,34.0,28.0,1.0,1.0,10.0,12.0,23.0,1.0,5.0,,3.0,,,,,,,90.0,52.0,7.7,12.0,1.3145,1.6655,0.584909,5,,,,18.0,1.0,,,,1.0,2.0,1.0,3.0,2.0,True,1.0,5.0,1.0,1.0,,1.0,,2.0,3.0,1.0,,3.0,1.0,1.0,2.0,,,1.0,lacazettealex,
10390074,away,Olympique Lyonnais,Johann Lepenant,johann-lepenant,J. Lepenant,M,8,176,892,M,963299,EUR,1035244800,M,24,24,True,15.0,15.0,1.0,1.0,6.0,6.0,9.0,,,1.0,3.0,,,,,,,32.0,20.0,6.7,1.0,0.0,0.0,0.0180174,0,,,,9.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10390074,away,Olympique Lyonnais,Romain Faivre,romain-faivre,R. Faivre,M,28,180,1033,M,913942,EUR,900374400,M,15,15,True,8.0,8.0,,,2.0,2.0,9.0,,,,,,,,,,,20.0,13.0,6.3,4.0,0.0,0.0,0.0489271,0,,,,7.0,3.0,2.0,,,,,,,,,,3.0,,,,1.0,1.0,,1.0,,,,,,,,,,,
10390074,away,Olympique Lyonnais,Thiago Mendes,thiago-mendes,T. Mendes,M,23,176,1626,M,329303,EUR,700617600,M,23,23,True,11.0,10.0,,,4.0,4.0,7.0,,,,1.0,,,,,,,9.0,13.0,6.8,1.0,0.0,0.0,0.00368604,0,,,,6.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10390074,away,Olympique Lyonnais,Moussa Dembélé,moussa-dembele,M. Dembélé,F,9,183,2654,M,318653,EUR,837129600,F,9,9,True,8.0,6.0,,,4.0,4.0,4.0,,,,,,,,,,,9.0,9.0,6.5,2.0,0.0,0.0,0.0200197,0,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10390074,away,Olympique Lyonnais,Rémy Riou,remy-riou,R. Riou,G,1,189,112,M,13906,EUR,555206400,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390074,away,Olympique Lyonnais,Kayne Bonnevie,kayne-bonnevie,K. Bonnevie,G,30,191,48,M,966629,EUR,995760000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390074,away,Olympique Lyonnais,Mamadou Sarr,sarr-mamadou,M. Sarr,D,19,194,21849,M,1154657,EUR,1125273600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Mamadou Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390074,away,Olympique Lyonnais,Jeff Reine-Adélaïde,jeff-reine-adelaide,J. Reine-Adélaïde,M,11,184,467,M,794269,EUR,884995200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390074,away,Olympique Lyonnais,Bradley Barcola,barcola-bradley,B. Barcola,F,29,182,37510,M,996952,EUR,1030924800,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bradley_b,
