match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,captain,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_unsuccessfulTouch,player_sofascoreId,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_totalOffside,stat_goodHighClaim,stat_blockedScoringAttempt,stat_bigChanceMissed
10382257,home,FC Emmen,Richairo Živković,richairo-zivkovic,R. Živković,F,186,197,M,295137,EUR,841881600,F,9,9,False,23.0,14.0,2.0,,4.0,5.0,10.0,19.0,6.0,,,84.0,40.0,6.6,16.0,2,30,3.0,1.0,10.0,3.0,4.0,1.0,,1.0,1.0,,,1.0,2.0,2.0,,3.0,,,1.0,4.0,,,1.0,,,,,,,,,
10382257,home,FC Emmen,Mohamed Bouchouari,mohamed-bouchouari,M. Bouchouari,D,170,778,M,965329,EUR,974246400,D,34,34,True,7.0,5.0,1.0,1.0,2.0,4.0,3.0,5.0,1.0,,,31.0,17.0,6.8,5.0,1,34,,,,2.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,2.0,1.0,,,,,,,,1.0,,,,
10382257,home,FC Emmen,Jari Vlak,jari-vlak,J. Vlak,M,191,123,M,932652,EUR,903139200,M,20,20,True,10.0,8.0,,,4.0,4.0,4.0,6.0,3.0,,,31.0,18.0,6.6,4.0,0,8,,1.0,4.0,1.0,2.0,,,,1.0,,2.0,,,,,2.0,,,,1.0,,,,,,,,,,,,
10382257,home,FC Emmen,Lorenzo Burnet,lorenzo-burnet,L. Burnet,D,170,12,M,100384,EUR,663552000,D,18,18,True,16.0,11.0,3.0,,9.0,11.0,2.0,5.0,5.0,,,18.0,21.0,6.5,5.0,0,18,,,1.0,,1.0,,,,,,,1.0,,,,,Lorenzo,Burnet,,,,,,,,,,,1.0,,,
10382257,home,FC Emmen,Jasin Assehnoun,jasin-assehnoun,J. Assehnoun,M,175,80,M,943188,EUR,914630400,M,11,11,True,10.0,6.0,,,2.0,4.0,4.0,6.0,3.0,,,11.0,14.0,6.2,5.0,0,78,,1.0,4.0,3.0,3.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10382257,home,FC Emmen,Ahmed El Messaoudi,ahmed-el-messaoudi,A. E. Messaoudi,M,182,170,M,369798,EUR,807408000,M,23,23,True,4.0,4.0,,,1.0,1.0,3.0,3.0,1.0,,,11.0,8.0,6.5,3.0,0,10,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
10382257,home,FC Emmen,Eric Oelschlägel,eric-oelschlagel,E. Oelschlägel,G,193,62,M,253515,EUR,811555200,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382257,home,FC Emmen,Kyan van Dorp,kyan-van-dorp,K. v. Dorp,G,187,14,M,905384,EUR,958521600,G,16,16,True,,,,,,,,,,,,,,,,0,23,,,,,,,,,,,,,,,,,Kyan,van Dorp,,,,,,,,,,,,,,
10382257,home,FC Emmen,Michaël Heylen,michael-heylen,M. Heylen,D,187,30,M,311954,EUR,757555200,D,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382257,home,FC Emmen,Azzeddine Toufiqui,toufiqui-azzeddine,A. Toufiqui,M,175,52,,914710,EUR,924998400,M,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Azzeddine,Toufiqui,,,,,,,,,,,,,,
10382257,away,Excelsior,Stijn van Gassel,stijn-van-gassel,S. van Gassel,G,185,166,M,367118,EUR,845596800,G,1,1,False,25.0,17.0,16.0,8.0,16.0,17.0,1.0,8.0,3.0,1.0,2.0,90.0,31.0,6.2,9.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10382257,away,Excelsior,Siebe Horemans,siebe-horemans,S. Horemans,D,186,201,M,794990,EUR,896745600,D,2,2,False,53.0,38.0,7.0,3.0,17.0,22.0,21.0,34.0,6.0,,,90.0,83.0,7.2,20.0,0,2,2.0,1.0,6.0,8.0,2.0,3.0,3.0,,5.0,,,,4.0,2.0,,2.0,,,3.0,1.0,,,,,,,,,,,,
10382257,away,Excelsior,Sven Nieuwpoort,sven-nieuwpoort,S. Nieuwpoort,D,184,8,M,97412,EUR,734659200,D,16,16,False,38.0,33.0,3.0,1.0,21.0,24.0,12.0,14.0,4.0,,,90.0,43.0,6.5,5.0,0,16,,,,1.0,,,,,3.0,,,1.0,1.0,1.0,,,Sven,Nieuwpoort,,,,,,,,,,,,,,
10382257,away,Excelsior,Redouan El Yaakoubi,redouan-el-yaakoubi,R. E. Yaakoubi,D,182,100,M,887617,EUR,822528000,D,4,4,False,58.0,49.0,12.0,5.0,24.0,25.0,26.0,34.0,11.0,,,90.0,65.0,6.6,9.0,0,,,2.0,,3.0,,1.0,1.0,,2.0,True,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,
10382257,away,Excelsior,Nathan Tjoe-A-On,tjoe-a-on-nathan,N. Tjoe-A-On,M,182,7235,M,992651,EUR,1008979200,D,28,28,False,37.0,29.0,2.0,2.0,14.0,17.0,15.0,23.0,5.0,,,90.0,69.0,6.0,19.0,0,24,1.0,1.0,11.0,3.0,1.0,5.0,,,5.0,,,1.0,2.0,1.0,,3.0,,,3.0,,nathantjoeaon,1.0,,,,,,,,,,
10382257,away,Excelsior,Peer Koopmeiners,peer-koopmeiners,P. Koopmeiners,M,186,510,M,922018,EUR,957398400,M,23,23,False,23.0,19.0,5.0,2.0,10.0,11.0,9.0,12.0,8.0,,,69.0,36.0,6.7,9.0,0,6,2.0,,6.0,3.0,1.0,1.0,1.0,,2.0,,,,1.0,,1.0,1.0,,,,3.0,,2.0,,,,,1.0,1.0,,,,
10382257,away,Excelsior,Kenzo Goudmijn,kenzo-goudmijn,K. Goudmijn,M,174,248,M,916947,EUR,1008633600,M,8,8,False,56.0,42.0,5.0,4.0,15.0,21.0,28.0,38.0,11.0,,,90.0,77.0,7.1,20.0,0,24,1.0,1.0,6.0,12.0,2.0,9.0,8.0,,1.0,,,,1.0,1.0,3.0,1.0,,,3.0,2.0,,1.0,,,,1.0,,1.0,,,,
10382257,away,Excelsior,Lazaros Lamprou,lazaros-lamprou,L. Lamprou,M,177,177,M,823856,EUR,882403200,M,22,22,False,38.0,30.0,2.0,1.0,10.0,12.0,22.0,32.0,7.0,,,90.0,73.0,7.3,20.0,1,7,2.0,1.0,6.0,12.0,2.0,6.0,5.0,,,,,1.0,2.0,,4.0,1.0,Lazaros,Lamprou,6.0,5.0,,1.0,,,,2.0,,2.0,,,1.0,
10382257,away,Excelsior,Noah Naujoks,noah-naujoks,N. Naujoks,M,183,201,M,1048487,EUR,1020297600,M,15,15,False,24.0,19.0,1.0,,3.0,4.0,16.0,21.0,5.0,,,90.0,39.0,6.6,9.0,3,10,2.0,2.0,7.0,6.0,1.0,3.0,2.0,3.0,,,,,2.0,1.0,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,
10382257,away,Excelsior,Couhaib Driouech,couhaib-driouech,C. Driouech,F,175,4625,M,1047395,EUR,1019001600,M,14,14,False,33.0,27.0,,,6.0,7.0,21.0,29.0,6.0,,,83.0,48.0,6.0,13.0,2,11,2.0,,7.0,2.0,2.0,2.0,2.0,,1.0,,,,,,,2.0,,,3.0,3.0,,1.0,2.0,,,,,,,,,1.0
10382257,away,Excelsior,Nikolas Agrafiotis,nikolas-agrafiotis,N. Agrafiotis,F,190,138,M,1036005,EUR,956620800,F,7,7,False,16.0,13.0,1.0,1.0,7.0,9.0,6.0,7.0,2.0,,,82.0,34.0,6.4,9.0,3,25,3.0,1.0,7.0,4.0,,3.0,1.0,,,,,,1.0,1.0,1.0,2.0,Nikolas Agrafiotis,,,4.0,,,2.0,,,,1.0,2.0,1.0,,1.0,2.0
10382257,away,Excelsior,Julian Baas,julian-baas,J. Baas,M,184,147,M,1046143,EUR,1018915200,M,33,33,True,13.0,11.0,1.0,,6.0,7.0,5.0,9.0,1.0,,,21.0,22.0,6.4,6.0,1,16,1.0,,1.0,,,,,,,,,1.0,,,,,,,3.0,1.0,,,,,,,,,,,1.0,
10382257,away,Excelsior,Reda Kharchouch,reda-kharchouch,R. Kharchouch,F,192,100,M,907909,EUR,809481600,F,9,9,True,5.0,3.0,,,1.0,2.0,2.0,3.0,1.0,,,8.0,7.0,6.6,3.0,0,99,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10382257,away,Excelsior,Yassin Ayoub,yassin-ayoub,Y. Ayoub,M,175,165,M,151894,EUR,762912000,M,21,21,True,14.0,11.0,,,3.0,3.0,8.0,11.0,2.0,,,12.0,22.0,7.3,4.0,1,,,1.0,,5.0,,,,,,,,1.0,3.0,3.0,1.0,,,,,1.0,,,,,,,,,,,1.0,
10382257,away,Excelsior,Norbert Alblas,norbert-alblas,N. Alblas,G,185,18,M,339845,EUR,787190400,G,18,18,True,,,,,,,,,,,,,,,,0,18,,,,,,,,,,,,,,,,,Norbert,Alblas,,,,,,,,,,,,,,
10382257,away,Excelsior,Arthur Zagre,zagre-arthur,A. Zagre,D,168,411,M,910053,EUR,1002153600,D,12,12,True,,,,,,,,,,,,,,,,0,12,,,,,,,,,,,,,,,,,Arthur,Zagre,,,,,,,,,,,,,,
10382257,away,Excelsior,Serano Seymor,serano-seymor,S. Seymor,D,190,15,M,1091021,EUR,1010102400,D,34,34,True,,,,,,,,,,,,,,,,0,34,,,,,,,,,,,,,,,,,Serano Seymor,,,,,,,,,,,,,,,
10382257,away,Excelsior,Nathan Markelo,nathan-markelo,N. Markelo,M,182,73,M,920489,EUR,915667200,D,24,24,True,,,,,,,,,,,,,,,,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382257,away,Excelsior,Joshua Eijgenraam,joshua-eijgenraam,J. Eijgenraam,M,180,30,M,1090204,EUR,1013990400,M,6,6,True,,,,,,,,,,,,,,,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
