match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_possessionLostCtrl,stat_keyPass,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_totalClearance,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_fouls,stat_dispossessed,player_firstName,player_lastName,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,captain,player_sofascoreId,stat_bigChanceMissed,stat_goodHighClaim,stat_clearanceOffLine,stat_goalAssist,stat_hitWoodwork,stat_goals
11451156,home,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185,464,M,827418,EUR,852422400,G,16,16,False,29.0,29.0,3.0,3.0,27.0,27.0,2.0,2.0,10.0,1.0,1.0,2.0,90.0,36.0,6.3,0.0,0.0,0.00389275,0,-1.4806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451156,home,Başakşehir FK,Şener Özbayraklı,sener-ozbayrakli,Ş. Özbayraklı,D,,172,44,,129992,EUR,632966400,D,2,2,False,32.0,28.0,6.0,5.0,13.0,15.0,15.0,17.0,2.0,,,,45.0,51.0,7.0,0.0,0.0,0.00949975,0,,2.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11451156,home,Başakşehir FK,Edgar Ié,edgar-ie,E. Ié,D,32,182,216,M,235458,EUR,767750400,D,32,32,False,100.0,92.0,7.0,4.0,42.0,44.0,51.0,57.0,3.0,,,,90.0,119.0,7.0,0.0,0.0,0.0191986,0,,2.0,3.0,7.0,1.0,,,,2.0,2.0,1.0,1.0,11.0,,1.0,1.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,
11451156,home,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,507,M,839982,EUR,837561600,D,5,5,False,96.0,88.0,7.0,4.0,53.0,56.0,35.0,40.0,8.0,,,,90.0,105.0,7.6,0.0679,0.0273,0.0221942,1,,1.0,1.0,9.0,,,,3.0,1.0,1.0,1.0,,9.0,,,,8.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11451156,home,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178,139,M,248529,EUR,687052800,D,60,60,False,39.0,31.0,4.0,1.0,17.0,18.0,15.0,28.0,4.0,,,,90.0,61.0,6.7,0.0586,0.0,0.0599182,1,,1.0,2.0,4.0,,,,,2.0,1.0,1.0,1.0,16.0,,7.0,1.0,2.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,
11451156,home,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,7,7,False,44.0,36.0,1.0,1.0,12.0,12.0,29.0,40.0,7.0,,,,90.0,72.0,7.7,0.2499,0.0,0.42536,3,,,6.0,8.0,1.0,3.0,1.0,,,1.0,1.0,6.0,15.0,4.0,8.0,5.0,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,
11451156,home,Başakşehir FK,Eden Karzev,eden-karzev,E. Karzev,M,36,186,132,M,921169,EUR,955411200,M,72,72,False,15.0,14.0,1.0,,7.0,7.0,7.0,8.0,1.0,,,,39.0,18.0,6.2,0.0,0.0,0.00353922,0,,,2.0,,1.0,,,,1.0,,,,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
11451156,home,Başakşehir FK,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178,157,M,806964,EUR,887500800,M,10,10,False,60.0,54.0,3.0,2.0,27.0,28.0,29.0,34.0,6.0,,,,90.0,76.0,7.1,0.0517,0.0,0.0783893,1,,1.0,5.0,8.0,1.0,3.0,1.0,,1.0,4.0,3.0,1.0,9.0,1.0,2.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
11451156,home,Başakşehir FK,Dimitrios Pelkas,dimitrios-pelkas,D. Pelkas,M,10,175,1186,M,139304,EUR,751593600,M,14,14,False,44.0,31.0,4.0,1.0,10.0,11.0,22.0,34.0,4.0,,,,89.0,56.0,7.5,0.0549,0.236,0.312707,2,,,5.0,7.0,1.0,2.0,2.0,,,4.0,2.0,,14.0,1.0,1.0,1.0,1.0,,1.0,1.0,,4.0,,,,1.0,1.0,1.0,,,,,,,,
11451156,home,Başakşehir FK,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,136,M,45377,EUR,672969600,F,8,8,False,24.0,19.0,,,4.0,5.0,15.0,20.0,4.0,,,,82.0,33.0,6.8,0.0,0.0,0.0138678,0,,,2.0,1.0,,,,,1.0,1.0,1.0,,10.0,,1.0,,,,2.0,,,,2.0,,,,,,True,,,,,,,
