match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,stat_wasFouled,stat_aerialLost,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,captain,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_accurateKeeperSweeper,stat_hitWoodwork
10434026,home,Hatayspor,Erce Kardeşler,erce-kardesler,E. Kardeşler,G,31,186,93,M,758606,EUR,763603200,G,1,1,False,29.0,19.0,19.0,9.0,16.0,19.0,3.0,10.0,1.0,1.0,4.0,1.0,1.0,1.0,90.0,33.0,6.5,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434026,home,Hatayspor,Kerim Alıcı,kerim-alici,K. Alıcı,D,27,183,22,M,758870,EUR,867110400,D,22,22,False,25.0,15.0,2.0,,8.0,10.0,7.0,18.0,5.0,2.0,3.0,,,,90.0,52.0,7.1,16.0,0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10434026,home,Hatayspor,Burak Bekaroğlu,burak-bekaroglu,B. Bekaroğlu,D,86,185,23,M,802645,EUR,861148800,D,86,86,False,54.0,37.0,18.0,6.0,22.0,27.0,15.0,28.0,1.0,,9.0,,,,90.0,66.0,7.1,18.0,1,1.0,5.0,7.0,,,5.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
10434026,home,Hatayspor,Recep Burak Yılmaz,recep-burak-yilmaz,R. B. Yılmaz,D,15,185,31,M,904172,EUR,817430400,D,15,15,False,43.0,37.0,6.0,3.0,33.0,34.0,4.0,9.0,2.0,1.0,7.0,,,,90.0,55.0,7.4,6.0,0,,,2.0,,,8.0,1.0,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
10434026,home,Hatayspor,Engin Aksoy,engin-aksoy,E. Aksoy,D,13,184,16,M,1166884,EUR,1068768000,D,57,57,False,20.0,12.0,3.0,1.0,6.0,9.0,6.0,14.0,5.0,,2.0,,,,58.0,43.0,6.1,18.0,0,3.0,,1.0,1.0,3.0,1.0,,,1.0,,1.0,,Engin Aksoy,,,,,1.0,,,,,,,,,,,,,,
10434026,home,Hatayspor,Rayane Aabid,rayane-aabid,R. Aabid,M,14,178,224,M,297510,EUR,695779200,M,10,10,False,47.0,34.0,8.0,1.0,13.0,15.0,22.0,34.0,4.0,,13.0,,,,82.0,56.0,6.6,17.0,0,2.0,,2.0,1.0,,1.0,,,2.0,1.0,2.0,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,
10434026,home,Hatayspor,Mehdi Boudjemaa,mehdi-boudjemaa,M. Boudjemaa,M,4,182,595,M,960088,EUR,891907200,M,8,8,False,28.0,25.0,4.0,3.0,17.0,17.0,8.0,11.0,3.0,,7.0,,,,70.0,33.0,7.1,4.0,0,,,3.0,,,1.0,,,2.0,1.0,1.0,1.0,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,
10434026,home,Hatayspor,Kaan Kanak,kaan-kanak,K. Kanak,D,,173,15,M,78839,EUR,655171200,M,26,26,False,22.0,12.0,3.0,,4.0,7.0,9.0,17.0,9.0,2.0,2.0,,,,90.0,47.0,6.7,17.0,2,2.0,1.0,3.0,2.0,,,,5.0,1.0,,3.0,1.0,,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
10434026,home,Hatayspor,Ayoub El Kaabi,ayoub-el-kaabi,A. E. Kaabi,F,9,182,27969,M,919793,EUR,740966400,M,25,25,False,16.0,12.0,1.0,1.0,7.0,8.0,5.0,8.0,4.0,,3.0,,,,90.0,31.0,6.1,10.0,2,,1.0,2.0,1.0,1.0,4.0,,,,,,1.0,,,2.0,,3.0,4.0,,,ayoub_elkaabii,True,1.0,2.0,,,,,,,,
10434026,home,Hatayspor,Jeremy Dudziak,jeremy-dudziak,J. Dudziak,D,28,178,174,M,187187,EUR,809568000,M,71,71,False,13.0,8.0,1.0,,4.0,6.0,5.0,10.0,2.0,,1.0,,,,58.0,30.0,6.7,12.0,0,3.0,,4.0,1.0,,1.0,,,2.0,1.0,2.0,,Jeremy,Dudziak,,2.0,,4.0,1.0,,,,,,,,,,,,,
10434026,home,Hatayspor,Zé Luís,ze-luis,Z. Luís,F,,185,233,M,101973,EUR,664675200,F,29,29,False,18.0,12.0,,,4.0,5.0,8.0,13.0,4.0,,5.0,,,,82.0,34.0,7.2,8.0,3,,4.0,8.0,1.0,,3.0,,3.0,2.0,1.0,2.0,,,,2.0,2.0,1.0,1.0,,,,,,,1.0,,,,,,,
10434026,home,Hatayspor,Saba Lobjanidze,saba-lobjanidze,S. Lobjanidze,M,9,175,886,M,286923,EUR,787708800,M,11,11,True,10.0,6.0,,,2.0,3.0,4.0,8.0,1.0,1.0,2.0,,,,32.0,15.0,6.7,6.0,1,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,
10434026,home,Hatayspor,Rúben Ribeiro,ruben-ribeiro,R. Ribeiro,F,,175,55,M,44653,EUR,554774400,M,7,7,True,23.0,19.0,2.0,,11.0,13.0,8.0,10.0,2.0,1.0,5.0,,,,32.0,33.0,6.7,6.0,2,,,3.0,1.0,,1.0,,,1.0,1.0,,1.0,,,2.0,2.0,,1.0,,,,,,,,,,,,,,
10434026,home,Hatayspor,Musa Çağıran,musa-cagiran,M. Çağıran,D,35,185,36,M,60363,EUR,721958400,M,6,6,True,13.0,10.0,2.0,,4.0,4.0,6.0,9.0,1.0,1.0,1.0,,,,20.0,22.0,6.8,4.0,1,,,4.0,,1.0,,1.0,,2.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,
10434026,home,Hatayspor,Christian Atsu,christian-atsu,C. Atsu,M,,165,743,,152390,EUR,695001600,M,30,30,True,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,,,1.0,,,,8.0,11.0,7.8,2.0,1,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,,,
