match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_wasFouled,stat_unsuccessfulTouch,captain,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,player_sofascoreId,stat_outfielderBlock,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_goalAssist,stat_accurateCross,stat_totalOffside
10388514,home,1. FC Köln,Marvin Schwäbe,,,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,20,20,False,40.0,37.0,17.0,14.0,30.0,30.0,7.0,10.0,5.0,1.0,1.0,90.0,46.0,7.2,3.0,0.0,0.0,0.0105449,0,0.1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388514,home,1. FC Köln,Benno Schmitz,,,benno-schmitz,B. Schmitz,D,6,182,70,M,147775,EUR,785030400,D,2,2,False,41.0,19.0,9.0,2.0,7.0,13.0,12.0,29.0,6.0,,,90.0,68.0,7.1,28.0,0.0,0.0,0.0112701,0,,1.0,1.0,6.0,7.0,2.0,1.0,1.0,7.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,
10388514,home,1. FC Köln,Timo Hübers,,,timo-hubers,T. Hübers,D,4,190,271,M,387220,EUR,837820800,D,4,4,False,50.0,40.0,8.0,2.0,35.0,39.0,5.0,11.0,9.0,,,90.0,64.0,7.7,10.0,0.3701,0.642,0.00243178,1,,,5.0,8.0,8.0,2.0,,,4.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,
10388514,home,1. FC Köln,Jeff Chabot,,,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,63.0,52.0,7.0,2.0,48.0,51.0,4.0,12.0,6.0,,,90.0,75.0,7.0,12.0,0.0,0.0,0.00296677,0,,,1.0,6.0,8.0,2.0,,,5.0,4.0,3.0,3.0,,,4.0,,1.0,,,,,,,,,,,,,,
10388514,home,1. FC Köln,Jonas Hector,,,jonas-hector,J. Hector,D,,185,234,,124544,EUR,643766400,D,14,14,False,45.0,30.0,9.0,1.0,18.0,20.0,12.0,26.0,7.0,,,90.0,72.0,7.0,19.0,0.0799,0.0,0.00800527,1,,1.0,1.0,5.0,9.0,2.0,1.0,,4.0,2.0,,,,,3.0,4.0,,True,2.0,1.0,1.0,,,,,,,,,,
10388514,home,1. FC Köln,Eric Martel,,,martel-eric,E. Martel,M,6,186,936,M,988639,EUR,1020038400,M,6,6,False,22.0,15.0,3.0,1.0,11.0,14.0,4.0,8.0,5.0,,,88.0,38.0,6.5,9.0,0.0516,0.0,0.0108428,1,,,3.0,8.0,7.0,2.0,,,2.0,1.0,3.0,3.0,,,4.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,
10388514,home,1. FC Köln,Ellyes Skhiri,,,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,28,28,False,45.0,41.0,2.0,1.0,22.0,23.0,19.0,22.0,11.0,,,90.0,70.0,8.5,7.0,0.2965,0.752,0.0154406,2,,,,6.0,4.0,4.0,,,3.0,1.0,2.0,1.0,2.0,2.0,3.0,,3.0,,,,,,4.0,ellyes_skhiri,1.0,,,,,,
10388514,home,1. FC Köln,Linton Maina,,,linton-maina,L. Maina,M,37,173,490,M,921033,EUR,930096000,M,37,37,False,19.0,16.0,1.0,1.0,8.0,8.0,8.0,12.0,1.0,,,80.0,27.0,7.0,6.0,0.0155,0.0,0.214962,1,,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,,
10388514,home,1. FC Köln,Denis Huseinbašić,,,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,1064842,EUR,994118400,M,8,8,False,17.0,13.0,,,3.0,5.0,10.0,13.0,9.0,,,67.0,31.0,6.5,7.0,0.1619,0.0,0.00995294,1,,1.0,1.0,4.0,4.0,1.0,1.0,,2.0,1.0,1.0,,,,1.0,,1.0,,2.0,2.0,1.0,,1.0,,,,,1.0,,,
10388514,home,1. FC Köln,Florian Kainz,,,florian-kainz,F. Kainz,M,11,176,502,M,78781,EUR,719884800,M,11,11,False,26.0,19.0,5.0,4.0,7.0,8.0,16.0,27.0,6.0,,,80.0,54.0,7.9,18.0,0.0,0.0,0.569745,0,,9.0,2.0,7.0,7.0,,2.0,,2.0,1.0,1.0,2.0,,,1.0,1.0,2.0,,4.0,2.0,,,1.0,,,2.0,3.0,,1.0,4.0,
10388514,home,1. FC Köln,Steffen Tigges,,,steffen-tigges,S. Tigges,F,27,195,329,M,826884,EUR,901843200,F,21,21,False,14.0,7.0,,,1.0,1.0,6.0,14.0,1.0,,,67.0,22.0,6.7,10.0,0.0,0.0,0.00480854,0,,1.0,,1.0,3.0,1.0,,,,,,2.0,,,2.0,,2.0,,1.0,1.0,,,,,,,,,,,
10388514,home,1. FC Köln,Mathias Olesen,,,mathias-olesen,M. Olesen,M,6,186,162,M,994490,EUR,985132800,M,47,47,True,10.0,8.0,2.0,1.0,6.0,7.0,2.0,3.0,2.0,,,23.0,16.0,6.5,4.0,0.0,0.0,0.0557936,0,,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,
10388514,home,1. FC Köln,Sargis Adamyan,,,sargis-adamyan,S. Adamyan,F,22,184,434,M,129927,EUR,738115200,F,23,23,True,7.0,5.0,,,,,5.0,7.0,,,,23.0,14.0,6.6,5.0,0.232,0.7332,0.271583,1,,,1.0,4.0,2.0,,1.0,,,,2.0,2.0,1.0,,,,2.0,,,,,,,,,1.0,1.0,1.0,1.0,,1.0
10388514,home,1. FC Köln,Jan Thielmann,,,thielmann-jan,J. Thielmann,M,29,178,397,M,1010726,EUR,1022371200,M,29,29,True,1.0,1.0,,,,,1.0,1.0,,,,10.0,7.0,6.8,2.0,0.0,0.0,0.00264512,0,,,1.0,1.0,2.0,,,,,,,,,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,
