match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_onTargetScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_totalCross,stat_aerialLost,stat_goals,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_goalAssist,stat_hitWoodwork,stat_bigChanceCreated,stat_bigChanceMissed
11067396,home,Corinthians,Cássio,cassio,Cássio,G,1,195,4592,M,rcassio12,27756,EUR,549936000,G,12,12,False,True,28.0,20.0,13.0,7.0,18.0,21.0,2.0,7.0,13.0,1.0,2.0,6.0,90.0,43.0,7.3,9.0,0.0,0.0,0.00031263,0,0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067396,home,Corinthians,Bruno Méndez,bruno-mendez,Bruno Méndez,D,4,184,752,M,,923000,EUR,936921600,D,25,25,False,,5.0,3.0,1.0,,2.0,4.0,1.0,1.0,1.0,,,,23.0,11.0,6.3,3.0,0.0,0.0,0.00102014,0,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067396,home,Corinthians,Gil,gil,Gil,D,4,191,1081,M,,106402,EUR,550454400,D,4,4,False,,46.0,39.0,6.0,2.0,26.0,28.0,13.0,18.0,3.0,,,,90.0,59.0,7.0,7.0,0.0264,0.0,0.00360804,1,,,,,2.0,,,8.0,,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11067396,home,Corinthians,Lucas Veríssimo,lucas-verissimo,L. Veríssimo,D,28,188,1027,M,,826343,EUR,804643200,D,3,3,False,,34.0,29.0,,,19.0,21.0,10.0,13.0,5.0,,,,90.0,47.0,7.2,7.0,0.0117,0.0577,0.00353865,1,,,,2.0,5.0,,,3.0,3.0,2.0,,,1.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11067396,home,Corinthians,Fábio Santos,fabio-santos,Fábio Santos,D,6,179,356,,,35519,EUR,495676800,D,6,6,False,,40.0,38.0,2.0,2.0,16.0,17.0,22.0,24.0,2.0,,,,90.0,55.0,7.1,4.0,0.8229,0.9857,0.0286487,2,,,,3.0,1.0,2.0,,1.0,,1.0,1.0,2.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11067396,home,Corinthians,Gabriel Moscardo,gabriel-moscardo,G. Moscardo,M,17,185,5063,M,gabrielmoscardo,1485309,EUR,1127865600,M,44,44,False,,32.0,27.0,3.0,3.0,8.0,9.0,19.0,23.0,5.0,,,,75.0,47.0,7.0,9.0,0.0204,0.0,0.035644,1,,,,2.0,7.0,1.0,,,1.0,2.0,,1.0,1.0,,,3.0,,,,,,4.0,3.0,1.0,1.0,,,,,,,,,,,
11067396,home,Corinthians,Maycon,maycon,Maycon,M,8,175,3568,M,,831778,EUR,868924800,M,7,7,False,,61.0,48.0,10.0,3.0,22.0,22.0,26.0,40.0,11.0,,,,90.0,75.0,6.1,19.0,0.0,0.0,0.0259592,0,,,,3.0,,1.0,2.0,2.0,,,,,3.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,
11067396,home,Corinthians,Matías Rojas,matias-rojas,Matías Rojas,M,,180,2550,M,MRojas,846280,EUR,815356800,M,10,10,False,,17.0,12.0,4.0,4.0,4.0,5.0,8.0,14.0,4.0,,,,58.0,27.0,6.8,9.0,0.039,0.1093,0.013806,1,,,,2.0,2.0,,,1.0,,1.0,,,,1.0,,,,,2.0,,,3.0,1.0,,,2.0,,,,,,,,,,
11067396,home,Corinthians,Renato Augusto,renato-augusto,R. Augusto,M,7,185,1895,M,,34152,EUR,571276800,M,8,8,False,,13.0,12.0,,,3.0,3.0,9.0,11.0,1.0,,,,45.0,17.0,6.7,2.0,0.0179,0.0,0.020102,1,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,
11067396,home,Corinthians,Wesley,wesley,Wesley,F,22,180,10411,M,wesley_teixeira005,1211632,EUR,1109980800,M,36,36,False,,9.0,6.0,,,3.0,4.0,4.0,9.0,4.0,,,,58.0,32.0,6.9,12.0,0.021,0.0,0.0257985,1,,,,2.0,6.0,1.0,,,1.0,,1.0,,,,1.0,5.0,,1.0,4.0,1.0,,3.0,3.0,,2.0,,1.0,,,,,,,,,
