match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_blockedScoringAttempt,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_dispossessed,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside
12773664,home,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1388,M,40244,EUR,644284800,G,1,1,False,True,23.0,18.0,10.0,6.0,0.0,16.0,18.0,2.0,5.0,1.0,1.0,1.0,8.0,3.0,4.0,1.0,90.0,29.0,7.3,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12773664,home,TSG Hoffenheim,Arthur Chaves,arthur-chaves,A. Chaves,D,34,187,470,M,1122806,EUR,980726400,D,35,35,False,,57.0,47.0,6.0,2.0,0.0,26.0,27.0,21.0,30.0,6.0,11.0,3.0,2.0,,,,90.0,69.0,7.6,11.0,1,Arthur Chaves,,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
12773664,home,TSG Hoffenheim,Anton Stach,anton-stach,A. Stach,M,18,192,1471,M,889861,EUR,911088000,D,16,16,False,,71.0,64.0,10.0,5.0,0.0,47.0,48.0,17.0,23.0,2.0,2.0,1.0,3.0,,,,84.0,86.0,7.5,9.0,1,,,,,,,,,,1.0,,1.0,4.0,3.0,2.0,1.0,,,,,,,,,,,
12773664,home,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,334,M,187423,EUR,798249600,D,25,25,False,,57.0,47.0,5.0,2.0,0.0,32.0,34.0,15.0,23.0,1.0,4.0,2.0,4.0,,,,90.0,68.0,7.1,10.0,1,,,3.0,,,,,,2.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,
12773664,home,TSG Hoffenheim,Pavel Kadeřábek,pavel-kaderabek,P. Kadeřábek,M,3,182,267,M,109296,EUR,704160000,M,3,3,False,,24.0,17.0,3.0,1.0,0.0,10.0,11.0,8.0,18.0,,8.0,1.0,1.0,,,,90.0,51.0,7.6,12.0,4,,,4.0,1.0,,,1.0,,5.0,3.0,3.0,2.0,,1.0,,1.0,,1.0,2.0,5.0,1.0,1.0,,,,,
12773664,home,TSG Hoffenheim,Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,27,187,756,M,186719,EUR,807753600,M,11,11,False,,63.0,54.0,8.0,5.0,0.0,25.0,28.0,29.0,35.0,1.0,4.0,,8.0,,,,72.0,73.0,7.1,12.0,1,,,3.0,,1.0,1.0,,,2.0,,1.0,1.0,,1.0,1.0,2.0,,,,,,,2.0,,,,
12773664,home,TSG Hoffenheim,Umut Tohumcu,umut-tohumcu,U. Tohumcu,M,8,176,431,M,1083410,EUR,1092182400,M,17,17,False,,36.0,31.0,,,1.0,15.0,15.0,22.0,33.0,,6.0,2.0,6.0,,,,90.0,68.0,8.4,14.0,2,Umut Tohumcu,,3.0,2.0,1.0,1.0,2.0,,4.0,1.0,1.0,,,1.0,3.0,5.0,,,4.0,12.0,6.0,,,,,,
12773664,home,TSG Hoffenheim,David Jurásek,david-jurasek,D. Jurásek,D,39,183,1517,M,1030711,EUR,965606400,M,19,19,False,,24.0,19.0,3.0,,0.0,6.0,9.0,13.0,20.0,,1.0,1.0,6.0,,,,90.0,44.0,6.5,14.0,0,,,1.0,,,,,,,1.0,,,,,2.0,1.0,1.0,,,5.0,,,,,,,
12773664,home,TSG Hoffenheim,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3083,M,963801,EUR,1027555200,F,23,23,False,,14.0,9.0,1.0,,0.0,3.0,3.0,6.0,11.0,,3.0,1.0,3.0,,,,73.0,24.0,7.4,5.0,4,,,1.0,,1.0,1.0,1.0,,2.0,,1.0,,,,,2.0,,3.0,2.0,,,1.0,,ahlozek,,,
12773664,home,TSG Hoffenheim,Haris Tabaković,haris-tabakovic,H. Tabaković,F,15,196,2739,M,259803,EUR,772070400,F,26,26,False,,27.0,20.0,,,0.0,3.0,4.0,17.0,23.0,4.0,4.0,1.0,3.0,,,,90.0,39.0,7.2,11.0,6,,,7.0,,,,3.0,1.0,,,4.0,1.0,,,3.0,2.0,2.0,2.0,,,,,1.0,,2.0,1.0,1.0
