match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_outfielderBlock,stat_aerialWon,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,player_firstName,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,stat_fouls,stat_totalOffside,captain,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_hitWoodwork,stat_goals
12764476,home,ŠK Slovan Bratislava,David Strelec,david-strelec,D. Strelec,F,13,185,2213,M,918482,EUR,986342400,F,13,13,False,21.0,16.0,3.0,3.0,0.0,14.0,17.0,2.0,5.0,3.0,1.0,2.0,6.0,,,,78.0,30.0,6.5,8.0,0.00075739,0,,1.0,2.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
12764476,home,ŠK Slovan Bratislava,Sharani Zuberu,sharani-zuberu,S. Zuberu,D,23,185,146,M,998471,EUR,947203200,F,23,23,True,7.0,4.0,1.0,,0.0,2.0,4.0,2.0,3.0,2.0,,1.0,2.0,,,,27.0,12.0,6.7,4.0,0.00418611,0,,,2.0,,,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,
12764476,home,ŠK Slovan Bratislava,Július Szőke,julius-szoke,J. Szőke,M,37,182,111,M,237412,EUR,807235200,M,37,37,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,2.0,,,,,27.0,8.0,6.6,2.0,9.49e-06,0,,,2.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
12764476,home,ŠK Slovan Bratislava,Lukáš Pauschek,lukas-pauschek,L. Pauschek,D,25,178,42,M,152549,EUR,723859200,D,25,25,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,,,2.0,1.0,,,,12.0,6.0,6.7,1.0,0.00058864,0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12764476,home,ŠK Slovan Bratislava,Nino Marcelli,marcelli-nino,N. Marcelli,M,18,178,358,M,1397170,EUR,1117324800,M,18,18,True,3.0,1.0,1.0,,0.0,,,1.0,3.0,1.0,1.0,1.0,,,,,12.0,6.0,6.4,3.0,0.00063618,0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12764476,home,ŠK Slovan Bratislava,Róbert Mak,robert-mak,R. Mak,M,21,179,370,M,87087,EUR,668390400,F,21,21,True,,,,,0.0,,,,,,,,,,,,8.0,,6.4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764476,home,ŠK Slovan Bratislava,Martin Trnovský,martin-trnovsky,M. Trnovský,G,31,191,36,M,856203,EUR,960336000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764476,home,ŠK Slovan Bratislava,Adam Hrdina,hrdina-adam,A. Hrdina,G,1,194,41,M,1112728,EUR,1076544000,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764476,home,ŠK Slovan Bratislava,Jurij Medveděv,jurij-medvedev,J. Medveděv,D,17,180,52,M,802156,EUR,835056000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764476,home,ŠK Slovan Bratislava,Siemen Voet,siemen-voet,S. Voet,D,3,190,124,M,997344,EUR,952300800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Siemen,Voet,,,,,,,,,,,,,
12764476,home,ŠK Slovan Bratislava,Alen Mustafić,alen-mustafic,A. Mustafić,M,20,184,102,M,927799,EUR,931132800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764476,home,ŠK Slovan Bratislava,Artur Gajdoš,artur-gajdos,A. Gajdoš,M,8,170,123,M,1087830,EUR,1074556800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764476,home,ŠK Slovan Bratislava,Idjessi Metsoko,idjessi-metsoko,I. Metsoko,F,93,191,139,M,1393973,EUR,1016064000,F,93,93,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Idjessi Metoko,,,,,,,,,,,,,,
12764476,away,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11780,M,125274,EUR,721008000,G,18,18,False,18.0,18.0,2.0,2.0,0.0,14.0,14.0,4.0,4.0,,,,4.0,1.0,,,90.0,20.0,6.9,,0.00089545,0,,,,,,,,,,,,,,,,,,,,,,,,stefan.ortega1,,,,,,,
12764476,away,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17470,M,1136731,EUR,1100995200,D,82,82,False,77.0,73.0,1.0,1.0,1.0,12.0,13.0,61.0,64.0,2.0,1.0,,6.0,,,,90.0,95.0,9.4,7.0,1.2849,3,,,4.0,1.0,1.0,,2.0,,1.0,1.0,,,,4.0,,0.4215,Rico Lewis,,1.0,,,,,Rico_Lewis,3.0,1.0,3.0,0.3609,,,
12764476,away,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22626,M,383560,EUR,806112000,D,25,25,False,57.0,53.0,2.0,1.0,0.0,9.0,9.0,44.0,48.0,3.0,,,4.0,,,,61.0,63.0,7.0,6.0,0.0681301,0,,,3.0,2.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,2.0,,,manuel_akanji,,,,,,,
12764476,away,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22291,M,152077,EUR,770083200,D,5,5,False,110.0,109.0,5.0,5.0,0.0,27.0,27.0,82.0,83.0,2.0,,1.0,5.0,,,,90.0,120.0,8.6,2.0,0.173957,2,,,5.0,,,1.0,1.0,,1.0,,2.0,1.0,4.0,2.0,1.0,0.1031,,,,,1.0,,,johnstones5,1.0,,1.0,0.1154,,,
12764476,away,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50024,M,964994,EUR,1011744000,D,24,24,False,73.0,71.0,,,0.0,12.0,12.0,59.0,61.0,5.0,,4.0,5.0,,,,78.0,96.0,7.5,4.0,0.0905737,0,,,7.0,2.0,1.0,,5.0,2.0,,,2.0,,1.0,,,,,,1.0,,1.0,,,JGvardiol,,,,,,,
12764476,away,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,945122,EUR,904176000,M,27,27,False,68.0,60.0,2.0,1.0,0.0,8.0,8.0,53.0,61.0,6.0,,,9.0,,,,90.0,83.0,7.4,14.0,0.486056,2,,1.0,4.0,3.0,2.0,,,,2.0,1.0,1.0,,1.0,2.0,1.0,0.0614,,,3.0,1.0,1.0,,,matheusnunes,2.0,,,,1.0,,
12764476,away,Manchester City,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,50691,M,45853,EUR,656726400,M,19,19,False,123.0,115.0,4.0,2.0,0.0,15.0,15.0,104.0,116.0,6.0,3.0,2.0,7.0,,,,90.0,145.0,8.6,17.0,0.39136,3,,8.0,2.0,3.0,1.0,1.0,1.0,,2.0,,,,,5.0,1.0,0.3006,,,1.0,,,,True,IGunny,,1.0,2.0,0.7993,4.0,1.0,1.0
12764476,away,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,71179,M,934386,EUR,1022457600,M,11,11,False,62.0,51.0,2.0,1.0,1.0,2.0,2.0,50.0,66.0,7.0,1.0,,3.0,,,,90.0,87.0,8.4,24.0,0.398812,3,,6.0,3.0,6.0,2.0,,1.0,1.0,2.0,,,,,5.0,2.0,0.1579,,,1.0,,1.0,,,Dokss,,,1.0,0.0335,1.0,1.0,
12764476,away,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,173851,M,859765,EUR,959472000,M,47,47,False,57.0,51.0,,,1.0,5.0,6.0,46.0,53.0,4.0,2.0,,2.0,,,,78.0,69.0,8.9,12.0,0.20225,5,,2.0,,1.0,,,,,2.0,,,,,3.0,3.0,0.3325,,,1.0,,,,,Foden,1.0,,2.0,1.0966,,1.0,1.0
12764476,away,Manchester City,Savinho,savio,Savinho,M,26,176,52195,M,1046795,EUR,1081555200,M,26,26,False,39.0,34.0,,,0.0,2.0,2.0,36.0,47.0,4.0,2.0,,2.0,,,,90.0,60.0,7.6,15.0,0.534095,1,,10.0,3.0,4.0,3.0,1.0,,,2.0,,,,,2.0,,0.0445,,,1.0,1.0,,,,Savinho,,,,,4.0,,
12764476,away,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,849024,M,839956,EUR,964137600,F,9,9,False,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,,,60.0,10.0,6.8,2.0,0.0031149,5,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,2.0,2.0131,,,,1.0,,,,EHaaland,,3.0,2.0,1.3019,,,1.0
12764476,away,Manchester City,James McAtee,james-mcatee,J. McAtee,M,24,180,10486,M,1003334,EUR,1034899200,M,87,87,True,11.0,8.0,,,0.0,1.0,1.0,7.0,10.0,4.0,1.0,,,,,,30.0,19.0,7.2,4.0,0.0372328,3,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,0.2592,,,,,2.0,,,jamesmcatee_,,1.0,2.0,0.5452,,,1.0
12764476,away,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40381,M,318941,EUR,863568000,D,3,3,True,30.0,29.0,2.0,2.0,0.0,6.0,6.0,23.0,24.0,,,,1.0,,,,29.0,31.0,6.9,2.0,0.0805091,0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,RúbenD,,,,,,,
12764476,away,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26433,M,44614,EUR,643852800,D,2,2,True,14.0,12.0,1.0,1.0,0.0,2.0,3.0,10.0,11.0,1.0,,,,,,,12.0,19.0,6.8,4.0,0.01527,1,,,,,,,,,,,,,,,,0.0295,,,1.0,,,,,KyleWalker2,,,1.0,0.0313,,,
12764476,away,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,57959,M,189061,EUR,810691200,M,10,10,True,12.0,12.0,,,0.0,,,12.0,12.0,,,,,,,,12.0,12.0,6.7,,0.0639007,0,,,,,,,,,,,,,,,,,,,,,,,,JGrealish,,,,,,,
12764476,away,Manchester City,Ederson,ederson,Ederson,G,31,188,48446,M,254491,EUR,745545600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Ederson93,,,,,,,
12764476,away,Manchester City,Scott Carson,scott-carson,S. Carson,G,,188,5019,M,716,EUR,494553600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,scottpcarson33,,,,,,,
12764476,away,Manchester City,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33771,M,136710,EUR,768182400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Kova8,,,,,,,
12764476,away,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62462,M,331209,EUR,776476800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,BSilva,,,,,,,
