match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_firstName,player_lastName,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_penaltyConceded,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_totalOffside
14083228,home,Elche,Álvaro Rodriguez,alvaro-rodriguez,Á. Rodriguez,F,20,193.0,14656,M,alvarorodrigz_,1154587,EUR,1089763200,F,20,20,False,30.0,14.0,2.0,1.0,0.0,3.0,7.0,11.0,23.0,2.0,3.0,,,,90.0,65.0,7.4,31.0,0.194256,153.43020881332,12.0,88.83,22.26,,4,,0.35,0.15,-0.04,,,1.0,,7.0,14.0,18.0,,6.0,3.0,1.0,1.0,6.0,3.0,1.0,45.783302892534,3.0,,,11.0,4.0,,,,0.6749,-0.58,,1.0,2.0,,0.9595,2.0,2.0,1.0,,,,,
14083228,home,Elche,Rodrigo Mendoza,rodrigo-mendoza,R. Mendoza,M,4,182.0,2675,M,,1391752,EUR,1110844800,M,30,30,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,,,,,23.0,12.0,6.2,4.0,0.0187923,56.187876426889,5.0,3.78,25.305,,0,,-0.29,0.3,-0.16,,,3.0,1.0,,3.0,,1.0,1.0,,,,,,1.0,25.310846706501,1.0,Rodri,Mendoza,,,,,,,,,,,,,,,,,,,,
14083228,home,Elche,Bambo Diaby,bambo-diaby,B. Diaby,D,17,186.0,190,M,,849731,EUR,882316800,D,4,4,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,,,,,22.0,6.0,5.7,2.0,7.02e-06,5.2570413732441,1.0,5.25,5.25,,0,,-0.13,0.0,-0.41,,,,,3.0,5.0,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14083228,home,Elche,Yago Santiago,yago-santiago,Y. Santiago,M,7,177.0,369,M,,1092515,EUR,1047686400,F,7,7,True,8.0,6.0,,,0.0,1.0,1.0,5.0,7.0,,,,,,22.0,11.0,6.5,3.0,0.00621147,,,,,,0,,0.23,,0.14,,,1.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14083228,home,Elche,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176.0,847,M,,928672,EUR,895017600,D,3,3,True,2.0,1.0,1.0,,0.0,1.0,2.0,,,2.0,1.0,,,,10.0,7.0,6.3,2.0,9.94e-06,7.1170224813471,1.0,-2.835,-2.835,,0,,-0.01,-0.01,-0.17,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14083228,home,Elche,Federico Redondo,federico-redondo,F. Redondo,M,5,188.0,4460,M,,1117026,EUR,1042848000,M,5,5,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,9.0,4.0,6.5,1.0,3.719e-05,,,,,,0,,-0.01,,-0.06,,,,,,,1.0,,,,,,1.0,1.0,,,,Federico Redondo,,,,,,,,,,,,,,,,,,,,,
14083228,home,Elche,Matías Dituro,matias-dituro,M. Dituro,G,1,191.0,616,M,,556884,EUR,547430400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083228,home,Elche,David Delgado,david-delgado,D. Delgado,D,31,,24,M,,2304408,EUR,1199145600,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,David,Delgado,,,,,,,,,,,,,,,,,,,,
14083228,home,Elche,Bema Sina,bema-sina,B. Sina,D,26,184.0,15,M,,1979033,EUR,1049673600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Bema Sina,,,,,,,,,,,,,,,,,,,,,
14083228,home,Elche,André Silva,andre-silva,A. Silva,F,9,185.0,5803,M,andresilva9,190159,EUR,815616000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083228,home,Elche,Adam Boayar,adam-boayar,A. Boayar,F,32,180.0,1331,M,,1518971,EUR,1129161600,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083228,home,Elche,Alex Sanchez,alex-sanchez,Á. Sánchez,F,38,,112,M,,2216007,EUR,1146614400,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083228,away,Sevilla,Odysseas Vlachodimos,odysseas-vlachodimos,O. Vlachodimos,G,1,191.0,2909,M,,138149,EUR,767318400,G,1,1,False,25.0,17.0,10.0,2.0,0.0,16.0,17.0,1.0,8.0,1.0,4.0,3.0,,3.0,90.0,34.0,6.8,8.0,0.0002211,19.091414747997,4.0,15.54,8.19,0.7215,0,0.1307,0.02,0.0,-0.22,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
14083228,away,Sevilla,José Ángel Carmona,jose-angel-carmona,J. Á. Carmona,D,2,183.0,1021,M,,1015240,EUR,1012262400,D,2,2,False,35.0,32.0,3.0,2.0,0.0,18.0,18.0,14.0,17.0,3.0,5.0,,,,90.0,70.0,7.1,15.0,0.0521815,198.02846463577,17.0,48.3,17.01,,2,,0.1,0.23,-0.06,,,1.0,,1.0,3.0,8.0,,1.0,,4.0,3.0,4.0,2.0,,16.065257420907,1.0,,,2.0,1.0,1.0,4.0,,0.054,-0.22,,,,,,1.0,2.0,,,,,,
14083228,away,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187.0,1647,M,,68332,EUR,690249600,D,6,6,False,23.0,22.0,1.0,1.0,0.0,14.0,15.0,8.0,8.0,11.0,4.0,,,,90.0,47.0,6.5,1.0,0.0125226,22.920019278364,5.0,4.725,5.25,,1,,0.07,0.02,-0.07,,True,,,8.0,13.0,8.0,2.0,,,5.0,4.0,,,3.0,,,,,3.0,,,3.0,,0.0162,-0.04,,,,,,,1.0,,,,,,
14083228,away,Sevilla,Kike Salas,kike-salas,K. Salas,D,4,186.0,890,M,,1097719,EUR,1019433600,D,4,4,False,56.0,42.0,8.0,1.0,0.0,24.0,30.0,18.0,26.0,12.0,4.0,,,,90.0,81.0,7.5,15.0,0.00836511,99.060667818393,16.0,73.92,21.735,,1,,0.26,0.02,0.28,,,,,1.0,3.0,11.0,1.0,,,1.0,,1.0,2.0,1.0,,,,,9.0,,1.0,4.0,,0.0328,0.01,,,1.0,,0.0173,,,,,,,,
14083228,away,Sevilla,Juanlu Sánchez,juanlu-sanchez,J. Sánchez,M,16,186.0,1123,M,,1010655,EUR,1060905600,M,16,16,False,14.0,12.0,1.0,,0.0,7.0,7.0,5.0,7.0,1.0,6.0,,,,45.0,21.0,6.5,5.0,0.0722783,45.423445556847,6.0,-10.395,3.57,,1,,0.08,0.1,-0.03,,,2.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,0.0243,-0.08,,,,,,,1.0,,,,,,
14083228,away,Sevilla,Djibril Sow,djibril-sow,D. Sow,M,20,184.0,1941,M,,799054,EUR,855187200,M,20,20,False,29.0,25.0,1.0,,0.0,12.0,14.0,13.0,15.0,,3.0,,,,63.0,40.0,6.2,8.0,0.082909,59.007769783597,7.0,-3.57,19.425,,1,,-0.08,0.03,-0.13,,,3.0,1.0,,2.0,2.0,,,,1.0,1.0,1.0,,1.0,20.626165930681,1.0,,,1.0,1.0,,1.0,,0.3018,-0.36,,1.0,1.0,,0.2136,4.0,,,,,,,
14083228,away,Sevilla,Batista Mendy,batista-mendy,B. Mendy,M,19,191.0,1300,M,,859021,EUR,947635200,M,19,19,False,31.0,24.0,2.0,,0.0,14.0,15.0,10.0,16.0,,6.0,,,,90.0,52.0,6.2,13.0,0.0163628,132.1915230149,16.0,45.885,31.5,,3,,-0.2,0.12,-0.02,,,1.0,,,5.0,2.0,1.0,2.0,,,,1.0,2.0,1.0,32.284101102555,1.0,,,,1.0,1.0,,1.0,0.0864,0.06,,,1.0,,0.0505,1.0,1.0,,,,,1.0,
14083228,away,Sevilla,Oso,oso,Oso,M,36,183.0,173,M,,1534422,EUR,1057708800,M,36,36,False,19.0,14.0,,,0.0,5.0,5.0,9.0,14.0,1.0,5.0,,,,90.0,51.0,6.8,16.0,0.119331,72.211259114918,7.0,47.145,17.22,,3,,0.07,0.19,-0.06,,,6.0,1.0,1.0,6.0,6.0,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,27.620709610947,2.0,,,1.0,4.0,,,,0.3705,0.03,,1.0,1.0,,0.2335,2.0,2.0,,,,,2.0,
14083228,away,Sevilla,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185.0,2096,M,,960006,EUR,1013212800,F,18,18,False,37.0,28.0,5.0,3.0,0.0,7.0,9.0,21.0,28.0,,4.0,,,,90.0,58.0,6.8,20.0,0.0809508,171.18107784365,16.0,111.72,30.765,,2,,0.19,0.32,-0.03,,,4.0,,4.0,11.0,8.0,1.0,4.0,3.0,3.0,2.0,3.0,,2.0,91.028084052954,4.0,,,2.0,3.0,,1.0,1.0,0.1192,-0.51,,,,,,3.0,1.0,,,,,,
14083228,away,Sevilla,Peque Fernández,peque-fernandez,P. Fernández,M,14,168.0,904,M,,997033,EUR,1033689600,F,14,14,False,5.0,4.0,,,0.0,2.0,3.0,2.0,2.0,1.0,2.0,,,,45.0,20.0,6.3,9.0,0.00091525,31.938143865946,4.0,8.715,10.5,,0,,-0.03,-0.36,-0.03,,,,,2.0,9.0,4.0,1.0,4.0,,,,2.0,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
14083228,away,Sevilla,Isaac Romero,romero-isaac,I. Romero,F,7,184.0,1472,M,,1018190,EUR,958608000,F,7,7,False,12.0,7.0,1.0,1.0,0.0,3.0,5.0,4.0,7.0,2.0,2.0,,,,63.0,31.0,6.4,15.0,0.12247,30.273136065421,4.0,16.59,15.12,,2,,-0.14,0.15,0.0,,,1.0,,,4.0,3.0,,3.0,2.0,1.0,,6.0,,1.0,17.583599631475,1.0,,,,2.0,,,1.0,0.2324,-0.38,1.0,,1.0,,0.1465,3.0,,,,,,,
14083228,away,Sevilla,Tanguy Nianzou,tanguy-nianzou,T. Nianzou,D,5,192.0,1231,M,,1003007,EUR,1023408000,D,5,5,True,9.0,9.0,1.0,1.0,0.0,5.0,5.0,4.0,4.0,,2.0,,,,22.0,11.0,6.2,2.0,0.0025174,7.4113968993706,1.0,7.35,7.35,,0,,0.07,0.0,-0.23,,,,,1.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14083228,away,Sevilla,Akor Adams,akor-adams,A. Adams,F,9,190.0,25542,M,,946381,EUR,949104000,F,9,9,True,6.0,5.0,,,0.0,1.0,2.0,4.0,4.0,2.0,3.0,,,,45.0,20.0,7.4,7.0,0.00313174,14.352630197927,2.0,7.665,9.45,,5,,0.01,-0.43,0.18,,,2.0,,,3.0,,,1.0,,,,2.0,,2.0,,,,,,1.0,,,2.0,1.9107,0.5,,,3.0,2.0,2.0865,,,,,,,,1.0
14083228,away,Sevilla,Miguel Sierra,miguel-sierra,M. Sierra,M,29,180.0,91,M,,1518564,EUR,1058140800,F,29,29,True,8.0,3.0,1.0,,0.0,,,3.0,8.0,,1.0,,,,27.0,18.0,6.5,8.0,0.00388342,30.086318869457,4.0,6.72,4.83,,2,,-0.06,0.04,0.13,,,2.0,,1.0,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,0.0459,-0.23,,,,,,,2.0,,,,,,
14083228,away,Sevilla,Chidera Ejuke,chidera-ejuke,C. Ejuke,M,21,176.0,3125,M,,875890,EUR,883699200,F,21,21,True,11.0,10.0,2.0,2.0,0.0,2.0,2.0,8.0,9.0,1.0,1.0,,,,27.0,21.0,7.1,3.0,0.0249547,98.628988732693,8.0,57.75,18.06,,2,,0.14,0.07,0.19,,,1.0,,,,4.0,,1.0,1.0,2.0,1.0,,1.0,,19.20360341186,1.0,,,,,,,1.0,0.0644,-0.17,,,,,,1.0,1.0,,,,,,
14083228,away,Sevilla,Gabriel Suazo,gabriel-suazo,G. Suazo,M,12,178.0,3981,M,,818986,EUR,871084800,D,12,12,True,8.0,6.0,,,0.0,2.0,3.0,4.0,5.0,3.0,,,,,23.0,16.0,7.3,3.0,0.145453,15.13371201443,2.0,14.91,8.4,,0,,0.28,0.05,0.29,,,2.0,1.0,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,
14083228,away,Sevilla,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192.0,1050,M,,22209,EUR,652924800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083228,away,Sevilla,Alberto Flores,alberto-flores,A. Flores,G,31,187.0,119,M,,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083228,away,Sevilla,Fábio Cardoso,fabio-cardoso,F. Cardoso,D,15,187.0,510,M,,252815,EUR,766713600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083228,away,Sevilla,Andres Castrin,andres-castrin,A. Castrin,D,32,188.0,184,M,,1428699,EUR,1053907200,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083228,away,Sevilla,Joan Jordán,joan-jordan,J. Jordán,M,8,184.0,752,M,,591750,EUR,773452800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083228,away,Sevilla,Manu Bueno,bueno-manu,M. Bueno,M,28,178.0,222,M,,1142094,EUR,1090886400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
