match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOwnHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_bigChanceCreated,stat_accurateCross,captain,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAGoal,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_goalAssist
11368631,home,Rayo Vallecano,Sergio Camello,,,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,34,34,False,9.0,7.0,,,4.0,4.0,5.0,1.0,2.0,,,65.0,26.0,7.1,8.0,0.00941662,3,,3.0,,2.0,2.0,5.0,3.0,3.0,1.0,,,3.0,1.0,,1.0,2.0,,,1.0,,0.1132,0.0177,,1.0,,,,,2.0,1.0,,,,,,,,
11368631,home,Rayo Vallecano,Miguel Crespo,,,miguel-crespo,M. Crespo,M,13,187,619,M,972410,EUR,842400000,M,15,15,True,8.0,2.0,1.0,,5.0,,3.0,4.0,,,,45.0,24.0,6.7,8.0,1.009e-05,0,,2.0,,,2.0,4.0,5.0,,,1.0,,1.0,2.0,1.0,,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,
11368631,home,Rayo Vallecano,Jorge de Frutos,,,jorge-de-frutos,J. de Frutos,M,19,173,1878,M,900003,EUR,849312000,F,19,19,True,5.0,4.0,,,3.0,2.0,2.0,1.0,3.0,,,25.0,14.0,6.9,1.0,0.00145207,3,,2.0,,1.0,,1.0,3.0,1.0,1.0,1.0,,,1.0,,,,,,3.0,1.0,0.3523,1.5217,,,,,1.0,2.0,,,,,,,,,,
11368631,home,Rayo Vallecano,Pathé Ismaël Ciss,,,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,913679,EUR,763776000,M,21,21,True,3.0,,,,,,3.0,,,,,12.0,5.0,6.5,3.0,1e-08,0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368631,home,Rayo Vallecano,Kike Pérez,,,kike-perez,K. Pérez,M,71,184,312,M,857178,EUR,855878400,M,14,14,True,3.0,3.0,,,,3.0,3.0,,1.0,,,10.0,10.0,7.6,3.0,0.135654,0,,,,,,1.0,4.0,3.0,,,,2.0,1.0,,,1.0,,,,,,,1.0,1.0,,,3.0,,,,,,,,,,,
11368631,home,Rayo Vallecano,Randy Nteka,,,randy-nteka,R. Nteka,F,11,190,949,M,932764,EUR,881366400,M,11,11,True,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,10.0,7.0,3.0,3.0,0.00146215,1,,,,,,5.0,,,,,,,,2.0,,,2.0,,1.0,,0.4026,0.7354,1.0,,,,,1.0,,1.0,1.0,,,,,,,
11368631,home,Rayo Vallecano,Dani Cárdenas,,,dani-cardenas,D. Cárdenas,G,1,185,197,M,965832,EUR,859507200,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368631,home,Rayo Vallecano,Aridane Hernández,,,aridane-hernandez,A. Hernández,D,15,186,254,M,41013,EUR,606614400,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368631,home,Rayo Vallecano,Andrei Rațiu,,,andrei-ratiu,A. Rațiu,D,2,183,8158,M,965031,EUR,898300800,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sonic,,,,,,
11368631,home,Rayo Vallecano,Josep Chavarría,,,josep-chavarria,J. Chavarría,D,3,174,630,M,1010421,EUR,892166400,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368631,home,Rayo Vallecano,Bebé,,,bebe,Bebé,M,15,190,368,M,124950,EUR,647740800,F,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368631,home,Rayo Vallecano,Radamel Falcao,,,radamel-falcao,R. Falcao,F,9,177,11646,M,25682,EUR,508377600,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Falcao,,,,,,
11368631,home,Rayo Vallecano,Raúl de Tomás,,,raul-de-tomas,R. de Tomás,F,9,181,959,M,138387,EUR,782352000,F,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368631,away,Granada,Marc Martínez,,,marc-martinez,M. Martínez,G,1,185,33,M,232548,EUR,639187200,G,13,13,False,27.0,24.0,4.0,1.0,24.0,,3.0,,8.0,,,90.0,39.0,7.7,3.0,0.00016362,0,1.8535,24.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,5.0,7.0,1.0,1.0,,
11368631,away,Granada,Ricard Sánchez,,,ricard-sanchez,R. Sánchez,D,2,175,157,M,986726,EUR,951177600,D,12,12,False,36.0,31.0,3.0,1.0,12.0,19.0,24.0,1.0,1.0,,,90.0,52.0,6.3,9.0,0.0274603,0,,12.0,,1.0,,2.0,2.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,
11368631,away,Granada,Miguel Rubio,,,miguel-rubio,M. Rubio,D,15,191,184,M,934351,EUR,889574400,D,4,4,False,77.0,68.0,7.0,4.0,44.0,30.0,33.0,5.0,3.0,,,90.0,90.0,7.0,9.0,0.0150037,2,,38.0,,,5.0,,7.0,,1.0,1.0,,,1.0,,,,,2.0,,,0.1427,,,,,,,,,1.0,,,,,,,,
11368631,away,Granada,Raúl Torrente,,,raul-torrente,R. Torrente,D,4,193,720,M,1134758,EUR,1000080000,D,28,28,False,56.0,48.0,6.0,3.0,33.0,19.0,23.0,4.0,,,,73.0,67.0,7.1,9.0,0.00636327,0,,29.0,,1.0,3.0,2.0,5.0,,1.0,2.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11368631,away,Granada,Carlos Neva,,,neva-carlos,C. Neva,D,21,174,128,M,914178,EUR,834537600,D,15,15,False,46.0,32.0,11.0,2.0,17.0,19.0,32.0,4.0,2.0,,,90.0,87.0,6.3,24.0,0.0112325,0,,13.0,3.0,3.0,1.0,11.0,6.0,1.0,2.0,3.0,2.0,4.0,1.0,5.0,,,2.0,,,,,,1.0,,,True,1.0,,,,,,,,,,1.0,
11368631,away,Granada,Sergio Ruiz Alonso,,,sergio-ruiz-alonso,S. R. Alonso,M,20,171,83,M,857227,EUR,787536000,M,20,20,False,40.0,33.0,7.0,5.0,16.0,19.0,25.0,3.0,2.0,,,60.0,54.0,7.1,9.0,0.0226314,0,,14.0,1.0,,,,6.0,2.0,,2.0,,,2.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,
11368631,away,Granada,Gerard Gumbau,,,gerard-gumbau,G. Gumbau,M,15,187,380,M,326471,EUR,787708800,M,23,23,False,50.0,35.0,10.0,4.0,18.0,21.0,37.0,1.0,3.0,,,90.0,65.0,6.6,19.0,0.24,2,,16.0,5.0,1.0,4.0,6.0,6.0,,2.0,2.0,1.0,,,2.0,1.0,1.0,1.0,,,,0.0536,,2.0,,2.0,,,,2.0,,,,,,,,1.0,
11368631,away,Granada,Facundo Pellistri,,,facundo-pellistri,F. Pellistri,M,28,174,7659,M,989803,EUR,1008806400,M,19,19,False,22.0,17.0,2.0,2.0,5.0,13.0,21.0,,2.0,,,90.0,36.0,6.7,12.0,0.0699814,0,,5.0,4.0,2.0,,8.0,5.0,2.0,,2.0,1.0,1.0,2.0,4.0,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,facupellistri,,,,,,
11368631,away,Granada,Óscar Melendo,,,oscar-melendo,Ó. Melendo,M,21,167,152,M,861317,EUR,872294400,M,21,21,False,11.0,9.0,,,1.0,8.0,10.0,,2.0,,,45.0,12.0,6.5,2.0,0.00394281,0,,1.0,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11368631,away,Granada,Theo Corbeanu,,,theo-corbeanu,T. Corbeanu,M,7,190,261,M,1121430,EUR,1021593600,M,17,17,False,10.0,4.0,1.0,,4.0,2.0,6.0,1.0,2.0,,,45.0,24.0,6.4,10.0,0.00041057,0,,2.0,,1.0,3.0,6.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,
11368631,away,Granada,Lucas Boyé,,,lucas-boye,L. Boyé,F,15,183,1345,M,814385,EUR,825465600,F,7,7,False,11.0,9.0,,,4.0,5.0,7.0,1.0,2.0,,,90.0,24.0,7.5,5.0,0.133753,2,,4.0,,1.0,1.0,2.0,4.0,1.0,,2.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,0.7245,0.8326,,,,,1.0,,,,,,,,,,,
11368631,away,Granada,Gonzalo Villar,,,gonzalo-villar,G. Villar,M,12,181,1019,M,914765,EUR,890611200,M,24,24,True,37.0,32.0,4.0,2.0,17.0,18.0,21.0,1.0,2.0,,,45.0,49.0,6.8,8.0,0.14152,2,,15.0,1.0,1.0,2.0,5.0,6.0,1.0,,,,,3.0,2.0,,1.0,3.0,1.0,,,0.0731,,,,1.0,,1.0,,1.0,,,,,,,,,
11368631,away,Granada,José Callejón,,,jose-callejon,J. Callejón,F,,178,736,M,40965,EUR,540000000,F,9,9,True,23.0,19.0,3.0,2.0,11.0,11.0,14.0,,2.0,,,45.0,26.0,6.6,5.0,0.0986831,1,,9.0,2.0,,,3.0,,,,,,,,1.0,,2.0,,,,,0.1662,,2.0,,1.0,,,,1.0,,,,,,,,,
11368631,away,Granada,Matías Arezo,,,matias-arezo,M. Arezo,F,19,178,2640,M,975814,EUR,1037836800,F,8,8,True,8.0,7.0,1.0,1.0,6.0,2.0,3.0,,1.0,,,30.0,11.0,6.5,2.0,0.00045768,0,,5.0,1.0,1.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11368631,away,Granada,Sergio Rodelas,,,sergio-rodelas,S. Rodelas,F,26,168,75,M,1526648,EUR,1101859200,F,26,26,True,10.0,9.0,,,3.0,6.0,8.0,,1.0,,,17.0,19.0,7.1,4.0,0.474045,1,,3.0,1.0,,,2.0,2.0,2.0,,,,,1.0,,,1.0,1.0,,,,0.0188,,,1.0,,,1.0,,1.0,,,,,,,,,1.0
11368631,away,Granada,Augusto Batalla,,,augusto-batalla,A. Batalla,G,13,186,1488,M,358910,EUR,830822400,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368631,away,Granada,Adri López,,,adri-lopez,A. López,G,,185,10,M,894438,EUR,915840000,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368631,away,Granada,Bruno Méndez,,,bruno-mendez,Bruno Méndez,D,4,184,752,M,923000,EUR,936921600,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368631,away,Granada,Ignasi Miquel,,,ignasi-miquel,I. Miquel,D,5,189,102,M,144606,EUR,717638400,D,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368631,away,Granada,Kamil Piątkowski,,,kamil-piatkowski,K. Piątkowski,D,91,191,2396,M,942335,EUR,961545600,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368631,away,Granada,Martin Hongla,,,martin-hongla,M. Hongla,M,78,183,1195,M,856062,EUR,890006400,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368631,away,Granada,Faitout Maouassa,,,faitout-maouassa,F. Maouassa,M,27,172,207,M,801287,EUR,899683200,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
