match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wasFouled,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_interceptionWon,stat_dispossessed,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_outfielderBlock,stat_clearanceOffLine,stat_hitWoodwork
12441721,home,Go Ahead Eagles,Jari De Busser,jari-de-busser,J. D. Busser,G,22,190,278,M,837072,EUR,940464000,G,22,22,False,22.0,19.0,8.0,5.0,0.0,18.0,19.0,1.0,3.0,8.0,1.0,90.0,28.0,7.0,3.0,0.0260869,0,0.0239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441721,home,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180,335,M,794013,EUR,868924800,D,2,2,False,70.0,56.0,16.0,9.0,0.0,25.0,26.0,31.0,45.0,2.0,,90.0,87.0,7.5,17.0,0.0318679,0,,,,True,1.0,1.0,1.0,3.0,6.0,2.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12441721,home,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185,75,M,133168,EUR,703123200,D,3,3,False,92.0,89.0,10.0,7.0,0.0,48.0,48.0,41.0,44.0,2.0,,90.0,102.0,7.6,4.0,0.0353143,1,,,,,,,1.0,,4.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0447,0.1119,,,,,,,,,,,,,,,,
12441721,home,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,4,4,False,88.0,84.0,8.0,4.0,0.0,40.0,41.0,44.0,47.0,3.0,,90.0,102.0,7.7,5.0,0.0237774,4,,,,,,4.0,3.0,4.0,5.0,,,6.0,1.0,1.0,,,1.0,1.0,1.0,0.213,,3.0,,,,,,,,,,,,,,,
12441721,home,Go Ahead Eagles,Dean James,dean-james,D. James,D,5,177,6680,M,1046722,EUR,957052800,D,5,5,False,46.0,41.0,5.0,2.0,0.0,17.0,18.0,27.0,38.0,7.0,,74.0,63.0,7.7,12.0,0.178234,2,,,,,10.0,1.0,1.0,3.0,1.0,,,,,,1.0,,,,,0.1297,,,3.0,1.0,2.0,2.0,3.0,,,,,,,,,,
12441721,home,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187,120,M,932555,EUR,952041600,M,8,8,False,48.0,45.0,3.0,2.0,0.0,18.0,20.0,27.0,30.0,4.0,,63.0,56.0,6.8,6.0,0.0413861,1,,,,,2.0,2.0,2.0,4.0,3.0,1.0,1.0,,,,1.0,,,,,0.0151,,1.0,,1.0,,,,1.0,,,,,,,,,
12441721,home,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,False,79.0,64.0,11.0,8.0,0.0,20.0,24.0,44.0,55.0,7.0,,90.0,87.0,7.6,17.0,0.0813369,2,,,,,,2.0,7.0,4.0,9.0,,,,2.0,,2.0,,,2.0,2.0,0.0768,,1.0,,,,1.0,1.0,,,,,,,,,,
12441721,home,Go Ahead Eagles,Oliver Antman,oliver-antman,O. Antman,M,18,185,1320,M,975743,EUR,997833600,M,19,19,False,40.0,35.0,1.0,1.0,1.0,13.0,13.0,23.0,31.0,,,90.0,57.0,7.5,12.0,0.098771,3,,,,,4.0,,,2.0,4.0,3.0,2.0,,,2.0,,,1.0,,1.0,0.0723,0.1743,2.0,1.0,,,,1.0,,1.0,,,,,,,,
12441721,home,Go Ahead Eagles,Victor Kaj Edvardsen,victor-kaj-edvardsen,V. K. Edvardsen,F,16,185,439,M,841420,EUR,821577600,M,16,16,False,42.0,33.0,4.0,3.0,0.0,7.0,8.0,26.0,37.0,3.0,,90.0,52.0,7.5,14.0,0.165314,1,,,,,3.0,1.0,,1.0,4.0,2.0,2.0,,1.0,1.0,,,,1.0,2.0,0.0304,,1.0,,,,,3.0,,,1.0,,,,,,,
12441721,home,Go Ahead Eagles,Mathis Suray,mathis-suray,M. Suray,M,17,173,312,M,909960,EUR,996105600,M,17,17,False,40.0,29.0,6.0,2.0,0.0,5.0,8.0,28.0,37.0,6.0,,86.0,53.0,7.7,13.0,0.311442,1,,,,,5.0,,,2.0,3.0,,,,3.0,,1.0,,,3.0,,0.0321,,,4.0,,,1.0,7.0,,1.0,1.0,,,,,,,
12441721,home,Go Ahead Eagles,Milan Smit,milan-smit,M. Smit,F,49,191,541,M,1199214,EUR,1045094400,F,9,9,False,10.0,10.0,,,0.0,2.0,2.0,8.0,8.0,2.0,,90.0,32.0,8.1,3.0,0.010908,6,,Milan Smit,,,,3.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,0.5103,1.2577,1.0,,,,1.0,2.0,,1.0,,1.0,,,,,,
12441721,home,Go Ahead Eagles,Oscar Pettersson,oscar-pettersson,O. Pettersson,F,14,178,59,M,825906,EUR,949363200,F,14,14,True,14.0,10.0,,,0.0,1.0,1.0,9.0,14.0,,,27.0,18.0,6.8,5.0,0.0592234,1,,,,,1.0,,,,,,,,,,,,,,,0.0191,,1.0,,,,,1.0,1.0,,,,,,,,,
12441721,home,Go Ahead Eagles,Aske Adelgaard,aske-adelgaard,A. Adelgaard,D,29,175,104,M,1133233,EUR,1068422400,D,29,29,True,6.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,10.0,,,16.0,13.0,6.7,7.0,0.0581829,0,,,,,5.0,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,
12441721,home,Go Ahead Eagles,Calvin Twigt,calvin-twigt,C. Twigt,M,8,183,95,M,1084944,EUR,1043884800,M,6,6,True,2.0,,2.0,,0.0,,1.0,,1.0,,,11.0,3.0,6.5,2.0,,0,,Calvin Twigt,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12441721,home,Go Ahead Eagles,Nando Verdoni,nando-verdoni,N. Verdoni,G,33,189,35,M,1130708,EUR,1096243200,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441721,home,Go Ahead Eagles,Luca Plogmann,luca-plogmann,L. Plogmann,G,1,187,84,M,877840,EUR,952646400,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441721,home,Go Ahead Eagles,Luca Everink,luca-everink,L. Everink,D,36,179,80,M,1014260,EUR,981676800,D,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441721,home,Go Ahead Eagles,Julius Dirksen,julius-dirksen,J. Dirksen,D,26,185,73,M,1001943,EUR,1044144000,D,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441721,home,Go Ahead Eagles,Oskar Siira Sivertsen,oskar-siira-sivertsen,O. S. Sivertsen,M,11,177,192,M,1022552,EUR,1076803200,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441721,home,Go Ahead Eagles,Robbin Weijenberg,robbin-weijenberg,R. Weijenberg,M,15,180,44,M,1386182,EUR,1099872000,M,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441721,away,Willem II Tilburg,Thomas Didillon,thomas-didillon,T. Didillon,G,1,193,120,M,339809,EUR,817516800,G,1,1,False,44.0,25.0,37.0,18.0,0.0,9.0,11.0,16.0,33.0,14.0,5.0,90.0,56.0,7.8,19.0,0.0101151,0,0.5439,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,4.0,1.0,,,
12441721,away,Willem II Tilburg,Mickael Tirpan,mickael-tirpan,M. Tirpan,D,25,177,59,M,800340,EUR,751334400,D,25,25,False,12.0,9.0,,,0.0,4.0,7.0,6.0,8.0,1.0,,73.0,32.0,7.0,8.0,0.063526,0,,,,,3.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,,1.0,,,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,
12441721,away,Willem II Tilburg,Erik Schouten,erik-schouten,E. Schouten,D,,183,29,M,116945,EUR,682300800,D,4,4,False,22.0,17.0,5.0,2.0,0.0,12.0,13.0,5.0,9.0,,,88.0,29.0,6.5,6.0,0.00325432,0,,,,True,,,2.0,2.0,2.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,
12441721,away,Willem II Tilburg,Raffael Behounek,behounek-raffael,R. Behounek,D,30,187,85,M,799723,EUR,861148800,D,30,30,False,29.0,24.0,5.0,3.0,0.0,15.0,17.0,9.0,12.0,1.0,,90.0,50.0,8.0,7.0,0.0115239,1,,,,,,,,2.0,2.0,,,11.0,1.0,1.0,1.0,,,1.0,,0.0403,,,,,,1.0,,1.0,1.0,,,,,,4.0,1.0,
