match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,captain,stat_blockedScoringAttempt,stat_outfielderBlock,stat_errorLeadToAShot,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalOffside,stat_dispossessed,stat_goals,stat_hitWoodwork
12264386,home,San Jose Earthquakes,Emmanuel Ochoa,emmanuel-ochoa,E. Ochoa,G,30,188.0,515,M,1021718,EUR,1115251200.0,G,41,41,False,25.0,20.0,8.0,3.0,0.0,19.0,22.0,1.0,3.0,1.0,6.0,1.0,2.0,4.0,90.0,34.0,7.6,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264386,home,San Jose Earthquakes,Paul Marie,paul-marie,P. Marie,F,3,172.0,32,M,881579,EUR,796003200.0,D,3,3,False,51.0,40.0,5.0,1.0,0.0,17.0,21.0,24.0,33.0,4.0,6.0,1.0,,,90.0,70.0,7.4,14.0,1,,,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,
12264386,home,San Jose Earthquakes,Daniel Munie,munie-daniel,D. Munie,D,5,183.0,9,M,1472823,EUR,950140800.0,D,24,24,False,67.0,61.0,3.0,,0.0,44.0,48.0,17.0,19.0,2.0,4.0,1.0,,,90.0,75.0,6.9,6.0,0,,,,,1.0,,,,6.0,,,,,,,1.0,1.0,,,,,,,,,,
12264386,home,San Jose Earthquakes,Tanner Beason,tanner-beason,T. Beason,D,4,185.0,34,M,1015222,EUR,859075200.0,D,15,15,False,70.0,62.0,12.0,9.0,0.0,46.0,49.0,16.0,21.0,,3.0,,,,90.0,78.0,7.3,8.0,1,,,,,3.0,,,,4.0,1.0,,,,,,3.0,,True,1.0,1.0,,,,,,,
12264386,home,San Jose Earthquakes,Jamar Ricketts,ricketts-jamar,J. Ricketts,D,2,175.0,32,M,1653162,EUR,1003881600.0,D,2,2,False,21.0,18.0,1.0,,0.0,12.0,13.0,6.0,9.0,4.0,4.0,1.0,,,55.0,35.0,6.4,10.0,0,,,1.0,,3.0,2.0,1.0,,,,2.0,1.0,4.0,3.0,,,,,,,1.0,,,,,,
12264386,home,San Jose Earthquakes,Alfredo Morales,alfredo-morales,A. Morales,M,,183.0,31,M,95153,EUR,642470400.0,M,6,6,False,27.0,23.0,,,0.0,13.0,15.0,10.0,12.0,1.0,3.0,1.0,,,56.0,35.0,6.7,4.0,0,,,,,2.0,,,,3.0,2.0,,,,1.0,,,,,,,,1.0,,,,,
12264386,home,San Jose Earthquakes,Niko Tsakiris,niko-tsakiris,N. Tsakiris,M,30,178.0,241,M,1172585,EUR,1119139200.0,M,30,30,False,75.0,69.0,5.0,5.0,1.0,32.0,33.0,37.0,42.0,2.0,4.0,,,,90.0,83.0,7.5,8.0,3,Niko Tsarkis,,,,2.0,3.0,2.0,2.0,,,,,,,2.0,1.0,,,1.0,,,,,,,,
12264386,home,San Jose Earthquakes,Jack Skahan,jack-skahan,J. Skahan,M,16,178.0,15,M,1015224,EUR,886809600.0,M,16,16,False,35.0,28.0,1.0,1.0,0.0,7.0,8.0,21.0,33.0,3.0,4.0,,,,89.0,50.0,7.3,17.0,1,,,6.0,,2.0,4.0,3.0,,,,,,3.0,,2.0,1.0,,,,,,,1.0,1.0,,,
12264386,home,San Jose Earthquakes,Hernán López Muñoz,hernan-lopez-munoz,H. López Muñoz,M,23,168.0,732,M,981007,EUR,968284800.0,M,23,23,False,9.0,5.0,,,0.0,,,5.0,9.0,3.0,1.0,1.0,,,45.0,20.0,6.4,11.0,1,,,,,7.0,4.0,1.0,1.0,,,1.0,1.0,3.0,2.0,1.0,,,,,,,1.0,,,1.0,,
12264386,home,San Jose Earthquakes,Benjamin Kikanović,benjamin-kikanovic,B. Kikanović,D,28,185.0,81,M,1019782,EUR,947116800.0,M,28,28,False,30.0,24.0,1.0,,0.0,10.0,10.0,14.0,20.0,4.0,6.0,2.0,,,90.0,44.0,7.1,10.0,1,,,,,4.0,2.0,1.0,1.0,,,1.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,1.0,,
12264386,home,San Jose Earthquakes,Preston Judd,preston-judd,P. Judd,F,19,192.0,70,M,1389979,EUR,927849600.0,F,19,19,False,9.0,7.0,1.0,,0.0,2.0,2.0,5.0,7.0,3.0,2.0,,,,90.0,19.0,6.7,5.0,3,,,,,7.0,2.0,1.0,1.0,,,1.0,1.0,2.0,5.0,,1.0,1.0,,2.0,,,,,,,,
12264386,home,San Jose Earthquakes,Ousseni Bouda,ousseni-bouda,O. Bouda,F,11,180.0,1303,M,983282,EUR,956880000.0,F,17,17,True,25.0,21.0,,,0.0,8.0,11.0,14.0,16.0,3.0,7.0,2.0,,,45.0,40.0,7.9,8.0,3,,,2.0,1.0,2.0,1.0,,,,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,3.0,,,1.0,
12264386,home,San Jose Earthquakes,Tommy Thompson,tommy-thompson,T. Thompson,D,,170.0,3,M,539896,EUR,808444800.0,D,22,22,True,14.0,14.0,,,0.0,7.0,7.0,7.0,9.0,1.0,,,,,35.0,23.0,7.0,2.0,2,,,2.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0
12264386,home,San Jose Earthquakes,Jackson Yueill,jackson-yueill,J. Yueill,M,14,177.0,67,M,867701,EUR,858729600.0,M,14,14,True,59.0,57.0,3.0,2.0,0.0,23.0,24.0,34.0,35.0,,3.0,,,,34.0,61.0,6.9,3.0,1,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,
12264386,home,San Jose Earthquakes,Michael Baldisimo,michael-baldisimo,M. Baldisimo,M,,168.0,50,M,941662,EUR,955584000.0,M,55,55,True,7.0,6.0,2.0,1.0,0.0,2.0,2.0,4.0,5.0,,,,,,1.0,7.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264386,home,San Jose Earthquakes,Jacob Jackson,jacob-jackson,J. Jackson,G,,180.0,36,M,1172492,EUR,956620800.0,G,98,98,True,,,,,,,,,,,,,,,,,,,0,Jacob Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
12264386,home,San Jose Earthquakes,Casey Walls,casey-walls,C. Walls,D,25,188.0,10,M,1004343,EUR,1042156800.0,D,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264386,home,San Jose Earthquakes,Cristian Espinoza,cristian-espinoza,C. Espinoza,M,7,172.0,484,M,789680,EUR,796867200.0,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264386,away,Oakland Roots SC,Paul Blanchette,paul-blanchette,P. Blanchette,G,20,194.0,1,M,983157,EUR,766454400.0,G,20,20,False,31.0,25.0,10.0,4.0,0.0,24.0,27.0,1.0,4.0,1.0,12.0,1.0,2.0,3.0,90.0,43.0,6.7,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264386,away,Oakland Roots SC,Bryan Tamacas,bryan-tamacas,B. Tamacas,D,21,176.0,40,M,808358,EUR,793324800.0,D,21,21,False,48.0,37.0,3.0,1.0,0.0,24.0,28.0,13.0,23.0,6.0,4.0,2.0,,,90.0,73.0,6.9,17.0,0,,,3.0,,4.0,,,,,1.0,3.0,3.0,3.0,3.0,1.0,,1.0,,,,,1.0,,1.0,,,
12264386,away,Oakland Roots SC,Gagi Margvelashvili,gagi-margvelashvili,G. Margvelashvili,D,,193.0,21,M,811828,EUR,846633600.0,D,4,4,False,62.0,53.0,11.0,4.0,0.0,41.0,44.0,12.0,18.0,6.0,4.0,2.0,,,90.0,79.0,7.3,11.0,1,,,,,2.0,,,1.0,5.0,2.0,2.0,2.0,1.0,,,,2.0,,,2.0,,1.0,,,1.0,,
12264386,away,Oakland Roots SC,Niall Logue,niall-logue,N. Logue,D,,193.0,1,M,928996,EUR,807753600.0,D,3,3,False,40.0,29.0,10.0,,0.0,22.0,25.0,7.0,15.0,1.0,2.0,,,,90.0,46.0,6.5,12.0,0,,,,,1.0,,,,,2.0,,,1.0,,,,1.0,,,2.0,,1.0,,,,,
12264386,away,Oakland Roots SC,Guillermo Diaz,guillermo-diaz,G. Diaz,D,24,173.0,4,M,983869,EUR,813801600.0,D,23,23,False,23.0,17.0,6.0,3.0,0.0,10.0,11.0,8.0,19.0,3.0,2.0,1.0,,,90.0,54.0,6.8,15.0,1,,,7.0,1.0,4.0,1.0,,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,1.0,,1.0,,,
12264386,away,Oakland Roots SC,Jeciel Cedeno,jeciel-cedeno,J. Cedeno,M,10,170.0,15,M,982983,EUR,954720000.0,M,22,22,False,37.0,30.0,2.0,1.0,0.0,14.0,16.0,18.0,23.0,4.0,2.0,4.0,,,78.0,53.0,6.8,12.0,1,,,2.0,2.0,5.0,4.0,,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,1.0,,,,
12264386,away,Oakland Roots SC,Neveal Hackshaw,neveal-hackshaw,N. Hackshaw,D,15,183.0,14,M,803481,EUR,811641600.0,M,15,15,False,44.0,40.0,8.0,7.0,0.0,31.0,33.0,9.0,11.0,4.0,10.0,1.0,,,78.0,56.0,7.3,6.0,1,,,,,1.0,,,,1.0,1.0,2.0,,,,,,1.0,True,,1.0,,,1.0,,1.0,,1.0
12264386,away,Oakland Roots SC,Daniel Gomez,daniel-gomez,D. Gomez,M,6,175.0,1,M,1476459,EUR,957657600.0,M,6,6,False,37.0,35.0,8.0,7.0,0.0,22.0,23.0,13.0,14.0,1.0,6.0,,,,85.0,39.0,6.9,2.0,0,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
12264386,away,Oakland Roots SC,Justin Rasmussen,justin-rasmussen,J. Rasmussen,D,,183.0,11,,1172498,EUR,913680000.0,M,14,14,False,29.0,22.0,7.0,5.0,0.0,17.0,20.0,5.0,10.0,1.0,1.0,,,,89.0,36.0,6.5,9.0,0,Justin Rasmussen,,1.0,,5.0,,,,,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,,1.0,,,1.0,,
12264386,away,Oakland Roots SC,Irakoze Donasiyano,irakoze-donasiyano,I. Donasiyano,M,,176.0,12,M,1118575,EUR,886464000.0,F,8,8,False,30.0,22.0,2.0,2.0,0.0,9.0,13.0,13.0,17.0,4.0,3.0,1.0,,,85.0,46.0,7.0,9.0,0,Irakoze Donasiyano,,,,4.0,1.0,1.0,,1.0,3.0,2.0,2.0,1.0,2.0,,,,,,,,3.0,,,,,
12264386,away,Oakland Roots SC,Johnny Rodriguez,johnny-rodriguez,J. Rodriguez,F,14,,11,M,1120176,EUR,897696000.0,F,17,17,False,17.0,15.0,,,0.0,8.0,8.0,7.0,9.0,4.0,3.0,1.0,,,82.0,24.0,6.7,4.0,3,Johnny Rodriguez,,,,2.0,2.0,1.0,,,,,,,1.0,,,2.0,,1.0,,,,2.0,,,,
12264386,away,Oakland Roots SC,Lindo Mfeka,lindo-mfeka,L. Mfeka,M,,165.0,5,M,867761,EUR,764899200.0,F,10,10,True,10.0,10.0,,,0.0,3.0,3.0,7.0,7.0,1.0,1.0,1.0,,,12.0,11.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264386,away,Oakland Roots SC,Napo Matsoso,napo-matsoso,N. Matsoso,M,,167.0,3,M,868844,EUR,769996800.0,M,7,7,True,8.0,8.0,,,0.0,2.0,2.0,6.0,6.0,,1.0,,,,12.0,10.0,6.4,1.0,0,,,,,2.0,,,,,1.0,,,1.0,,,,,,,,,2.0,,,,,
12264386,away,Oakland Roots SC,Camden Riley,camden-riley,C. Riley,D,,185.0,8,M,882517,EUR,840499200.0,D,5,5,True,3.0,2.0,1.0,,0.0,,,2.0,3.0,,,,,,14.0,3.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264386,away,Oakland Roots SC,Miche-Naider Chéry,miche-naider-chery,M. Chéry,F,,186.0,148,M,1475183,EUR,879379200.0,F,27,27,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,14.0,2.0,6.5,,0,Miche-Naider Chéry,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
12264386,away,Oakland Roots SC,Etsgar Cruz,etsgar-cruz,E. Cruz,M,38,165.0,43,M,1476934,EUR,1123027200.0,M,38,38,True,,,,,0.0,,,,,,,,,,1.0,,,,0,Etsgar Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,
12264386,away,Oakland Roots SC,Timothy Syrel,timothy-syrel,T. Syrel,G,60,,1,M,1216208,EUR,,G,60,60,True,,,,,,,,,,,,,,,,,,,0,Timothy Syrel,,,,,,,,,,,,,,,,,,,,,,,,,,
12264386,away,Oakland Roots SC,Ilya Alekseev,ilya-alekseev,I. Alekseev,D,88,,9,M,1479786,EUR,1128384000.0,D,40,40,True,,,,,,,,,,,,,,,,,,,0,Ilya Alekseev,,,,,,,,,,,,,,,,,,,,,,,,,,
