match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_wasFouled,stat_totalCross,stat_shotOffTarget,stat_unsuccessfulTouch,stat_dispossessed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_challengeLost,stat_accurateCross,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_goalAssist,stat_bigChanceMissed,stat_clearanceOffLine,stat_outfielderBlock,stat_errorLeadToAGoal,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10433819,home,MKE Ankaragücü,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188.0,109,M,225012,EUR,788918400,G,32,32,False,30.0,19.0,18.0,8.0,12.0,15.0,7.0,15.0,14.0,2.0,3.0,90.0,41.0,6.9,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433819,home,MKE Ankaragücü,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187.0,127,M,904228,EUR,908409600,D,37,37,False,45.0,37.0,5.0,4.0,22.0,26.0,15.0,19.0,2.0,,,90.0,54.0,7.5,9.0,0,,,3.0,4.0,5.0,6.0,1.0,3.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10433819,home,MKE Ankaragücü,Atakan Çankaya,atakan-cankaya,A. Çankaya,D,35,180.0,44,M,1066338,EUR,898732800,D,4,4,False,34.0,22.0,10.0,3.0,21.0,24.0,1.0,10.0,4.0,,,61.0,40.0,6.8,12.0,0,Atakan Cankaya,,1.0,2.0,1.0,5.0,,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10433819,home,MKE Ankaragücü,Nihad Mujakić,nihad-mujakic,N. Mujakić,D,5,189.0,775,M,858004,EUR,892598400,D,18,18,False,53.0,40.0,12.0,4.0,27.0,30.0,13.0,24.0,6.0,,,90.0,66.0,6.5,15.0,1,,,1.0,,1.0,2.0,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10433819,home,MKE Ankaragücü,Kévin Malcuit,kevin-malcuit,K. Malcuit,D,,178.0,215,,115666,EUR,680918400,M,24,24,False,29.0,19.0,4.0,1.0,10.0,13.0,9.0,19.0,7.0,,,89.0,52.0,6.6,19.0,2,,,1.0,3.0,4.0,4.0,,2.0,1.0,1.0,,,2.0,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10433819,home,MKE Ankaragücü,Andrej Đokanović,andrej-dokanovic,A. Đokanović,M,88,177.0,78,M,985366,EUR,983404800,M,16,16,False,32.0,24.0,1.0,,11.0,12.0,13.0,21.0,3.0,,,90.0,47.0,6.7,13.0,0,,,,1.0,3.0,7.0,,1.0,1.0,,1.0,1.0,2.0,1.0,4.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,
10433819,home,MKE Ankaragücü,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180.0,286,M,190197,EUR,789523200,M,48,48,False,25.0,21.0,1.0,,10.0,10.0,11.0,16.0,4.0,,,80.0,36.0,6.6,8.0,1,,,,1.0,3.0,5.0,,,3.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
10433819,home,MKE Ankaragücü,Matěj Hanousek,matej-hanousek,M. Hanousek,D,23,182.0,56,M,320905,EUR,738979200,M,5,5,False,27.0,20.0,2.0,,7.0,9.0,14.0,25.0,5.0,,,90.0,64.0,6.8,18.0,0,,,,1.0,2.0,4.0,,2.0,1.0,,,2.0,2.0,2.0,,7.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
10433819,home,MKE Ankaragücü,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174.0,320,M,202032,EUR,777600000,F,54,54,False,27.0,18.0,2.0,1.0,3.0,3.0,15.0,26.0,2.0,,,80.0,37.0,6.7,16.0,0,,,2.0,2.0,8.0,3.0,,,,,2.0,2.0,2.0,1.0,,2.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,
10433819,home,MKE Ankaragücü,Ghayas Zahid,ghayas-zahid,G. Zahid,M,29,173.0,472,M,252121,EUR,785116800,F,19,19,False,11.0,6.0,1.0,1.0,1.0,2.0,6.0,11.0,,,,60.0,22.0,6.5,7.0,1,,,2.0,,3.0,2.0,,,,,,1.0,3.0,2.0,,2.0,,,,,,,1.0,True,1.0,1.0,,,,,,,,,
10433819,home,MKE Ankaragücü,Ali Sowe,ali-sowe,A. Sowe,F,9,186.0,1037,M,238394,EUR,771552000,F,22,22,False,18.0,14.0,1.0,1.0,4.0,5.0,10.0,13.0,5.0,,,90.0,42.0,7.0,16.0,3,,,2.0,3.0,11.0,6.0,1.0,,,,1.0,2.0,3.0,1.0,2.0,,1.0,4.0,6.0,,,,,,2.0,,1.0,1.0,1.0,1.0,,,,,
10433819,home,MKE Ankaragücü,Giorgi Beridze,giorgi-beridze,G. Beridze,F,7,174.0,144,M,798377,EUR,863395200,F,21,21,True,9.0,4.0,,,1.0,1.0,4.0,11.0,,,,30.0,22.0,6.6,11.0,2,,,,,3.0,1.0,,,,,,,2.0,1.0,,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,
10433819,home,MKE Ankaragücü,Firatcan Üzüm,firatcan-uzum,F. Üzüm,D,88,178.0,23,M,904112,EUR,928454400,M,88,88,True,12.0,9.0,,,5.0,6.0,4.0,9.0,2.0,,,29.0,32.0,5.9,10.0,1,,,,2.0,4.0,5.0,,,2.0,1.0,,,,,1.0,3.0,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,
10433819,home,MKE Ankaragücü,Pedrinho,pedrinho,Pedrinho,M,14,170.0,130,M,182385,EUR,724809600,M,8,8,True,5.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,,,,10.0,5.0,6.4,1.0,0,,,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10433819,home,MKE Ankaragücü,Milson,milson,Milson,M,77,170.0,4189,M,939721,EUR,939686400,F,70,70,True,7.0,4.0,,,2.0,2.0,2.0,5.0,1.0,,,10.0,11.0,7.5,4.0,1,,,,,1.0,2.0,,,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,
10433819,home,MKE Ankaragücü,Bevic Moussiti Oko,bevic-moussiti-oko,B. M. Oko,F,,185.0,60,M,806520,EUR,791251200,F,29,29,True,,,,,,,,,,,,1.0,,,,0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433819,home,MKE Ankaragücü,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190.0,97,M,807289,EUR,821750400,G,99,99,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433819,home,MKE Ankaragücü,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182.0,94,M,39847,EUR,629164800,D,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433819,home,MKE Ankaragücü,Enock Kwateng,enock-kwateng,E. Kwateng,D,22,183.0,124,M,804619,EUR,860544000,D,78,78,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433819,home,MKE Ankaragücü,Lamine Diack,lamine-diack,L. Diack,M,25,186.0,193,M,982317,EUR,974246400,M,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433819,home,MKE Ankaragücü,Sitki Ferdi Imdat,imdat-sitki-ferdi,S. F. Imdat,F,,,6,M,1015655,EUR,1002240000,F,80,80,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433819,away,Antalyaspor,Helton Leite,helton-leite,H. Leite,G,23,196.0,372,M,329081,EUR,657504000,G,90,90,False,27.0,14.0,22.0,9.0,6.0,6.0,8.0,21.0,4.0,2.0,2.0,90.0,38.0,7.0,14.0,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0
10433819,away,Antalyaspor,Sherel Floranus,sherel-floranus,S. Floranus,D,2,181.0,189,M,803021,EUR,903830400,D,2,2,False,27.0,22.0,6.0,5.0,18.0,20.0,4.0,10.0,6.0,,,90.0,64.0,6.9,10.0,0,Sherel,Floranus,,1.0,1.0,2.0,,3.0,1.0,1.0,,,1.0,,,3.0,,1.0,,,2.0,,,,,,,,,,,,,,
10433819,away,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185.0,109,M,98276,EUR,585792000,D,89,89,False,33.0,22.0,7.0,,18.0,21.0,4.0,12.0,11.0,,,90.0,48.0,7.2,12.0,0,,,,,,6.0,,4.0,6.0,4.0,,,,,,,,,,,2.0,,,True,,,,,,1.0,,,,,
