match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_shotValueNormalized,stat_dribbleValueNormalized,stat_totalCross,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_fouls,stat_shotOffTarget,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_punches,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated
14035912,home,Standard Liège,Steeven Assengue,Steeven Assengue,steeven-assengue,S. Assengue,D,53,175.0,34,M,1521229,EUR,1118707200,M,53,53,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035912,home,Standard Liège,Mo El Hankouri,,mo-el-hankouri,M. E. Hankouri,M,27,176.0,382,M,845199,EUR,867715200,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035912,home,Standard Liège,James Nam,James Nam,james-nam,J. Nam,M,73,,32,M,2155267,EUR,1156982400,M,73,73,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035912,away,Royal Antwerp FC,Taishi Brandon Nozawa,,taishi-brandon-nozawa,T. B. Nozawa,G,41,191.0,524,M,1002358,EUR,1040774400,G,41,41,False,24.0,15.0,13.0,4.0,0.0,12.0,12.0,3.0,12.0,1.0,9.0,2.0,3.0,,,90.0,33.0,6.7,9.0,0.00069498,0.0683,0,-0.0841,0.02,-0.13,0.08,,,,1.0,,3.0,,,,,,,,2.0,,,16.109080856635,3.0,-14.91,-3.675,,-0.05,,,,,,,,,,,,,1.0,,,
14035912,away,Royal Antwerp FC,Zeno Van Den Bosch,,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191.0,594,M,1103765,EUR,1057449600,D,33,33,False,68.0,58.0,16.0,8.0,0.0,30.0,32.0,28.0,36.0,2.0,2.0,,,,,90.0,83.0,6.8,12.0,0.13716,,0,,0.41,-0.16,,,,1.0,,3.0,,,,,,,2.0,1.0,,,,110.10445516666,17.0,-35.805,10.29,,0.12,2.0,,,,2.0,,1.0,,,,,,,,,
14035912,away,Royal Antwerp FC,Yuto Tsunashima,Yuto Tsunashima,tsunashima-yuto,Y. Tsunashima,D,4,188.0,256,M,1470622,EUR,966297600,D,4,4,False,85.0,81.0,3.0,1.0,0.0,39.0,41.0,42.0,44.0,4.0,1.0,,,,,90.0,95.0,7.2,4.0,0.0295959,,0,,0.04,0.15,,,,2.0,3.0,2.0,7.0,,,,,1.0,,,1.0,,,286.67000599457,37.0,-168.105,3.465,,0.22,,,3.0,2.0,,,,,,,,,,,,
14035912,away,Royal Antwerp FC,Andreas Verstraeten,Andreas,andreas-verstraeten,A. Verstraeten,M,21,178.0,127,M,1465835,EUR,1136851200,D,21,21,False,37.0,31.0,6.0,2.0,0.0,23.0,24.0,8.0,13.0,,2.0,,,,,45.0,49.0,6.7,9.0,0.00313966,,0,,0.0,-0.08,,Verstraeten,,1.0,1.0,1.0,4.0,1.0,1.0,,,1.0,1.0,,1.0,,,96.391324116719,12.0,-41.58,11.445,,0.02,2.0,,1.0,,,,,,,,,,,,,
14035912,away,Royal Antwerp FC,Christopher Scott,,christopher-scott,C. Scott,M,30,174.0,169,M,997118,EUR,1023408000,M,30,30,False,28.0,21.0,1.0,,0.0,4.0,8.0,17.0,20.0,,3.0,,,,,66.0,39.0,6.4,9.0,0.28942,,2,,0.25,-0.19,,,,1.0,,5.0,2.0,2.0,1.0,,,,,,1.0,0.0694,,77.024003921728,13.0,-32.13,7.35,-0.05,0.12,2.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,
14035912,away,Royal Antwerp FC,Mauricio Benitez,Mauricio Benitez,mauricio-benitez,M. Benitez,M,16,185.0,390,M,1402224,EUR,1075766400,M,16,16,False,77.0,63.0,10.0,6.0,0.0,24.0,27.0,39.0,50.0,2.0,8.0,,,,,90.0,105.0,7.6,19.0,0.0674848,,3,,0.21,-0.07,,,,3.0,5.0,7.0,15.0,,,1.0,,,1.0,2.0,3.0,0.3143,,232.34371709579,24.0,-105.525,5.775,-0.05,0.14,2.0,2.0,7.0,3.0,2.0,2.0,,,1.0,,,,,,,
14035912,away,Royal Antwerp FC,Mahamadou Diawara,Mahamadou Diawara,mahamadou-diawara,M. Diawara,M,34,187.0,454,M,1402751,EUR,1108512000,M,34,34,False,33.0,26.0,1.0,,0.0,13.0,13.0,13.0,20.0,2.0,5.0,,,,,45.0,41.0,6.3,7.0,0.0114707,,0,,0.01,0.14,,,,3.0,1.0,6.0,2.0,,,,,1.0,1.0,,1.0,,,59.88613876324,9.0,-15.855,4.935,,0.04,,,,,3.0,,,1.0,,,,,,,,
14035912,away,Royal Antwerp FC,Daam Foulon,,daam-foulon,D. Foulon,M,5,180.0,205,M,826170,EUR,922147200,M,5,5,False,42.0,35.0,5.0,4.0,0.0,17.0,20.0,18.0,22.0,2.0,1.0,,,,,66.0,52.0,6.6,9.0,0.0123424,,0,,0.13,0.14,,,,1.0,,3.0,,,,,,1.0,,1.0,,,,115.30849590035,14.0,-76.65,7.56,,0.05,,,,,2.0,,,,,,,,,,,
14035912,away,Royal Antwerp FC,Thibo Somers,,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,F,24,24,False,20.0,13.0,,,0.0,6.0,10.0,7.0,10.0,1.0,3.0,,,,,90.0,35.0,5.8,13.0,0.00370608,,1,,-0.43,-0.06,,,,4.0,2.0,9.0,3.0,1.0,,,,,,2.0,1.0,0.2226,,23.027040205305,5.0,-5.985,1.365,-0.53,0.18,1.0,1.0,,,3.0,,,,,1.0,,,,,,
14035912,away,Royal Antwerp FC,Vincent Janssen,,vincent-janssen,V. Janssen,F,18,184.0,1452,M,339901,EUR,771552000,F,18,18,False,14.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,10.0,3.0,1.0,,,,,90.0,28.0,6.4,9.0,0.0134242,,4,,-0.22,0.23,,,True,1.0,3.0,4.0,3.0,,,,,,,4.0,,0.7325,,7.9255893415224,2.0,6.51,4.095,-0.54,-0.11,,,,,3.0,3.0,,,1.0,1.0,1.0,,,1.0,,
14035912,away,Royal Antwerp FC,Farouck Adekami,Farouck Adekami,farouck-adekami,F. Adekami,M,22,,253,M,1920581,EUR,1139788800,F,22,22,False,34.0,25.0,3.0,,0.0,9.0,10.0,16.0,24.0,,8.0,,,,,90.0,67.0,7.5,20.0,0.191161,,3,,0.27,-0.06,,,,2.0,1.0,7.0,12.0,6.0,4.0,1.0,,,1.0,5.0,7.0,0.0915,0.045,206.69799654351,23.0,-117.915,5.145,-0.25,0.24,6.0,1.0,,,1.0,1.0,3.0,2.0,1.0,1.0,,,,,1.0,
14035912,away,Royal Antwerp FC,Youssef Hamdaoui,,youssef-hamdaoui,Y. Hamdaoui,M,43,,475,M,1590946,EUR,1205971200,M,43,43,True,18.0,11.0,3.0,3.0,0.0,7.0,8.0,4.0,10.0,,1.0,,,,,45.0,37.0,6.8,15.0,0.0220025,,1,,-0.15,-0.04,,,,1.0,,2.0,6.0,1.0,,,,,1.0,4.0,1.0,0.0181,,114.87764350319,12.0,48.195,16.905,-0.04,-0.43,3.0,,5.0,1.0,,,,,,1.0,,,,,,
14035912,away,Royal Antwerp FC,Isaac Babadi,,isaac-babadi,I. Babadi,M,10,179.0,1021,M,1120701,EUR,1112745600,M,10,10,True,37.0,34.0,2.0,1.0,0.0,7.0,7.0,27.0,30.0,,2.0,,,,,45.0,45.0,6.3,7.0,0.0578436,,2,,-0.14,-0.01,,,,1.0,,4.0,1.0,1.0,1.0,1.0,,,,2.0,,0.136,0.0153,133.38021087616,18.0,-23.625,6.93,-0.33,0.09,1.0,,,,2.0,1.0,,,1.0,,,,,,,
14035912,away,Royal Antwerp FC,Anthony Valencia,,anthony-valencia,A. Valencia,F,14,175.0,559,M,1020197,EUR,1058659200,F,14,14,True,30.0,26.0,2.0,1.0,0.0,6.0,7.0,20.0,23.0,,4.0,,,,,24.0,43.0,6.8,11.0,0.385744,,0,,0.05,-0.01,,,,,1.0,3.0,3.0,3.0,1.0,,,,,1.0,1.0,,,244.67226384813,26.0,-168.84,5.46,,0.31,4.0,,,,,,1.0,3.0,1.0,,,,,,,1.0
14035912,away,Royal Antwerp FC,Gabriel Jesus David,Gabriel Jesus David,david-gabriel-jesus,G. David,F,92,,96,M,2058686,EUR,1167696000,F,92,92,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,24.0,5.0,6.4,2.0,0.0036603,,0,,-0.04,-0.01,,,,,,,,,,,,,,2.0,,,,3.2388332775862,1.0,0.52500000000001,0.52500000000001,,-0.01,,,,,,,,1.0,,,,,,,,
14035912,away,Royal Antwerp FC,Boubakar Kouyaté,,boubakar-kouyate,B. Kouyaté,D,25,192.0,905,M,848537,EUR,861062400,D,25,25,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,1.0,5.0,,3.0,0.00109425,,1,,,,,,,2.0,2.0,2.0,2.0,,,,,,,2.0,,0.0242,,9.9789886537746,2.0,-9.765,-3.78,,,,,,,,1.0,,,,,,,,,,
14035912,away,Royal Antwerp FC,Yannick Thoelen,,yannick-thoelen,Y. Thoelen,G,15,188.0,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035912,away,Royal Antwerp FC,Rosen Bozhinov,Rosen Bozhinov,rosen-bozhinov,R. Bozhinov,D,2,195.0,619,M,1152943,EUR,1106438400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035912,away,Royal Antwerp FC,Kobe Corbanie,Kobe Corbanie,corbanie-kobe,K. Corbanie,D,2,187.0,205,M,1463869,EUR,1115683200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035912,away,Royal Antwerp FC,Xander Dierckx,,xander-dierckx,X. Dierckx,M,78,,206,M,2405369,EUR,1235692800,M,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035912,away,Royal Antwerp FC,Marwan Alsahafi,,alsahafi-marwan,M. Alsahafi,F,9,179.0,1131,M,1474689,EUR,1076976000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035912,away,Royal Antwerp FC,Gerard Vandeplas,Gerard,vandeplas-gerard,G. Vandeplas,F,79,,85,M,1426634,EUR,1140825600,F,79,79,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,Vandeplas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
