match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_keyPass,captain,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_bigChanceCreated,stat_dispossessed,stat_unsuccessfulTouch,stat_shotOffTarget,player_sofascoreId,stat_blockedScoringAttempt,stat_ownGoals,stat_goalAssist,stat_bigChanceMissed,stat_totalOffside,stat_saves
10382235,home,Feyenoord,Timon Wellenreuther,,,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,False,31.0,28.0,4.0,1.0,27.0,27.0,1.0,4.0,1.0,9.0,1.0,2.0,90.0,39.0,6.4,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382235,home,Feyenoord,Marcus Pedersen,,,marcus-pedersen,M. Pedersen,D,16,178,655,M,934409,EUR,963705600,D,2,2,False,35.0,32.0,3.0,2.0,13.0,14.0,20.0,23.0,5.0,5.0,1.0,,90.0,60.0,7.8,6.0,1,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
10382235,home,Feyenoord,Lutsharel Geertruida,,,lutsharel-geertruida,L. Geertruida,D,6,185,2489,M,856739,EUR,963878400,D,4,4,False,93.0,89.0,3.0,2.0,54.0,56.0,35.0,37.0,10.0,8.0,2.0,,90.0,107.0,7.8,4.0,0,,,,2.0,2.0,2.0,,,1.0,4.0,,True,2.0,2.0,3.0,1.0,4.0,2.0,,,,,,,,,,,,
10382235,home,Feyenoord,Dávid Hancko,,,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,105.0,87.0,21.0,9.0,55.0,58.0,33.0,48.0,3.0,8.0,1.0,,90.0,117.0,7.2,18.0,0,1.0,1.0,,,2.0,2.0,,,6.0,,1.0,,,,1.0,,,,,,,,,,,,,,,
10382235,home,Feyenoord,Quilindschy Hartman,,,quilindschy-hartman,Q. Hartman,D,3,183,1253,M,1392044,EUR,1005696000,D,5,5,False,56.0,44.0,8.0,4.0,25.0,30.0,20.0,28.0,3.0,8.0,,,90.0,71.0,6.8,16.0,0,2.0,1.0,,4.0,3.0,2.0,,,2.0,,1.0,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,
10382235,home,Feyenoord,Mats Wieffer,,,mats-wieffer,M. Wieffer,M,27,188,2174,M,959628,EUR,942710400,M,20,20,False,58.0,43.0,2.0,,22.0,28.0,21.0,31.0,11.0,10.0,2.0,,90.0,78.0,6.6,20.0,0,1.0,,3.0,11.0,2.0,1.0,,,1.0,2.0,,,6.0,,1.0,,,4.0,2.0,,1.0,2.0,,,,,,,,
10382235,home,Feyenoord,Quinten Timber,,,quinten-timber,Q. Timber,M,27,177,8611,M,959805,EUR,992736000,M,8,8,False,32.0,28.0,1.0,,15.0,18.0,13.0,14.0,8.0,3.0,1.0,,70.0,45.0,6.9,7.0,1,,,,3.0,1.0,1.0,,,,6.0,,,,,,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,
10382235,home,Feyenoord,Alireza Jahanbakhsh,,,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,M,7,7,False,41.0,26.0,3.0,2.0,5.0,5.0,23.0,45.0,13.0,9.0,,,90.0,79.0,7.7,29.0,4,9.0,2.0,,9.0,10.0,6.0,1.0,1.0,,1.0,4.0,,6.0,,2.0,,1.0,2.0,3.0,,,2.0,2.0,alirezajb,1.0,,,,,
10382235,home,Feyenoord,Javairô Dilrosun,,,javairo-dilrosun,J. Dilrosun,F,24,175,728,M,803028,EUR,898473600,M,11,11,False,24.0,21.0,1.0,,7.0,7.0,14.0,18.0,4.0,4.0,1.0,,81.0,38.0,6.6,7.0,1,1.0,,1.0,2.0,3.0,3.0,,,,,1.0,,,,,,,,1.0,,,3.0,1.0,,,1.0,,,,
10382235,home,Feyenoord,Oussama Idrissi,,,oussama-idrissi,O. Idrissi,M,11,175,2812,M,823963,EUR,825292800,M,26,26,False,17.0,13.0,2.0,2.0,2.0,2.0,13.0,20.0,8.0,1.0,,,54.0,36.0,6.9,11.0,2,5.0,2.0,,4.0,5.0,4.0,,,,4.0,2.0,,,,,,3.0,1.0,,,2.0,1.0,,,2.0,,1.0,,,
10382235,home,Feyenoord,Santiago Giménez,,,santiago-gimenez,S. Giménez,F,7,182,32499,M,892141,EUR,987552000,F,29,29,False,8.0,5.0,1.0,,1.0,1.0,4.0,7.0,7.0,2.0,4.0,,90.0,27.0,6.5,8.0,5,,,2.0,6.0,2.0,,,,,,1.0,,3.0,,,,,1.0,,,1.0,2.0,4.0,sant.gimenez,1.0,,,1.0,2.0,
10382235,home,Feyenoord,Igor Paixão,,,igor-paixao,I. Paixão,F,14,168,12525,M,981815,EUR,962150400,F,14,14,True,10.0,8.0,1.0,,1.0,1.0,10.0,13.0,4.0,3.0,1.0,,36.0,23.0,7.1,5.0,3,4.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,,2.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,,
10382235,home,Feyenoord,Mohamed Taabouni,,,taabouni-mohamed,M. Taabouni,M,8,178,234,M,947046,EUR,1017360000,M,25,25,True,13.0,11.0,1.0,1.0,4.0,5.0,7.0,9.0,2.0,2.0,1.0,,20.0,24.0,6.9,5.0,1,1.0,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,
10382235,home,Feyenoord,Danilo,,,danilo,Danilo,F,9,174,1240,M,940647,EUR,923443200,F,9,9,True,1.0,,1.0,,,,,1.0,,,,,9.0,1.0,6.3,1.0,0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10382235,home,Feyenoord,Tein Troost,,,tein-troost,T. Troost,G,1,186,83,M,961617,EUR,1011052800,G,49,49,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382235,home,Feyenoord,Ofir Marciano,,,ofir-marciano,O. Marciano,G,1,185,59,M,61562,EUR,623721600,G,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382235,home,Feyenoord,Neraysho Kasanwirjo,,,neraysho-kasanwirjo,N. Kasanwirjo,D,21,185,416,M,961678,EUR,1013990400,D,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382235,home,Feyenoord,Jacob Rasmussen,,,jacob-rasmussen,J. Rasmussen,D,14,190,358,M,842176,EUR,864777600,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382235,home,Feyenoord,Marcos López,,,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382235,home,Feyenoord,Ezequiel Bullaude,,,ezequiel-bullaude,E. Bullaude,M,10,184,548,M,960077,EUR,972518400,M,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382235,home,Feyenoord,Antoni Milambo,Antoni,Milambo,antoni-milambo,A. Milambo,M,17,179,1574,M,1126692,EUR,1112486400,M,48,48,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382235,away,AZ Alkmaar,Mathew Ryan,,,mathew-ryan,M. Ryan,G,13,184,1521,M,134029,EUR,702691200,G,1,1,False,44.0,21.0,30.0,7.0,15.0,17.0,6.0,27.0,,6.0,,,90.0,48.0,6.1,23.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
10382235,away,AZ Alkmaar,Yukinari Sugawara,,,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,2,2,False,32.0,25.0,6.0,4.0,12.0,13.0,14.0,25.0,3.0,9.0,1.0,,90.0,51.0,6.7,12.0,0,6.0,1.0,2.0,2.0,,,,,1.0,2.0,,,,,1.0,,2.0,,,,,,,,,,,,,
10382235,away,AZ Alkmaar,Wouter Goes,,,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,46,46,False,43.0,34.0,8.0,4.0,26.0,30.0,8.0,13.0,1.0,6.0,,,90.0,50.0,6.1,9.0,0,,,3.0,6.0,1.0,1.0,,,2.0,,,,,,1.0,,,3.0,,,,,,,,,,,,
10382235,away,AZ Alkmaar,Pantelis Hatzidiakos,,,hatzidiakos-pantelis,P. Hatzidiakos,D,6,185,761,M,822163,EUR,853545600,D,3,3,False,47.0,40.0,6.0,3.0,34.0,36.0,6.0,11.0,5.0,4.0,1.0,,90.0,58.0,6.4,7.0,0,,,1.0,5.0,,,,,5.0,2.0,,,2.0,,1.0,,,2.0,2.0,,,,,,,,,,,
10382235,away,AZ Alkmaar,Miloš Kerkez,Milos,Kerkez,milos-kerkez,M. Kerkez,D,6,180,25965,M,1097425,EUR,1068163200,D,5,5,False,20.0,17.0,,,8.0,10.0,9.0,11.0,4.0,,1.0,,69.0,39.0,6.8,7.0,1,1.0,,2.0,3.0,1.0,,,,2.0,3.0,,,,,1.0,,2.0,,,,,1.0,,miloskerkez,1.0,,,,,
10382235,away,AZ Alkmaar,Tijjani Reijnders,,,tijjani-reijnders,T. Reijnders,M,4,185,38542,M,893549,EUR,901670400,M,6,6,False,32.0,27.0,3.0,2.0,14.0,16.0,13.0,16.0,3.0,7.0,,,84.0,41.0,6.5,9.0,0,,,,5.0,2.0,2.0,,,,1.0,,,,1.0,,,1.0,1.0,3.0,,1.0,2.0,,tijjanireijnders,,,,,,
10382235,away,AZ Alkmaar,Jordy Clasie,,,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,37.0,34.0,5.0,5.0,19.0,21.0,15.0,16.0,3.0,11.0,1.0,,90.0,48.0,7.2,4.0,0,,,1.0,3.0,,,,,1.0,2.0,1.0,True,,2.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,
10382235,away,AZ Alkmaar,Sven Mijnans,,,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,16,16,False,25.0,16.0,1.0,1.0,11.0,13.0,5.0,12.0,7.0,9.0,3.0,,90.0,44.0,6.6,13.0,0,,,,7.0,4.0,2.0,,,1.0,1.0,,,1.0,,2.0,,1.0,3.0,2.0,,1.0,1.0,,,,,,,,
10382235,away,AZ Alkmaar,Jens Odgaard,,,jens-odgaard,J. Odgaard,M,21,188,1839,M,826064,EUR,922838400,M,7,7,False,19.0,13.0,,,7.0,7.0,6.0,12.0,4.0,2.0,2.0,,79.0,39.0,5.5,16.0,1,,,,17.0,6.0,1.0,,,,1.0,,,,,,,1.0,2.0,7.0,,3.0,2.0,,,1.0,,,,,
10382235,away,AZ Alkmaar,Jesper Karlsson,,,jesper-karlsson,J. Karlsson,F,11,179,1275,M,834597,EUR,901324800,M,11,11,False,20.0,13.0,,,7.0,8.0,6.0,18.0,1.0,3.0,,,90.0,40.0,6.5,18.0,0,6.0,,1.0,6.0,1.0,1.0,,,,,,,,,3.0,,,1.0,4.0,,,4.0,,,,,,,,
10382235,away,AZ Alkmaar,Vangelis Pavlidis,,,vangelis-pavlidis,V. Pavlidis,F,14,186,15284,M,795236,EUR,911606400,F,9,9,False,30.0,20.0,1.0,1.0,12.0,15.0,8.0,16.0,12.0,1.0,3.0,,90.0,55.0,6.1,24.0,0,1.0,,9.0,21.0,6.0,1.0,,,1.0,3.0,,,5.0,,,,1.0,2.0,3.0,,2.0,5.0,,vangelis_pavlidis,,,,,,
10382235,away,AZ Alkmaar,Mees de Wit,,,mees-de-wit,M. de Wit,D,34,178,170,M,893559,EUR,892771200,D,34,34,True,12.0,6.0,2.0,1.0,4.0,7.0,2.0,5.0,1.0,3.0,,,21.0,16.0,6.1,7.0,0,,,1.0,3.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
10382235,away,AZ Alkmaar,Myron Van Brederode,,,myron-van-brederode,M. V. Brederode,M,9,172,395,M,1012925,EUR,1057449600,F,19,19,True,3.0,3.0,,,1.0,1.0,2.0,2.0,2.0,1.0,,,11.0,10.0,6.6,2.0,0,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,
10382235,away,AZ Alkmaar,Đorđe Mihailović,,,dorde-mihailovic,Đ. Mihailović,M,10,178,760,M,869211,EUR,910656000,M,14,14,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,12.0,5.0,6.6,,0,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
10382235,away,AZ Alkmaar,Hobie Verhulst,,,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382235,away,AZ Alkmaar,Rome Jayden Owusu-Oduro,,,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,45,45,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382235,away,AZ Alkmaar,Zico Buurmeester,Zico Buurmeester,,zico-buurmeester,Z. Buurmeester,M,8,182,150,M,1050828,EUR,1023408000,M,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382235,away,AZ Alkmaar,Fedde de Jong,Fedde,de Jong,fedde-de-jong,F. d. Jong,M,22,185,110,M,1012924,EUR,1055462400,M,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382235,away,AZ Alkmaar,Yusuf Barası,,,yusuf-barasi,Y. Barası,F,9,182,286,M,1000187,EUR,1049068800,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382235,away,AZ Alkmaar,Mayckel Lahdo,Mayckel Lahdo,,mayckel-lahdo,M. Lahdo,F,23,171,501,M,1046028,EUR,1041206400,F,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
